
Training on cuda | logs -> training_logs/run_seed42_config5 (2)_fresh_20260529_233709
Config: ..\..\configs\config5 (2).yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

Episode     0 | Steps:      28 | Reward:  -1.102 | Avg(100):  -1.102 | Entropy: 0.1000 | Acc: 20.7% (6+ 23-) | Lifetime: 20.7%
Episode    37 | Steps:    1147 | Reward:   0.199 | Avg(100):  -1.949 | Entropy: 0.0995 | Acc: 30.0% (6+ 14-) | Lifetime: 20.5%
Episode    38 | Steps:    1175 | Reward:   0.998 | Avg(100):  -1.873 | Entropy: 0.0995 | Acc: 28.6% (8+ 20-) | Lifetime: 20.7%
Episode    39 | Steps:    1206 | Reward:   1.197 | Avg(100):  -1.797 | Entropy: 0.0995 | Acc: 22.6% (7+ 24-) | Lifetime: 20.8%
Episode    40 | Steps:    1236 | Reward:   0.298 | Avg(100):  -1.746 | Entropy: 0.0995 | Acc: 30.0% (9+ 21-) | Lifetime: 21.0%
Episode    41 | Steps:    1262 | Reward:   2.898 | Avg(100):  -1.635 | Entropy: 0.0995 | Acc: 30.8% (8+ 18-) | Lifetime: 21.2%
Episode    42 | Steps:    1289 | Reward:   0.199 | Avg(100):  -1.592 | Entropy: 0.0993 | Acc: 29.6% (8+ 19-) | Lifetime: 21.4%
Episode    43 | Steps:    1320 | Reward:   1.897 | Avg(100):  -1.513 | Entropy: 0.0993 | Acc: 25.8% (8+ 23-) | Lifetime: 21.5%
Episode    44 | Steps:    1339 | Reward:   0.400 | Avg(100):  -1.471 | Entropy: 0.0993 | Acc: 31.6% (6+ 13-) | Lifetime: 21.6%
Episode    45 | Steps:    1362 | Reward:  -1.600 | Avg(100):  -1.473 | Entropy: 0.0993 | Acc: 21.7% (5+ 18-) | Lifetime: 21.6%
Episode    46 | Steps:    1380 | Reward:  -0.102 | Avg(100):  -1.444 | Entropy: 0.0993 | Acc: 23.5% (4+ 13-) | Lifetime: 21.6%
Episode    47 | Steps:    1409 | Reward:  -1.102 | Avg(100):  -1.437 | Entropy: 0.0993 | Acc: 20.7% (6+ 23-) | Lifetime: 21.6%
Episode    48 | Steps:    1443 | Reward:  -0.403 | Avg(100):  -1.416 | Entropy: 0.0993 | Acc: 20.6% (7+ 27-) | Lifetime: 21.6%
Episode    49 | Steps:    1467 | Reward:   1.799 | Avg(100):  -1.352 | Entropy: 0.0993 | Acc: 30.4% (7+ 16-) | Lifetime: 21.7%
Episode    50 | Steps:    1495 | Reward:   0.798 | Avg(100):  -1.310 | Entropy: 0.0993 | Acc: 25.0% (7+ 21-) | Lifetime: 21.8%
  [Step 1500] Action dist: A0:23% | A1:17% | A2:28% | A3:11% | A4:21%
Episode    51 | Steps:    1532 | Reward:  -3.203 | Avg(100):  -1.346 | Entropy: 0.0993 | Acc: 16.2% (6+ 31-) | Lifetime: 21.7%
Episode    52 | Steps:    1567 | Reward:  -1.803 | Avg(100):  -1.355 | Entropy: 0.0992 | Acc: 17.1% (6+ 29-) | Lifetime: 21.6%
Episode    53 | Steps:    1580 | Reward:  -0.701 | Avg(100):  -1.342 | Entropy: 0.0992 | Acc: 15.4% (2+ 11-) | Lifetime: 21.5%
Episode    54 | Steps:    1586 | Reward:  -1.201 | Avg(100):  -1.340 | Entropy: 0.0992 | Acc: 0.0% (0+ 6-) | Lifetime: 21.4%
Episode    55 | Steps:    1603 | Reward:   0.001 | Avg(100):  -1.316 | Entropy: 0.0992 | Acc: 41.2% (7+ 10-) | Lifetime: 21.6%
Episode    56 | Steps:    1626 | Reward:  -1.601 | Avg(100):  -1.321 | Entropy: 0.0992 | Acc: 21.7% (5+ 18-) | Lifetime: 21.6%
Episode    57 | Steps:    1651 | Reward:  -0.901 | Avg(100):  -1.314 | Entropy: 0.0992 | Acc: 29.2% (7+ 17-) | Lifetime: 21.7%
Episode    58 | Steps:    1662 | Reward:  -2.201 | Avg(100):  -1.329 | Entropy: 0.0992 | Acc: 0.0% (0+ 11-) | Lifetime: 21.6%
Episode    59 | Steps:    1702 | Reward:  -5.004 | Avg(100):  -1.390 | Entropy: 0.0992 | Acc: 12.5% (5+ 35-) | Lifetime: 21.4%
Episode    60 | Steps:    1726 | Reward:  -0.101 | Avg(100):  -1.369 | Entropy: 0.0992 | Acc: 25.0% (6+ 18-) | Lifetime: 21.4%
Episode    61 | Steps:    1735 | Reward:  -1.801 | Avg(100):  -1.376 | Entropy: 0.0992 | Acc: 0.0% (0+ 9-) | Lifetime: 21.3%
Episode    62 | Steps:    1763 | Reward:  -1.902 | Avg(100):  -1.384 | Entropy: 0.0992 | Acc: 21.4% (6+ 22-) | Lifetime: 21.3%
Episode    63 | Steps:    1792 | Reward:  -3.101 | Avg(100):  -1.411 | Entropy: 0.0990 | Acc: 20.7% (6+ 23-) | Lifetime: 21.3%
Episode    64 | Steps:    1830 | Reward:  -3.403 | Avg(100):  -1.442 | Entropy: 0.0990 | Acc: 15.8% (6+ 32-) | Lifetime: 21.2%
Episode    65 | Steps:    1851 | Reward:   0.699 | Avg(100):  -1.409 | Entropy: 0.0990 | Acc: 33.3% (7+ 14-) | Lifetime: 21.3%
Episode    66 | Steps:    1854 | Reward:  -0.600 | Avg(100):  -1.397 | Entropy: 0.0990 | Acc: 0.0% (0+ 3-) | Lifetime: 21.3%
Episode    67 | Steps:    1873 | Reward:  -1.702 | Avg(100):  -1.402 | Entropy: 0.0990 | Acc: 15.8% (3+ 16-) | Lifetime: 21.3%
Episode    68 | Steps:    1883 | Reward:  -0.801 | Avg(100):  -1.393 | Entropy: 0.0990 | Acc: 10.0% (1+ 9-) | Lifetime: 21.2%
Episode    69 | Steps:    1911 | Reward:  -1.901 | Avg(100):  -1.400 | Entropy: 0.0990 | Acc: 21.4% (6+ 22-) | Lifetime: 21.2%
Episode    70 | Steps:    1946 | Reward:  -2.803 | Avg(100):  -1.420 | Entropy: 0.0990 | Acc: 17.1% (6+ 29-) | Lifetime: 21.1%
Episode    71 | Steps:    1977 | Reward:  -3.301 | Avg(100):  -1.446 | Entropy: 0.0990 | Acc: 20.0% (6+ 24-) | Lifetime: 21.1%
  [Step 2000] Action dist: A0:22% | A1:15% | A2:27% | A3:12% | A4:24%
Episode    72 | Steps:    2007 | Reward:  -2.002 | Avg(100):  -1.454 | Entropy: 0.0990 | Acc: 16.7% (5+ 25-) | Lifetime: 21.0%
Episode    73 | Steps:    2034 | Reward:  -2.700 | Avg(100):  -1.471 | Entropy: 0.0990 | Acc: 22.2% (6+ 21-) | Lifetime: 21.1%
Episode    74 | Steps:    2056 | Reward:  -0.902 | Avg(100):  -1.463 | Entropy: 0.0989 | Acc: 19.0% (4+ 17-) | Lifetime: 21.0%
Episode    75 | Steps:    2090 | Reward:  -4.102 | Avg(100):  -1.498 | Entropy: 0.0989 | Acc: 15.2% (5+ 28-) | Lifetime: 20.9%
Episode    76 | Steps:    2118 | Reward:  -0.001 | Avg(100):  -1.478 | Entropy: 0.0989 | Acc: 28.6% (8+ 20-) | Lifetime: 21.0%
Episode    77 | Steps:    2149 | Reward:  -2.502 | Avg(100):  -1.491 | Entropy: 0.0989 | Acc: 19.4% (6+ 25-) | Lifetime: 21.0%
Episode    78 | Steps:    2176 | Reward:  -0.502 | Avg(100):  -1.479 | Entropy: 0.0989 | Acc: 23.1% (6+ 20-) | Lifetime: 21.0%
Episode    79 | Steps:    2180 | Reward:  -0.800 | Avg(100):  -1.470 | Entropy: 0.0989 | Acc: 0.0% (0+ 4-) | Lifetime: 21.0%
Episode    80 | Steps:    2186 | Reward:   0.199 | Avg(100):  -1.450 | Entropy: 0.0989 | Acc: 33.3% (2+ 4-) | Lifetime: 21.0%
Episode    81 | Steps:    2214 | Reward:   0.098 | Avg(100):  -1.431 | Entropy: 0.0989 | Acc: 21.4% (6+ 22-) | Lifetime: 21.0%
Episode    82 | Steps:    2244 | Reward:  -2.503 | Avg(100):  -1.444 | Entropy: 0.0989 | Acc: 16.7% (5+ 25-) | Lifetime: 21.0%
Episode    83 | Steps:    2277 | Reward:  -0.502 | Avg(100):  -1.433 | Entropy: 0.0989 | Acc: 21.9% (7+ 25-) | Lifetime: 21.0%
Episode    84 | Steps:    2307 | Reward:  -2.503 | Avg(100):  -1.445 | Entropy: 0.0988 | Acc: 16.7% (5+ 25-) | Lifetime: 20.9%
Episode    85 | Steps:    2335 | Reward:  -1.602 | Avg(100):  -1.447 | Entropy: 0.0988 | Acc: 17.9% (5+ 23-) | Lifetime: 20.9%
Episode    86 | Steps:    2373 | Reward:  -4.603 | Avg(100):  -1.483 | Entropy: 0.0988 | Acc: 13.2% (5+ 33-) | Lifetime: 20.8%
Episode    87 | Steps:    2399 | Reward:  -0.502 | Avg(100):  -1.472 | Entropy: 0.0988 | Acc: 23.1% (6+ 20-) | Lifetime: 20.8%
Episode    88 | Steps:    2432 | Reward:  -4.801 | Avg(100):  -1.510 | Entropy: 0.0988 | Acc: 12.1% (4+ 29-) | Lifetime: 20.7%
Episode    89 | Steps:    2473 | Reward:  -4.703 | Avg(100):  -1.545 | Entropy: 0.0988 | Acc: 12.2% (5+ 36-) | Lifetime: 20.5%
  [Step 2500] Action dist: A0:17% | A1:16% | A2:34% | A3:15% | A4:18%
Episode    90 | Steps:    2517 | Reward:  -6.704 | Avg(100):  -1.602 | Entropy: 0.0988 | Acc: 6.8% (3+ 41-) | Lifetime: 20.3%
Episode    91 | Steps:    2525 | Reward:  -1.601 | Avg(100):  -1.602 | Entropy: 0.0988 | Acc: 0.0% (0+ 8-) | Lifetime: 20.2%
Episode    92 | Steps:    2551 | Reward:  -1.702 | Avg(100):  -1.603 | Entropy: 0.0988 | Acc: 19.2% (5+ 21-) | Lifetime: 20.2%
Episode    93 | Steps:    2581 | Reward:  -0.601 | Avg(100):  -1.592 | Entropy: 0.0986 | Acc: 23.3% (7+ 23-) | Lifetime: 20.3%
Episode    94 | Steps:    2609 | Reward:  -2.602 | Avg(100):  -1.603 | Entropy: 0.0986 | Acc: 17.9% (5+ 23-) | Lifetime: 20.2%
Episode    95 | Steps:    2633 | Reward:   3.499 | Avg(100):  -1.550 | Entropy: 0.0986 | Acc: 37.5% (9+ 15-) | Lifetime: 20.4%
Episode    96 | Steps:    2658 | Reward:   1.398 | Avg(100):  -1.519 | Entropy: 0.0986 | Acc: 28.0% (7+ 18-) | Lifetime: 20.5%
Episode    97 | Steps:    2682 | Reward:   0.598 | Avg(100):  -1.498 | Entropy: 0.0986 | Acc: 29.2% (7+ 17-) | Lifetime: 20.5%
Episode    98 | Steps:    2707 | Reward:  -0.302 | Avg(100):  -1.486 | Entropy: 0.0986 | Acc: 24.0% (6+ 19-) | Lifetime: 20.6%
Episode    99 | Steps:    2731 | Reward:   0.398 | Avg(100):  -1.467 | Entropy: 0.0986 | Acc: 25.0% (6+ 18-) | Lifetime: 20.6%
Episode   100 | Steps:    2754 | Reward:   2.200 | Avg(100):  -1.434 | Entropy: 0.0986 | Acc: 39.1% (9+ 14-) | Lifetime: 20.8%
Episode   101 | Steps:    2780 | Reward:  -0.003 | Avg(100):  -1.411 | Entropy: 0.0986 | Acc: 23.1% (6+ 20-) | Lifetime: 20.8%
Episode   102 | Steps:    2820 | Reward:  -5.003 | Avg(100):  -1.415 | Entropy: 0.0985 | Acc: 10.3% (4+ 35-) | Lifetime: 20.6%
Episode   103 | Steps:    2851 | Reward:  -4.202 | Avg(100):  -1.404 | Entropy: 0.0985 | Acc: 13.3% (4+ 26-) | Lifetime: 20.6%
Episode   104 | Steps:    2873 | Reward:   0.999 | Avg(100):  -1.411 | Entropy: 0.0985 | Acc: 31.8% (7+ 15-) | Lifetime: 20.7%
Episode   105 | Steps:    2910 | Reward:  -4.903 | Avg(100):  -1.424 | Entropy: 0.0985 | Acc: 11.1% (4+ 32-) | Lifetime: 20.5%
Episode   106 | Steps:    2932 | Reward:   0.298 | Avg(100):  -1.402 | Entropy: 0.0985 | Acc: 27.3% (6+ 16-) | Lifetime: 20.6%
Episode   107 | Steps:    2958 | Reward:  -0.003 | Avg(100):  -1.385 | Entropy: 0.0985 | Acc: 23.1% (6+ 20-) | Lifetime: 20.6%
Episode   108 | Steps:    2993 | Reward:  -4.002 | Avg(100):  -1.396 | Entropy: 0.0985 | Acc: 14.3% (5+ 30-) | Lifetime: 20.5%
  [Step 3000] Action dist: A0:18% | A1:13% | A2:37% | A3:14% | A4:19%
Episode   109 | Steps:    3014 | Reward:  -0.001 | Avg(100):  -1.381 | Entropy: 0.0985 | Acc: 28.6% (6+ 15-) | Lifetime: 20.6%
Episode   110 | Steps:    3032 | Reward:   3.999 | Avg(100):  -1.274 | Entropy: 0.0985 | Acc: 44.4% (8+ 10-) | Lifetime: 20.7%
Episode   111 | Steps:    3039 | Reward:  -0.701 | Avg(100):  -1.256 | Entropy: 0.0985 | Acc: 14.3% (1+ 6-) | Lifetime: 20.7%
Episode   112 | Steps:    3060 | Reward:   2.199 | Avg(100):  -1.222 | Entropy: 0.0985 | Acc: 33.3% (7+ 14-) | Lifetime: 20.8%
Episode   113 | Steps:    3091 | Reward:  -0.803 | Avg(100):  -1.233 | Entropy: 0.0984 | Acc: 22.6% (7+ 24-) | Lifetime: 20.8%
Episode   114 | Steps:    3118 | Reward:   0.997 | Avg(100):  -1.222 | Entropy: 0.0984 | Acc: 25.9% (7+ 20-) | Lifetime: 20.9%
Episode   115 | Steps:    3147 | Reward:  -1.403 | Avg(100):  -1.233 | Entropy: 0.0984 | Acc: 21.4% (6+ 22-) | Lifetime: 20.9%
Episode   116 | Steps:    3167 | Reward:   0.498 | Avg(100):  -1.145 | Entropy: 0.0984 | Acc: 25.0% (5+ 15-) | Lifetime: 20.9%
Episode   117 | Steps:    3185 | Reward:  -1.002 | Avg(100):  -1.155 | Entropy: 0.0984 | Acc: 16.7% (3+ 15-) | Lifetime: 20.9%
Episode   118 | Steps:    3210 | Reward:  -2.202 | Avg(100):  -1.172 | Entropy: 0.0984 | Acc: 16.0% (4+ 21-) | Lifetime: 20.8%
Episode   119 | Steps:    3232 | Reward:   0.499 | Avg(100):  -1.152 | Entropy: 0.0984 | Acc: 31.8% (7+ 15-) | Lifetime: 20.9%
Episode   120 | Steps:    3239 | Reward:  -1.200 | Avg(100):  -1.121 | Entropy: 0.0984 | Acc: 14.3% (1+ 6-) | Lifetime: 20.9%
Episode   121 | Steps:    3268 | Reward:  -0.603 | Avg(100):  -1.149 | Entropy: 0.0984 | Acc: 20.7% (6+ 23-) | Lifetime: 20.9%
Episode   122 | Steps:    3294 | Reward:  -0.801 | Avg(100):  -1.099 | Entropy: 0.0984 | Acc: 26.9% (7+ 19-) | Lifetime: 20.9%
Episode   123 | Steps:    3329 | Reward:   0.296 | Avg(100):  -1.073 | Entropy: 0.0982 | Acc: 25.7% (9+ 26-) | Lifetime: 21.0%
Episode   124 | Steps:    3351 | Reward:  -0.401 | Avg(100):  -1.033 | Entropy: 0.0982 | Acc: 22.7% (5+ 17-) | Lifetime: 21.0%
Episode   125 | Steps:    3382 | Reward:  -1.602 | Avg(100):  -1.058 | Entropy: 0.0982 | Acc: 20.7% (6+ 23-) | Lifetime: 21.0%
Episode   126 | Steps:    3387 | Reward:  -1.001 | Avg(100):  -1.075 | Entropy: 0.0982 | Acc: 0.0% (0+ 5-) | Lifetime: 21.0%
Episode   127 | Steps:    3417 | Reward:   0.197 | Avg(100):  -1.028 | Entropy: 0.0982 | Acc: 20.0% (6+ 24-) | Lifetime: 21.0%
Episode   128 | Steps:    3444 | Reward:  -0.202 | Avg(100):  -1.042 | Entropy: 0.0982 | Acc: 22.2% (6+ 21-) | Lifetime: 21.0%
Episode   129 | Steps:    3467 | Reward:   3.998 | Avg(100):  -0.995 | Entropy: 0.0982 | Acc: 34.8% (8+ 15-) | Lifetime: 21.1%
Episode   130 | Steps:    3484 | Reward:  -1.101 | Avg(100):  -0.963 | Entropy: 0.0982 | Acc: 23.5% (4+ 13-) | Lifetime: 21.1%
Episode   131 | Steps:    3487 | Reward:   0.100 | Avg(100):  -0.931 | Entropy: 0.0982 | Acc: 33.3% (1+ 2-) | Lifetime: 21.1%
  [Step 3500] Action dist: A0:14% | A1:14% | A2:39% | A3:14% | A4:20%
Episode   132 | Steps:    3511 | Reward:  -0.302 | Avg(100):  -0.872 | Entropy: 0.0982 | Acc: 20.8% (5+ 19-) | Lifetime: 21.1%
Episode   133 | Steps:    3536 | Reward:   1.397 | Avg(100):  -0.845 | Entropy: 0.0982 | Acc: 28.0% (7+ 18-) | Lifetime: 21.1%
Episode   134 | Steps:    3555 | Reward:   3.299 | Avg(100):  -0.822 | Entropy: 0.0982 | Acc: 42.1% (8+ 11-) | Lifetime: 21.2%
Episode   135 | Steps:    3576 | Reward:  -0.202 | Avg(100):  -0.834 | Entropy: 0.0982 | Acc: 23.8% (5+ 16-) | Lifetime: 21.3%
Episode   136 | Steps:    3613 | Reward:  -3.204 | Avg(100):  -0.863 | Entropy: 0.0981 | Acc: 13.9% (5+ 31-) | Lifetime: 21.2%
Episode   137 | Steps:    3634 | Reward:   0.700 | Avg(100):  -0.858 | Entropy: 0.0981 | Acc: 33.3% (7+ 14-) | Lifetime: 21.3%
Episode   138 | Steps:    3649 | Reward:  -1.900 | Avg(100):  -0.887 | Entropy: 0.0981 | Acc: 20.0% (3+ 12-) | Lifetime: 21.3%
Episode   139 | Steps:    3665 | Reward:   1.700 | Avg(100):  -0.882 | Entropy: 0.0981 | Acc: 43.8% (7+ 9-) | Lifetime: 21.4%
Episode   140 | Steps:    3688 | Reward:   0.800 | Avg(100):  -0.877 | Entropy: 0.0981 | Acc: 30.4% (7+ 16-) | Lifetime: 21.4%
Episode   141 | Steps:    3707 | Reward:   2.598 | Avg(100):  -0.880 | Entropy: 0.0981 | Acc: 36.8% (7+ 12-) | Lifetime: 21.5%
Episode   142 | Steps:    3733 | Reward:   1.398 | Avg(100):  -0.868 | Entropy: 0.0981 | Acc: 30.8% (8+ 18-) | Lifetime: 21.6%
Episode   143 | Steps:    3763 | Reward:  -1.503 | Avg(100):  -0.902 | Entropy: 0.0981 | Acc: 16.7% (5+ 25-) | Lifetime: 21.5%
Episode   144 | Steps:    3793 | Reward:  -0.103 | Avg(100):  -0.907 | Entropy: 0.0981 | Acc: 23.3% (7+ 23-) | Lifetime: 21.5%
Episode   145 | Steps:    3824 | Reward:  -1.703 | Avg(100):  -0.908 | Entropy: 0.0981 | Acc: 16.1% (5+ 26-) | Lifetime: 21.5%
Episode   146 | Steps:    3849 | Reward:  -0.102 | Avg(100):  -0.908 | Entropy: 0.0980 | Acc: 28.0% (7+ 18-) | Lifetime: 21.5%
Episode   147 | Steps:    3858 | Reward:  -0.901 | Avg(100):  -0.906 | Entropy: 0.0980 | Acc: 12.5% (1+ 7-) | Lifetime: 21.5%
Episode   148 | Steps:    3885 | Reward:  -1.001 | Avg(100):  -0.912 | Entropy: 0.0980 | Acc: 25.9% (7+ 20-) | Lifetime: 21.5%
Episode   149 | Steps:    3917 | Reward:  -2.702 | Avg(100):  -0.957 | Entropy: 0.0980 | Acc: 18.8% (6+ 26-) | Lifetime: 21.5%
Episode   150 | Steps:    3947 | Reward:  -1.803 | Avg(100):  -0.983 | Entropy: 0.0980 | Acc: 20.0% (6+ 24-) | Lifetime: 21.5%
Episode   151 | Steps:    3974 | Reward:  -2.201 | Avg(100):  -0.973 | Entropy: 0.0980 | Acc: 22.2% (6+ 21-) | Lifetime: 21.5%
Episode   152 | Steps:    3995 | Reward:   1.199 | Avg(100):  -0.943 | Entropy: 0.0980 | Acc: 33.3% (7+ 14-) | Lifetime: 21.6%
  [Step 4000] Action dist: A0:16% | A1:16% | A2:35% | A3:15% | A4:18%
Episode   153 | Steps:    4024 | Reward:  -0.201 | Avg(100):  -0.938 | Entropy: 0.0980 | Acc: 27.6% (8+ 21-) | Lifetime: 21.6%
Episode   154 | Steps:    4053 | Reward:  -0.402 | Avg(100):  -0.930 | Entropy: 0.0980 | Acc: 24.1% (7+ 22-) | Lifetime: 21.6%
Episode   155 | Steps:    4079 | Reward:   0.198 | Avg(100):  -0.928 | Entropy: 0.0980 | Acc: 26.9% (7+ 19-) | Lifetime: 21.7%
Episode   156 | Steps:    4102 | Reward:   1.098 | Avg(100):  -0.901 | Entropy: 0.0978 | Acc: 26.1% (6+ 17-) | Lifetime: 21.7%
Episode   157 | Steps:    4138 | Reward:  -5.603 | Avg(100):  -0.948 | Entropy: 0.0978 | Acc: 8.3% (3+ 33-) | Lifetime: 21.6%
Episode   158 | Steps:    4159 | Reward:   2.898 | Avg(100):  -0.897 | Entropy: 0.0978 | Acc: 38.1% (8+ 13-) | Lifetime: 21.7%
Episode   159 | Steps:    4167 | Reward:  -0.701 | Avg(100):  -0.854 | Entropy: 0.0978 | Acc: 14.3% (1+ 6-) | Lifetime: 21.6%
Episode   160 | Steps:    4194 | Reward:  -1.403 | Avg(100):  -0.867 | Entropy: 0.0978 | Acc: 18.5% (5+ 22-) | Lifetime: 21.6%
Episode   161 | Steps:    4221 | Reward:  -1.700 | Avg(100):  -0.866 | Entropy: 0.0978 | Acc: 22.2% (6+ 21-) | Lifetime: 21.6%
Episode   162 | Steps:    4248 | Reward:   0.998 | Avg(100):  -0.837 | Entropy: 0.0978 | Acc: 25.9% (7+ 20-) | Lifetime: 21.7%
Episode   163 | Steps:    4275 | Reward:  -3.899 | Avg(100):  -0.845 | Entropy: 0.0978 | Acc: 18.5% (5+ 22-) | Lifetime: 21.6%
