Step,Reward
28,-1.1024
59,-2.3006
87,-4.5988
122,-5.3000
145,1.6992
179,-3.6004
217,-1.9038
244,-1.7022
283,-2.9039
310,-1.5002
354,-6.7044
391,-2.5032
412,-1.2006
442,0.2985
468,-0.1006
494,-0.3006
545,-8.3051
573,-0.0003
596,-0.4983
626,-1.5020
665,-4.3034
682,2.1998
726,-5.8034
762,-2.3026
795,-4.4003
822,0.8978
842,0.6985
890,-4.5028
917,1.1973
950,-0.7023
984,-4.3024
1019,-3.1020
1066,-6.2027
1076,-1.3010
1098,0.9988
1122,0.9996
1127,-0.3005
1147,0.1990
1175,0.9982
1206,1.1969
1236,0.2985
1262,2.8984
1289,0.1993
1320,1.8969
1339,0.3996
1362,-1.6003
1380,-0.1018
1409,-1.1024
1443,-0.4034
1467,1.7986
1495,0.7977
1532,-3.2027
1567,-1.8025
1580,-0.7013
1586,-1.2006
1603,0.0008
1626,-1.6013
1651,-0.9010
1662,-2.2011
1702,-5.0035
1726,-0.1014
1735,-1.8009
1763,-1.9018
1792,-3.1009
1830,-3.4028
1851,0.6989
1854,-0.6003
1873,-1.7019
1883,-0.8010
1911,-1.9008
1946,-2.8030
1977,-3.3006
2007,-2.0020
2034,-2.7002
2056,-0.9017
2090,-4.1024
2118,-0.0008
2149,-2.5021
2176,-0.5017
2180,-0.8004
2186,0.1994
2214,0.0977
2244,-2.5025
2277,-0.5023
2307,-2.5025
2335,-1.6023
2373,-4.6033
2399,-0.5021
2432,-4.8013
2473,-4.7026
2517,-6.7039
2525,-1.6008
2551,-1.7016
2581,-0.6010
2609,-2.6018
2633,3.4986
2658,1.3980
2682,0.5981
2707,-0.3015
2731,0.3976
2754,2.1997
2780,-0.0026
2820,-5.0030
2851,-4.2016
2873,0.9988
2910,-4.9032
2932,0.2978
2958,-0.0026
2993,-4.0020
3014,-0.0011
3032,3.9987
3039,-0.7007
3060,2.1989
3091,-0.8026
3118,0.9973
3147,-1.4029
3167,0.4985
3185,-1.0018
3210,-2.2020
3232,0.4988
3239,-1.1997
3268,-0.6029
3294,-0.8006
3329,0.2965
3351,-0.4012
3382,-1.6016
3387,-1.0005
3417,0.1970
3444,-0.2017
3467,3.9977
3484,-1.1007
3487,0.0997
3511,-0.3024
3536,1.3975
3555,3.2991
3576,-0.2021
3613,-3.2037
3634,0.6999
3649,-1.9000
3665,1.7004
3688,0.7997
3707,2.5981
3733,1.3979
3763,-1.5030
3793,-0.1030
3824,-1.7031
3849,-0.1015
3858,-0.9009
3885,-1.0012
3917,-2.7017
3947,-1.8025
3974,-2.2012
3995,1.1994
4024,-0.2009
4053,-0.4019
4079,0.1979
4102,1.0977
4138,-5.6026
4159,2.8979
4167,-0.7008
4194,-1.4027
4221,-1.7002
4248,0.9983
4275,-3.8987
4306,-2.7016
4329,-1.6018
4349,4.0980
4374,1.3975
4395,0.4984
4426,-1.0026
4454,-0.9028
4461,-0.7007
4495,-1.1034
4527,1.6968
4547,1.6985
4562,-1.4015
4583,3.1979
4611,0.9972
4649,-5.3033
4668,3.0986
4703,-2.1025
4740,-2.2027
4773,-3.8023
4802,-0.6024
4825,0.7987
4849,-1.1019
4880,-2.5011
4915,-1.8025
4941,-0.5011
4968,-0.0017
4986,-1.0018
5011,1.3975
5038,-0.0022
5055,-0.6012
5081,1.8974
5104,1.0977
5129,0.0980
5159,-2.2030
5188,-1.1024
5228,-4.0040
5253,0.9975
5285,-2.2022
5298,5.4987
5320,1.4988
5345,0.1000
5373,1.7972
5407,-1.3034
5434,-1.1027
5455,0.9984
5479,2.0976
5503,0.0981
5532,1.0981
5552,3.3005
5573,3.3979
5607,-1.2034
5625,1.7987
5650,-0.3015
5677,-0.2022
5698,1.3999
5717,0.8991
5739,-0.5002
5764,-0.6015
5786,0.7978
5818,-2.6032
5841,2.6987
5864,-0.1018
5890,1.6974
5910,-1.0005
5927,2.9993
5954,-1.7017
5981,-1.0007
6003,1.4988
6025,0.9988
6049,0.3986
6061,1.3988
6091,-2.0025
6114,-0.6998
6140,0.4974
6164,0.1976
6186,0.5978
6221,-4.2025
6237,-0.6016
6258,1.1999
6269,0.3989
6290,-0.9021
6314,0.3976
6333,1.5991
6359,0.1984
6379,0.1985
6387,1.4992
6411,-1.3009
6440,-3.3014
6470,-1.5020
6495,-0.8015
6513,2.4997
6546,-1.9028
6548,0.2998
6569,1.6979
6597,-1.1018
6620,1.0977
6630,-1.1005
6636,-1.2006
6666,-1.3030
6685,2.5981
6714,-3.3989
6752,-5.5033
6777,0.5995
6809,-2.2027
6838,0.1981
6869,-3.7006
6881,-0.5012
6909,-1.6018
6925,-0.9006
6935,-2.0010
6962,1.1983
6974,-1.3002
6997,-0.9003
7023,0.8979
7054,-2.2026
7085,-2.2031
7117,-2.7027
7141,-0.9004
7174,-3.1013
7196,2.2978
7226,-2.1005
7258,-2.7027
7293,-3.0030
7313,0.6000
7345,-0.0022
7373,-1.9018
7404,-2.7016
7424,0.9980
7444,2.1980
7469,-2.2020
7495,-0.3011
7517,4.0998
7520,0.0997
7547,-0.2022
7571,-1.1009
7591,1.8985
7628,-2.9037
7652,-0.1014
7677,-0.5025
7708,-2.2031
7730,2.6988
7750,-2.6020
7774,-0.6009
7812,-3.4023
7835,1.2982
7859,1.0981
7881,2.1978
7906,-0.4000
7934,-0.4028
7964,-1.9010
7988,-0.4004
8019,-2.2026
8046,-1.7017
8073,0.4973
8094,0.7979
8113,0.8996
8133,1.0995
8154,-0.7011
8183,-4.7009
8200,3.1983
8223,-1.6018
8246,0.2982
8284,-5.1028
8308,1.7986
8338,-1.3030
8369,-0.9016
8396,-2.4017
8429,-4.5033
8457,-2.6013
8476,3.7981
8502,-2.7016
8536,-2.4009
8565,-2.8024
8576,1.7989
8605,-0.1029
8634,-0.4019
8655,1.3994
8692,-4.4027
8716,-2.5999
8742,-1.3021
8771,-3.3019
8796,-0.8005
8819,3.3987
8838,1.8006
8862,-0.8019
8892,-2.8015
8928,-1.6021
8953,-0.3015
8967,0.2986
8992,-1.5995
9010,1.0987
9027,1.4998
9059,-2.8032
9087,-1.0003
9121,-2.6034
9145,1.0976
9180,-2.0035
9205,-2.5005
9233,-3.1013
9259,-1.7016
9283,0.3001
9294,-0.3011
9318,1.0976
9339,2.0999
9359,2.3990
9395,-3.7031
9430,-3.1015
9453,-0.2003
9490,-2.4037
9533,-7.5028
9566,-0.2028
9592,-0.7016
9618,-1.3001
9653,-3.9035
9685,-2.5017
9711,-1.0011
9743,-1.9022
9773,2.0970
9802,0.5986
9819,4.1993
9834,5.7990
9864,-3.3010
9889,-1.2015
9911,0.7988
9936,-0.8015
9966,-1.6010
9993,-0.7022
9996,-0.6003
10026,-1.3015
10035,-0.4009
10041,-0.5006
10065,-1.1014
10091,0.6974
10127,-2.3026
10150,-0.2003
10175,-1.0025
10197,0.4988
10227,0.1970
10259,-3.8032
10285,-2.0991
10310,2.0985
10340,-0.3030
10364,1.7986
10390,-2.5006
10400,-0.1010
10421,1.8999
10440,-3.1019
10467,1.4973
10486,3.2981
10521,-1.8030
10551,-0.6025
10586,-1.8030
10609,1.2987
10638,-1.1024
10665,-2.1017
10689,-1.0024
10715,2.8974
10747,-0.0032
10770,0.7987
10793,2.7977
10824,-3.4026
10829,-0.0995
10854,1.3985
10874,-0.1000
10897,-1.2008
10926,1.0971
10943,0.7998
10962,-2.4019
10982,1.3990
11004,3.8978
11030,-1.2016
11053,2.1997
11083,1.5975
11115,-5.5027
11143,0.2972
11170,-1.7017
11182,-1.0012
11197,2.9000
11200,-0.6003
11219,-0.1004
11246,0.9973
11277,-2.2031
11292,4.0995
11312,0.1985
11331,3.4991
11361,-0.3020
11387,-1.7026
11409,1.4988
11444,-2.2035
11479,-3.7035
11506,2.6978
11526,3.5000
11559,-5.2028
11590,-4.2016
11614,-0.4009
11650,-3.9031
11668,2.1992
11692,0.5981
11698,-1.2006
11721,2.1017
11742,1.4989
11770,-3.6008
11800,-2.7025
11826,-3.6021
11849,-0.1023
11883,0.7966
11906,-0.1023
11927,0.4984
11958,-1.0026
11986,-0.6028
12005,4.4986
12031,1.5984
12060,0.3971
12086,1.1974
12107,0.9989
12136,0.8971
12162,0.8979
12193,-1.3021
12212,0.8991
12240,0.0972
12264,-0.8024
12290,1.0989
12313,0.0997
12340,-1.7007
12370,-2.6000
12401,-4.8031
12425,1.2981
12468,-5.1043
12495,0.1983
12502,-0.7007
12527,1.3985
12542,5.0990
12560,1.0982
12591,-0.5031
12622,-0.8021
12651,-1.4014
12682,-1.8026
12710,-2.3028
12735,0.1980
12766,-2.0026
12785,3.5981
12813,-0.5008
12844,-1.5031
12876,-1.9022
12899,-1.1998
12937,-1.9038
12962,0.3990
12995,-0.5028
13012,-0.1007
13032,1.5995
13064,-3.6027
13086,0.9993
13109,1.9982
13137,-2.6018
13171,-2.1029
13202,-3.2016
13225,2.1987
13257,-1.9027
13285,-0.3008
13318,-4.6018
13339,0.1989
13359,-0.0995
13388,-1.1029
13410,0.8998
13432,-0.9012
13455,0.2982
13485,-3.0025
13492,0.4993
13522,-1.5030
13551,-1.1019
13579,-0.2008
13610,-1.3021
13637,-0.7017
13662,-1.8000
13682,1.3990
13713,0.4969
13724,-2.2011
13748,1.0991
13772,0.5981
13806,-2.3034
13833,3.0983
13857,-0.6004
13879,-2.4002
13906,0.9983
13926,2.3990
13962,-1.0036
13985,-2.3988
14010,-2.0015
14041,-2.0016
