Step,Reward
42,-5.8043
65,1.7982
109,-5.3039
136,-0.0027
166,-0.9005
183,2.7003
232,-7.3034
259,-2.9002
300,-0.9031
309,-0.8999
340,-3.0016
375,-2.8030
417,-5.7012
448,-0.8026
466,-1.5013
490,-0.9004
517,0.1993
549,-3.2997
582,-1.2018
618,-4.7016
656,-2.7023
699,-5.9018
733,-1.7019
761,0.9977
785,-1.9009
823,-4.7008
843,1.3990
866,1.6997
896,-0.7005
925,-3.3989
952,0.1988
966,-0.9014
1004,-4.6018
1039,-1.3030
1077,-4.9023
1090,0.6987
1118,0.2972
1145,-3.8007
1181,-5.4016
1226,-6.1030
1268,-4.9032
1299,-0.6011
1328,-1.1024
1360,-1.2022
1379,2.0986
1400,2.1979
1422,-1.1022
1444,0.9988
1476,-3.1032
1504,-0.2018
1529,-1.0990
1554,-0.8995
1587,-2.7023
1623,-2.3021
1649,-0.7026
1689,-4.5035
1716,-3.3027
1748,-4.8027
1780,-1.0027
1808,-2.6993
1829,1.8999
1841,-0.5012
1871,-1.5025
1878,0.4993
1900,0.4998
1935,-4.5030
1946,-0.4001
1982,-3.5021
2018,-1.8036
2053,-2.8025
2081,-2.1988
2110,-1.1024
2140,-2.5020
2168,-4.0023
2193,0.1975
2206,-1.2993
2232,-0.5016
2265,-2.7008
2292,-1.7017
2321,-1.1019
2355,-3.3034
2374,2.2996
2420,-6.7031
2430,0.5010
2462,-3.6022
2498,-4.5011
2526,-0.5008
2540,-2.8014
2577,-1.7037
2605,-0.4028
2629,-1.3994
2663,-4.5029
2692,-3.0014
2722,1.5975
2744,0.4983
2772,0.4987
2796,0.2991
2829,-5.8013
2858,-1.1024
2876,2.4992
2897,-0.9021
2905,-0.9008
2936,-2.5016
2964,-1.7008
2984,1.1990
3013,0.5971
3033,0.8990
3060,-0.0012
3077,3.4983
3109,-2.9027
3136,-0.9027
3164,-0.0023
3170,-0.0006
3195,-1.5015
3227,-2.7022
3249,0.4993
3270,1.8999
3304,-1.1034
3334,-2.8020
3353,1.3986
3382,-0.8029
3411,-2.8014
3436,0.3985
3459,0.7987
3482,2.9977
3498,0.0984
3524,-0.5021
3542,0.8982
3568,-0.0026
3582,5.4996
3613,-0.8031
3616,0.0997
3642,-2.2016
3667,-0.3010
3693,-1.2021
3721,-1.6028
3755,-3.8034
3776,2.6979
3798,-0.2007
3825,0.1993
3851,-1.4021
3880,-2.8014
3905,-0.1015
3933,-0.6028
3957,0.3986
3983,-3.4016
4000,-1.8012
4021,0.9004
4044,2.4977
4061,0.5988
4088,-0.0017
4123,-4.5030
4149,-0.7026
4176,-0.5012
4198,-3.5017
4221,0.7002
4245,0.8976
4283,-5.6018
4301,1.1982
4318,0.7993
4334,3.1994
4360,-0.2026
4367,0.4993
4393,3.0974
4423,-1.5025
4456,-3.1028
4478,0.7988
4498,-0.7995
4525,0.4978
4559,-3.0034
4582,2.0977
4602,-1.0000
4622,2.8980
4643,1.3999
4674,-0.6026
4700,0.1979
4729,-1.6014
4759,-2.9030
4785,-1.0011
4812,-0.3007
4839,-0.5017
4862,-0.1023
4887,-0.1990
4907,0.4980
4931,2.9981
4950,-1.2019
4977,-1.4027
5002,-0.3020
5036,-2.6014
