
Training on cuda | logs -> training_logs/run_seed42_config9 (2)_resumed_20260523_042246
Config: ..\..\configs\config9 (2).yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

No accuracy CSV at training_logs/run_seed41_config3_fresh_20260522_170933/accuracy_final.csv — starting fresh.
Episode     0 | Steps:      37 | Reward:   1.197 | Avg(100):   1.197 | Entropy: 0.1000 | Acc: 23.7% (9+ 29-) | Lifetime: 23.7%
Episode    27 | Steps:     928 | Reward:  -1.202 | Avg(100):  -0.820 | Entropy: 0.0995 | Acc: 18.8% (6+ 26-) | Lifetime: 20.1%
Episode    28 | Steps:     961 | Reward:   1.197 | Avg(100):  -0.750 | Entropy: 0.0995 | Acc: 24.2% (8+ 25-) | Lifetime: 20.3%
  [Step 1000] Action dist: A0:17% | A1:16% | A2:24% | A3:13% | A4:31%
Episode    29 | Steps:    1000 | Reward:  -2.104 | Avg(100):  -0.795 | Entropy: 0.0995 | Acc: 12.8% (5+ 34-) | Lifetime: 20.0%
Episode    30 | Steps:    1026 | Reward:  -0.100 | Avg(100):  -0.773 | Entropy: 0.0995 | Acc: 30.8% (8+ 18-) | Lifetime: 20.3%
Episode    31 | Steps:    1062 | Reward:  -0.303 | Avg(100):  -0.758 | Entropy: 0.0995 | Acc: 22.2% (8+ 28-) | Lifetime: 20.3%
Episode    32 | Steps:    1112 | Reward:  -3.404 | Avg(100):  -0.838 | Entropy: 0.0995 | Acc: 12.0% (6+ 44-) | Lifetime: 19.9%
Episode    33 | Steps:    1147 | Reward:  -1.203 | Avg(100):  -0.849 | Entropy: 0.0995 | Acc: 14.3% (5+ 30-) | Lifetime: 19.8%
Episode    34 | Steps:    1173 | Reward:   0.999 | Avg(100):  -0.796 | Entropy: 0.0994 | Acc: 30.8% (8+ 18-) | Lifetime: 20.0%
Episode    35 | Steps:    1212 | Reward:   1.197 | Avg(100):  -0.741 | Entropy: 0.0994 | Acc: 25.6% (10+ 29-) | Lifetime: 20.2%
Episode    36 | Steps:    1248 | Reward:  -2.703 | Avg(100):  -0.794 | Entropy: 0.0994 | Acc: 16.7% (6+ 30-) | Lifetime: 20.1%
Episode    37 | Steps:    1280 | Reward:   1.597 | Avg(100):  -0.731 | Entropy: 0.0993 | Acc: 28.1% (9+ 23-) | Lifetime: 20.3%
Episode    38 | Steps:    1316 | Reward:  -2.802 | Avg(100):  -0.784 | Entropy: 0.0993 | Acc: 13.9% (5+ 31-) | Lifetime: 20.1%
Episode    39 | Steps:    1347 | Reward:  -0.102 | Avg(100):  -0.767 | Entropy: 0.0993 | Acc: 19.4% (6+ 25-) | Lifetime: 20.1%
Episode    40 | Steps:    1376 | Reward:  -0.702 | Avg(100):  -0.765 | Entropy: 0.0993 | Acc: 17.2% (5+ 24-) | Lifetime: 20.0%
Episode    41 | Steps:    1399 | Reward:   3.698 | Avg(100):  -0.659 | Entropy: 0.0993 | Acc: 39.1% (9+ 14-) | Lifetime: 20.4%
Episode    42 | Steps:    1436 | Reward:   0.197 | Avg(100):  -0.639 | Entropy: 0.0992 | Acc: 21.6% (8+ 29-) | Lifetime: 20.4%
Episode    43 | Steps:    1463 | Reward:   1.397 | Avg(100):  -0.593 | Entropy: 0.0992 | Acc: 22.2% (6+ 21-) | Lifetime: 20.4%
Episode    44 | Steps:    1483 | Reward:   3.699 | Avg(100):  -0.498 | Entropy: 0.0992 | Acc: 45.0% (9+ 11-) | Lifetime: 20.8%
  [Step 1500] Action dist: A0:14% | A1:15% | A2:30% | A3:13% | A4:29%
Episode    45 | Steps:    1509 | Reward:   3.298 | Avg(100):  -0.415 | Entropy: 0.0992 | Acc: 30.8% (8+ 18-) | Lifetime: 20.9%
Episode    46 | Steps:    1543 | Reward:  -1.602 | Avg(100):  -0.440 | Entropy: 0.0992 | Acc: 14.7% (5+ 29-) | Lifetime: 20.8%
Episode    47 | Steps:    1576 | Reward:   0.597 | Avg(100):  -0.419 | Entropy: 0.0992 | Acc: 18.2% (6+ 27-) | Lifetime: 20.7%
Episode    48 | Steps:    1605 | Reward:  -1.001 | Avg(100):  -0.431 | Entropy: 0.0992 | Acc: 17.2% (5+ 24-) | Lifetime: 20.7%
Episode    49 | Steps:    1642 | Reward:  -3.903 | Avg(100):  -0.500 | Entropy: 0.0992 | Acc: 10.8% (4+ 33-) | Lifetime: 20.5%
Episode    50 | Steps:    1686 | Reward:  -2.404 | Avg(100):  -0.537 | Entropy: 0.0991 | Acc: 9.1% (4+ 40-) | Lifetime: 20.2%
Episode    51 | Steps:    1722 | Reward:   0.497 | Avg(100):  -0.517 | Entropy: 0.0991 | Acc: 19.4% (7+ 29-) | Lifetime: 20.1%
Episode    52 | Steps:    1740 | Reward:   4.299 | Avg(100):  -0.427 | Entropy: 0.0991 | Acc: 38.9% (7+ 11-) | Lifetime: 20.3%
Episode    53 | Steps:    1768 | Reward:   0.898 | Avg(100):  -0.402 | Entropy: 0.0991 | Acc: 25.0% (7+ 21-) | Lifetime: 20.4%
Episode    54 | Steps:    1803 | Reward:   1.096 | Avg(100):  -0.375 | Entropy: 0.0990 | Acc: 20.0% (7+ 28-) | Lifetime: 20.4%
Episode    55 | Steps:    1831 | Reward:   2.698 | Avg(100):  -0.320 | Entropy: 0.0990 | Acc: 28.6% (8+ 20-) | Lifetime: 20.5%
Episode    56 | Steps:    1860 | Reward:   2.398 | Avg(100):  -0.272 | Entropy: 0.0990 | Acc: 27.6% (8+ 21-) | Lifetime: 20.6%
Episode    57 | Steps:    1892 | Reward:  -2.702 | Avg(100):  -0.314 | Entropy: 0.0990 | Acc: 12.5% (4+ 28-) | Lifetime: 20.5%
Episode    58 | Steps:    1924 | Reward:  -1.103 | Avg(100):  -0.327 | Entropy: 0.0990 | Acc: 18.8% (6+ 26-) | Lifetime: 20.5%
Episode    59 | Steps:    1953 | Reward:   1.499 | Avg(100):  -0.297 | Entropy: 0.0990 | Acc: 27.6% (8+ 21-) | Lifetime: 20.6%
Episode    60 | Steps:    1986 | Reward:   0.698 | Avg(100):  -0.281 | Entropy: 0.0990 | Acc: 21.2% (7+ 26-) | Lifetime: 20.6%
  [Step 2000] Action dist: A0:11% | A1:12% | A2:31% | A3:18% | A4:28%
Episode    61 | Steps:    2016 | Reward:   2.097 | Avg(100):  -0.242 | Entropy: 0.0990 | Acc: 23.3% (7+ 23-) | Lifetime: 20.6%
Episode    62 | Steps:    2046 | Reward:   2.897 | Avg(100):  -0.193 | Entropy: 0.0990 | Acc: 23.3% (7+ 23-) | Lifetime: 20.7%
Episode    63 | Steps:    2076 | Reward:   0.397 | Avg(100):  -0.183 | Entropy: 0.0989 | Acc: 20.0% (6+ 24-) | Lifetime: 20.7%
Episode    64 | Steps:    2116 | Reward:  -1.604 | Avg(100):  -0.205 | Entropy: 0.0989 | Acc: 15.0% (6+ 34-) | Lifetime: 20.5%
Episode    65 | Steps:    2154 | Reward:  -0.403 | Avg(100):  -0.208 | Entropy: 0.0989 | Acc: 18.4% (7+ 31-) | Lifetime: 20.5%
Episode    66 | Steps:    2186 | Reward:  -0.502 | Avg(100):  -0.213 | Entropy: 0.0988 | Acc: 18.8% (6+ 26-) | Lifetime: 20.5%
Episode    67 | Steps:    2220 | Reward:  -0.603 | Avg(100):  -0.218 | Entropy: 0.0988 | Acc: 14.7% (5+ 29-) | Lifetime: 20.4%
Episode    68 | Steps:    2252 | Reward:   1.297 | Avg(100):  -0.196 | Entropy: 0.0988 | Acc: 18.8% (6+ 26-) | Lifetime: 20.4%
Episode    69 | Steps:    2289 | Reward:  -4.003 | Avg(100):  -0.251 | Entropy: 0.0988 | Acc: 8.1% (3+ 34-) | Lifetime: 20.2%
Episode    70 | Steps:    2324 | Reward:  -0.404 | Avg(100):  -0.253 | Entropy: 0.0988 | Acc: 17.1% (6+ 29-) | Lifetime: 20.1%
Episode    71 | Steps:    2358 | Reward:  -0.002 | Avg(100):  -0.249 | Entropy: 0.0988 | Acc: 20.6% (7+ 27-) | Lifetime: 20.1%
Episode    72 | Steps:    2387 | Reward:   2.198 | Avg(100):  -0.216 | Entropy: 0.0988 | Acc: 24.1% (7+ 22-) | Lifetime: 20.2%
Episode    73 | Steps:    2410 | Reward:   2.800 | Avg(100):  -0.175 | Entropy: 0.0988 | Acc: 30.4% (7+ 16-) | Lifetime: 20.3%
Episode    74 | Steps:    2449 | Reward:  -2.203 | Avg(100):  -0.202 | Entropy: 0.0987 | Acc: 10.3% (4+ 35-) | Lifetime: 20.1%
Episode    75 | Steps:    2482 | Reward:  -1.902 | Avg(100):  -0.225 | Entropy: 0.0987 | Acc: 15.2% (5+ 28-) | Lifetime: 20.1%
  [Step 2500] Action dist: A0:6% | A1:14% | A2:46% | A3:20% | A4:14%
Episode    76 | Steps:    2511 | Reward:   0.397 | Avg(100):  -0.216 | Entropy: 0.0987 | Acc: 17.2% (5+ 24-) | Lifetime: 20.0%
Episode    77 | Steps:    2540 | Reward:   1.298 | Avg(100):  -0.197 | Entropy: 0.0987 | Acc: 24.1% (7+ 22-) | Lifetime: 20.1%
Episode    78 | Steps:    2575 | Reward:  -0.003 | Avg(100):  -0.195 | Entropy: 0.0986 | Acc: 17.1% (6+ 29-) | Lifetime: 20.0%
Episode    79 | Steps:    2599 | Reward:   2.899 | Avg(100):  -0.156 | Entropy: 0.0986 | Acc: 33.3% (8+ 16-) | Lifetime: 20.2%
Episode    80 | Steps:    2629 | Reward:   0.397 | Avg(100):  -0.149 | Entropy: 0.0986 | Acc: 16.7% (5+ 25-) | Lifetime: 20.1%
Episode    81 | Steps:    2664 | Reward:  -1.504 | Avg(100):  -0.166 | Entropy: 0.0986 | Acc: 14.3% (5+ 30-) | Lifetime: 20.0%
Episode    82 | Steps:    2684 | Reward:   4.099 | Avg(100):  -0.114 | Entropy: 0.0986 | Acc: 40.0% (8+ 12-) | Lifetime: 20.2%
Episode    83 | Steps:    2718 | Reward:   0.097 | Avg(100):  -0.112 | Entropy: 0.0986 | Acc: 20.6% (7+ 27-) | Lifetime: 20.2%
Episode    84 | Steps:    2747 | Reward:   2.297 | Avg(100):  -0.083 | Entropy: 0.0986 | Acc: 24.1% (7+ 22-) | Lifetime: 20.2%
Episode    85 | Steps:    2771 | Reward:   3.700 | Avg(100):  -0.039 | Entropy: 0.0986 | Acc: 37.5% (9+ 15-) | Lifetime: 20.4%
Episode    86 | Steps:    2795 | Reward:   2.999 | Avg(100):  -0.005 | Entropy: 0.0986 | Acc: 33.3% (8+ 16-) | Lifetime: 20.5%
Episode    87 | Steps:    2825 | Reward:  -0.301 | Avg(100):  -0.008 | Entropy: 0.0985 | Acc: 20.0% (6+ 24-) | Lifetime: 20.5%
Episode    88 | Steps:    2862 | Reward:  -0.104 | Avg(100):  -0.009 | Entropy: 0.0985 | Acc: 16.2% (6+ 31-) | Lifetime: 20.4%
Episode    89 | Steps:    2892 | Reward:   0.597 | Avg(100):  -0.002 | Entropy: 0.0985 | Acc: 20.0% (6+ 24-) | Lifetime: 20.4%
Episode    90 | Steps:    2925 | Reward:   0.397 | Avg(100):   0.002 | Entropy: 0.0985 | Acc: 18.2% (6+ 27-) | Lifetime: 20.4%
Episode    91 | Steps:    2956 | Reward:  -0.703 | Avg(100):  -0.005 | Entropy: 0.0984 | Acc: 19.4% (6+ 25-) | Lifetime: 20.4%
Episode    92 | Steps:    2987 | Reward:  -0.103 | Avg(100):  -0.007 | Entropy: 0.0984 | Acc: 16.1% (5+ 26-) | Lifetime: 20.3%
Episode    93 | Steps:    2991 | Reward:  -0.000 | Avg(100):  -0.006 | Entropy: 0.0984 | Acc: 25.0% (1+ 3-) | Lifetime: 20.4%
  [Step 3000] Action dist: A0:8% | A1:11% | A2:42% | A3:21% | A4:19%
Episode    94 | Steps:    3012 | Reward:   3.599 | Avg(100):   0.031 | Entropy: 0.0984 | Acc: 38.1% (8+ 13-) | Lifetime: 20.5%
Episode    95 | Steps:    3038 | Reward:  -0.602 | Avg(100):   0.025 | Entropy: 0.0984 | Acc: 15.4% (4+ 22-) | Lifetime: 20.4%
Episode    96 | Steps:    3075 | Reward:  -0.503 | Avg(100):   0.019 | Entropy: 0.0984 | Acc: 18.9% (7+ 30-) | Lifetime: 20.4%
Episode    97 | Steps:    3109 | Reward:  -0.503 | Avg(100):   0.014 | Entropy: 0.0984 | Acc: 17.6% (6+ 28-) | Lifetime: 20.4%
Episode    98 | Steps:    3135 | Reward:   0.897 | Avg(100):   0.023 | Entropy: 0.0984 | Acc: 23.1% (6+ 20-) | Lifetime: 20.4%
Episode    99 | Steps:    3166 | Reward:  -0.002 | Avg(100):   0.023 | Entropy: 0.0984 | Acc: 25.8% (8+ 23-) | Lifetime: 20.5%
Episode   100 | Steps:    3199 | Reward:  -1.003 | Avg(100):   0.001 | Entropy: 0.0984 | Acc: 15.2% (5+ 28-) | Lifetime: 20.4%
Episode   101 | Steps:    3227 | Reward:   0.698 | Avg(100):  -0.012 | Entropy: 0.0983 | Acc: 21.4% (6+ 22-) | Lifetime: 20.4%
Episode   102 | Steps:    3255 | Reward:   0.598 | Avg(100):   0.002 | Entropy: 0.0983 | Acc: 21.4% (6+ 22-) | Lifetime: 20.4%
Episode   103 | Steps:    3278 | Reward:   4.198 | Avg(100):   0.052 | Entropy: 0.0983 | Acc: 39.1% (9+ 14-) | Lifetime: 20.6%
Episode   104 | Steps:    3297 | Reward:   3.199 | Avg(100):   0.081 | Entropy: 0.0983 | Acc: 36.8% (7+ 12-) | Lifetime: 20.6%
Episode   105 | Steps:    3319 | Reward:   3.999 | Avg(100):   0.125 | Entropy: 0.0983 | Acc: 36.4% (8+ 14-) | Lifetime: 20.8%
Episode   106 | Steps:    3345 | Reward:   2.797 | Avg(100):   0.198 | Entropy: 0.0982 | Acc: 26.9% (7+ 19-) | Lifetime: 20.8%
Episode   107 | Steps:    3378 | Reward:   0.297 | Avg(100):   0.188 | Entropy: 0.0982 | Acc: 18.2% (6+ 27-) | Lifetime: 20.8%
Episode   108 | Steps:    3402 | Reward:   1.699 | Avg(100):   0.207 | Entropy: 0.0982 | Acc: 29.2% (7+ 17-) | Lifetime: 20.8%
Episode   109 | Steps:    3438 | Reward:  -0.704 | Avg(100):   0.217 | Entropy: 0.0982 | Acc: 13.9% (5+ 31-) | Lifetime: 20.8%
Episode   110 | Steps:    3464 | Reward:   2.398 | Avg(100):   0.277 | Entropy: 0.0982 | Acc: 30.8% (8+ 18-) | Lifetime: 20.8%
Episode   111 | Steps:    3487 | Reward:   4.299 | Avg(100):   0.316 | Entropy: 0.0982 | Acc: 39.1% (9+ 14-) | Lifetime: 21.0%
  [Step 3500] Action dist: A0:8% | A1:11% | A2:43% | A3:21% | A4:17%
Episode   112 | Steps:    3509 | Reward:   3.698 | Avg(100):   0.354 | Entropy: 0.0982 | Acc: 36.4% (8+ 14-) | Lifetime: 21.1%
Episode   113 | Steps:    3532 | Reward:   1.200 | Avg(100):   0.394 | Entropy: 0.0982 | Acc: 34.8% (8+ 15-) | Lifetime: 21.1%
Episode   114 | Steps:    3569 | Reward:  -2.003 | Avg(100):   0.410 | Entropy: 0.0982 | Acc: 13.5% (5+ 32-) | Lifetime: 21.1%
Episode   115 | Steps:    3599 | Reward:  -1.002 | Avg(100):   0.426 | Entropy: 0.0981 | Acc: 16.7% (5+ 25-) | Lifetime: 21.0%
Episode   116 | Steps:    3629 | Reward:   2.497 | Avg(100):   0.440 | Entropy: 0.0981 | Acc: 26.7% (8+ 22-) | Lifetime: 21.1%
Episode   117 | Steps:    3655 | Reward:   0.299 | Avg(100):   0.455 | Entropy: 0.0981 | Acc: 23.1% (6+ 20-) | Lifetime: 21.1%
Episode   118 | Steps:    3681 | Reward:   3.199 | Avg(100):   0.503 | Entropy: 0.0981 | Acc: 34.6% (9+ 17-) | Lifetime: 21.2%
Episode   119 | Steps:    3708 | Reward:   3.199 | Avg(100):   0.533 | Entropy: 0.0981 | Acc: 33.3% (9+ 18-) | Lifetime: 21.3%
Episode   120 | Steps:    3739 | Reward:   3.198 | Avg(100):   0.557 | Entropy: 0.0980 | Acc: 25.8% (8+ 23-) | Lifetime: 21.3%
Episode   121 | Steps:    3766 | Reward:   2.197 | Avg(100):   0.614 | Entropy: 0.0980 | Acc: 25.9% (7+ 20-) | Lifetime: 21.3%
Episode   122 | Steps:    3793 | Reward:  -1.203 | Avg(100):   0.608 | Entropy: 0.0980 | Acc: 18.5% (5+ 22-) | Lifetime: 21.3%
Episode   123 | Steps:    3816 | Reward:   2.899 | Avg(100):   0.654 | Entropy: 0.0980 | Acc: 34.8% (8+ 15-) | Lifetime: 21.4%
Episode   124 | Steps:    3837 | Reward:   4.198 | Avg(100):   0.695 | Entropy: 0.0980 | Acc: 42.9% (9+ 12-) | Lifetime: 21.5%
Episode   125 | Steps:    3881 | Reward:  -2.904 | Avg(100):   0.655 | Entropy: 0.0980 | Acc: 11.4% (5+ 39-) | Lifetime: 21.4%
Episode   126 | Steps:    3909 | Reward:   0.198 | Avg(100):   0.662 | Entropy: 0.0980 | Acc: 25.0% (7+ 21-) | Lifetime: 21.4%
Episode   127 | Steps:    3936 | Reward:   3.699 | Avg(100):   0.711 | Entropy: 0.0980 | Acc: 37.0% (10+ 17-) | Lifetime: 21.5%
Episode   128 | Steps:    3967 | Reward:   1.198 | Avg(100):   0.711 | Entropy: 0.0980 | Acc: 25.8% (8+ 23-) | Lifetime: 21.6%
Episode   129 | Steps:    3999 | Reward:   0.597 | Avg(100):   0.738 | Entropy: 0.0979 | Acc: 25.0% (8+ 24-) | Lifetime: 21.6%
  [Step 4000] Action dist: A0:10% | A1:14% | A2:41% | A3:18% | A4:17%
Episode   130 | Steps:    4028 | Reward:  -0.502 | Avg(100):   0.734 | Entropy: 0.0979 | Acc: 20.7% (6+ 23-) | Lifetime: 21.6%
Episode   131 | Steps:    4066 | Reward:  -2.503 | Avg(100):   0.712 | Entropy: 0.0979 | Acc: 13.2% (5+ 33-) | Lifetime: 21.5%
Episode   132 | Steps:    4094 | Reward:   1.598 | Avg(100):   0.762 | Entropy: 0.0979 | Acc: 28.6% (8+ 20-) | Lifetime: 21.6%
Episode   133 | Steps:    4123 | Reward:   2.698 | Avg(100):   0.801 | Entropy: 0.0978 | Acc: 27.6% (8+ 21-) | Lifetime: 21.6%
Episode   134 | Steps:    4149 | Reward:  -1.100 | Avg(100):   0.780 | Entropy: 0.0978 | Acc: 26.9% (7+ 19-) | Lifetime: 21.6%
Episode   135 | Steps:    4177 | Reward:  -1.001 | Avg(100):   0.758 | Entropy: 0.0978 | Acc: 21.4% (6+ 22-) | Lifetime: 21.6%
Episode   136 | Steps:    4202 | Reward:   4.597 | Avg(100):   0.831 | Entropy: 0.0978 | Acc: 32.0% (8+ 17-) | Lifetime: 21.7%
Episode   137 | Steps:    4229 | Reward:   0.598 | Avg(100):   0.821 | Entropy: 0.0977 | Acc: 22.2% (6+ 21-) | Lifetime: 21.7%
Episode   138 | Steps:    4262 | Reward:  -0.403 | Avg(100):   0.845 | Entropy: 0.0977 | Acc: 18.2% (6+ 27-) | Lifetime: 21.7%
Episode   139 | Steps:    4290 | Reward:   4.498 | Avg(100):   0.891 | Entropy: 0.0977 | Acc: 35.7% (10+ 18-) | Lifetime: 21.8%
Episode   140 | Steps:    4324 | Reward:   0.097 | Avg(100):   0.899 | Entropy: 0.0977 | Acc: 20.6% (7+ 27-) | Lifetime: 21.8%
Episode   141 | Steps:    4356 | Reward:  -0.500 | Avg(100):   0.857 | Entropy: 0.0977 | Acc: 25.0% (8+ 24-) | Lifetime: 21.8%
Episode   142 | Steps:    4380 | Reward:   2.098 | Avg(100):   0.876 | Entropy: 0.0977 | Acc: 29.2% (7+ 17-) | Lifetime: 21.8%
Episode   143 | Steps:    4407 | Reward:   2.298 | Avg(100):   0.885 | Entropy: 0.0977 | Acc: 25.9% (7+ 20-) | Lifetime: 21.8%
Episode   144 | Steps:    4436 | Reward:  -1.801 | Avg(100):   0.830 | Entropy: 0.0977 | Acc: 17.2% (5+ 24-) | Lifetime: 21.8%
Episode   145 | Steps:    4467 | Reward:   1.399 | Avg(100):   0.811 | Entropy: 0.0977 | Acc: 25.8% (8+ 23-) | Lifetime: 21.8%
Episode   146 | Steps:    4494 | Reward:  -1.602 | Avg(100):   0.811 | Entropy: 0.0976 | Acc: 18.5% (5+ 22-) | Lifetime: 21.8%
  [Step 4500] Action dist: A0:13% | A1:8% | A2:44% | A3:16% | A4:19%
Episode   147 | Steps:    4534 | Reward:  -3.003 | Avg(100):   0.775 | Entropy: 0.0976 | Acc: 10.0% (4+ 36-) | Lifetime: 21.7%
Episode   148 | Steps:    4568 | Reward:  -2.003 | Avg(100):   0.765 | Entropy: 0.0976 | Acc: 14.7% (5+ 29-) | Lifetime: 21.7%
Episode   149 | Steps:    4582 | Reward:   0.499 | Avg(100):   0.809 | Entropy: 0.0976 | Acc: 21.4% (3+ 11-) | Lifetime: 21.7%
Episode   150 | Steps:    4611 | Reward:   1.397 | Avg(100):   0.847 | Entropy: 0.0975 | Acc: 20.7% (6+ 23-) | Lifetime: 21.7%
Episode   151 | Steps:    4633 | Reward:   1.800 | Avg(100):   0.860 | Entropy: 0.0975 | Acc: 40.9% (9+ 13-) | Lifetime: 21.8%
Episode   152 | Steps:    4668 | Reward:  -0.504 | Avg(100):   0.812 | Entropy: 0.0975 | Acc: 17.1% (6+ 29-) | Lifetime: 21.7%
Episode   153 | Steps:    4699 | Reward:   0.598 | Avg(100):   0.809 | Entropy: 0.0975 | Acc: 22.6% (7+ 24-) | Lifetime: 21.7%
Episode   154 | Steps:    4732 | Reward:  -1.901 | Avg(100):   0.779 | Entropy: 0.0975 | Acc: 18.2% (6+ 27-) | Lifetime: 21.7%
Episode   155 | Steps:    4760 | Reward:   0.899 | Avg(100):   0.761 | Entropy: 0.0975 | Acc: 25.0% (7+ 21-) | Lifetime: 21.7%
Episode   156 | Steps:    4799 | Reward:  -0.203 | Avg(100):   0.735 | Entropy: 0.0975 | Acc: 15.4% (6+ 33-) | Lifetime: 21.7%
Episode   157 | Steps:    4829 | Reward:   1.697 | Avg(100):   0.779 | Entropy: 0.0975 | Acc: 20.0% (6+ 24-) | Lifetime: 21.7%
Episode   158 | Steps:    4856 | Reward:  -0.203 | Avg(100):   0.788 | Entropy: 0.0975 | Acc: 14.8% (4+ 23-) | Lifetime: 21.6%
Episode   159 | Steps:    4883 | Reward:   0.999 | Avg(100):   0.783 | Entropy: 0.0974 | Acc: 25.9% (7+ 20-) | Lifetime: 21.6%
Episode   160 | Steps:    4910 | Reward:  -0.202 | Avg(100):   0.774 | Entropy: 0.0974 | Acc: 22.2% (6+ 21-) | Lifetime: 21.6%
Episode   161 | Steps:    4930 | Reward:   1.201 | Avg(100):   0.765 | Entropy: 0.0974 | Acc: 40.0% (8+ 12-) | Lifetime: 21.7%
Episode   162 | Steps:    4959 | Reward:   0.799 | Avg(100):   0.744 | Entropy: 0.0974 | Acc: 27.6% (8+ 21-) | Lifetime: 21.8%
Episode   163 | Steps:    4982 | Reward:   3.399 | Avg(100):   0.774 | Entropy: 0.0974 | Acc: 39.1% (9+ 14-) | Lifetime: 21.8%
