
Training on cuda | logs -> training_logs/run_seed41_config6_fresh_20260513_200926
Config: ..\..\configs\config6.yaml
Episodes: 0 -> ...
Steps: 0 -> 100000

Episode     0 | Steps:      40 | Reward:   0.097 | Avg(100):   0.097 | Entropy: 0.3000 | Acc: 17.1% (7+ 34-) | Lifetime: 17.1%
Episode    12 | Steps:     545 | Reward:  -2.803 | Avg(100):  -1.472 | Entropy: 0.2987 | Acc: 15.9% (7+ 37-) | Lifetime: 17.9%
Episode    13 | Steps:     574 | Reward:   0.598 | Avg(100):  -1.324 | Entropy: 0.2987 | Acc: 20.7% (6+ 23-) | Lifetime: 18.1%
Episode    14 | Steps:     605 | Reward:  -0.402 | Avg(100):  -1.263 | Entropy: 0.2987 | Acc: 22.6% (7+ 24-) | Lifetime: 18.3%
Episode    15 | Steps:     637 | Reward:  -0.400 | Avg(100):  -1.209 | Entropy: 0.2987 | Acc: 28.1% (9+ 23-) | Lifetime: 18.8%
Episode    16 | Steps:     680 | Reward:  -3.704 | Avg(100):  -1.356 | Entropy: 0.2987 | Acc: 11.6% (5+ 38-) | Lifetime: 18.4%
Episode    17 | Steps:     717 | Reward:  -1.303 | Avg(100):  -1.353 | Entropy: 0.2987 | Acc: 16.2% (6+ 31-) | Lifetime: 18.2%
Episode    18 | Steps:     759 | Reward:  -1.104 | Avg(100):  -1.339 | Entropy: 0.2987 | Acc: 14.3% (6+ 36-) | Lifetime: 18.0%
Episode    19 | Steps:     796 | Reward:  -1.503 | Avg(100):  -1.348 | Entropy: 0.2981 | Acc: 16.2% (6+ 31-) | Lifetime: 17.9%
Episode    20 | Steps:     833 | Reward:  -1.103 | Avg(100):  -1.336 | Entropy: 0.2981 | Acc: 18.9% (7+ 30-) | Lifetime: 18.0%
Episode    21 | Steps:     861 | Reward:   2.898 | Avg(100):  -1.144 | Entropy: 0.2981 | Acc: 28.6% (8+ 20-) | Lifetime: 18.3%
Episode    22 | Steps:     913 | Reward:  -3.604 | Avg(100):  -1.251 | Entropy: 0.2981 | Acc: 11.5% (6+ 46-) | Lifetime: 17.9%
Episode    23 | Steps:     946 | Reward:  -1.402 | Avg(100):  -1.257 | Entropy: 0.2981 | Acc: 21.2% (7+ 26-) | Lifetime: 18.1%
Episode    24 | Steps:     982 | Reward:  -1.801 | Avg(100):  -1.279 | Entropy: 0.2981 | Acc: 19.4% (7+ 29-) | Lifetime: 18.1%
  [Step 1000] Action dist: A0:20% | A1:19% | A2:16% | A3:21% | A4:23%
Episode    25 | Steps:    1019 | Reward:   0.498 | Avg(100):  -1.210 | Entropy: 0.2981 | Acc: 21.6% (8+ 29-) | Lifetime: 18.2%
Episode    26 | Steps:    1053 | Reward:  -0.702 | Avg(100):  -1.191 | Entropy: 0.2974 | Acc: 20.6% (7+ 27-) | Lifetime: 18.3%
Episode    27 | Steps:    1085 | Reward:   0.098 | Avg(100):  -1.145 | Entropy: 0.2974 | Acc: 21.9% (7+ 25-) | Lifetime: 18.4%
Episode    28 | Steps:    1109 | Reward:   2.398 | Avg(100):  -1.023 | Entropy: 0.2974 | Acc: 29.2% (7+ 17-) | Lifetime: 18.6%
Episode    29 | Steps:    1145 | Reward:   0.096 | Avg(100):  -0.986 | Entropy: 0.2974 | Acc: 16.7% (6+ 30-) | Lifetime: 18.6%
Episode    30 | Steps:    1170 | Reward:   3.197 | Avg(100):  -0.851 | Entropy: 0.2974 | Acc: 32.0% (8+ 17-) | Lifetime: 18.9%
Episode    31 | Steps:    1194 | Reward:   3.299 | Avg(100):  -0.721 | Entropy: 0.2974 | Acc: 29.2% (7+ 17-) | Lifetime: 19.1%
Episode    32 | Steps:    1218 | Reward:   3.000 | Avg(100):  -0.608 | Entropy: 0.2974 | Acc: 41.7% (10+ 14-) | Lifetime: 19.5%
Episode    33 | Steps:    1251 | Reward:   1.398 | Avg(100):  -0.549 | Entropy: 0.2974 | Acc: 24.2% (8+ 25-) | Lifetime: 19.6%
Episode    34 | Steps:    1281 | Reward:  -1.801 | Avg(100):  -0.585 | Entropy: 0.2968 | Acc: 20.0% (6+ 24-) | Lifetime: 19.7%
Episode    35 | Steps:    1311 | Reward:   0.398 | Avg(100):  -0.558 | Entropy: 0.2968 | Acc: 23.3% (7+ 23-) | Lifetime: 19.7%
Episode    36 | Steps:    1336 | Reward:   2.598 | Avg(100):  -0.473 | Entropy: 0.2968 | Acc: 32.0% (8+ 17-) | Lifetime: 20.0%
Episode    37 | Steps:    1370 | Reward:  -0.902 | Avg(100):  -0.484 | Entropy: 0.2968 | Acc: 17.6% (6+ 28-) | Lifetime: 19.9%
Episode    38 | Steps:    1398 | Reward:   3.897 | Avg(100):  -0.372 | Entropy: 0.2968 | Acc: 28.6% (8+ 20-) | Lifetime: 20.1%
Episode    39 | Steps:    1420 | Reward:   1.999 | Avg(100):  -0.312 | Entropy: 0.2968 | Acc: 31.8% (7+ 15-) | Lifetime: 20.3%
Episode    40 | Steps:    1455 | Reward:  -1.103 | Avg(100):  -0.332 | Entropy: 0.2968 | Acc: 20.0% (7+ 28-) | Lifetime: 20.3%
Episode    41 | Steps:    1485 | Reward:  -0.903 | Avg(100):  -0.345 | Entropy: 0.2968 | Acc: 13.3% (4+ 26-) | Lifetime: 20.1%
  [Step 1500] Action dist: A0:14% | A1:22% | A2:24% | A3:20% | A4:21%
Episode    42 | Steps:    1521 | Reward:  -3.101 | Avg(100):  -0.409 | Entropy: 0.2968 | Acc: 19.4% (7+ 29-) | Lifetime: 20.1%
Episode    43 | Steps:    1551 | Reward:   0.698 | Avg(100):  -0.384 | Entropy: 0.2962 | Acc: 23.3% (7+ 23-) | Lifetime: 20.2%
Episode    44 | Steps:    1588 | Reward:  -2.499 | Avg(100):  -0.431 | Entropy: 0.2962 | Acc: 18.9% (7+ 30-) | Lifetime: 20.1%
Episode    45 | Steps:    1619 | Reward:  -1.001 | Avg(100):  -0.443 | Entropy: 0.2962 | Acc: 22.6% (7+ 24-) | Lifetime: 20.2%
Episode    46 | Steps:    1648 | Reward:   1.798 | Avg(100):  -0.396 | Entropy: 0.2962 | Acc: 24.1% (7+ 22-) | Lifetime: 20.3%
Episode    47 | Steps:    1676 | Reward:   0.998 | Avg(100):  -0.367 | Entropy: 0.2962 | Acc: 25.0% (7+ 21-) | Lifetime: 20.3%
Episode    48 | Steps:    1710 | Reward:   1.498 | Avg(100):  -0.329 | Entropy: 0.2962 | Acc: 23.5% (8+ 26-) | Lifetime: 20.4%
Episode    49 | Steps:    1745 | Reward:  -0.404 | Avg(100):  -0.330 | Entropy: 0.2962 | Acc: 17.1% (6+ 29-) | Lifetime: 20.3%
Episode    50 | Steps:    1767 | Reward:   1.900 | Avg(100):  -0.286 | Entropy: 0.2962 | Acc: 36.4% (8+ 14-) | Lifetime: 20.5%
Episode    51 | Steps:    1792 | Reward:   3.298 | Avg(100):  -0.218 | Entropy: 0.2955 | Acc: 36.0% (9+ 16-) | Lifetime: 20.7%
Episode    52 | Steps:    1824 | Reward:  -1.002 | Avg(100):  -0.232 | Entropy: 0.2955 | Acc: 21.9% (7+ 25-) | Lifetime: 20.8%
Episode    53 | Steps:    1854 | Reward:  -0.903 | Avg(100):  -0.245 | Entropy: 0.2955 | Acc: 16.7% (5+ 25-) | Lifetime: 20.7%
Episode    54 | Steps:    1883 | Reward:   1.999 | Avg(100):  -0.204 | Entropy: 0.2955 | Acc: 27.6% (8+ 21-) | Lifetime: 20.8%
Episode    55 | Steps:    1915 | Reward:   1.097 | Avg(100):  -0.181 | Entropy: 0.2955 | Acc: 25.0% (8+ 24-) | Lifetime: 20.9%
Episode    56 | Steps:    1952 | Reward:  -2.400 | Avg(100):  -0.220 | Entropy: 0.2955 | Acc: 21.6% (8+ 29-) | Lifetime: 20.9%
Episode    57 | Steps:    1973 | Reward:  -1.502 | Avg(100):  -0.242 | Entropy: 0.2955 | Acc: 9.5% (2+ 19-) | Lifetime: 20.8%
  [Step 2000] Action dist: A0:14% | A1:15% | A2:30% | A3:23% | A4:18%
Episode    58 | Steps:    2014 | Reward:  -1.004 | Avg(100):  -0.255 | Entropy: 0.2955 | Acc: 17.1% (7+ 34-) | Lifetime: 20.7%
Episode    59 | Steps:    2044 | Reward:  -0.002 | Avg(100):  -0.250 | Entropy: 0.2955 | Acc: 26.7% (8+ 22-) | Lifetime: 20.8%
Episode    60 | Steps:    2080 | Reward:  -2.302 | Avg(100):  -0.284 | Entropy: 0.2949 | Acc: 16.7% (6+ 30-) | Lifetime: 20.7%
Episode    61 | Steps:    2118 | Reward:  -2.004 | Avg(100):  -0.312 | Entropy: 0.2949 | Acc: 13.2% (5+ 33-) | Lifetime: 20.6%
Episode    62 | Steps:    2154 | Reward:  -1.804 | Avg(100):  -0.335 | Entropy: 0.2949 | Acc: 16.7% (6+ 30-) | Lifetime: 20.5%
Episode    63 | Steps:    2188 | Reward:   1.197 | Avg(100):  -0.312 | Entropy: 0.2949 | Acc: 17.6% (6+ 28-) | Lifetime: 20.5%
Episode    64 | Steps:    2226 | Reward:  -2.903 | Avg(100):  -0.351 | Entropy: 0.2949 | Acc: 10.5% (4+ 34-) | Lifetime: 20.3%
Episode    65 | Steps:    2255 | Reward:  -0.103 | Avg(100):  -0.348 | Entropy: 0.2949 | Acc: 20.7% (6+ 23-) | Lifetime: 20.3%
Episode    66 | Steps:    2293 | Reward:  -1.303 | Avg(100):  -0.362 | Entropy: 0.2949 | Acc: 18.4% (7+ 31-) | Lifetime: 20.3%
Episode    67 | Steps:    2322 | Reward:   1.997 | Avg(100):  -0.327 | Entropy: 0.2942 | Acc: 20.7% (6+ 23-) | Lifetime: 20.3%
Episode    68 | Steps:    2353 | Reward:   1.200 | Avg(100):  -0.305 | Entropy: 0.2942 | Acc: 29.0% (9+ 22-) | Lifetime: 20.4%
Episode    69 | Steps:    2384 | Reward:   2.298 | Avg(100):  -0.268 | Entropy: 0.2942 | Acc: 25.8% (8+ 23-) | Lifetime: 20.5%
Episode    70 | Steps:    2423 | Reward:  -3.302 | Avg(100):  -0.311 | Entropy: 0.2942 | Acc: 15.4% (6+ 33-) | Lifetime: 20.4%
Episode    71 | Steps:    2461 | Reward:  -2.302 | Avg(100):  -0.338 | Entropy: 0.2942 | Acc: 15.8% (6+ 32-) | Lifetime: 20.3%
Episode    72 | Steps:    2485 | Reward:   1.299 | Avg(100):  -0.316 | Entropy: 0.2942 | Acc: 33.3% (8+ 16-) | Lifetime: 20.4%
  [Step 2500] Action dist: A0:17% | A1:16% | A2:21% | A3:27% | A4:18%
Episode    73 | Steps:    2514 | Reward:  -1.202 | Avg(100):  -0.328 | Entropy: 0.2942 | Acc: 20.7% (6+ 23-) | Lifetime: 20.4%
Episode    74 | Steps:    2551 | Reward:  -1.803 | Avg(100):  -0.348 | Entropy: 0.2942 | Acc: 13.5% (5+ 32-) | Lifetime: 20.3%
Episode    75 | Steps:    2588 | Reward:  -0.103 | Avg(100):  -0.344 | Entropy: 0.2936 | Acc: 21.6% (8+ 29-) | Lifetime: 20.4%
Episode    76 | Steps:    2630 | Reward:  -3.303 | Avg(100):  -0.383 | Entropy: 0.2936 | Acc: 14.3% (6+ 36-) | Lifetime: 20.3%
Episode    77 | Steps:    2664 | Reward:   2.097 | Avg(100):  -0.351 | Entropy: 0.2936 | Acc: 23.5% (8+ 26-) | Lifetime: 20.3%
Episode    78 | Steps:    2703 | Reward:  -0.903 | Avg(100):  -0.358 | Entropy: 0.2936 | Acc: 15.4% (6+ 33-) | Lifetime: 20.2%
Episode    79 | Steps:    2726 | Reward:   1.600 | Avg(100):  -0.333 | Entropy: 0.2936 | Acc: 34.8% (8+ 15-) | Lifetime: 20.4%
Episode    80 | Steps:    2757 | Reward:  -0.601 | Avg(100):  -0.337 | Entropy: 0.2936 | Acc: 22.6% (7+ 24-) | Lifetime: 20.4%
Episode    81 | Steps:    2794 | Reward:  -1.103 | Avg(100):  -0.346 | Entropy: 0.2936 | Acc: 18.9% (7+ 30-) | Lifetime: 20.4%
Episode    82 | Steps:    2813 | Reward:   3.199 | Avg(100):  -0.303 | Entropy: 0.2936 | Acc: 42.1% (8+ 11-) | Lifetime: 20.5%
Episode    83 | Steps:    2852 | Reward:  -1.302 | Avg(100):  -0.315 | Entropy: 0.2930 | Acc: 15.4% (6+ 33-) | Lifetime: 20.4%
Episode    84 | Steps:    2887 | Reward:  -1.403 | Avg(100):  -0.328 | Entropy: 0.2930 | Acc: 20.0% (7+ 28-) | Lifetime: 20.4%
Episode    85 | Steps:    2922 | Reward:   1.797 | Avg(100):  -0.303 | Entropy: 0.2930 | Acc: 25.7% (9+ 26-) | Lifetime: 20.5%
Episode    86 | Steps:    2949 | Reward:   2.399 | Avg(100):  -0.272 | Entropy: 0.2930 | Acc: 33.3% (9+ 18-) | Lifetime: 20.6%
Episode    87 | Steps:    2980 | Reward:  -0.003 | Avg(100):  -0.269 | Entropy: 0.2930 | Acc: 19.4% (6+ 25-) | Lifetime: 20.6%
  [Step 3000] Action dist: A0:15% | A1:16% | A2:22% | A3:27% | A4:20%
Episode    88 | Steps:    3011 | Reward:  -0.303 | Avg(100):  -0.270 | Entropy: 0.2930 | Acc: 16.1% (5+ 26-) | Lifetime: 20.6%
Episode    89 | Steps:    3033 | Reward:   4.398 | Avg(100):  -0.218 | Entropy: 0.2930 | Acc: 40.9% (9+ 13-) | Lifetime: 20.7%
Episode    90 | Steps:    3060 | Reward:   2.197 | Avg(100):  -0.191 | Entropy: 0.2930 | Acc: 25.9% (7+ 20-) | Lifetime: 20.7%
Episode    91 | Steps:    3089 | Reward:  -1.703 | Avg(100):  -0.208 | Entropy: 0.2923 | Acc: 10.3% (3+ 26-) | Lifetime: 20.6%
Episode    92 | Steps:    3120 | Reward:   0.898 | Avg(100):  -0.196 | Entropy: 0.2923 | Acc: 25.8% (8+ 23-) | Lifetime: 20.7%
Episode    93 | Steps:    3145 | Reward:  -0.101 | Avg(100):  -0.195 | Entropy: 0.2923 | Acc: 24.0% (6+ 19-) | Lifetime: 20.7%
Episode    94 | Steps:    3181 | Reward:  -0.403 | Avg(100):  -0.197 | Entropy: 0.2923 | Acc: 19.4% (7+ 29-) | Lifetime: 20.7%
Episode    95 | Steps:    3206 | Reward:   3.398 | Avg(100):  -0.159 | Entropy: 0.2923 | Acc: 36.0% (9+ 16-) | Lifetime: 20.8%
Episode    96 | Steps:    3231 | Reward:   3.898 | Avg(100):  -0.118 | Entropy: 0.2923 | Acc: 40.0% (10+ 15-) | Lifetime: 21.0%
Episode    97 | Steps:    3254 | Reward:   2.100 | Avg(100):  -0.095 | Entropy: 0.2923 | Acc: 34.8% (8+ 15-) | Lifetime: 21.1%
Episode    98 | Steps:    3282 | Reward:   1.798 | Avg(100):  -0.076 | Entropy: 0.2923 | Acc: 25.0% (7+ 21-) | Lifetime: 21.1%
Episode    99 | Steps:    3312 | Reward:  -0.302 | Avg(100):  -0.078 | Entropy: 0.2923 | Acc: 16.7% (5+ 25-) | Lifetime: 21.1%
Episode   100 | Steps:    3353 | Reward:  -2.403 | Avg(100):  -0.103 | Entropy: 0.2917 | Acc: 12.2% (5+ 36-) | Lifetime: 21.0%
Episode   101 | Steps:    3379 | Reward:   0.800 | Avg(100):  -0.096 | Entropy: 0.2917 | Acc: 34.6% (9+ 17-) | Lifetime: 21.1%
Episode   102 | Steps:    3416 | Reward:  -0.702 | Avg(100):  -0.121 | Entropy: 0.2917 | Acc: 21.6% (8+ 29-) | Lifetime: 21.1%
Episode   103 | Steps:    3444 | Reward:   1.597 | Avg(100):  -0.096 | Entropy: 0.2917 | Acc: 25.0% (7+ 21-) | Lifetime: 21.1%
Episode   104 | Steps:    3490 | Reward:  -0.705 | Avg(100):  -0.101 | Entropy: 0.2917 | Acc: 17.4% (8+ 38-) | Lifetime: 21.1%
  [Step 3500] Action dist: A0:15% | A1:16% | A2:25% | A3:27% | A4:16%
Episode   105 | Steps:    3521 | Reward:   0.998 | Avg(100):  -0.031 | Entropy: 0.2917 | Acc: 22.6% (7+ 24-) | Lifetime: 21.1%
Episode   106 | Steps:    3548 | Reward:   1.898 | Avg(100):  -0.007 | Entropy: 0.2917 | Acc: 25.9% (7+ 20-) | Lifetime: 21.1%
Episode   107 | Steps:    3572 | Reward:   1.299 | Avg(100):   0.028 | Entropy: 0.2917 | Acc: 29.2% (7+ 17-) | Lifetime: 21.2%
Episode   108 | Steps:    3595 | Reward:   1.700 | Avg(100):   0.075 | Entropy: 0.2910 | Acc: 43.5% (10+ 13-) | Lifetime: 21.3%
Episode   109 | Steps:    3627 | Reward:   2.097 | Avg(100):   0.134 | Entropy: 0.2910 | Acc: 25.0% (8+ 24-) | Lifetime: 21.3%
Episode   110 | Steps:    3655 | Reward:   1.598 | Avg(100):   0.137 | Entropy: 0.2910 | Acc: 28.6% (8+ 20-) | Lifetime: 21.4%
Episode   111 | Steps:    3676 | Reward:   3.400 | Avg(100):   0.201 | Entropy: 0.2910 | Acc: 38.1% (8+ 13-) | Lifetime: 21.5%
Episode   112 | Steps:    3708 | Reward:   0.498 | Avg(100):   0.234 | Entropy: 0.2910 | Acc: 21.9% (7+ 25-) | Lifetime: 21.5%
Episode   113 | Steps:    3736 | Reward:   1.198 | Avg(100):   0.240 | Entropy: 0.2910 | Acc: 25.0% (7+ 21-) | Lifetime: 21.5%
Episode   114 | Steps:    3770 | Reward:   0.299 | Avg(100):   0.247 | Entropy: 0.2910 | Acc: 23.5% (8+ 26-) | Lifetime: 21.5%
Episode   115 | Steps:    3809 | Reward:  -0.704 | Avg(100):   0.244 | Entropy: 0.2910 | Acc: 17.9% (7+ 32-) | Lifetime: 21.5%
Episode   116 | Steps:    3844 | Reward:  -0.303 | Avg(100):   0.278 | Entropy: 0.2904 | Acc: 14.3% (5+ 30-) | Lifetime: 21.4%
Episode   117 | Steps:    3875 | Reward:  -0.601 | Avg(100):   0.285 | Entropy: 0.2904 | Acc: 25.8% (8+ 23-) | Lifetime: 21.5%
Episode   118 | Steps:    3910 | Reward:  -1.603 | Avg(100):   0.280 | Entropy: 0.2904 | Acc: 17.1% (6+ 29-) | Lifetime: 21.4%
Episode   119 | Steps:    3938 | Reward:  -0.802 | Avg(100):   0.287 | Entropy: 0.2904 | Acc: 17.9% (5+ 23-) | Lifetime: 21.4%
Episode   120 | Steps:    3976 | Reward:  -1.103 | Avg(100):   0.287 | Entropy: 0.2904 | Acc: 13.2% (5+ 33-) | Lifetime: 21.3%
  [Step 4000] Action dist: A0:14% | A1:16% | A2:27% | A3:23% | A4:21%
Episode   121 | Steps:    4008 | Reward:  -0.201 | Avg(100):   0.256 | Entropy: 0.2904 | Acc: 21.9% (7+ 25-) | Lifetime: 21.3%
Episode   122 | Steps:    4046 | Reward:   0.496 | Avg(100):   0.297 | Entropy: 0.2904 | Acc: 18.4% (7+ 31-) | Lifetime: 21.3%
Episode   123 | Steps:    4075 | Reward:   2.098 | Avg(100):   0.332 | Entropy: 0.2904 | Acc: 27.6% (8+ 21-) | Lifetime: 21.3%
Episode   124 | Steps:    4102 | Reward:   1.299 | Avg(100):   0.363 | Entropy: 0.2898 | Acc: 29.6% (8+ 19-) | Lifetime: 21.4%
Episode   125 | Steps:    4127 | Reward:   1.400 | Avg(100):   0.372 | Entropy: 0.2898 | Acc: 32.0% (8+ 17-) | Lifetime: 21.5%
Episode   126 | Steps:    4162 | Reward:  -1.203 | Avg(100):   0.367 | Entropy: 0.2898 | Acc: 20.0% (7+ 28-) | Lifetime: 21.5%
Episode   127 | Steps:    4192 | Reward:   2.497 | Avg(100):   0.391 | Entropy: 0.2898 | Acc: 23.3% (7+ 23-) | Lifetime: 21.5%
Episode   128 | Steps:    4231 | Reward:  -0.704 | Avg(100):   0.360 | Entropy: 0.2898 | Acc: 12.8% (5+ 34-) | Lifetime: 21.4%
Episode   129 | Steps:    4262 | Reward:  -0.102 | Avg(100):   0.358 | Entropy: 0.2898 | Acc: 22.6% (7+ 24-) | Lifetime: 21.4%
Episode   130 | Steps:    4297 | Reward:   0.496 | Avg(100):   0.331 | Entropy: 0.2898 | Acc: 20.0% (7+ 28-) | Lifetime: 21.4%
Episode   131 | Steps:    4330 | Reward:  -0.702 | Avg(100):   0.291 | Entropy: 0.2898 | Acc: 18.2% (6+ 27-) | Lifetime: 21.4%
Episode   132 | Steps:    4359 | Reward:   0.697 | Avg(100):   0.268 | Entropy: 0.2891 | Acc: 20.7% (6+ 23-) | Lifetime: 21.4%
Episode   133 | Steps:    4391 | Reward:  -0.702 | Avg(100):   0.247 | Entropy: 0.2891 | Acc: 18.8% (6+ 26-) | Lifetime: 21.3%
Episode   134 | Steps:    4420 | Reward:  -2.599 | Avg(100):   0.239 | Entropy: 0.2891 | Acc: 17.2% (5+ 24-) | Lifetime: 21.3%
Episode   135 | Steps:    4450 | Reward:  -0.503 | Avg(100):   0.230 | Entropy: 0.2891 | Acc: 16.7% (5+ 25-) | Lifetime: 21.3%
Episode   136 | Steps:    4478 | Reward:   1.699 | Avg(100):   0.221 | Entropy: 0.2891 | Acc: 28.6% (8+ 20-) | Lifetime: 21.3%
  [Step 4500] Action dist: A0:16% | A1:13% | A2:33% | A3:16% | A4:22%
Episode   137 | Steps:    4515 | Reward:  -0.202 | Avg(100):   0.228 | Entropy: 0.2891 | Acc: 21.6% (8+ 29-) | Lifetime: 21.3%
Episode   138 | Steps:    4543 | Reward:   0.098 | Avg(100):   0.190 | Entropy: 0.2891 | Acc: 21.4% (6+ 22-) | Lifetime: 21.3%
Episode   139 | Steps:    4558 | Reward:   0.298 | Avg(100):   0.173 | Entropy: 0.2891 | Acc: 20.0% (3+ 12-) | Lifetime: 21.3%
Episode   140 | Steps:    4585 | Reward:   0.798 | Avg(100):   0.192 | Entropy: 0.2891 | Acc: 22.2% (6+ 21-) | Lifetime: 21.3%
Episode   141 | Steps:    4619 | Reward:   0.998 | Avg(100):   0.211 | Entropy: 0.2885 | Acc: 23.5% (8+ 26-) | Lifetime: 21.3%
Episode   142 | Steps:    4652 | Reward:   2.397 | Avg(100):   0.266 | Entropy: 0.2885 | Acc: 24.2% (8+ 25-) | Lifetime: 21.4%
Episode   143 | Steps:    4672 | Reward:  -0.602 | Avg(100):   0.253 | Entropy: 0.2885 | Acc: 15.0% (3+ 17-) | Lifetime: 21.3%
Episode   144 | Steps:    4704 | Reward:   1.098 | Avg(100):   0.289 | Entropy: 0.2885 | Acc: 28.1% (9+ 23-) | Lifetime: 21.4%
Episode   145 | Steps:    4729 | Reward:   3.197 | Avg(100):   0.331 | Entropy: 0.2885 | Acc: 32.0% (8+ 17-) | Lifetime: 21.4%
Episode   146 | Steps:    4757 | Reward:   1.998 | Avg(100):   0.333 | Entropy: 0.2885 | Acc: 28.6% (8+ 20-) | Lifetime: 21.5%
Episode   147 | Steps:    4793 | Reward:  -0.002 | Avg(100):   0.323 | Entropy: 0.2885 | Acc: 19.4% (7+ 29-) | Lifetime: 21.5%
Episode   148 | Steps:    4824 | Reward:   2.597 | Avg(100):   0.334 | Entropy: 0.2885 | Acc: 22.6% (7+ 24-) | Lifetime: 21.5%
Episode   149 | Steps:    4856 | Reward:   0.997 | Avg(100):   0.348 | Entropy: 0.2885 | Acc: 25.0% (8+ 24-) | Lifetime: 21.5%
Episode   150 | Steps:    4888 | Reward:   0.698 | Avg(100):   0.336 | Entropy: 0.2878 | Acc: 21.9% (7+ 25-) | Lifetime: 21.5%
Episode   151 | Steps:    4924 | Reward:   1.197 | Avg(100):   0.315 | Entropy: 0.2878 | Acc: 22.2% (8+ 28-) | Lifetime: 21.5%
Episode   152 | Steps:    4954 | Reward:   0.899 | Avg(100):   0.334 | Entropy: 0.2878 | Acc: 26.7% (8+ 22-) | Lifetime: 21.5%
Episode   153 | Steps:    4984 | Reward:   3.198 | Avg(100):   0.375 | Entropy: 0.2878 | Acc: 30.0% (9+ 21-) | Lifetime: 21.6%
  [Step 5000] Action dist: A0:13% | A1:14% | A2:31% | A3:22% | A4:19%
Episode   154 | Steps:    5010 | Reward:   2.198 | Avg(100):   0.377 | Entropy: 0.2878 | Acc: 30.8% (8+ 18-) | Lifetime: 21.6%
Episode   155 | Steps:    5049 | Reward:  -1.701 | Avg(100):   0.349 | Entropy: 0.2878 | Acc: 15.4% (6+ 33-) | Lifetime: 21.6%
Episode   156 | Steps:    5069 | Reward:   1.700 | Avg(100):   0.390 | Entropy: 0.2878 | Acc: 40.0% (8+ 12-) | Lifetime: 21.7%
Episode   157 | Steps:    5091 | Reward:   1.899 | Avg(100):   0.424 | Entropy: 0.2878 | Acc: 27.3% (6+ 16-) | Lifetime: 21.7%
Episode   158 | Steps:    5117 | Reward:  -0.002 | Avg(100):   0.434 | Entropy: 0.2878 | Acc: 19.2% (5+ 21-) | Lifetime: 21.7%
Episode   159 | Steps:    5155 | Reward:  -1.001 | Avg(100):   0.424 | Entropy: 0.2872 | Acc: 21.1% (8+ 30-) | Lifetime: 21.7%
Episode   160 | Steps:    5187 | Reward:   1.498 | Avg(100):   0.462 | Entropy: 0.2872 | Acc: 21.9% (7+ 25-) | Lifetime: 21.7%
Episode   161 | Steps:    5235 | Reward:  -2.205 | Avg(100):   0.460 | Entropy: 0.2872 | Acc: 12.5% (6+ 42-) | Lifetime: 21.6%
Episode   162 | Steps:    5266 | Reward:  -1.502 | Avg(100):   0.463 | Entropy: 0.2872 | Acc: 19.4% (6+ 25-) | Lifetime: 21.6%
Episode   163 | Steps:    5298 | Reward:  -0.602 | Avg(100):   0.445 | Entropy: 0.2872 | Acc: 21.9% (7+ 25-) | Lifetime: 21.6%
