
Training on cuda | logs -> training_logs/run_seed43_config3 (3)_fresh_20260527_003257
Config: ..\..\configs\config3 (3).yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

Episode     0 | Steps:      32 | Reward:  -2.003 | Avg(100):  -2.003 | Entropy: 0.1000 | Acc: 12.1% (4+ 29-) | Lifetime: 12.1%
Episode    69 | Steps:    1866 | Reward:   3.497 | Avg(100):  -0.207 | Entropy: 0.0990 | Acc: 36.0% (9+ 16-) | Lifetime: 20.9%
Episode    70 | Steps:    1889 | Reward:  -0.501 | Avg(100):  -0.211 | Entropy: 0.0990 | Acc: 21.7% (5+ 18-) | Lifetime: 20.9%
Episode    71 | Steps:    1917 | Reward:   2.798 | Avg(100):  -0.170 | Entropy: 0.0990 | Acc: 28.6% (8+ 20-) | Lifetime: 21.0%
Episode    72 | Steps:    1947 | Reward:  -1.903 | Avg(100):  -0.193 | Entropy: 0.0990 | Acc: 10.0% (3+ 27-) | Lifetime: 20.8%
Episode    73 | Steps:    1977 | Reward:  -1.503 | Avg(100):  -0.211 | Entropy: 0.0990 | Acc: 16.7% (5+ 25-) | Lifetime: 20.8%
  [Step 2000] Action dist: A0:15% | A1:9% | A2:33% | A3:17% | A4:26%
Episode    74 | Steps:    2008 | Reward:  -0.402 | Avg(100):  -0.214 | Entropy: 0.0990 | Acc: 16.7% (5+ 25-) | Lifetime: 20.7%
Episode    75 | Steps:    2031 | Reward:   5.098 | Avg(100):  -0.144 | Entropy: 0.0990 | Acc: 39.1% (9+ 14-) | Lifetime: 20.9%
Episode    76 | Steps:    2048 | Reward:   1.499 | Avg(100):  -0.122 | Entropy: 0.0989 | Acc: 35.3% (6+ 11-) | Lifetime: 21.0%
Episode    77 | Steps:    2054 | Reward:  -1.201 | Avg(100):  -0.136 | Entropy: 0.0989 | Acc: 0.0% (0+ 6-) | Lifetime: 21.0%
Episode    78 | Steps:    2077 | Reward:   1.999 | Avg(100):  -0.109 | Entropy: 0.0989 | Acc: 31.8% (7+ 15-) | Lifetime: 21.1%
Episode    79 | Steps:    2098 | Reward:   2.798 | Avg(100):  -0.073 | Entropy: 0.0989 | Acc: 33.3% (7+ 14-) | Lifetime: 21.2%
Episode    80 | Steps:    2118 | Reward:   3.298 | Avg(100):  -0.031 | Entropy: 0.0989 | Acc: 40.0% (8+ 12-) | Lifetime: 21.4%
Episode    81 | Steps:    2145 | Reward:   2.597 | Avg(100):   0.001 | Entropy: 0.0989 | Acc: 22.2% (6+ 21-) | Lifetime: 21.4%
Episode    82 | Steps:    2168 | Reward:  -0.801 | Avg(100):  -0.009 | Entropy: 0.0989 | Acc: 26.1% (6+ 17-) | Lifetime: 21.5%
Episode    83 | Steps:    2183 | Reward:   1.098 | Avg(100):   0.004 | Entropy: 0.0989 | Acc: 20.0% (3+ 12-) | Lifetime: 21.4%
Episode    84 | Steps:    2205 | Reward:   0.098 | Avg(100):   0.005 | Entropy: 0.0989 | Acc: 22.7% (5+ 17-) | Lifetime: 21.5%
Episode    85 | Steps:    2229 | Reward:  -0.001 | Avg(100):   0.005 | Entropy: 0.0989 | Acc: 20.8% (5+ 19-) | Lifetime: 21.5%
Episode    86 | Steps:    2259 | Reward:  -1.502 | Avg(100):  -0.012 | Entropy: 0.0989 | Acc: 16.7% (5+ 25-) | Lifetime: 21.4%
Episode    87 | Steps:    2271 | Reward:  -2.001 | Avg(100):  -0.035 | Entropy: 0.0989 | Acc: 0.0% (0+ 12-) | Lifetime: 21.3%
Episode    88 | Steps:    2303 | Reward:   0.697 | Avg(100):  -0.026 | Entropy: 0.0989 | Acc: 18.8% (6+ 26-) | Lifetime: 21.2%
Episode    89 | Steps:    2320 | Reward:   1.200 | Avg(100):  -0.013 | Entropy: 0.0988 | Acc: 35.3% (6+ 11-) | Lifetime: 21.3%
Episode    90 | Steps:    2348 | Reward:   0.498 | Avg(100):  -0.007 | Entropy: 0.0988 | Acc: 18.5% (5+ 22-) | Lifetime: 21.3%
Episode    91 | Steps:    2381 | Reward:  -0.601 | Avg(100):  -0.014 | Entropy: 0.0988 | Acc: 21.2% (7+ 26-) | Lifetime: 21.3%
Episode    92 | Steps:    2409 | Reward:   0.098 | Avg(100):  -0.012 | Entropy: 0.0988 | Acc: 17.9% (5+ 23-) | Lifetime: 21.3%
Episode    93 | Steps:    2442 | Reward:  -0.502 | Avg(100):  -0.018 | Entropy: 0.0988 | Acc: 15.2% (5+ 28-) | Lifetime: 21.2%
Episode    94 | Steps:    2467 | Reward:   2.499 | Avg(100):   0.009 | Entropy: 0.0988 | Acc: 29.2% (7+ 17-) | Lifetime: 21.3%
Episode    95 | Steps:    2493 | Reward:  -0.001 | Avg(100):   0.009 | Entropy: 0.0988 | Acc: 24.0% (6+ 19-) | Lifetime: 21.3%
  [Step 2500] Action dist: A0:12% | A1:12% | A2:33% | A3:22% | A4:21%
Episode    96 | Steps:    2507 | Reward:   2.803 | Avg(100):   0.038 | Entropy: 0.0988 | Acc: 57.1% (8+ 6-) | Lifetime: 21.5%
Episode    97 | Steps:    2523 | Reward:  -0.101 | Avg(100):   0.036 | Entropy: 0.0988 | Acc: 25.0% (4+ 12-) | Lifetime: 21.5%
Episode    98 | Steps:    2545 | Reward:   0.899 | Avg(100):   0.045 | Entropy: 0.0988 | Acc: 27.3% (6+ 16-) | Lifetime: 21.6%
Episode    99 | Steps:    2571 | Reward:   0.298 | Avg(100):   0.047 | Entropy: 0.0986 | Acc: 23.1% (6+ 20-) | Lifetime: 21.6%
Episode   100 | Steps:    2585 | Reward:  -1.501 | Avg(100):   0.053 | Entropy: 0.0986 | Acc: 7.1% (1+ 13-) | Lifetime: 21.5%
Episode   101 | Steps:    2608 | Reward:  -0.399 | Avg(100):   0.051 | Entropy: 0.0986 | Acc: 26.1% (6+ 17-) | Lifetime: 21.5%
Episode   102 | Steps:    2636 | Reward:   0.398 | Avg(100):   0.086 | Entropy: 0.0986 | Acc: 25.0% (7+ 21-) | Lifetime: 21.6%
Episode   103 | Steps:    2657 | Reward:   2.799 | Avg(100):   0.150 | Entropy: 0.0986 | Acc: 38.1% (8+ 13-) | Lifetime: 21.7%
Episode   104 | Steps:    2684 | Reward:   2.397 | Avg(100):   0.203 | Entropy: 0.0986 | Acc: 22.2% (6+ 21-) | Lifetime: 21.7%
Episode   105 | Steps:    2710 | Reward:  -1.103 | Avg(100):   0.195 | Entropy: 0.0986 | Acc: 15.4% (4+ 22-) | Lifetime: 21.7%
Episode   106 | Steps:    2731 | Reward:   0.099 | Avg(100):   0.200 | Entropy: 0.0986 | Acc: 28.6% (6+ 15-) | Lifetime: 21.7%
Episode   107 | Steps:    2765 | Reward:  -3.702 | Avg(100):   0.164 | Entropy: 0.0986 | Acc: 11.8% (4+ 30-) | Lifetime: 21.6%
Episode   108 | Steps:    2787 | Reward:   0.999 | Avg(100):   0.195 | Entropy: 0.0986 | Acc: 31.8% (7+ 15-) | Lifetime: 21.7%
Episode   109 | Steps:    2814 | Reward:   2.299 | Avg(100):   0.202 | Entropy: 0.0986 | Acc: 29.6% (8+ 19-) | Lifetime: 21.7%
Episode   110 | Steps:    2848 | Reward:  -3.402 | Avg(100):   0.186 | Entropy: 0.0985 | Acc: 8.8% (3+ 31-) | Lifetime: 21.6%
Episode   111 | Steps:    2872 | Reward:   0.298 | Avg(100):   0.214 | Entropy: 0.0985 | Acc: 25.0% (6+ 18-) | Lifetime: 21.6%
Episode   112 | Steps:    2889 | Reward:   3.499 | Avg(100):   0.245 | Entropy: 0.0985 | Acc: 41.2% (7+ 10-) | Lifetime: 21.7%
Episode   113 | Steps:    2915 | Reward:  -1.600 | Avg(100):   0.232 | Entropy: 0.0985 | Acc: 23.1% (6+ 20-) | Lifetime: 21.7%
Episode   114 | Steps:    2939 | Reward:   2.300 | Avg(100):   0.253 | Entropy: 0.0985 | Acc: 29.2% (7+ 17-) | Lifetime: 21.8%
Episode   115 | Steps:    2957 | Reward:   4.498 | Avg(100):   0.303 | Entropy: 0.0985 | Acc: 38.9% (7+ 11-) | Lifetime: 21.9%
Episode   116 | Steps:    2986 | Reward:  -0.501 | Avg(100):   0.311 | Entropy: 0.0985 | Acc: 20.7% (6+ 23-) | Lifetime: 21.9%
  [Step 3000] Action dist: A0:16% | A1:9% | A2:37% | A3:20% | A4:18%
Episode   117 | Steps:    3004 | Reward:  -0.102 | Avg(100):   0.323 | Entropy: 0.0985 | Acc: 17.6% (3+ 14-) | Lifetime: 21.9%
Episode   118 | Steps:    3028 | Reward:  -0.502 | Avg(100):   0.340 | Entropy: 0.0985 | Acc: 21.7% (5+ 18-) | Lifetime: 21.9%
Episode   119 | Steps:    3035 | Reward:  -1.401 | Avg(100):   0.322 | Entropy: 0.0985 | Acc: 0.0% (0+ 7-) | Lifetime: 21.8%
Episode   120 | Steps:    3054 | Reward:   4.098 | Avg(100):   0.407 | Entropy: 0.0985 | Acc: 36.8% (7+ 12-) | Lifetime: 21.9%
Episode   121 | Steps:    3083 | Reward:  -1.101 | Avg(100):   0.393 | Entropy: 0.0984 | Acc: 20.7% (6+ 23-) | Lifetime: 21.9%
Episode   122 | Steps:    3106 | Reward:  -0.701 | Avg(100):   0.416 | Entropy: 0.0984 | Acc: 21.7% (5+ 18-) | Lifetime: 21.9%
Episode   123 | Steps:    3135 | Reward:   0.897 | Avg(100):   0.412 | Entropy: 0.0984 | Acc: 20.7% (6+ 23-) | Lifetime: 21.9%
Episode   124 | Steps:    3159 | Reward:  -0.100 | Avg(100):   0.408 | Entropy: 0.0984 | Acc: 25.0% (6+ 18-) | Lifetime: 21.9%
Episode   125 | Steps:    3180 | Reward:   2.100 | Avg(100):   0.433 | Entropy: 0.0984 | Acc: 38.1% (8+ 13-) | Lifetime: 22.0%
Episode   126 | Steps:    3204 | Reward:   0.898 | Avg(100):   0.431 | Entropy: 0.0984 | Acc: 20.8% (5+ 19-) | Lifetime: 22.0%
Episode   127 | Steps:    3232 | Reward:  -0.702 | Avg(100):   0.427 | Entropy: 0.0984 | Acc: 17.9% (5+ 23-) | Lifetime: 22.0%
Episode   128 | Steps:    3254 | Reward:   0.600 | Avg(100):   0.446 | Entropy: 0.0984 | Acc: 27.3% (6+ 16-) | Lifetime: 22.0%
Episode   129 | Steps:    3283 | Reward:   1.298 | Avg(100):   0.440 | Entropy: 0.0984 | Acc: 24.1% (7+ 22-) | Lifetime: 22.0%
Episode   130 | Steps:    3310 | Reward:   2.097 | Avg(100):   0.453 | Entropy: 0.0984 | Acc: 18.5% (5+ 22-) | Lifetime: 22.0%
Episode   131 | Steps:    3333 | Reward:   2.299 | Avg(100):   0.468 | Entropy: 0.0982 | Acc: 26.1% (6+ 17-) | Lifetime: 22.0%
Episode   132 | Steps:    3365 | Reward:   0.597 | Avg(100):   0.479 | Entropy: 0.0982 | Acc: 21.9% (7+ 25-) | Lifetime: 22.0%
Episode   133 | Steps:    3381 | Reward:  -1.101 | Avg(100):   0.491 | Entropy: 0.0982 | Acc: 18.8% (3+ 13-) | Lifetime: 22.0%
Episode   134 | Steps:    3409 | Reward:  -1.500 | Avg(100):   0.493 | Entropy: 0.0982 | Acc: 17.9% (5+ 23-) | Lifetime: 22.0%
Episode   135 | Steps:    3439 | Reward:   1.799 | Avg(100):   0.485 | Entropy: 0.0982 | Acc: 30.0% (9+ 21-) | Lifetime: 22.1%
Episode   136 | Steps:    3460 | Reward:   0.898 | Avg(100):   0.469 | Entropy: 0.0982 | Acc: 23.8% (5+ 16-) | Lifetime: 22.1%
Episode   137 | Steps:    3485 | Reward:   0.100 | Avg(100):   0.475 | Entropy: 0.0982 | Acc: 33.3% (8+ 16-) | Lifetime: 22.1%
  [Step 3500] Action dist: A0:14% | A1:12% | A2:41% | A3:21% | A4:13%
Episode   138 | Steps:    3511 | Reward:   0.499 | Avg(100):   0.481 | Entropy: 0.0982 | Acc: 23.1% (6+ 20-) | Lifetime: 22.1%
Episode   139 | Steps:    3529 | Reward:   3.899 | Avg(100):   0.525 | Entropy: 0.0982 | Acc: 44.4% (8+ 10-) | Lifetime: 22.3%
Episode   140 | Steps:    3553 | Reward:   3.398 | Avg(100):   0.561 | Entropy: 0.0982 | Acc: 29.2% (7+ 17-) | Lifetime: 22.3%
Episode   141 | Steps:    3573 | Reward:   1.899 | Avg(100):   0.606 | Entropy: 0.0982 | Acc: 35.0% (7+ 13-) | Lifetime: 22.4%
Episode   142 | Steps:    3598 | Reward:   0.701 | Avg(100):   0.609 | Entropy: 0.0981 | Acc: 32.0% (8+ 17-) | Lifetime: 22.4%
Episode   143 | Steps:    3630 | Reward:   1.497 | Avg(100):   0.613 | Entropy: 0.0981 | Acc: 21.9% (7+ 25-) | Lifetime: 22.4%
Episode   144 | Steps:    3657 | Reward:   0.199 | Avg(100):   0.612 | Entropy: 0.0981 | Acc: 22.2% (6+ 21-) | Lifetime: 22.4%
Episode   145 | Steps:    3676 | Reward:   2.201 | Avg(100):   0.630 | Entropy: 0.0981 | Acc: 36.8% (7+ 12-) | Lifetime: 22.5%
Episode   146 | Steps:    3694 | Reward:   2.800 | Avg(100):   0.674 | Entropy: 0.0981 | Acc: 44.4% (8+ 10-) | Lifetime: 22.6%
Episode   147 | Steps:    3710 | Reward:  -0.101 | Avg(100):   0.697 | Entropy: 0.0981 | Acc: 31.2% (5+ 11-) | Lifetime: 22.7%
Episode   148 | Steps:    3733 | Reward:   0.999 | Avg(100):   0.722 | Entropy: 0.0981 | Acc: 26.1% (6+ 17-) | Lifetime: 22.7%
Episode   149 | Steps:    3756 | Reward:   0.199 | Avg(100):   0.733 | Entropy: 0.0981 | Acc: 21.7% (5+ 18-) | Lifetime: 22.7%
Episode   150 | Steps:    3785 | Reward:  -1.102 | Avg(100):   0.723 | Entropy: 0.0981 | Acc: 20.7% (6+ 23-) | Lifetime: 22.7%
Episode   151 | Steps:    3808 | Reward:   0.699 | Avg(100):   0.735 | Entropy: 0.0981 | Acc: 26.1% (6+ 17-) | Lifetime: 22.7%
Episode   152 | Steps:    3826 | Reward:   2.003 | Avg(100):   0.765 | Entropy: 0.0981 | Acc: 50.0% (9+ 9-) | Lifetime: 22.8%
Episode   153 | Steps:    3852 | Reward:   0.298 | Avg(100):   0.753 | Entropy: 0.0980 | Acc: 23.1% (6+ 20-) | Lifetime: 22.8%
Episode   154 | Steps:    3876 | Reward:   0.199 | Avg(100):   0.736 | Entropy: 0.0980 | Acc: 25.0% (6+ 18-) | Lifetime: 22.8%
Episode   155 | Steps:    3900 | Reward:  -0.500 | Avg(100):   0.715 | Entropy: 0.0980 | Acc: 26.1% (6+ 17-) | Lifetime: 22.8%
Episode   156 | Steps:    3915 | Reward:   0.499 | Avg(100):   0.682 | Entropy: 0.0980 | Acc: 26.7% (4+ 11-) | Lifetime: 22.9%
Episode   157 | Steps:    3934 | Reward:   4.098 | Avg(100):   0.697 | Entropy: 0.0980 | Acc: 42.1% (8+ 11-) | Lifetime: 23.0%
Episode   158 | Steps:    3954 | Reward:   3.399 | Avg(100):   0.753 | Entropy: 0.0980 | Acc: 35.0% (7+ 13-) | Lifetime: 23.0%
Episode   159 | Steps:    3979 | Reward:   0.899 | Avg(100):   0.734 | Entropy: 0.0980 | Acc: 28.0% (7+ 18-) | Lifetime: 23.0%
  [Step 4000] Action dist: A0:17% | A1:11% | A2:42% | A3:18% | A4:13%
Episode   160 | Steps:    4003 | Reward:   0.498 | Avg(100):   0.742 | Entropy: 0.0980 | Acc: 25.0% (6+ 18-) | Lifetime: 23.1%
Episode   161 | Steps:    4028 | Reward:  -1.003 | Avg(100):   0.765 | Entropy: 0.0980 | Acc: 16.0% (4+ 21-) | Lifetime: 23.0%
Episode   162 | Steps:    4059 | Reward:  -0.402 | Avg(100):   0.764 | Entropy: 0.0980 | Acc: 20.0% (6+ 24-) | Lifetime: 23.0%
Episode   163 | Steps:    4076 | Reward:   1.801 | Avg(100):   0.782 | Entropy: 0.0980 | Acc: 47.1% (8+ 9-) | Lifetime: 23.1%
Episode   164 | Steps:    4100 | Reward:  -0.000 | Avg(100):   0.780 | Entropy: 0.0978 | Acc: 29.2% (7+ 17-) | Lifetime: 23.1%
