
Training on cuda | logs -> training_logs/run_seed41_config3_fresh_20260527_003331
Config: ..\..\configs\config3.yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

Episode     0 | Steps:      42 | Reward:  -3.704 | Avg(100):  -3.704 | Entropy: 0.1000 | Acc: 9.3% (4+ 39-) | Lifetime: 9.3%
Episode    32 | Steps:     916 | Reward:   1.898 | Avg(100):  -0.062 | Entropy: 0.0996 | Acc: 28.6% (8+ 20-) | Lifetime: 22.0%
Episode    33 | Steps:     940 | Reward:   0.500 | Avg(100):  -0.046 | Entropy: 0.0996 | Acc: 33.3% (8+ 16-) | Lifetime: 22.3%
Episode    34 | Steps:     963 | Reward:   3.599 | Avg(100):   0.059 | Entropy: 0.0996 | Acc: 36.4% (8+ 14-) | Lifetime: 22.6%
Episode    35 | Steps:     968 | Reward:  -1.001 | Avg(100):   0.029 | Entropy: 0.0996 | Acc: 0.0% (0+ 5-) | Lifetime: 22.5%
  [Step 1000] Action dist: A0:20% | A1:17% | A2:21% | A3:21% | A4:20%
Episode    36 | Steps:    1006 | Reward:  -1.701 | Avg(100):  -0.018 | Entropy: 0.0996 | Acc: 18.9% (7+ 30-) | Lifetime: 22.3%
Episode    37 | Steps:    1050 | Reward:  -2.802 | Avg(100):  -0.091 | Entropy: 0.0995 | Acc: 14.0% (6+ 37-) | Lifetime: 22.0%
Episode    38 | Steps:    1083 | Reward:  -1.102 | Avg(100):  -0.117 | Entropy: 0.0995 | Acc: 15.6% (5+ 27-) | Lifetime: 21.8%
Episode    39 | Steps:    1112 | Reward:   0.498 | Avg(100):  -0.101 | Entropy: 0.0995 | Acc: 21.4% (6+ 22-) | Lifetime: 21.8%
Episode    40 | Steps:    1138 | Reward:   1.798 | Avg(100):  -0.055 | Entropy: 0.0995 | Acc: 26.9% (7+ 19-) | Lifetime: 21.9%
Episode    41 | Steps:    1174 | Reward:  -1.104 | Avg(100):  -0.080 | Entropy: 0.0995 | Acc: 13.9% (5+ 31-) | Lifetime: 21.7%
Episode    42 | Steps:    1199 | Reward:   0.498 | Avg(100):  -0.067 | Entropy: 0.0995 | Acc: 24.0% (6+ 19-) | Lifetime: 21.7%
Episode    43 | Steps:    1225 | Reward:   1.797 | Avg(100):  -0.024 | Entropy: 0.0995 | Acc: 26.9% (7+ 19-) | Lifetime: 21.8%
Episode    44 | Steps:    1264 | Reward:  -2.004 | Avg(100):  -0.068 | Entropy: 0.0995 | Acc: 13.2% (5+ 33-) | Lifetime: 21.6%
Episode    45 | Steps:    1292 | Reward:  -0.303 | Avg(100):  -0.073 | Entropy: 0.0993 | Acc: 17.9% (5+ 23-) | Lifetime: 21.5%
Episode    46 | Steps:    1318 | Reward:   0.898 | Avg(100):  -0.053 | Entropy: 0.0993 | Acc: 23.1% (6+ 20-) | Lifetime: 21.5%
Episode    47 | Steps:    1342 | Reward:   0.498 | Avg(100):  -0.041 | Entropy: 0.0993 | Acc: 20.8% (5+ 19-) | Lifetime: 21.5%
Episode    48 | Steps:    1372 | Reward:  -0.202 | Avg(100):  -0.045 | Entropy: 0.0993 | Acc: 20.0% (6+ 24-) | Lifetime: 21.5%
Episode    49 | Steps:    1405 | Reward:  -2.802 | Avg(100):  -0.100 | Entropy: 0.0993 | Acc: 9.1% (3+ 30-) | Lifetime: 21.2%
Episode    50 | Steps:    1435 | Reward:  -2.102 | Avg(100):  -0.139 | Entropy: 0.0993 | Acc: 16.7% (5+ 25-) | Lifetime: 21.1%
Episode    51 | Steps:    1459 | Reward:   1.298 | Avg(100):  -0.111 | Entropy: 0.0993 | Acc: 26.1% (6+ 17-) | Lifetime: 21.2%
Episode    52 | Steps:    1491 | Reward:  -1.103 | Avg(100):  -0.130 | Entropy: 0.0993 | Acc: 16.1% (5+ 26-) | Lifetime: 21.1%
  [Step 1500] Action dist: A0:13% | A1:16% | A2:28% | A3:23% | A4:20%
Episode    53 | Steps:    1504 | Reward:   0.199 | Avg(100):  -0.124 | Entropy: 0.0993 | Acc: 23.1% (3+ 10-) | Lifetime: 21.1%
Episode    54 | Steps:    1526 | Reward:   1.499 | Avg(100):  -0.094 | Entropy: 0.0993 | Acc: 28.6% (6+ 15-) | Lifetime: 21.2%
Episode    55 | Steps:    1552 | Reward:  -0.500 | Avg(100):  -0.102 | Entropy: 0.0992 | Acc: 30.8% (8+ 18-) | Lifetime: 21.3%
Episode    56 | Steps:    1580 | Reward:  -0.801 | Avg(100):  -0.114 | Entropy: 0.0992 | Acc: 21.4% (6+ 22-) | Lifetime: 21.3%
Episode    57 | Steps:    1599 | Reward:   0.100 | Avg(100):  -0.110 | Entropy: 0.0992 | Acc: 26.3% (5+ 14-) | Lifetime: 21.4%
Episode    58 | Steps:    1606 | Reward:  -1.401 | Avg(100):  -0.132 | Entropy: 0.0992 | Acc: 0.0% (0+ 7-) | Lifetime: 21.3%
Episode    59 | Steps:    1635 | Reward:   0.698 | Avg(100):  -0.118 | Entropy: 0.0992 | Acc: 27.6% (8+ 21-) | Lifetime: 21.4%
Episode    60 | Steps:    1676 | Reward:  -4.204 | Avg(100):  -0.185 | Entropy: 0.0992 | Acc: 4.9% (2+ 39-) | Lifetime: 21.0%
Episode    61 | Steps:    1706 | Reward:   0.797 | Avg(100):  -0.169 | Entropy: 0.0992 | Acc: 17.2% (5+ 24-) | Lifetime: 20.9%
Episode    62 | Steps:    1727 | Reward:   4.099 | Avg(100):  -0.102 | Entropy: 0.0992 | Acc: 42.9% (9+ 12-) | Lifetime: 21.2%
Episode    63 | Steps:    1758 | Reward:  -2.102 | Avg(100):  -0.133 | Entropy: 0.0992 | Acc: 13.3% (4+ 26-) | Lifetime: 21.1%
Episode    64 | Steps:    1786 | Reward:  -0.801 | Avg(100):  -0.143 | Entropy: 0.0992 | Acc: 17.9% (5+ 23-) | Lifetime: 21.0%
Episode    65 | Steps:    1815 | Reward:  -0.300 | Avg(100):  -0.146 | Entropy: 0.0990 | Acc: 27.6% (8+ 21-) | Lifetime: 21.1%
Episode    66 | Steps:    1843 | Reward:  -1.103 | Avg(100):  -0.160 | Entropy: 0.0990 | Acc: 14.3% (4+ 24-) | Lifetime: 21.0%
Episode    67 | Steps:    1868 | Reward:   1.297 | Avg(100):  -0.138 | Entropy: 0.0990 | Acc: 24.0% (6+ 19-) | Lifetime: 21.1%
Episode    68 | Steps:    1890 | Reward:   1.000 | Avg(100):  -0.122 | Entropy: 0.0990 | Acc: 27.3% (6+ 16-) | Lifetime: 21.1%
Episode    69 | Steps:    1909 | Reward:   1.500 | Avg(100):  -0.099 | Entropy: 0.0990 | Acc: 36.8% (7+ 12-) | Lifetime: 21.3%
Episode    70 | Steps:    1925 | Reward:  -1.201 | Avg(100):  -0.114 | Entropy: 0.0990 | Acc: 13.3% (2+ 13-) | Lifetime: 21.2%
Episode    71 | Steps:    1955 | Reward:   0.998 | Avg(100):  -0.099 | Entropy: 0.0990 | Acc: 23.3% (7+ 23-) | Lifetime: 21.3%
Episode    72 | Steps:    1984 | Reward:   0.397 | Avg(100):  -0.092 | Entropy: 0.0990 | Acc: 20.7% (6+ 23-) | Lifetime: 21.3%
  [Step 2000] Action dist: A0:14% | A1:12% | A2:28% | A3:24% | A4:22%
Episode    73 | Steps:    2010 | Reward:  -1.100 | Avg(100):  -0.106 | Entropy: 0.0990 | Acc: 23.1% (6+ 20-) | Lifetime: 21.3%
Episode    74 | Steps:    2045 | Reward:  -0.204 | Avg(100):  -0.107 | Entropy: 0.0990 | Acc: 17.1% (6+ 29-) | Lifetime: 21.2%
Episode    75 | Steps:    2062 | Reward:   1.901 | Avg(100):  -0.081 | Entropy: 0.0989 | Acc: 41.2% (7+ 10-) | Lifetime: 21.4%
Episode    76 | Steps:    2087 | Reward:   1.098 | Avg(100):  -0.065 | Entropy: 0.0989 | Acc: 24.0% (6+ 19-) | Lifetime: 21.4%
Episode    77 | Steps:    2129 | Reward:  -2.304 | Avg(100):  -0.094 | Entropy: 0.0989 | Acc: 7.3% (3+ 38-) | Lifetime: 21.1%
Episode    78 | Steps:    2155 | Reward:   1.197 | Avg(100):  -0.078 | Entropy: 0.0989 | Acc: 23.1% (6+ 20-) | Lifetime: 21.2%
Episode    79 | Steps:    2189 | Reward:  -0.103 | Avg(100):  -0.078 | Entropy: 0.0989 | Acc: 14.7% (5+ 29-) | Lifetime: 21.1%
Episode    80 | Steps:    2222 | Reward:  -2.603 | Avg(100):  -0.109 | Entropy: 0.0989 | Acc: 12.5% (4+ 28-) | Lifetime: 20.9%
Episode    81 | Steps:    2252 | Reward:  -3.002 | Avg(100):  -0.144 | Entropy: 0.0989 | Acc: 10.0% (3+ 27-) | Lifetime: 20.8%
Episode    82 | Steps:    2280 | Reward:   0.999 | Avg(100):  -0.131 | Entropy: 0.0989 | Acc: 21.4% (6+ 22-) | Lifetime: 20.8%
Episode    83 | Steps:    2302 | Reward:   1.700 | Avg(100):  -0.109 | Entropy: 0.0989 | Acc: 31.8% (7+ 15-) | Lifetime: 20.9%
Episode    84 | Steps:    2324 | Reward:   0.199 | Avg(100):  -0.105 | Entropy: 0.0988 | Acc: 22.7% (5+ 17-) | Lifetime: 20.9%
Episode    85 | Steps:    2352 | Reward:   0.297 | Avg(100):  -0.101 | Entropy: 0.0988 | Acc: 17.9% (5+ 23-) | Lifetime: 20.9%
Episode    86 | Steps:    2380 | Reward:   0.698 | Avg(100):  -0.091 | Entropy: 0.0988 | Acc: 22.2% (6+ 21-) | Lifetime: 20.9%
Episode    87 | Steps:    2408 | Reward:   0.802 | Avg(100):  -0.081 | Entropy: 0.0988 | Acc: 39.3% (11+ 17-) | Lifetime: 21.1%
Episode    88 | Steps:    2433 | Reward:   2.298 | Avg(100):  -0.054 | Entropy: 0.0988 | Acc: 24.0% (6+ 19-) | Lifetime: 21.1%
Episode    89 | Steps:    2463 | Reward:   0.799 | Avg(100):  -0.045 | Entropy: 0.0988 | Acc: 26.7% (8+ 22-) | Lifetime: 21.2%
Episode    90 | Steps:    2492 | Reward:   0.497 | Avg(100):  -0.039 | Entropy: 0.0988 | Acc: 17.2% (5+ 24-) | Lifetime: 21.2%
  [Step 2500] Action dist: A0:14% | A1:13% | A2:32% | A3:29% | A4:13%
Episode    91 | Steps:    2514 | Reward:   5.599 | Avg(100):   0.022 | Entropy: 0.0988 | Acc: 45.5% (10+ 12-) | Lifetime: 21.4%
Episode    92 | Steps:    2535 | Reward:   0.300 | Avg(100):   0.025 | Entropy: 0.0988 | Acc: 33.3% (7+ 14-) | Lifetime: 21.5%
Episode    93 | Steps:    2550 | Reward:   3.600 | Avg(100):   0.063 | Entropy: 0.0988 | Acc: 53.3% (8+ 7-) | Lifetime: 21.7%
Episode    94 | Steps:    2584 | Reward:  -1.200 | Avg(100):   0.050 | Entropy: 0.0986 | Acc: 20.6% (7+ 27-) | Lifetime: 21.7%
Episode    95 | Steps:    2613 | Reward:   0.398 | Avg(100):   0.054 | Entropy: 0.0986 | Acc: 20.7% (6+ 23-) | Lifetime: 21.6%
Episode    96 | Steps:    2639 | Reward:  -0.403 | Avg(100):   0.049 | Entropy: 0.0986 | Acc: 19.2% (5+ 21-) | Lifetime: 21.6%
Episode    97 | Steps:    2658 | Reward:   1.899 | Avg(100):   0.068 | Entropy: 0.0986 | Acc: 31.6% (6+ 13-) | Lifetime: 21.7%
Episode    98 | Steps:    2683 | Reward:   4.297 | Avg(100):   0.111 | Entropy: 0.0986 | Acc: 32.0% (8+ 17-) | Lifetime: 21.8%
Episode    99 | Steps:    2714 | Reward:  -2.600 | Avg(100):   0.083 | Entropy: 0.0986 | Acc: 16.7% (5+ 25-) | Lifetime: 21.7%
Episode   100 | Steps:    2742 | Reward:  -1.101 | Avg(100):   0.109 | Entropy: 0.0986 | Acc: 25.9% (7+ 20-) | Lifetime: 21.8%
Episode   101 | Steps:    2768 | Reward:  -0.003 | Avg(100):   0.082 | Entropy: 0.0986 | Acc: 23.1% (6+ 20-) | Lifetime: 21.8%
Episode   102 | Steps:    2793 | Reward:   3.097 | Avg(100):   0.145 | Entropy: 0.0986 | Acc: 32.0% (8+ 17-) | Lifetime: 21.9%
Episode   103 | Steps:    2796 | Reward:  -0.600 | Avg(100):   0.134 | Entropy: 0.0986 | Acc: 0.0% (0+ 3-) | Lifetime: 21.9%
Episode   104 | Steps:    2819 | Reward:   0.699 | Avg(100):   0.139 | Entropy: 0.0985 | Acc: 21.7% (5+ 18-) | Lifetime: 21.8%
Episode   105 | Steps:    2839 | Reward:   2.899 | Avg(100):   0.132 | Entropy: 0.0985 | Acc: 30.0% (6+ 14-) | Lifetime: 21.9%
Episode   106 | Steps:    2865 | Reward:   2.099 | Avg(100):   0.196 | Entropy: 0.0985 | Acc: 32.0% (8+ 17-) | Lifetime: 22.0%
Episode   107 | Steps:    2887 | Reward:  -0.900 | Avg(100):   0.183 | Entropy: 0.0985 | Acc: 22.7% (5+ 17-) | Lifetime: 22.0%
Episode   108 | Steps:    2910 | Reward:   1.199 | Avg(100):   0.185 | Entropy: 0.0985 | Acc: 30.4% (7+ 16-) | Lifetime: 22.1%
Episode   109 | Steps:    2939 | Reward:   0.798 | Avg(100):   0.200 | Entropy: 0.0985 | Acc: 21.4% (6+ 22-) | Lifetime: 22.1%
Episode   110 | Steps:    2967 | Reward:   0.700 | Avg(100):   0.178 | Entropy: 0.0985 | Acc: 28.6% (8+ 20-) | Lifetime: 22.1%
Episode   111 | Steps:    2996 | Reward:  -2.400 | Avg(100):   0.144 | Entropy: 0.0985 | Acc: 17.2% (5+ 24-) | Lifetime: 22.1%
  [Step 3000] Action dist: A0:16% | A1:9% | A2:33% | A3:26% | A4:15%
Episode   112 | Steps:    3020 | Reward:   1.398 | Avg(100):   0.145 | Entropy: 0.0985 | Acc: 25.0% (6+ 18-) | Lifetime: 22.1%
Episode   113 | Steps:    3046 | Reward:   1.497 | Avg(100):   0.137 | Entropy: 0.0985 | Acc: 23.1% (6+ 20-) | Lifetime: 22.1%
Episode   114 | Steps:    3065 | Reward:   2.800 | Avg(100):   0.163 | Entropy: 0.0985 | Acc: 42.1% (8+ 11-) | Lifetime: 22.2%
Episode   115 | Steps:    3086 | Reward:   2.499 | Avg(100):   0.181 | Entropy: 0.0984 | Acc: 33.3% (7+ 14-) | Lifetime: 22.3%
Episode   116 | Steps:    3115 | Reward:   1.397 | Avg(100):   0.208 | Entropy: 0.0984 | Acc: 21.4% (6+ 22-) | Lifetime: 22.3%
Episode   117 | Steps:    3139 | Reward:   2.398 | Avg(100):   0.241 | Entropy: 0.0984 | Acc: 25.0% (6+ 18-) | Lifetime: 22.3%
Episode   118 | Steps:    3164 | Reward:   2.797 | Avg(100):   0.281 | Entropy: 0.0984 | Acc: 28.0% (7+ 18-) | Lifetime: 22.4%
Episode   119 | Steps:    3186 | Reward:  -0.700 | Avg(100):   0.285 | Entropy: 0.0984 | Acc: 27.3% (6+ 16-) | Lifetime: 22.4%
Episode   120 | Steps:    3213 | Reward:   0.597 | Avg(100):   0.287 | Entropy: 0.0984 | Acc: 14.8% (4+ 23-) | Lifetime: 22.3%
Episode   121 | Steps:    3234 | Reward:   3.599 | Avg(100):   0.339 | Entropy: 0.0984 | Acc: 38.1% (8+ 13-) | Lifetime: 22.4%
Episode   122 | Steps:    3264 | Reward:  -0.501 | Avg(100):   0.345 | Entropy: 0.0984 | Acc: 20.7% (6+ 23-) | Lifetime: 22.4%
Episode   123 | Steps:    3290 | Reward:  -1.102 | Avg(100):   0.313 | Entropy: 0.0984 | Acc: 16.0% (4+ 21-) | Lifetime: 22.4%
Episode   124 | Steps:    3315 | Reward:   0.098 | Avg(100):   0.314 | Entropy: 0.0984 | Acc: 24.0% (6+ 19-) | Lifetime: 22.4%
Episode   125 | Steps:    3345 | Reward:  -1.203 | Avg(100):   0.308 | Entropy: 0.0982 | Acc: 13.8% (4+ 25-) | Lifetime: 22.3%
Episode   126 | Steps:    3367 | Reward:   2.400 | Avg(100):   0.349 | Entropy: 0.0982 | Acc: 38.1% (8+ 13-) | Lifetime: 22.4%
Episode   127 | Steps:    3389 | Reward:   1.699 | Avg(100):   0.383 | Entropy: 0.0982 | Acc: 31.8% (7+ 15-) | Lifetime: 22.5%
Episode   128 | Steps:    3413 | Reward:  -0.200 | Avg(100):   0.376 | Entropy: 0.0982 | Acc: 25.0% (6+ 18-) | Lifetime: 22.5%
Episode   129 | Steps:    3441 | Reward:  -0.501 | Avg(100):   0.390 | Entropy: 0.0982 | Acc: 17.9% (5+ 23-) | Lifetime: 22.5%
Episode   130 | Steps:    3469 | Reward:  -1.503 | Avg(100):   0.368 | Entropy: 0.0982 | Acc: 14.8% (4+ 23-) | Lifetime: 22.4%
Episode   131 | Steps:    3496 | Reward:  -0.502 | Avg(100):   0.357 | Entropy: 0.0982 | Acc: 18.5% (5+ 22-) | Lifetime: 22.4%
  [Step 3500] Action dist: A0:11% | A1:10% | A2:38% | A3:26% | A4:14%
Episode   132 | Steps:    3528 | Reward:  -1.703 | Avg(100):   0.321 | Entropy: 0.0982 | Acc: 9.7% (3+ 28-) | Lifetime: 22.3%
Episode   133 | Steps:    3554 | Reward:   3.797 | Avg(100):   0.354 | Entropy: 0.0982 | Acc: 30.8% (8+ 18-) | Lifetime: 22.3%
Episode   134 | Steps:    3577 | Reward:   3.299 | Avg(100):   0.351 | Entropy: 0.0982 | Acc: 34.8% (8+ 15-) | Lifetime: 22.4%
Episode   135 | Steps:    3596 | Reward:   0.698 | Avg(100):   0.368 | Entropy: 0.0981 | Acc: 21.1% (4+ 15-) | Lifetime: 22.4%
Episode   136 | Steps:    3615 | Reward:   1.801 | Avg(100):   0.403 | Entropy: 0.0981 | Acc: 36.8% (7+ 12-) | Lifetime: 22.5%
Episode   137 | Steps:    3640 | Reward:   2.598 | Avg(100):   0.457 | Entropy: 0.0981 | Acc: 29.2% (7+ 17-) | Lifetime: 22.5%
Episode   138 | Steps:    3665 | Reward:   2.198 | Avg(100):   0.490 | Entropy: 0.0981 | Acc: 28.0% (7+ 18-) | Lifetime: 22.5%
Episode   139 | Steps:    3688 | Reward:  -1.101 | Avg(100):   0.474 | Entropy: 0.0981 | Acc: 21.7% (5+ 18-) | Lifetime: 22.5%
Episode   140 | Steps:    3725 | Reward:  -4.503 | Avg(100):   0.411 | Entropy: 0.0981 | Acc: 5.6% (2+ 34-) | Lifetime: 22.4%
Episode   141 | Steps:    3757 | Reward:   0.297 | Avg(100):   0.425 | Entropy: 0.0981 | Acc: 15.6% (5+ 27-) | Lifetime: 22.3%
Episode   142 | Steps:    3782 | Reward:   0.297 | Avg(100):   0.423 | Entropy: 0.0981 | Acc: 24.0% (6+ 19-) | Lifetime: 22.3%
Episode   143 | Steps:    3808 | Reward:   1.398 | Avg(100):   0.419 | Entropy: 0.0981 | Acc: 23.1% (6+ 20-) | Lifetime: 22.3%
Episode   144 | Steps:    3843 | Reward:  -2.204 | Avg(100):   0.417 | Entropy: 0.0980 | Acc: 14.3% (5+ 30-) | Lifetime: 22.3%
Episode   145 | Steps:    3869 | Reward:   1.397 | Avg(100):   0.434 | Entropy: 0.0980 | Acc: 23.1% (6+ 20-) | Lifetime: 22.3%
Episode   146 | Steps:    3885 | Reward:   6.300 | Avg(100):   0.488 | Entropy: 0.0980 | Acc: 62.5% (10+ 6-) | Lifetime: 22.4%
Episode   147 | Steps:    3905 | Reward:   0.799 | Avg(100):   0.491 | Entropy: 0.0980 | Acc: 30.0% (6+ 14-) | Lifetime: 22.5%
Episode   148 | Steps:    3935 | Reward:  -0.203 | Avg(100):   0.491 | Entropy: 0.0980 | Acc: 13.8% (4+ 25-) | Lifetime: 22.4%
Episode   149 | Steps:    3944 | Reward:   0.999 | Avg(100):   0.529 | Entropy: 0.0980 | Acc: 33.3% (3+ 6-) | Lifetime: 22.4%
Episode   150 | Steps:    3968 | Reward:   1.698 | Avg(100):   0.567 | Entropy: 0.0980 | Acc: 25.0% (6+ 18-) | Lifetime: 22.4%
Episode   151 | Steps:    3995 | Reward:   0.799 | Avg(100):   0.562 | Entropy: 0.0980 | Acc: 22.2% (6+ 21-) | Lifetime: 22.4%
  [Step 4000] Action dist: A0:7% | A1:12% | A2:42% | A3:22% | A4:18%
Episode   152 | Steps:    4020 | Reward:   1.498 | Avg(100):   0.588 | Entropy: 0.0980 | Acc: 28.0% (7+ 18-) | Lifetime: 22.5%
Episode   153 | Steps:    4050 | Reward:   1.097 | Avg(100):   0.597 | Entropy: 0.0980 | Acc: 16.7% (5+ 25-) | Lifetime: 22.4%
Episode   154 | Steps:    4079 | Reward:   0.598 | Avg(100):   0.588 | Entropy: 0.0980 | Acc: 24.1% (7+ 22-) | Lifetime: 22.4%
Episode   155 | Steps:    4103 | Reward:  -0.202 | Avg(100):   0.591 | Entropy: 0.0978 | Acc: 20.8% (5+ 19-) | Lifetime: 22.4%
Episode   156 | Steps:    4135 | Reward:  -3.503 | Avg(100):   0.564 | Entropy: 0.0978 | Acc: 6.2% (2+ 30-) | Lifetime: 22.3%
Episode   157 | Steps:    4164 | Reward:  -1.303 | Avg(100):   0.550 | Entropy: 0.0978 | Acc: 13.8% (4+ 25-) | Lifetime: 22.3%
Episode   158 | Steps:    4197 | Reward:  -1.803 | Avg(100):   0.546 | Entropy: 0.0978 | Acc: 12.1% (4+ 29-) | Lifetime: 22.2%
Episode   159 | Steps:    4219 | Reward:   1.798 | Avg(100):   0.557 | Entropy: 0.0978 | Acc: 22.7% (5+ 17-) | Lifetime: 22.2%
Episode   160 | Steps:    4248 | Reward:  -1.003 | Avg(100):   0.589 | Entropy: 0.0978 | Acc: 13.8% (4+ 25-) | Lifetime: 22.1%
Episode   161 | Steps:    4279 | Reward:  -3.601 | Avg(100):   0.545 | Entropy: 0.0978 | Acc: 12.9% (4+ 27-) | Lifetime: 22.1%
Episode   162 | Steps:    4299 | Reward:   2.299 | Avg(100):   0.527 | Entropy: 0.0978 | Acc: 35.0% (7+ 13-) | Lifetime: 22.1%
Episode   163 | Steps:    4331 | Reward:  -2.502 | Avg(100):   0.523 | Entropy: 0.0978 | Acc: 12.5% (4+ 28-) | Lifetime: 22.0%
Episode   164 | Steps:    4359 | Reward:   0.598 | Avg(100):   0.537 | Entropy: 0.0977 | Acc: 21.4% (6+ 22-) | Lifetime: 22.0%
Episode   165 | Steps:    4381 | Reward:   5.398 | Avg(100):   0.594 | Entropy: 0.0977 | Acc: 45.5% (10+ 12-) | Lifetime: 22.2%
