Step,Reward
36,-2.9037
59,0.5007
80,0.3999
123,-5.4033
159,-4.9031
186,-0.7027
203,-2.3002
244,-4.9031
275,-1.8021
313,-3.4023
346,-0.7028
377,-3.0011
401,1.2986
449,-4.1048
470,-0.8001
477,-0.2007
513,-2.1016
555,-5.7027
598,-3.2038
619,1.3004
650,-2.5021
669,0.6001
709,-2.6025
759,-7.2040
790,-0.6016
825,-1.9015
857,-3.9012
891,-4.5029
916,0.5985
948,-1.0027
971,-0.1993
1010,-4.0039
1052,-6.1032
1076,0.3001
1104,-2.6998
1132,-0.7023
1170,-5.5038
1195,-0.6005
1225,-2.3010
1262,-3.3027
1282,1.8980
1311,-1.1029
1320,-1.1009
1343,1.7977
1378,-3.5025
1394,-1.6011
1417,-0.6013
1444,-0.7027
1481,-3.0022
1510,-1.6019
1543,-1.9028
1576,-1.0023
1610,-0.9029
1634,-2.3974
1659,-0.3025
1698,-3.1039
1731,-3.1023
1749,-1.7018
1773,0.5996
1801,-1.4023
1827,-1.2016
1851,-2.5014
1873,0.9983
1894,2.8989
1917,-0.9013
1945,-1.0003
1976,-2.2031
1998,-0.2002
2018,-1.2020
2046,-3.5023
2074,-0.4028
2097,-0.1023
2127,-2.0025
2160,-2.4018
2192,-1.2022
2217,1.0985
2220,0.0997
2251,-2.9031
2279,-3.3018
2314,-1.3030
2333,2.5981
2335,0.2998
2365,-1.8020
2394,-1.8029
2417,2.9977
2445,-0.9018
2479,-1.4034
2509,-1.0030
2535,-2.6026
2565,-1.3030
2587,1.2978
2612,1.0980
2641,-3.5019
2667,2.3974
2692,-1.0020
2717,2.0980
2742,-3.4020
2769,-2.6017
2794,0.3975
2822,0.0972
2843,1.3999
2864,3.1979
2886,0.7988
2901,2.1015
2935,-3.5024
2961,-0.2026
2963,0.2998
2988,0.1985
3015,-2.4027
3025,0.3990
3048,1.0987
3067,-3.6019
3091,2.5976
3119,1.9972
3135,2.2004
3156,1.6989
3176,2.3980
3202,-1.0026
3221,1.8986
3241,1.1990
3254,-2.6013
3277,0.5977
3305,-1.4023
3332,-2.4017
3363,-1.8021
3392,-2.3019
3418,-0.3001
3439,-1.4991
3465,-2.2006
3488,0.5977
3516,0.7972
3540,2.2976
3562,0.7988
3587,2.2975
3602,2.6995
3633,-1.8016
3656,-0.8023
3678,1.2978
3706,-2.2008
3728,1.4978
3752,0.6976
3776,-0.8019
3803,-0.9027
3829,-1.2016
3854,1.3975
3874,0.2000
3892,2.2987
3915,1.5977
3936,0.9979
3968,-1.7032
3998,-3.7025
4020,-0.1022
4030,-0.8010
4055,0.8975
4078,0.7992
4096,3.9992
4110,3.5986
4137,1.4973
4158,2.1979
4185,-2.6017
4217,-1.0027
4246,0.3971
4266,1.1990
4288,1.7978
4313,0.6980
4335,2.7978
4355,1.1980
4379,2.0976
4401,1.2978
4429,-2.1023
4452,0.5977
4476,2.5976
4481,-0.3005
4508,-0.2022
4545,-5.1027
4567,1.7978
4586,2.8981
4612,0.2974
4641,-0.6029
4671,-2.2030
4689,4.9982
4721,-4.3027
4745,4.4976
4775,-2.2030
4799,1.2986
4824,-0.7025
4850,0.9974
4876,1.6974
4899,0.5977
4927,-0.6028
4946,3.7981
4967,2.3989
4977,2.2990
4995,3.9982
5016,2.8984
5048,-4.6017
5080,-2.9022
5103,1.7977
5131,-0.4028
5154,0.7992
5160,0.6994
5177,3.9983
5203,-1.7016
5227,2.4976
5234,-1.4007
5254,4.3980
5274,1.6980
5299,-0.6005
5323,-1.3014
5345,-0.6022
5371,-1.4026
5393,2.6978
5413,5.7980
5435,0.7978
5457,2.4978
5478,0.9989
5499,4.8979
5522,-0.8023
5554,-3.3032
5572,1.3982
5597,-0.5015
5616,2.5981
5641,1.1975
5670,-0.4024
5696,-0.7016
5717,1.4979
5752,-4.7035
5777,1.7990
5794,3.6983
5813,4.2981
5838,1.6975
5857,1.8991
5883,0.4974
5911,-2.3018
5925,4.2986
5950,-0.0025
5968,1.5982
5999,-0.7031
6025,-0.4026
6047,-0.1022
6075,0.2972
6097,-0.6022
6103,-1.2006
6127,-0.1024
6149,0.5978
6176,-2.2007
6194,4.1992
6218,-0.8014
6238,2.8980
6264,-1.4026
6287,1.4982
6312,2.1975
6332,0.6985
6353,2.1979
6377,0.1976
6402,0.8985
6422,4.0980
6442,1.5990
6462,0.6980
6485,2.0977
6509,0.1976
6532,0.0987
6556,-1.7024
6583,0.9973
6607,2.0976
