
Training on cuda | logs -> training_logs/run_seed41_config1_fresh_20260529_202845
Config: ..\..\configs\config1.yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

Episode     0 | Steps:      42 | Reward:  -5.804 | Avg(100):  -5.804 | Entropy: 0.1000 | Acc: 9.3% (4+ 39-) | Lifetime: 9.3%
Episode    14 | Steps:     494 | Reward:  -2.601 | Avg(100):  -2.235 | Entropy: 0.0999 | Acc: 20.7% (6+ 23-) | Lifetime: 18.7%
  [Step 500] Action dist: A0:24% | A1:21% | A2:13% | A3:24% | A4:18%
Episode    15 | Steps:     517 | Reward:  -0.000 | Avg(100):  -2.096 | Entropy: 0.0997 | Acc: 34.8% (8+ 15-) | Lifetime: 19.4%
Episode    16 | Steps:     549 | Reward:  -3.501 | Avg(100):  -2.178 | Entropy: 0.0997 | Acc: 21.9% (7+ 25-) | Lifetime: 19.6%
Episode    17 | Steps:     582 | Reward:  -1.202 | Avg(100):  -2.124 | Entropy: 0.0997 | Acc: 21.2% (7+ 26-) | Lifetime: 19.7%
Episode    18 | Steps:     613 | Reward:  -2.502 | Avg(100):  -2.144 | Entropy: 0.0997 | Acc: 19.4% (6+ 25-) | Lifetime: 19.6%
Episode    19 | Steps:     656 | Reward:  -4.203 | Avg(100):  -2.247 | Entropy: 0.0997 | Acc: 16.3% (7+ 36-) | Lifetime: 19.4%
Episode    20 | Steps:     683 | Reward:  -1.000 | Avg(100):  -2.188 | Entropy: 0.0997 | Acc: 25.9% (7+ 20-) | Lifetime: 19.7%
Episode    21 | Steps:     710 | Reward:   0.997 | Avg(100):  -2.043 | Entropy: 0.0997 | Acc: 25.9% (7+ 20-) | Lifetime: 19.9%
Episode    22 | Steps:     738 | Reward:  -0.002 | Avg(100):  -1.954 | Entropy: 0.0997 | Acc: 25.9% (7+ 20-) | Lifetime: 20.1%
Episode    23 | Steps:     765 | Reward:  -2.902 | Avg(100):  -1.994 | Entropy: 0.0997 | Acc: 15.4% (4+ 22-) | Lifetime: 20.0%
Episode    24 | Steps:     795 | Reward:  -3.300 | Avg(100):  -2.046 | Entropy: 0.0996 | Acc: 20.0% (6+ 24-) | Lifetime: 20.0%
Episode    25 | Steps:     834 | Reward:  -2.404 | Avg(100):  -2.060 | Entropy: 0.0996 | Acc: 17.9% (7+ 32-) | Lifetime: 19.9%
Episode    26 | Steps:     867 | Reward:  -2.403 | Avg(100):  -2.072 | Entropy: 0.0996 | Acc: 15.6% (5+ 27-) | Lifetime: 19.7%
Episode    27 | Steps:     892 | Reward:  -1.100 | Avg(100):  -2.038 | Entropy: 0.0996 | Acc: 28.0% (7+ 18-) | Lifetime: 20.0%
Episode    28 | Steps:     925 | Reward:  -4.399 | Avg(100):  -2.119 | Entropy: 0.0996 | Acc: 18.2% (6+ 27-) | Lifetime: 19.9%
Episode    29 | Steps:     952 | Reward:   1.399 | Avg(100):  -2.002 | Entropy: 0.0996 | Acc: 33.3% (9+ 18-) | Lifetime: 20.3%
Episode    30 | Steps:     982 | Reward:   0.597 | Avg(100):  -1.918 | Entropy: 0.0996 | Acc: 26.7% (8+ 22-) | Lifetime: 20.5%
  [Step 1000] Action dist: A0:22% | A1:21% | A2:17% | A3:21% | A4:19%
Episode    31 | Steps:    1013 | Reward:  -0.803 | Avg(100):  -1.883 | Entropy: 0.0996 | Acc: 22.6% (7+ 24-) | Lifetime: 20.5%
Episode    32 | Steps:    1047 | Reward:  -0.702 | Avg(100):  -1.847 | Entropy: 0.0995 | Acc: 23.5% (8+ 26-) | Lifetime: 20.6%
Episode    33 | Steps:    1087 | Reward:  -3.603 | Avg(100):  -1.899 | Entropy: 0.0995 | Acc: 17.5% (7+ 33-) | Lifetime: 20.5%
Episode    34 | Steps:    1106 | Reward:  -0.502 | Avg(100):  -1.859 | Entropy: 0.0995 | Acc: 16.7% (3+ 15-) | Lifetime: 20.5%
Episode    35 | Steps:    1134 | Reward:  -1.602 | Avg(100):  -1.852 | Entropy: 0.0995 | Acc: 17.9% (5+ 23-) | Lifetime: 20.4%
Episode    36 | Steps:    1174 | Reward:  -7.403 | Avg(100):  -2.002 | Entropy: 0.0995 | Acc: 5.1% (2+ 37-) | Lifetime: 19.9%
Episode    37 | Steps:    1197 | Reward:   2.998 | Avg(100):  -1.870 | Entropy: 0.0995 | Acc: 34.8% (8+ 15-) | Lifetime: 20.2%
Episode    38 | Steps:    1220 | Reward:   1.001 | Avg(100):  -1.797 | Entropy: 0.0995 | Acc: 34.8% (8+ 15-) | Lifetime: 20.4%
Episode    39 | Steps:    1241 | Reward:   0.700 | Avg(100):  -1.734 | Entropy: 0.0995 | Acc: 33.3% (7+ 14-) | Lifetime: 20.7%
Episode    40 | Steps:    1271 | Reward:  -1.802 | Avg(100):  -1.736 | Entropy: 0.0995 | Acc: 20.0% (6+ 24-) | Lifetime: 20.6%
Episode    41 | Steps:    1298 | Reward:  -1.001 | Avg(100):  -1.718 | Entropy: 0.0993 | Acc: 25.9% (7+ 20-) | Lifetime: 20.8%
Episode    42 | Steps:    1338 | Reward:  -4.004 | Avg(100):  -1.772 | Entropy: 0.0993 | Acc: 12.5% (5+ 35-) | Lifetime: 20.5%
Episode    43 | Steps:    1366 | Reward:   0.798 | Avg(100):  -1.713 | Entropy: 0.0993 | Acc: 25.0% (7+ 21-) | Lifetime: 20.6%
Episode    44 | Steps:    1395 | Reward:  -1.102 | Avg(100):  -1.700 | Entropy: 0.0993 | Acc: 20.7% (6+ 23-) | Lifetime: 20.6%
Episode    45 | Steps:    1418 | Reward:  -0.802 | Avg(100):  -1.680 | Entropy: 0.0993 | Acc: 17.4% (4+ 19-) | Lifetime: 20.6%
Episode    46 | Steps:    1441 | Reward:   0.499 | Avg(100):  -1.634 | Entropy: 0.0993 | Acc: 34.8% (8+ 15-) | Lifetime: 20.8%
Episode    47 | Steps:    1470 | Reward:  -0.902 | Avg(100):  -1.619 | Entropy: 0.0993 | Acc: 21.4% (6+ 22-) | Lifetime: 20.8%
Episode    48 | Steps:    1495 | Reward:   0.398 | Avg(100):  -1.577 | Entropy: 0.0993 | Acc: 28.0% (7+ 18-) | Lifetime: 20.9%
  [Step 1500] Action dist: A0:16% | A1:20% | A2:25% | A3:17% | A4:22%
Episode    49 | Steps:    1520 | Reward:  -0.102 | Avg(100):  -1.548 | Entropy: 0.0993 | Acc: 28.0% (7+ 18-) | Lifetime: 21.0%
Episode    50 | Steps:    1546 | Reward:  -0.502 | Avg(100):  -1.527 | Entropy: 0.0992 | Acc: 23.1% (6+ 20-) | Lifetime: 21.1%
Episode    51 | Steps:    1574 | Reward:  -0.701 | Avg(100):  -1.511 | Entropy: 0.0992 | Acc: 25.0% (7+ 21-) | Lifetime: 21.1%
Episode    52 | Steps:    1600 | Reward:  -2.402 | Avg(100):  -1.528 | Entropy: 0.0992 | Acc: 15.4% (4+ 22-) | Lifetime: 21.0%
Episode    53 | Steps:    1630 | Reward:   0.598 | Avg(100):  -1.489 | Entropy: 0.0992 | Acc: 26.7% (8+ 22-) | Lifetime: 21.1%
Episode    54 | Steps:    1658 | Reward:  -0.901 | Avg(100):  -1.478 | Entropy: 0.0992 | Acc: 21.4% (6+ 22-) | Lifetime: 21.2%
Episode    55 | Steps:    1684 | Reward:  -0.203 | Avg(100):  -1.455 | Entropy: 0.0992 | Acc: 19.2% (5+ 21-) | Lifetime: 21.1%
Episode    56 | Steps:    1709 | Reward:  -1.801 | Avg(100):  -1.461 | Entropy: 0.0992 | Acc: 24.0% (6+ 19-) | Lifetime: 21.2%
Episode    57 | Steps:    1732 | Reward:   2.998 | Avg(100):  -1.385 | Entropy: 0.0992 | Acc: 34.8% (8+ 15-) | Lifetime: 21.3%
Episode    58 | Steps:    1765 | Reward:  -1.203 | Avg(100):  -1.381 | Entropy: 0.0992 | Acc: 21.2% (7+ 26-) | Lifetime: 21.3%
Episode    59 | Steps:    1792 | Reward:   1.899 | Avg(100):  -1.327 | Entropy: 0.0990 | Acc: 33.3% (9+ 18-) | Lifetime: 21.5%
Episode    60 | Steps:    1825 | Reward:  -1.703 | Avg(100):  -1.333 | Entropy: 0.0990 | Acc: 18.8% (6+ 26-) | Lifetime: 21.5%
Episode    61 | Steps:    1836 | Reward:  -1.001 | Avg(100):  -1.328 | Entropy: 0.0990 | Acc: 9.1% (1+ 10-) | Lifetime: 21.4%
Episode    62 | Steps:    1856 | Reward:   0.698 | Avg(100):  -1.295 | Entropy: 0.0990 | Acc: 30.0% (6+ 14-) | Lifetime: 21.5%
Episode    63 | Steps:    1888 | Reward:  -3.803 | Avg(100):  -1.335 | Entropy: 0.0990 | Acc: 9.4% (3+ 29-) | Lifetime: 21.3%
Episode    64 | Steps:    1912 | Reward:  -0.302 | Avg(100):  -1.319 | Entropy: 0.0990 | Acc: 20.8% (5+ 19-) | Lifetime: 21.3%
Episode    65 | Steps:    1941 | Reward:  -0.903 | Avg(100):  -1.312 | Entropy: 0.0990 | Acc: 18.5% (5+ 22-) | Lifetime: 21.2%
Episode    66 | Steps:    1972 | Reward:  -1.303 | Avg(100):  -1.312 | Entropy: 0.0990 | Acc: 22.6% (7+ 24-) | Lifetime: 21.3%
Episode    67 | Steps:    1992 | Reward:  -0.100 | Avg(100):  -1.294 | Entropy: 0.0990 | Acc: 35.0% (7+ 13-) | Lifetime: 21.4%
  [Step 2000] Action dist: A0:16% | A1:15% | A2:34% | A3:14% | A4:21%
Episode    68 | Steps:    2026 | Reward:  -3.602 | Avg(100):  -1.328 | Entropy: 0.0990 | Acc: 15.2% (5+ 28-) | Lifetime: 21.3%
Episode    69 | Steps:    2033 | Reward:   0.700 | Avg(100):  -1.299 | Entropy: 0.0990 | Acc: 42.9% (3+ 4-) | Lifetime: 21.4%
Episode    70 | Steps:    2054 | Reward:  -0.501 | Avg(100):  -1.288 | Entropy: 0.0989 | Acc: 28.6% (6+ 15-) | Lifetime: 21.4%
Episode    71 | Steps:    2064 | Reward:  -1.801 | Avg(100):  -1.295 | Entropy: 0.0989 | Acc: 10.0% (1+ 9-) | Lifetime: 21.4%
Episode    72 | Steps:    2089 | Reward:  -0.801 | Avg(100):  -1.288 | Entropy: 0.0989 | Acc: 24.0% (6+ 19-) | Lifetime: 21.4%
Episode    73 | Steps:    2113 | Reward:   0.099 | Avg(100):  -1.269 | Entropy: 0.0989 | Acc: 29.2% (7+ 17-) | Lifetime: 21.5%
Episode    74 | Steps:    2142 | Reward:  -1.302 | Avg(100):  -1.270 | Entropy: 0.0989 | Acc: 17.2% (5+ 24-) | Lifetime: 21.5%
Episode    75 | Steps:    2169 | Reward:  -0.702 | Avg(100):  -1.262 | Entropy: 0.0989 | Acc: 22.2% (6+ 21-) | Lifetime: 21.5%
Episode    76 | Steps:    2190 | Reward:  -0.201 | Avg(100):  -1.249 | Entropy: 0.0989 | Acc: 23.8% (5+ 16-) | Lifetime: 21.5%
Episode    77 | Steps:    2224 | Reward:  -4.003 | Avg(100):  -1.284 | Entropy: 0.0989 | Acc: 11.8% (4+ 30-) | Lifetime: 21.3%
Episode    78 | Steps:    2251 | Reward:  -1.901 | Avg(100):  -1.292 | Entropy: 0.0989 | Acc: 18.5% (5+ 22-) | Lifetime: 21.3%
Episode    79 | Steps:    2290 | Reward:  -4.103 | Avg(100):  -1.327 | Entropy: 0.0989 | Acc: 13.2% (5+ 33-) | Lifetime: 21.2%
Episode    80 | Steps:    2313 | Reward:  -2.301 | Avg(100):  -1.339 | Entropy: 0.0988 | Acc: 17.4% (4+ 19-) | Lifetime: 21.1%
Episode    81 | Steps:    2334 | Reward:  -2.401 | Avg(100):  -1.352 | Entropy: 0.0988 | Acc: 19.0% (4+ 17-) | Lifetime: 21.1%
Episode    82 | Steps:    2347 | Reward:  -0.001 | Avg(100):  -1.335 | Entropy: 0.0988 | Acc: 23.1% (3+ 10-) | Lifetime: 21.1%
Episode    83 | Steps:    2368 | Reward:   2.698 | Avg(100):  -1.287 | Entropy: 0.0988 | Acc: 33.3% (7+ 14-) | Lifetime: 21.2%
Episode    84 | Steps:    2382 | Reward:   4.099 | Avg(100):  -1.224 | Entropy: 0.0988 | Acc: 50.0% (7+ 7-) | Lifetime: 21.4%
Episode    85 | Steps:    2420 | Reward:  -3.104 | Avg(100):  -1.246 | Entropy: 0.0988 | Acc: 13.2% (5+ 33-) | Lifetime: 21.3%
Episode    86 | Steps:    2422 | Reward:   0.300 | Avg(100):  -1.228 | Entropy: 0.0988 | Acc: 50.0% (1+ 1-) | Lifetime: 21.3%
Episode    87 | Steps:    2451 | Reward:  -4.002 | Avg(100):  -1.260 | Entropy: 0.0988 | Acc: 10.7% (3+ 25-) | Lifetime: 21.2%
Episode    88 | Steps:    2471 | Reward:   1.399 | Avg(100):  -1.230 | Entropy: 0.0988 | Acc: 35.0% (7+ 13-) | Lifetime: 21.3%
Episode    89 | Steps:    2494 | Reward:   0.299 | Avg(100):  -1.213 | Entropy: 0.0988 | Acc: 30.4% (7+ 16-) | Lifetime: 21.4%
  [Step 2500] Action dist: A0:15% | A1:14% | A2:34% | A3:17% | A4:21%
Episode    90 | Steps:    2520 | Reward:   0.198 | Avg(100):  -1.197 | Entropy: 0.0988 | Acc: 26.9% (7+ 19-) | Lifetime: 21.4%
Episode    91 | Steps:    2538 | Reward:   0.600 | Avg(100):  -1.178 | Entropy: 0.0988 | Acc: 33.3% (6+ 12-) | Lifetime: 21.5%
Episode    92 | Steps:    2561 | Reward:   1.001 | Avg(100):  -1.154 | Entropy: 0.0986 | Acc: 34.8% (8+ 15-) | Lifetime: 21.6%
Episode    93 | Steps:    2585 | Reward:  -0.400 | Avg(100):  -1.146 | Entropy: 0.0986 | Acc: 29.2% (7+ 17-) | Lifetime: 21.7%
Episode    94 | Steps:    2618 | Reward:  -2.803 | Avg(100):  -1.164 | Entropy: 0.0986 | Acc: 12.1% (4+ 29-) | Lifetime: 21.6%
Episode    95 | Steps:    2644 | Reward:   0.697 | Avg(100):  -1.144 | Entropy: 0.0986 | Acc: 26.9% (7+ 19-) | Lifetime: 21.6%
Episode    96 | Steps:    2676 | Reward:  -1.703 | Avg(100):  -1.150 | Entropy: 0.0986 | Acc: 18.8% (6+ 26-) | Lifetime: 21.6%
Episode    97 | Steps:    2698 | Reward:   3.699 | Avg(100):  -1.101 | Entropy: 0.0986 | Acc: 36.4% (8+ 14-) | Lifetime: 21.7%
Episode    98 | Steps:    2708 | Reward:   0.100 | Avg(100):  -1.089 | Entropy: 0.0986 | Acc: 30.0% (3+ 7-) | Lifetime: 21.8%
Episode    99 | Steps:    2730 | Reward:   1.499 | Avg(100):  -1.063 | Entropy: 0.0986 | Acc: 31.8% (7+ 15-) | Lifetime: 21.8%
Episode   100 | Steps:    2748 | Reward:  -0.801 | Avg(100):  -1.013 | Entropy: 0.0986 | Acc: 22.2% (4+ 14-) | Lifetime: 21.8%
Episode   101 | Steps:    2770 | Reward:   1.499 | Avg(100):  -1.016 | Entropy: 0.0986 | Acc: 31.8% (7+ 15-) | Lifetime: 21.9%
Episode   102 | Steps:    2790 | Reward:   1.599 | Avg(100):  -0.947 | Entropy: 0.0986 | Acc: 40.0% (8+ 12-) | Lifetime: 22.0%
Episode   103 | Steps:    2815 | Reward:   1.197 | Avg(100):  -0.935 | Entropy: 0.0986 | Acc: 24.0% (6+ 19-) | Lifetime: 22.1%
Episode   104 | Steps:    2833 | Reward:  -2.701 | Avg(100):  -0.953 | Entropy: 0.0985 | Acc: 11.1% (2+ 16-) | Lifetime: 22.0%
Episode   105 | Steps:    2856 | Reward:   0.398 | Avg(100):  -0.976 | Entropy: 0.0985 | Acc: 21.7% (5+ 18-) | Lifetime: 22.0%
Episode   106 | Steps:    2883 | Reward:   1.198 | Avg(100):  -0.891 | Entropy: 0.0985 | Acc: 26.9% (7+ 19-) | Lifetime: 22.0%
Episode   107 | Steps:    2907 | Reward:  -1.300 | Avg(100):  -0.875 | Entropy: 0.0985 | Acc: 20.8% (5+ 19-) | Lifetime: 22.0%
Episode   108 | Steps:    2937 | Reward:  -1.803 | Avg(100):  -0.879 | Entropy: 0.0985 | Acc: 20.0% (6+ 24-) | Lifetime: 22.0%
Episode   109 | Steps:    2963 | Reward:  -1.502 | Avg(100):  -0.878 | Entropy: 0.0985 | Acc: 23.1% (6+ 20-) | Lifetime: 22.0%
Episode   110 | Steps:    2982 | Reward:   2.300 | Avg(100):  -0.841 | Entropy: 0.0985 | Acc: 42.1% (8+ 11-) | Lifetime: 22.1%
  [Step 3000] Action dist: A0:14% | A1:11% | A2:41% | A3:16% | A4:18%
Episode   111 | Steps:    3004 | Reward:   0.099 | Avg(100):  -0.837 | Entropy: 0.0985 | Acc: 22.7% (5+ 17-) | Lifetime: 22.1%
Episode   112 | Steps:    3036 | Reward:  -1.903 | Avg(100):  -0.843 | Entropy: 0.0985 | Acc: 15.6% (5+ 27-) | Lifetime: 22.1%
Episode   113 | Steps:    3064 | Reward:  -2.101 | Avg(100):  -0.792 | Entropy: 0.0985 | Acc: 17.9% (5+ 23-) | Lifetime: 22.0%
Episode   114 | Steps:    3085 | Reward:   0.798 | Avg(100):  -0.758 | Entropy: 0.0984 | Acc: 23.8% (5+ 16-) | Lifetime: 22.1%
Episode   115 | Steps:    3111 | Reward:  -2.403 | Avg(100):  -0.782 | Entropy: 0.0984 | Acc: 15.4% (4+ 22-) | Lifetime: 22.0%
Episode   116 | Steps:    3132 | Reward:  -0.701 | Avg(100):  -0.754 | Entropy: 0.0984 | Acc: 23.8% (5+ 16-) | Lifetime: 22.0%
Episode   117 | Steps:    3166 | Reward:  -3.303 | Avg(100):  -0.775 | Entropy: 0.0984 | Acc: 14.7% (5+ 29-) | Lifetime: 21.9%
Episode   118 | Steps:    3193 | Reward:  -2.102 | Avg(100):  -0.771 | Entropy: 0.0984 | Acc: 14.8% (4+ 23-) | Lifetime: 21.9%
Episode   119 | Steps:    3206 | Reward:  -1.701 | Avg(100):  -0.746 | Entropy: 0.0984 | Acc: 15.4% (2+ 11-) | Lifetime: 21.8%
Episode   120 | Steps:    3239 | Reward:  -1.903 | Avg(100):  -0.755 | Entropy: 0.0984 | Acc: 18.2% (6+ 27-) | Lifetime: 21.8%
Episode   121 | Steps:    3259 | Reward:   1.300 | Avg(100):  -0.752 | Entropy: 0.0984 | Acc: 42.1% (8+ 11-) | Lifetime: 21.9%
Episode   122 | Steps:    3290 | Reward:  -1.203 | Avg(100):  -0.764 | Entropy: 0.0984 | Acc: 16.1% (5+ 26-) | Lifetime: 21.9%
Episode   123 | Steps:    3315 | Reward:   1.299 | Avg(100):  -0.722 | Entropy: 0.0984 | Acc: 36.0% (9+ 16-) | Lifetime: 22.0%
Episode   124 | Steps:    3332 | Reward:   4.498 | Avg(100):  -0.644 | Entropy: 0.0982 | Acc: 41.2% (7+ 10-) | Lifetime: 22.1%
Episode   125 | Steps:    3357 | Reward:   0.697 | Avg(100):  -0.613 | Entropy: 0.0982 | Acc: 24.0% (6+ 19-) | Lifetime: 22.1%
Episode   126 | Steps:    3386 | Reward:  -0.103 | Avg(100):  -0.590 | Entropy: 0.0982 | Acc: 20.7% (6+ 23-) | Lifetime: 22.1%
Episode   127 | Steps:    3407 | Reward:   0.499 | Avg(100):  -0.574 | Entropy: 0.0982 | Acc: 28.6% (6+ 15-) | Lifetime: 22.1%
Episode   128 | Steps:    3431 | Reward:   1.099 | Avg(100):  -0.519 | Entropy: 0.0982 | Acc: 29.2% (7+ 17-) | Lifetime: 22.2%
Episode   129 | Steps:    3452 | Reward:   0.700 | Avg(100):  -0.526 | Entropy: 0.0982 | Acc: 33.3% (7+ 14-) | Lifetime: 22.2%
Episode   130 | Steps:    3472 | Reward:   0.899 | Avg(100):  -0.523 | Entropy: 0.0982 | Acc: 35.0% (7+ 13-) | Lifetime: 22.3%
Episode   131 | Steps:    3476 | Reward:  -0.100 | Avg(100):  -0.516 | Entropy: 0.0982 | Acc: 25.0% (1+ 3-) | Lifetime: 22.3%
  [Step 3500] Action dist: A0:11% | A1:11% | A2:51% | A3:14% | A4:12%
Episode   132 | Steps:    3505 | Reward:  -2.003 | Avg(100):  -0.529 | Entropy: 0.0982 | Acc: 13.8% (4+ 25-) | Lifetime: 22.2%
Episode   133 | Steps:    3531 | Reward:   0.297 | Avg(100):  -0.490 | Entropy: 0.0982 | Acc: 19.2% (5+ 21-) | Lifetime: 22.2%
Episode   134 | Steps:    3539 | Reward:  -0.201 | Avg(100):  -0.487 | Entropy: 0.0982 | Acc: 25.0% (2+ 6-) | Lifetime: 22.2%
Episode   135 | Steps:    3571 | Reward:  -3.103 | Avg(100):  -0.502 | Entropy: 0.0982 | Acc: 12.5% (4+ 28-) | Lifetime: 22.1%
Episode   136 | Steps:    3595 | Reward:   1.598 | Avg(100):  -0.412 | Entropy: 0.0981 | Acc: 29.2% (7+ 17-) | Lifetime: 22.2%
Episode   137 | Steps:    3618 | Reward:   0.598 | Avg(100):  -0.436 | Entropy: 0.0981 | Acc: 26.1% (6+ 17-) | Lifetime: 22.2%
Episode   138 | Steps:    3643 | Reward:   0.899 | Avg(100):  -0.437 | Entropy: 0.0981 | Acc: 28.0% (7+ 18-) | Lifetime: 22.2%
Episode   139 | Steps:    3667 | Reward:   0.198 | Avg(100):  -0.442 | Entropy: 0.0981 | Acc: 20.8% (5+ 19-) | Lifetime: 22.2%
Episode   140 | Steps:    3693 | Reward:   0.297 | Avg(100):  -0.421 | Entropy: 0.0981 | Acc: 19.2% (5+ 21-) | Lifetime: 22.2%
Episode   141 | Steps:    3720 | Reward:  -0.002 | Avg(100):  -0.411 | Entropy: 0.0981 | Acc: 25.9% (7+ 20-) | Lifetime: 22.2%
Episode   142 | Steps:    3743 | Reward:   1.299 | Avg(100):  -0.358 | Entropy: 0.0981 | Acc: 30.4% (7+ 16-) | Lifetime: 22.3%
Episode   143 | Steps:    3766 | Reward:  -1.801 | Avg(100):  -0.384 | Entropy: 0.0981 | Acc: 17.4% (4+ 19-) | Lifetime: 22.3%
Episode   144 | Steps:    3798 | Reward:  -1.702 | Avg(100):  -0.390 | Entropy: 0.0981 | Acc: 18.8% (6+ 26-) | Lifetime: 22.2%
Episode   145 | Steps:    3823 | Reward:  -1.202 | Avg(100):  -0.394 | Entropy: 0.0981 | Acc: 16.0% (4+ 21-) | Lifetime: 22.2%
Episode   146 | Steps:    3849 | Reward:  -1.903 | Avg(100):  -0.418 | Entropy: 0.0980 | Acc: 15.4% (4+ 22-) | Lifetime: 22.1%
Episode   147 | Steps:    3873 | Reward:   1.299 | Avg(100):  -0.396 | Entropy: 0.0980 | Acc: 33.3% (8+ 16-) | Lifetime: 22.2%
Episode   148 | Steps:    3893 | Reward:   2.898 | Avg(100):  -0.371 | Entropy: 0.0980 | Acc: 35.0% (7+ 13-) | Lifetime: 22.3%
Episode   149 | Steps:    3922 | Reward:  -0.103 | Avg(100):  -0.371 | Entropy: 0.0980 | Acc: 20.7% (6+ 23-) | Lifetime: 22.3%
Episode   150 | Steps:    3940 | Reward:   4.199 | Avg(100):  -0.324 | Entropy: 0.0980 | Acc: 50.0% (9+ 9-) | Lifetime: 22.4%
Episode   151 | Steps:    3972 | Reward:  -1.703 | Avg(100):  -0.334 | Entropy: 0.0980 | Acc: 16.1% (5+ 26-) | Lifetime: 22.4%
Episode   152 | Steps:    3988 | Reward:   4.399 | Avg(100):  -0.266 | Entropy: 0.0980 | Acc: 50.0% (8+ 8-) | Lifetime: 22.5%
  [Step 4000] Action dist: A0:9% | A1:6% | A2:61% | A3:12% | A4:12%
Episode   153 | Steps:    4007 | Reward:   0.899 | Avg(100):  -0.263 | Entropy: 0.0980 | Acc: 31.6% (6+ 13-) | Lifetime: 22.5%
Episode   154 | Steps:    4028 | Reward:   1.600 | Avg(100):  -0.238 | Entropy: 0.0980 | Acc: 42.9% (9+ 12-) | Lifetime: 22.6%
Episode   155 | Steps:    4053 | Reward:   0.898 | Avg(100):  -0.227 | Entropy: 0.0980 | Acc: 28.0% (7+ 18-) | Lifetime: 22.6%
Episode   156 | Steps:    4079 | Reward:  -0.002 | Avg(100):  -0.209 | Entropy: 0.0980 | Acc: 23.1% (6+ 20-) | Lifetime: 22.6%
Episode   157 | Steps:    4089 | Reward:   2.999 | Avg(100):  -0.209 | Entropy: 0.0980 | Acc: 50.0% (5+ 5-) | Lifetime: 22.7%
Episode   158 | Steps:    4112 | Reward:  -1.801 | Avg(100):  -0.215 | Entropy: 0.0978 | Acc: 17.4% (4+ 19-) | Lifetime: 22.7%
Episode   159 | Steps:    4140 | Reward:   0.097 | Avg(100):  -0.233 | Entropy: 0.0978 | Acc: 21.4% (6+ 22-) | Lifetime: 22.7%
Episode   160 | Steps:    4147 | Reward:  -1.200 | Avg(100):  -0.228 | Entropy: 0.0978 | Acc: 14.3% (1+ 6-) | Lifetime: 22.7%
Episode   161 | Steps:    4178 | Reward:  -0.703 | Avg(100):  -0.225 | Entropy: 0.0978 | Acc: 16.1% (5+ 26-) | Lifetime: 22.6%
Episode   162 | Steps:    4203 | Reward:   0.697 | Avg(100):  -0.225 | Entropy: 0.0978 | Acc: 24.0% (6+ 19-) | Lifetime: 22.6%
Episode   163 | Steps:    4229 | Reward:  -0.003 | Avg(100):  -0.187 | Entropy: 0.0978 | Acc: 23.1% (6+ 20-) | Lifetime: 22.6%
