Step,Reward
42,-5.8043
65,1.7982
109,-5.3039
136,-0.0027
166,-0.9005
183,2.7003
232,-7.3034
259,-2.9002
299,-1.4035
334,-1.6030
362,-1.4013
394,-0.3012
419,-1.3015
465,-7.2036
494,-2.6009
517,-0.0003
549,-3.5007
582,-1.2018
613,-2.5016
656,-4.2028
683,-1.0002
710,0.9973
738,-0.0023
765,-2.9017
795,-3.2995
834,-2.4039
867,-2.4028
892,-1.1000
925,-4.3993
952,1.3988
982,0.5970
1013,-0.8026
1047,-0.7024
1087,-3.6030
1106,-0.5019
1134,-1.6018
1174,-7.4030
1197,2.9977
1220,1.0007
1241,0.6999
1271,-1.8020
1298,-1.0007
1338,-4.0040
1366,0.7977
1395,-1.1024
1418,-0.8023
1441,0.4992
1470,-0.9024
1495,0.3985
1520,-0.1015
1546,-0.5016
1574,-0.7013
1600,-2.4016
1630,0.5980
1658,-0.9013
1684,-0.2026
1709,-1.8010
1732,2.9977
1765,-1.2028
1792,1.8988
1825,-1.7033
1836,-1.0011
1856,0.6985
1888,-3.8027
1912,-0.3024
1941,-0.9029
1972,-1.3026
1992,-0.1000
2026,-3.6019
2033,0.6998
2054,-0.5006
2064,-1.8005
2089,-0.8005
2113,0.0986
2142,-1.3019
2169,-0.7022
2190,-0.2011
2224,-4.0034
2251,-1.9007
2290,-4.1034
2313,-2.3008
2334,-2.4006
2347,-0.0013
2368,2.6984
2382,4.0986
2420,-3.1038
2422,0.2998
2451,-4.0019
2471,1.3995
2494,0.2992
2520,0.1984
2538,0.6002
2561,1.0007
2585,-0.4004
2618,-2.8033
2644,0.6974
2676,-1.7032
2698,3.6988
2708,0.1000
2730,1.4988
2748,-0.8013
2770,1.4993
2790,1.5990
2815,1.1975
2833,-2.7013
2856,0.3977
2883,1.1983
2907,-1.3004
2937,-1.8025
2963,-1.5016
2982,2.2996
3004,0.0988
3036,-1.9032
3064,-2.1008
3085,0.7979
3111,-2.4026
3132,-0.7006
3166,-3.3029
3193,-2.1022
3206,-1.7008
3239,-1.9033
3259,1.3000
3290,-1.2031
3315,1.2995
3332,4.4983
3357,0.6975
3386,-0.1029
3407,0.4989
3431,1.0986
3452,0.7004
3472,0.8995
3476,-0.1004
3505,-2.0029
3531,0.2974
3539,-0.2008
3571,-3.1032
3595,1.5976
3618,0.5977
3643,0.8990
3667,0.1976
3693,0.2974
3720,-0.0017
3743,1.2987
3766,-1.8013
3798,-1.7022
3823,-1.2020
3849,-1.9026
3873,1.2991
3893,2.8980
3922,-0.1029
3940,4.1992
3972,-1.7027
3988,4.3994
4007,0.8991
4028,1.5999
4053,0.8985
4079,-0.0016
4089,2.9990
4112,-1.8008
4140,0.0972
4147,-1.2002
4178,-0.7031
4203,0.6975
4229,-0.0026
4262,-2.8033
4287,-0.8000
4314,0.0973
4335,5.2979
4366,-1.7021
4384,4.4982
4403,1.5996
4436,-2.8033
4458,0.4983
4486,-2.3023
4511,2.0980
4533,1.6988
4552,1.7996
4567,3.1010
4585,1.5992
4605,4.0980
4620,2.1010
4648,-2.6998
4668,-0.5015
4696,0.2992
4711,1.2005
4742,-0.2031
4762,1.5995
4780,3.2982
4801,-0.3001
4829,0.0972
4860,-0.5031
