Step,Reward
42,-3.7043
65,2.6982
109,-3.2039
136,0.4973
166,0.1995
183,3.6003
238,-4.3040
264,-1.3011
288,1.5981
295,-0.7007
318,2.2002
342,0.4986
370,1.1987
397,1.8983
428,-1.4006
465,-3.3022
488,-0.3008
522,-2.6034
540,-2.0018
578,-4.7033
580,0.2998
593,-0.4003
620,1.3978
651,-3.0006
679,-0.8028
729,-2.3050
753,0.5986
791,-1.3018
809,-0.6018
845,-1.1031
872,0.8003
908,-1.5016
935,0.5003
961,1.8984
991,0.1980
1007,-0.4016
1026,3.1001
1054,0.3977
1088,0.4966
1107,-0.0994
1136,0.2976
1160,1.8981
1184,1.3986
1211,2.8978
1249,-1.2023
1285,-0.8016
1322,-2.2022
1349,0.5993
1370,2.9979
1398,0.1977
1424,1.1994
1454,-1.4025
1484,-0.7020
1512,-0.7003
1542,-1.3025
1574,-0.7992
1606,-2.1012
1636,1.9970
1663,0.5988
1696,1.8972
1728,-2.8017
1765,-0.6037
1788,1.1992
1815,-0.3012
1848,-3.0033
1882,-3.0024
1917,-0.6030
1948,0.3974
1980,1.3968
1998,2.4017
2018,0.4005
2049,-1.3001
2053,-0.1004
2071,2.6002
2093,0.7003
2133,-3.1040
2156,0.4997
2186,0.9980
2216,-1.3025
2232,-0.6016
2265,-1.4013
2295,-0.6020
2323,0.9002
2353,1.2985
2374,1.7994
2401,1.0993
2427,1.5994
2458,0.2974
2464,-0.4006
2492,0.2977
2527,0.2965
2557,-2.6990
2583,-0.7021
2614,1.6979
2645,-2.3011
2680,-1.4030
2711,-0.6016
2744,-0.7033
2780,-2.4036
2804,1.4991
2831,0.9978
2867,-0.8036
2901,-0.1019
2921,2.3980
2945,1.2991
2976,-0.3016
2998,5.3978
3025,-0.1012
3054,-0.5014
3080,-0.2016
3111,0.0979
3132,3.3979
3166,-1.1024
3190,1.8986
3219,0.3981
3245,-0.3016
3273,-0.2013
3298,0.4975
3316,3.3002
3333,3.5983
3358,0.9995
3387,0.8986
3402,1.2985
3411,-0.7009
3437,0.1989
3461,2.6996
3488,1.0978
3509,0.2989
3533,-0.6019
3557,2.0976
3583,0.3984
3586,0.0997
3598,-1.1012
3627,1.3976
3652,1.6985
3678,-1.7026
3704,1.6979
3733,-0.2029
3764,-0.5026
3788,-0.2014
3816,-0.4018
3842,0.7984
3867,-1.5020
3870,0.0997
3898,1.8972
3918,0.8990
3955,-2.0037
3983,1.6972
4019,-2.2026
4034,-1.3015
4058,0.8976
4083,3.0985
4108,3.4980
4131,1.2987
4134,0.0997
4151,3.8993
4179,-1.2998
4212,0.2967
4241,0.8981
4264,1.7987
4289,0.0985
4310,1.7999
4330,-2.6020
4356,1.8974
4384,-0.8018
4409,1.2985
4445,-0.2031
4469,1.5976
4501,-0.7032
4532,-0.7011
4565,2.6967
4587,1.0978
4621,-1.0024
4656,-0.7025
4694,-3.2028
4723,-0.3029
4749,0.5979
4773,1.2006
4802,1.2971
4831,1.1991
4857,-0.2006
4884,1.5983
4905,3.9984
4935,3.7970
4966,0.7974
5000,-2.8034
5006,0.6994
5025,3.3981
5048,1.8997
5074,-0.8016
5091,3.9983
5123,0.8973
5159,-1.0016
5187,0.3987
5221,-1.4019
5248,2.0983
5277,0.3976
5300,1.5977
5324,1.4006
5352,1.4972
5371,3.2006
5395,1.3986
5419,1.1976
5438,6.0981
5457,2.5006
5494,-2.3027
5527,0.8967
5560,-2.2013
5569,-1.8009
5600,2.2969
5618,2.5992
5645,-0.4027
5670,-0.6995
5700,-1.2030
5725,1.9985
5753,1.2972
5780,1.5973
5804,-0.5009
5819,-1.3015
5844,4.0975
5879,-2.5025
5893,-2.4014
5920,0.4978
5951,-0.5026
5979,1.3972
6007,0.5972
6035,-1.0018
6066,-1.8026
6089,0.2987
6117,-0.0008
6138,2.2989
6173,-3.5030
6203,-1.6030
6231,0.6972
6261,0.2970
6291,0.8975
6313,3.3983
6335,1.2983
6358,0.6987
6385,0.4993
6413,0.8982
6435,2.1978
6460,2.2980
6472,2.9998
6491,1.3986
6515,1.2006
6541,1.1974
6562,2.2989
6593,0.6974
6617,1.3011
6640,4.2977
6660,-0.0995
6686,2.3974
6704,1.7992
6732,-0.2028
6761,-1.4014
6794,0.8977
6809,-1.6015
6830,2.2979
6852,0.5993
6882,-1.3030
6903,2.6009
6923,0.3985
6960,-1.4022
6981,2.6994
7012,-2.8011
7037,0.8985
7071,-2.8029
7100,0.4971
7129,-1.4009
7159,0.2975
7184,-1.5010
7207,2.4987
7229,3.3988
7256,-1.4002
7283,1.2983
7301,1.5007
7329,0.1972
7335,-1.0006
7363,3.6982
7394,-1.7021
7425,-1.7021
7450,1.2975
7480,-1.0025
7483,-0.6003
7510,2.4973
7532,1.4993
7563,-0.2031
7586,2.3992
7616,-0.7020
7629,1.5992
7652,0.5987
7695,-3.9033
7698,0.0997
7719,3.6979
7746,0.8973
7778,-2.5022
7799,2.0994
7824,-0.5020
7850,0.2984
7874,0.6976
7890,-1.2016
7908,0.3012
7930,1.0988
7957,1.2973
7980,2.9977
8008,-1.5013
8052,-3.4039
8076,0.5986
8097,2.7999
8099,0.2998
8127,1.0972
8149,2.8978
8165,1.7994
8198,-0.6018
8222,-0.6014
8249,2.1978
8274,2.0980
8302,-1.5023
8333,-0.8026
8349,0.7994
8367,1.7997
8379,3.6988
8401,1.1978
8432,0.2979
8459,0.4973
8480,0.6009
8499,3.2981
8521,0.3008
8548,0.5978
8581,-3.0033
8602,1.1979
8620,4.0987
8652,-2.8017
8680,-0.1028
8705,0.6980
8729,0.1996
8756,3.9983
8785,-2.8004
8806,3.4994
8829,1.9982
8861,0.3968
8890,0.1971
8915,-0.5025
8931,4.5009
8951,2.4980
8972,3.0979
8999,1.3978
9025,0.8984
9043,1.6982
9060,2.3998
9087,-0.3022
9106,2.1001
9118,2.9998
9128,1.5000
9147,1.5996
9167,3.1990
9197,1.6975
9220,3.9977
9250,-0.6020
9272,-0.2022
9294,1.2988
9329,0.5975
9356,2.3978
9375,6.5981
9406,-3.6031
9428,1.9993
9448,3.1995
9468,2.9980
9491,2.8987
9517,-1.5026
9542,2.0980
9569,0.3973
9598,0.2976
9613,2.2985
9649,-2.1036
9682,-0.2033
9707,-0.5000
9733,-0.3021
9752,2.9981
9777,2.9980
9815,-4.7028
9834,2.7996
9841,1.1993
9873,-1.5032
9891,2.2992
9920,-0.1024
9950,-1.9020
9974,2.3991
9999,-0.4025
10032,-1.6028
10062,-0.6015
10084,1.8978
10106,2.1983
10133,1.8973
10160,0.0983
10181,-0.3011
10204,1.0977
10236,-1.9032
10267,0.1969
10290,2.4977
10317,-0.1027
10341,1.9976
10361,1.1980
10389,-0.2018
10412,0.4977
10437,1.5990
10467,-2.1015
10492,1.5975
10514,1.1978
10537,3.4977
10563,-0.5021
10586,1.3997
10620,1.4966
10646,0.4984
10669,0.4982
10689,2.1995
10709,2.9990
10734,1.1980
10763,0.4981
10791,-0.0018
10804,5.0007
10825,2.5979
10846,2.2004
10869,2.6992
10894,2.2975
10918,-0.0994
10945,-0.6022
10967,2.9978
10987,2.2995
11009,1.4988
11031,1.3998
11053,3.0978
11076,2.9977
11102,-0.2026
11123,3.4979
11146,2.3977
11174,0.2992
11197,1.6977
11209,0.8988
11235,0.8994
11250,4.4995
11267,1.0983
11295,-1.8008
11323,-0.3018
11352,-1.3029
11377,-0.3995
11399,3.0983
11435,-2.8031
11457,4.0978
11485,0.3972
11504,2.3981
11525,4.4979
11544,4.3981
11562,3.5992
11588,-0.1016
11619,-1.3021
11640,1.4994
11660,2.0990
11682,3.4978
11699,2.8008
11727,0.9972
11752,-0.4020
11784,1.6978
11815,-0.9011
11836,2.7979
11859,3.1977
11890,-0.7021
11915,2.3990
11940,-0.9020
11962,3.8988
11982,3.5980
12005,3.3982
12026,2.2979
12049,2.5992
12080,0.7974
12105,-0.8015
12134,-0.2029
12158,1.8986
12188,-0.4025
12217,-0.7009
12246,0.9971
12274,2.8972
12301,-0.5022
12327,-0.4006
12360,-2.1028
12388,-0.1023
12409,1.4984
12437,-1.0008
12465,0.8987
12488,3.1987
12514,1.1989
12535,1.2989
12560,3.3995
12585,0.5990
12613,0.3982
12637,2.0991
12651,-1.5009
12677,1.2994
12704,1.0978
12724,2.3990
12752,1.1992
12770,2.3992
12795,2.9985
12821,0.4984
12846,4.2975
12851,-1.0005
12875,1.4976
12907,0.1968
12924,3.8983
12944,2.2985
12970,0.7989
12989,2.4001
13008,2.2991
13033,0.7980
13055,2.3978
13083,2.3977
13099,4.2989
13120,-1.4016
13141,4.9984
13165,-1.7014
13193,-1.1028
13220,3.1978
13229,-0.6009
13261,1.9973
13278,2.9983
13306,-0.1003
13327,3.6999
13358,1.5974
13394,-0.4026
13419,1.9000
13442,2.3977
13468,1.6984
13492,0.3986
13522,-2.6025
13549,0.7973
13577,1.1972
13614,-4.1027
13634,4.2985
13663,0.3991
13689,-0.1016
13712,-1.0013
13729,2.4003
13736,1.7993
13755,2.8001
13779,1.6981
13801,1.2993
13828,-2.1012
13860,-0.1022
13876,2.4004
13900,1.0001
13921,2.5984
13946,0.5985
13973,1.8973
14000,-1.0007
14019,2.9991
14040,4.5979
14061,1.9994
14086,-0.6015
14113,2.3983
14139,1.9974
14167,-1.6013
14191,3.3986
14219,-1.1018
14241,1.2998
14270,0.3986
14301,-1.5011
14325,3.3976
14358,-0.2023
14380,2.1998
14399,1.1016
14429,0.8990
14452,0.4997
14472,4.4990
14496,1.4986
14525,0.4971
14557,-0.9997
14578,1.7009
14608,-0.1025
14624,4.2994
14648,0.5001
14671,2.7977
14701,0.9970
14729,-0.2023
14752,0.8992
14775,1.5997
14806,-0.0021
14829,2.1997
14859,-0.6020
14876,3.6993
14903,1.0983
14932,-1.0024
14956,1.9986
14986,0.7975
15011,0.2000
15024,-0.7003
15061,-4.1037
15087,1.5989
15114,1.9973
15132,3.0007
15154,0.9988
15173,3.1001
15186,2.9007
15214,-0.0018
15230,2.2999
15253,1.1992
15273,4.1980
15291,3.4007
15312,1.3989
15350,-2.3028
15373,0.8002
15401,0.1977
15420,2.4001
15446,-0.2016
15473,0.6983
15509,-1.3031
15537,1.3992
15567,-1.0020
15589,3.3998
15607,1.7017
15629,2.8983
15653,0.5986
15682,-1.8014
15707,0.5995
15728,2.5979
15749,3.0999
15769,0.0020
15783,2.7016
15806,3.2977
15827,2.0004
15849,2.5003
15871,1.1003
15900,-2.3024
15922,2.5003
15943,0.9999
15962,1.4986
15989,0.7983
16023,-3.0004
16048,0.4975
16071,3.5977
16093,-0.7007
16123,0.7980
16145,0.8003
16167,2.4998
16192,1.1005
16201,1.5001
16214,4.0017
16240,2.7974
16260,2.3005
16286,-0.6006
16307,-0.1986
16338,-1.6026
16366,1.7972
16380,4.6996
16398,-2.4013
