
Training on cuda | logs -> training_logs/run_seed42_config5 (2)_fresh_20260528_010511
Config: ..\..\configs\config5 (2).yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

Episode     0 | Steps:      28 | Reward:  -1.102 | Avg(100):  -1.102 | Entropy: 0.1000 | Acc: 20.7% (6+ 23-) | Lifetime: 20.7%
Episode     1 | Steps:      59 | Reward:  -2.301 | Avg(100):  -1.702 | Entropy: 0.1000 | Acc: 22.6% (7+ 24-) | Lifetime: 21.7%
Episode     2 | Steps:      87 | Reward:  -4.599 | Avg(100):  -2.667 | Entropy: 0.1000 | Acc: 17.9% (5+ 23-) | Lifetime: 20.5%
Episode     3 | Steps:     122 | Reward:  -5.300 | Avg(100):  -3.325 | Entropy: 0.1000 | Acc: 14.7% (5+ 29-) | Lifetime: 18.9%
Episode     4 | Steps:     145 | Reward:   1.699 | Avg(100):  -2.321 | Entropy: 0.1000 | Acc: 39.1% (9+ 14-) | Lifetime: 22.1%
Episode     5 | Steps:     182 | Reward:  -3.501 | Avg(100):  -2.517 | Entropy: 0.1000 | Acc: 18.9% (7+ 30-) | Lifetime: 21.4%
Episode     6 | Steps:     217 | Reward:  -3.003 | Avg(100):  -2.587 | Entropy: 0.1000 | Acc: 14.3% (5+ 30-) | Lifetime: 20.3%
Episode     7 | Steps:     244 | Reward:  -1.702 | Avg(100):  -2.476 | Entropy: 0.1000 | Acc: 22.2% (6+ 21-) | Lifetime: 20.5%
Episode     8 | Steps:     283 | Reward:  -2.904 | Avg(100):  -2.524 | Entropy: 0.0999 | Acc: 17.9% (7+ 32-) | Lifetime: 20.1%
Episode     9 | Steps:     311 | Reward:  -1.700 | Avg(100):  -2.441 | Entropy: 0.0999 | Acc: 25.0% (7+ 21-) | Lifetime: 20.6%
Episode    10 | Steps:     352 | Reward:  -5.604 | Avg(100):  -2.729 | Entropy: 0.0999 | Acc: 7.3% (3+ 38-) | Lifetime: 19.0%
Episode    11 | Steps:     389 | Reward:  -2.204 | Avg(100):  -2.685 | Entropy: 0.0999 | Acc: 16.2% (6+ 31-) | Lifetime: 18.8%
Episode    12 | Steps:     394 | Reward:  -1.001 | Avg(100):  -2.556 | Entropy: 0.0999 | Acc: 0.0% (0+ 5-) | Lifetime: 18.5%
Episode    13 | Steps:     412 | Reward:   0.300 | Avg(100):  -2.352 | Entropy: 0.0999 | Acc: 38.9% (7+ 11-) | Lifetime: 19.4%
Episode    14 | Steps:     444 | Reward:  -0.703 | Avg(100):  -2.242 | Entropy: 0.0999 | Acc: 18.8% (6+ 26-) | Lifetime: 19.4%
Episode    15 | Steps:     466 | Reward:  -1.602 | Avg(100):  -2.202 | Entropy: 0.0999 | Acc: 18.2% (4+ 18-) | Lifetime: 19.3%
  [Step 500] Action dist: A0:30% | A1:13% | A2:21% | A3:15% | A4:21%
Episode    16 | Steps:     511 | Reward:  -4.804 | Avg(100):  -2.355 | Entropy: 0.0999 | Acc: 13.3% (6+ 39-) | Lifetime: 18.8%
Episode    17 | Steps:     527 | Reward:   0.799 | Avg(100):  -2.179 | Entropy: 0.0997 | Acc: 31.2% (5+ 11-) | Lifetime: 19.2%
Episode    18 | Steps:     567 | Reward:  -3.804 | Avg(100):  -2.265 | Entropy: 0.0997 | Acc: 12.8% (5+ 34-) | Lifetime: 18.7%
Episode    19 | Steps:     571 | Reward:  -0.100 | Avg(100):  -2.157 | Entropy: 0.0997 | Acc: 25.0% (1+ 3-) | Lifetime: 18.8%
Episode    20 | Steps:     604 | Reward:  -3.401 | Avg(100):  -2.216 | Entropy: 0.0997 | Acc: 18.2% (6+ 27-) | Lifetime: 18.7%
Episode    21 | Steps:     643 | Reward:  -3.902 | Avg(100):  -2.293 | Entropy: 0.0997 | Acc: 17.9% (7+ 32-) | Lifetime: 18.7%
Episode    22 | Steps:     679 | Reward:  -4.203 | Avg(100):  -2.376 | Entropy: 0.0997 | Acc: 13.9% (5+ 31-) | Lifetime: 18.4%
Episode    23 | Steps:     703 | Reward:   1.099 | Avg(100):  -2.231 | Entropy: 0.0997 | Acc: 29.2% (7+ 17-) | Lifetime: 18.8%
Episode    24 | Steps:     717 | Reward:  -2.101 | Avg(100):  -2.226 | Entropy: 0.0997 | Acc: 7.1% (1+ 13-) | Lifetime: 18.6%
Episode    25 | Steps:     738 | Reward:   0.498 | Avg(100):  -2.121 | Entropy: 0.0997 | Acc: 28.6% (6+ 15-) | Lifetime: 18.9%
Episode    26 | Steps:     764 | Reward:   1.198 | Avg(100):  -1.998 | Entropy: 0.0997 | Acc: 26.9% (7+ 19-) | Lifetime: 19.1%
Episode    27 | Steps:     795 | Reward:  -1.802 | Avg(100):  -1.991 | Entropy: 0.0996 | Acc: 20.0% (6+ 24-) | Lifetime: 19.2%
Episode    28 | Steps:     816 | Reward:   2.398 | Avg(100):  -1.840 | Entropy: 0.0996 | Acc: 38.1% (8+ 13-) | Lifetime: 19.7%
Episode    29 | Steps:     864 | Reward:  -5.405 | Avg(100):  -1.959 | Entropy: 0.0996 | Acc: 10.6% (5+ 42-) | Lifetime: 19.2%
Episode    30 | Steps:     893 | Reward:  -0.701 | Avg(100):  -1.918 | Entropy: 0.0996 | Acc: 27.6% (8+ 21-) | Lifetime: 19.4%
Episode    31 | Steps:     924 | Reward:  -2.903 | Avg(100):  -1.949 | Entropy: 0.0996 | Acc: 12.9% (4+ 27-) | Lifetime: 19.2%
Episode    32 | Steps:     953 | Reward:  -0.402 | Avg(100):  -1.902 | Entropy: 0.0996 | Acc: 24.1% (7+ 22-) | Lifetime: 19.4%
Episode    33 | Steps:     974 | Reward:  -0.902 | Avg(100):  -1.872 | Entropy: 0.0996 | Acc: 19.0% (4+ 17-) | Lifetime: 19.4%
  [Step 1000] Action dist: A0:29% | A1:15% | A2:23% | A3:11% | A4:22%
Episode    34 | Steps:    1007 | Reward:  -2.702 | Avg(100):  -1.896 | Entropy: 0.0996 | Acc: 21.2% (7+ 26-) | Lifetime: 19.4%
Episode    35 | Steps:    1045 | Reward:  -3.902 | Avg(100):  -1.952 | Entropy: 0.0995 | Acc: 15.8% (6+ 32-) | Lifetime: 19.3%
Episode    36 | Steps:    1079 | Reward:  -2.803 | Avg(100):  -1.975 | Entropy: 0.0995 | Acc: 14.7% (5+ 29-) | Lifetime: 19.1%
