Step,Reward
36,-3.6007
75,-0.9024
92,4.0998
123,-0.7996
169,-3.1046
207,-3.2023
246,-2.2029
281,0.0965
305,1.8991
339,-0.9004
374,-1.5010
402,1.0002
434,-0.1007
469,-0.7010
497,1.3017
527,0.4005
560,1.1977
625,-5.3065
660,-1.9025
680,3.2990
736,-4.4046
766,2.0980
790,2.0996
820,-0.5000
855,-1.1015
897,-4.3012
937,-1.3030
968,0.9979
1018,-3.1045
1069,-2.9026
1110,-2.9016
1136,-0.2006
1179,-0.3028
1210,0.4979
1241,0.3979
1273,0.4988
1314,-0.0041
1347,-0.1018
1378,1.0969
1429,-6.7031
1475,-1.5041
1515,-3.2030
1546,3.3979
1574,0.4997
1628,-3.1039
1634,0.7994
1676,-1.7037
1708,-0.7007
1738,0.5005
1760,2.5998
1772,-1.2007
1800,1.9992
1827,1.8993
1861,1.0971
1887,1.0009
1921,-0.9014
1959,-0.8033
1991,3.2978
2022,0.6979
2063,-1.4026
2090,4.0983
2118,1.2972
2157,-3.0029
2184,2.1008
2219,-0.6030
2255,-0.8026
2294,-4.0014
2317,-1.4023
2363,-3.4041
2397,1.1971
2435,1.9962
2457,4.2978
2486,-0.8989
2513,1.0988
2547,2.1966
2577,2.3970
2613,-3.2011
2648,0.4975
2683,-1.6035
2721,-1.3013
2756,0.0965
2790,-0.2009
2819,0.5971
2857,-3.3008
2885,1.1977
2905,2.8005
2934,1.0981
2972,0.4962
2995,-1.7003
3029,-0.2034
3059,-0.4010
3091,-0.3027
3119,-0.5013
3147,1.2972
3159,0.0988
3196,-1.9012
3225,1.7981
3248,3.1987
3275,2.7983
3304,0.9976
3333,-0.0004
3371,-2.6038
3403,-1.6017
3428,3.2000
3465,-0.4037
3497,-1.9027
3532,-0.6035
3561,-0.7009
3590,0.3991
3623,-0.6008
3645,1.2008
3676,0.5969
3702,2.5989
3734,-2.0997
3767,-0.9033
3797,0.3970
3822,-0.0005
3858,0.7964
3890,0.6993
3918,0.4987
3946,2.5982
3983,0.1963
4002,3.4001
4033,0.9969
4069,2.3969
4097,-0.3998
4130,-0.1023
4162,1.7983
4203,-1.8031
4238,2.6965
4270,-0.3022
4311,-2.2016
4337,0.1979
4366,2.2976
4387,2.5999
4429,-2.8032
4454,1.1010
4490,-1.3026
4527,-0.4027
4554,2.7003
4579,0.4975
4614,1.5965
4647,-1.0023
4683,-2.1026
4714,2.4979
4747,-0.4003
4770,2.0987
4798,1.0002
4833,0.7965
4867,-0.1034
4899,0.6983
4945,-4.4046
4973,-0.1008
5006,-0.8008
5028,2.4998
5063,-0.6010
5098,-0.6015
5124,-1.6006
5158,0.0986
5181,3.0982
5214,0.7977
5234,2.7010
5268,-1.1004
5295,1.3983
5319,0.7006
5339,1.4995
5357,4.2012
5376,4.6006
5393,5.9993
5415,1.1998
5454,-1.3019
5483,3.5971
5515,1.4973
5552,-1.2027
5577,1.5995
5609,0.5973
5645,-0.5036
5670,2.4980
5690,5.2000
5718,2.5977
5757,-2.6009
5790,1.5967
5818,2.6972
5843,1.7995
5865,3.1988
5890,1.0995
5916,1.7984
5939,1.1992
5976,0.0963
5998,4.1993
6024,-0.3006
6049,3.3975
6083,0.0981
6114,-2.0016
6143,0.8996
6169,0.2984
6201,1.7968
6226,-0.3005
6249,3.5977
6286,-2.1027
6312,3.7989
6340,-0.4018
6366,1.8994
6393,-0.1012
6428,-1.1015
6453,-0.4000
6475,4.1988
6507,4.1983
6526,6.5011
6563,-1.1037
6588,0.4990
6613,1.8010
6633,5.0000
6653,3.9990
6682,1.1971
6714,0.7983
6744,-1.9025
6766,3.0993
6796,3.7980
6819,3.4987
6858,-4.3024
6876,6.2997
6902,2.8989
6925,0.9992
6944,3.3996
6978,0.6971
7012,-1.8034
7039,0.8983
7061,2.7993
7094,-1.7028
7120,2.3984
7146,5.0984
7176,4.6970
7205,-0.3014
7227,1.3008
7256,0.8991
7284,3.4982
7309,2.8995
7335,1.3984
7360,0.5000
7386,4.5984
7411,0.8015
7448,-0.9037
7456,-0.4003
7482,1.4979
7506,2.6991
7532,-0.9996
7550,5.5002
7583,-0.6013
7604,3.6984
7631,0.6998
7658,2.0998
7689,0.5979
7716,-0.2002
7746,-1.6015
7766,2.3995
7786,0.9995
7807,1.2984
7828,2.3989
7849,1.1014
7873,2.6001
7896,1.2992
7918,2.9988
7949,1.9979
7973,5.8986
7999,-0.4001
8020,1.7999
8044,5.2986
8068,1.8001
8091,1.7997
8120,0.4996
8146,1.1994
8180,-1.2014
8212,1.2973
8227,4.4010
8256,2.0981
8287,-0.2016
8315,1.7987
8346,2.5984
8378,1.0993
8389,-0.3001
8410,4.8989
8427,4.7998
8450,4.8997
8481,-0.1011
8506,1.8000
8537,2.1979
8560,2.0992
8584,2.2991
8620,-1.8011
8648,1.0977
8675,2.5978
8707,0.3968
8739,2.0978
8771,-0.9012
8802,-0.4011
8829,-0.4007
8869,-0.8995
8890,1.0999
8915,1.6985
8936,4.3999
8962,2.8974
8995,0.4977
9020,1.7975
9049,1.9971
9076,1.4973
9108,2.1968
9137,2.2971
