
Training on cuda | logs -> training_logs/run_seed42_config8 (2)_fresh_20260527_035949
Config: ..\..\configs\config8 (2).yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

Episode     0 | Steps:      26 | Reward:   0.997 | Avg(100):   0.997 | Entropy: 0.1000 | Acc: 22.2% (6+ 21-) | Lifetime: 22.2%
Episode    13 | Steps:     423 | Reward:   0.900 | Avg(100):  -1.209 | Entropy: 0.1000 | Acc: 30.4% (7+ 16-) | Lifetime: 17.6%
Episode    14 | Steps:     452 | Reward:   0.597 | Avg(100):  -1.089 | Entropy: 0.1000 | Acc: 24.1% (7+ 22-) | Lifetime: 18.0%
Episode    15 | Steps:     482 | Reward:   1.197 | Avg(100):  -0.946 | Entropy: 0.1000 | Acc: 26.7% (8+ 22-) | Lifetime: 18.5%
Episode    16 | Steps:     495 | Reward:  -0.601 | Avg(100):  -0.926 | Entropy: 0.1000 | Acc: 15.4% (2+ 11-) | Lifetime: 18.5%
  [Step 500] Action dist: A0:20% | A1:16% | A2:18% | A3:21% | A4:26%
Episode    17 | Steps:     516 | Reward:   0.400 | Avg(100):  -0.852 | Entropy: 0.0997 | Acc: 28.6% (6+ 15-) | Lifetime: 18.9%
Episode    18 | Steps:     553 | Reward:  -2.403 | Avg(100):  -0.934 | Entropy: 0.0997 | Acc: 10.8% (4+ 33-) | Lifetime: 18.3%
Episode    19 | Steps:     593 | Reward:  -4.103 | Avg(100):  -1.092 | Entropy: 0.0997 | Acc: 7.7% (3+ 36-) | Lifetime: 17.6%
Episode    20 | Steps:     612 | Reward:   0.299 | Avg(100):  -1.026 | Entropy: 0.0997 | Acc: 27.8% (5+ 13-) | Lifetime: 17.9%
Episode    21 | Steps:     651 | Reward:  -1.903 | Avg(100):  -1.066 | Entropy: 0.0997 | Acc: 10.8% (4+ 33-) | Lifetime: 17.5%
Episode    22 | Steps:     686 | Reward:  -1.804 | Avg(100):  -1.098 | Entropy: 0.0997 | Acc: 14.3% (5+ 30-) | Lifetime: 17.4%
Episode    23 | Steps:     698 | Reward:  -0.901 | Avg(100):  -1.090 | Entropy: 0.0997 | Acc: 16.7% (2+ 10-) | Lifetime: 17.3%
Episode    24 | Steps:     725 | Reward:   1.197 | Avg(100):  -0.998 | Entropy: 0.0997 | Acc: 22.2% (6+ 21-) | Lifetime: 17.5%
Episode    25 | Steps:     760 | Reward:  -0.304 | Avg(100):  -0.971 | Entropy: 0.0997 | Acc: 14.3% (5+ 30-) | Lifetime: 17.4%
Episode    26 | Steps:     803 | Reward:  -0.403 | Avg(100):  -0.950 | Entropy: 0.0997 | Acc: 16.3% (7+ 36-) | Lifetime: 17.3%
Episode    27 | Steps:     833 | Reward:   0.997 | Avg(100):  -0.881 | Entropy: 0.0997 | Acc: 23.3% (7+ 23-) | Lifetime: 17.5%
Episode    28 | Steps:     869 | Reward:  -1.303 | Avg(100):  -0.895 | Entropy: 0.0997 | Acc: 16.7% (6+ 30-) | Lifetime: 17.5%
Episode    29 | Steps:     900 | Reward:   0.197 | Avg(100):  -0.859 | Entropy: 0.0997 | Acc: 16.7% (5+ 25-) | Lifetime: 17.5%
Episode    30 | Steps:     936 | Reward:  -4.403 | Avg(100):  -0.973 | Entropy: 0.0997 | Acc: 5.6% (2+ 34-) | Lifetime: 17.0%
Episode    31 | Steps:     960 | Reward:   1.600 | Avg(100):  -0.893 | Entropy: 0.0997 | Acc: 29.2% (7+ 17-) | Lifetime: 17.3%
Episode    32 | Steps:     994 | Reward:  -1.303 | Avg(100):  -0.905 | Entropy: 0.0997 | Acc: 11.8% (4+ 30-) | Lifetime: 17.1%
  [Step 1000] Action dist: A0:17% | A1:18% | A2:18% | A3:16% | A4:31%
Episode    33 | Steps:    1024 | Reward:  -0.602 | Avg(100):  -0.896 | Entropy: 0.0995 | Acc: 20.0% (6+ 24-) | Lifetime: 17.2%
Episode    34 | Steps:    1062 | Reward:  -1.803 | Avg(100):  -0.922 | Entropy: 0.0995 | Acc: 15.8% (6+ 32-) | Lifetime: 17.2%
Episode    35 | Steps:    1094 | Reward:  -0.303 | Avg(100):  -0.905 | Entropy: 0.0995 | Acc: 16.1% (5+ 26-) | Lifetime: 17.1%
Episode    36 | Steps:    1124 | Reward:  -1.103 | Avg(100):  -0.910 | Entropy: 0.0995 | Acc: 16.7% (5+ 25-) | Lifetime: 17.1%
Episode    37 | Steps:    1149 | Reward:  -0.801 | Avg(100):  -0.908 | Entropy: 0.0995 | Acc: 20.0% (5+ 20-) | Lifetime: 17.2%
Episode    38 | Steps:    1179 | Reward:   0.698 | Avg(100):  -0.866 | Entropy: 0.0995 | Acc: 20.7% (6+ 23-) | Lifetime: 17.3%
Episode    39 | Steps:    1214 | Reward:   1.896 | Avg(100):  -0.797 | Entropy: 0.0995 | Acc: 20.0% (7+ 28-) | Lifetime: 17.3%
Episode    40 | Steps:    1257 | Reward:  -0.904 | Avg(100):  -0.800 | Entropy: 0.0995 | Acc: 16.3% (7+ 36-) | Lifetime: 17.3%
Episode    41 | Steps:    1286 | Reward:   0.897 | Avg(100):  -0.759 | Entropy: 0.0995 | Acc: 17.2% (5+ 24-) | Lifetime: 17.3%
Episode    42 | Steps:    1319 | Reward:  -0.401 | Avg(100):  -0.751 | Entropy: 0.0995 | Acc: 16.1% (5+ 26-) | Lifetime: 17.3%
Episode    43 | Steps:    1336 | Reward:  -0.002 | Avg(100):  -0.734 | Entropy: 0.0995 | Acc: 18.8% (3+ 13-) | Lifetime: 17.3%
Episode    44 | Steps:    1358 | Reward:   0.501 | Avg(100):  -0.707 | Entropy: 0.0995 | Acc: 31.8% (7+ 15-) | Lifetime: 17.5%
Episode    45 | Steps:    1380 | Reward:  -1.902 | Avg(100):  -0.733 | Entropy: 0.0995 | Acc: 9.1% (2+ 20-) | Lifetime: 17.4%
Episode    46 | Steps:    1409 | Reward:  -0.401 | Avg(100):  -0.726 | Entropy: 0.0995 | Acc: 24.1% (7+ 22-) | Lifetime: 17.5%
Episode    47 | Steps:    1441 | Reward:   1.297 | Avg(100):  -0.683 | Entropy: 0.0995 | Acc: 22.6% (7+ 24-) | Lifetime: 17.6%
Episode    48 | Steps:    1457 | Reward:   0.799 | Avg(100):  -0.653 | Entropy: 0.0995 | Acc: 25.0% (4+ 12-) | Lifetime: 17.7%
Episode    49 | Steps:    1481 | Reward:   3.098 | Avg(100):  -0.578 | Entropy: 0.0995 | Acc: 29.2% (7+ 17-) | Lifetime: 17.9%
  [Step 1500] Action dist: A0:17% | A1:18% | A2:24% | A3:13% | A4:27%
Episode    50 | Steps:    1505 | Reward:   3.199 | Avg(100):  -0.504 | Entropy: 0.0995 | Acc: 29.2% (7+ 17-) | Lifetime: 18.1%
Episode    51 | Steps:    1534 | Reward:   1.799 | Avg(100):  -0.460 | Entropy: 0.0995 | Acc: 27.6% (8+ 21-) | Lifetime: 18.3%
Episode    52 | Steps:    1566 | Reward:   0.297 | Avg(100):  -0.446 | Entropy: 0.0992 | Acc: 21.9% (7+ 25-) | Lifetime: 18.4%
Episode    53 | Steps:    1592 | Reward:   0.099 | Avg(100):  -0.435 | Entropy: 0.0992 | Acc: 26.9% (7+ 19-) | Lifetime: 18.5%
Episode    54 | Steps:    1610 | Reward:   2.099 | Avg(100):  -0.389 | Entropy: 0.0992 | Acc: 38.9% (7+ 11-) | Lifetime: 18.7%
Episode    55 | Steps:    1645 | Reward:  -3.103 | Avg(100):  -0.438 | Entropy: 0.0992 | Acc: 8.6% (3+ 32-) | Lifetime: 18.5%
Episode    56 | Steps:    1678 | Reward:  -0.203 | Avg(100):  -0.434 | Entropy: 0.0992 | Acc: 15.2% (5+ 28-) | Lifetime: 18.4%
Episode    57 | Steps:    1681 | Reward:   0.100 | Avg(100):  -0.425 | Entropy: 0.0992 | Acc: 33.3% (1+ 2-) | Lifetime: 18.5%
Episode    58 | Steps:    1707 | Reward:   1.697 | Avg(100):  -0.389 | Entropy: 0.0992 | Acc: 26.9% (7+ 19-) | Lifetime: 18.6%
Episode    59 | Steps:    1736 | Reward:  -1.801 | Avg(100):  -0.412 | Entropy: 0.0992 | Acc: 20.7% (6+ 23-) | Lifetime: 18.6%
Episode    60 | Steps:    1772 | Reward:  -2.403 | Avg(100):  -0.445 | Entropy: 0.0992 | Acc: 16.7% (6+ 30-) | Lifetime: 18.6%
Episode    61 | Steps:    1794 | Reward:   2.498 | Avg(100):  -0.397 | Entropy: 0.0992 | Acc: 31.8% (7+ 15-) | Lifetime: 18.8%
Episode    62 | Steps:    1828 | Reward:  -2.801 | Avg(100):  -0.435 | Entropy: 0.0992 | Acc: 14.7% (5+ 29-) | Lifetime: 18.7%
Episode    63 | Steps:    1855 | Reward:  -0.602 | Avg(100):  -0.438 | Entropy: 0.0992 | Acc: 18.5% (5+ 22-) | Lifetime: 18.7%
Episode    64 | Steps:    1864 | Reward:  -1.401 | Avg(100):  -0.453 | Entropy: 0.0992 | Acc: 0.0% (0+ 9-) | Lifetime: 18.6%
Episode    65 | Steps:    1892 | Reward:   0.600 | Avg(100):  -0.437 | Entropy: 0.0992 | Acc: 28.6% (8+ 20-) | Lifetime: 18.7%
Episode    66 | Steps:    1919 | Reward:   0.298 | Avg(100):  -0.426 | Entropy: 0.0992 | Acc: 18.5% (5+ 22-) | Lifetime: 18.7%
Episode    67 | Steps:    1947 | Reward:   0.097 | Avg(100):  -0.418 | Entropy: 0.0992 | Acc: 21.4% (6+ 22-) | Lifetime: 18.8%
Episode    68 | Steps:    1950 | Reward:   0.100 | Avg(100):  -0.411 | Entropy: 0.0992 | Acc: 33.3% (1+ 2-) | Lifetime: 18.8%
Episode    69 | Steps:    1957 | Reward:  -0.501 | Avg(100):  -0.412 | Entropy: 0.0992 | Acc: 14.3% (1+ 6-) | Lifetime: 18.8%
Episode    70 | Steps:    1977 | Reward:  -1.102 | Avg(100):  -0.422 | Entropy: 0.0992 | Acc: 15.8% (3+ 16-) | Lifetime: 18.7%
  [Step 2000] Action dist: A0:16% | A1:17% | A2:24% | A3:14% | A4:29%
Episode    71 | Steps:    2003 | Reward:   1.997 | Avg(100):  -0.388 | Entropy: 0.0992 | Acc: 26.9% (7+ 19-) | Lifetime: 18.9%
Episode    72 | Steps:    2040 | Reward:  -2.403 | Avg(100):  -0.416 | Entropy: 0.0992 | Acc: 13.5% (5+ 32-) | Lifetime: 18.8%
Episode    73 | Steps:    2048 | Reward:  -1.501 | Avg(100):  -0.430 | Entropy: 0.0989 | Acc: 0.0% (0+ 8-) | Lifetime: 18.7%
Episode    74 | Steps:    2064 | Reward:  -1.801 | Avg(100):  -0.449 | Entropy: 0.0989 | Acc: 6.7% (1+ 14-) | Lifetime: 18.6%
Episode    75 | Steps:    2088 | Reward:  -0.902 | Avg(100):  -0.455 | Entropy: 0.0989 | Acc: 16.7% (4+ 20-) | Lifetime: 18.6%
Episode    76 | Steps:    2112 | Reward:   1.398 | Avg(100):  -0.431 | Entropy: 0.0989 | Acc: 25.0% (6+ 18-) | Lifetime: 18.6%
Episode    77 | Steps:    2138 | Reward:   0.698 | Avg(100):  -0.416 | Entropy: 0.0989 | Acc: 19.2% (5+ 21-) | Lifetime: 18.7%
Episode    78 | Steps:    2176 | Reward:  -3.304 | Avg(100):  -0.453 | Entropy: 0.0989 | Acc: 8.1% (3+ 34-) | Lifetime: 18.5%
Episode    79 | Steps:    2207 | Reward:  -0.703 | Avg(100):  -0.456 | Entropy: 0.0989 | Acc: 19.4% (6+ 25-) | Lifetime: 18.5%
Episode    80 | Steps:    2213 | Reward:  -1.001 | Avg(100):  -0.463 | Entropy: 0.0989 | Acc: 0.0% (0+ 6-) | Lifetime: 18.4%
Episode    81 | Steps:    2250 | Reward:  -1.503 | Avg(100):  -0.475 | Entropy: 0.0989 | Acc: 13.9% (5+ 31-) | Lifetime: 18.4%
Episode    82 | Steps:    2284 | Reward:  -1.302 | Avg(100):  -0.485 | Entropy: 0.0989 | Acc: 14.7% (5+ 29-) | Lifetime: 18.3%
Episode    83 | Steps:    2312 | Reward:  -0.900 | Avg(100):  -0.490 | Entropy: 0.0989 | Acc: 21.4% (6+ 22-) | Lifetime: 18.3%
Episode    84 | Steps:    2343 | Reward:   2.197 | Avg(100):  -0.458 | Entropy: 0.0989 | Acc: 25.8% (8+ 23-) | Lifetime: 18.4%
Episode    85 | Steps:    2373 | Reward:   0.497 | Avg(100):  -0.447 | Entropy: 0.0989 | Acc: 20.7% (6+ 23-) | Lifetime: 18.5%
Episode    86 | Steps:    2407 | Reward:   0.797 | Avg(100):  -0.433 | Entropy: 0.0989 | Acc: 20.6% (7+ 27-) | Lifetime: 18.5%
Episode    87 | Steps:    2433 | Reward:   2.298 | Avg(100):  -0.402 | Entropy: 0.0989 | Acc: 26.9% (7+ 19-) | Lifetime: 18.6%
Episode    88 | Steps:    2455 | Reward:   2.098 | Avg(100):  -0.374 | Entropy: 0.0989 | Acc: 28.6% (6+ 15-) | Lifetime: 18.7%
Episode    89 | Steps:    2476 | Reward:   2.798 | Avg(100):  -0.339 | Entropy: 0.0989 | Acc: 38.1% (8+ 13-) | Lifetime: 18.8%
  [Step 2500] Action dist: A0:11% | A1:17% | A2:34% | A3:17% | A4:22%
Episode    90 | Steps:    2502 | Reward:  -0.202 | Avg(100):  -0.337 | Entropy: 0.0989 | Acc: 19.2% (5+ 21-) | Lifetime: 18.8%
Episode    91 | Steps:    2531 | Reward:  -2.702 | Avg(100):  -0.363 | Entropy: 0.0989 | Acc: 10.3% (3+ 26-) | Lifetime: 18.8%
Episode    92 | Steps:    2558 | Reward:  -0.001 | Avg(100):  -0.359 | Entropy: 0.0989 | Acc: 22.2% (6+ 21-) | Lifetime: 18.8%
Episode    93 | Steps:    2569 | Reward:  -0.201 | Avg(100):  -0.357 | Entropy: 0.0986 | Acc: 18.2% (2+ 9-) | Lifetime: 18.8%
Episode    94 | Steps:    2587 | Reward:   4.798 | Avg(100):  -0.303 | Entropy: 0.0986 | Acc: 44.4% (8+ 10-) | Lifetime: 19.0%
Episode    95 | Steps:    2606 | Reward:   1.098 | Avg(100):  -0.288 | Entropy: 0.0986 | Acc: 31.6% (6+ 13-) | Lifetime: 19.1%
Episode    96 | Steps:    2628 | Reward:   2.698 | Avg(100):  -0.258 | Entropy: 0.0986 | Acc: 27.3% (6+ 16-) | Lifetime: 19.1%
Episode    97 | Steps:    2647 | Reward:   2.398 | Avg(100):  -0.231 | Entropy: 0.0986 | Acc: 36.8% (7+ 12-) | Lifetime: 19.3%
Episode    98 | Steps:    2677 | Reward:  -0.701 | Avg(100):  -0.235 | Entropy: 0.0986 | Acc: 20.0% (6+ 24-) | Lifetime: 19.3%
Episode    99 | Steps:    2697 | Reward:   2.098 | Avg(100):  -0.212 | Entropy: 0.0986 | Acc: 30.0% (6+ 14-) | Lifetime: 19.3%
Episode   100 | Steps:    2710 | Reward:  -1.901 | Avg(100):  -0.241 | Entropy: 0.0986 | Acc: 0.0% (0+ 13-) | Lifetime: 19.2%
Episode   101 | Steps:    2729 | Reward:   4.098 | Avg(100):  -0.218 | Entropy: 0.0986 | Acc: 42.1% (8+ 11-) | Lifetime: 19.4%
Episode   102 | Steps:    2754 | Reward:   1.997 | Avg(100):  -0.189 | Entropy: 0.0986 | Acc: 28.0% (7+ 18-) | Lifetime: 19.5%
Episode   103 | Steps:    2782 | Reward:   0.797 | Avg(100):  -0.143 | Entropy: 0.0986 | Acc: 22.2% (6+ 21-) | Lifetime: 19.5%
Episode   104 | Steps:    2810 | Reward:  -1.200 | Avg(100):  -0.138 | Entropy: 0.0986 | Acc: 21.4% (6+ 22-) | Lifetime: 19.5%
Episode   105 | Steps:    2836 | Reward:   0.499 | Avg(100):  -0.119 | Entropy: 0.0986 | Acc: 26.9% (7+ 19-) | Lifetime: 19.6%
Episode   106 | Steps:    2844 | Reward:  -0.101 | Avg(100):  -0.107 | Entropy: 0.0986 | Acc: 12.5% (1+ 7-) | Lifetime: 19.6%
Episode   107 | Steps:    2871 | Reward:   2.897 | Avg(100):  -0.078 | Entropy: 0.0986 | Acc: 33.3% (9+ 18-) | Lifetime: 19.7%
Episode   108 | Steps:    2898 | Reward:  -2.001 | Avg(100):  -0.105 | Entropy: 0.0986 | Acc: 14.8% (4+ 23-) | Lifetime: 19.7%
Episode   109 | Steps:    2926 | Reward:  -0.203 | Avg(100):  -0.049 | Entropy: 0.0986 | Acc: 18.5% (5+ 22-) | Lifetime: 19.7%
Episode   110 | Steps:    2949 | Reward:   1.298 | Avg(100):   0.000 | Entropy: 0.0986 | Acc: 26.1% (6+ 17-) | Lifetime: 19.7%
Episode   111 | Steps:    2971 | Reward:  -2.801 | Avg(100):  -0.008 | Entropy: 0.0986 | Acc: 9.1% (2+ 20-) | Lifetime: 19.6%
Episode   112 | Steps:    2991 | Reward:   4.698 | Avg(100):   0.047 | Entropy: 0.0986 | Acc: 40.0% (8+ 12-) | Lifetime: 19.8%
  [Step 3000] Action dist: A0:11% | A1:13% | A2:36% | A3:15% | A4:24%
Episode   113 | Steps:    3008 | Reward:   1.098 | Avg(100):   0.049 | Entropy: 0.0986 | Acc: 29.4% (5+ 12-) | Lifetime: 19.8%
Episode   114 | Steps:    3016 | Reward:  -0.801 | Avg(100):   0.035 | Entropy: 0.0986 | Acc: 12.5% (1+ 7-) | Lifetime: 19.8%
Episode   115 | Steps:    3037 | Reward:  -0.002 | Avg(100):   0.023 | Entropy: 0.0986 | Acc: 19.0% (4+ 17-) | Lifetime: 19.8%
Episode   116 | Steps:    3058 | Reward:   2.198 | Avg(100):   0.051 | Entropy: 0.0986 | Acc: 33.3% (7+ 14-) | Lifetime: 19.9%
Episode   117 | Steps:    3094 | Reward:   3.096 | Avg(100):   0.078 | Entropy: 0.0984 | Acc: 22.2% (8+ 28-) | Lifetime: 19.9%
Episode   118 | Steps:    3114 | Reward:   4.598 | Avg(100):   0.148 | Entropy: 0.0984 | Acc: 45.0% (9+ 11-) | Lifetime: 20.1%
Episode   119 | Steps:    3134 | Reward:   1.498 | Avg(100):   0.204 | Entropy: 0.0984 | Acc: 25.0% (5+ 15-) | Lifetime: 20.1%
Episode   120 | Steps:    3162 | Reward:   1.398 | Avg(100):   0.215 | Entropy: 0.0984 | Acc: 25.9% (7+ 20-) | Lifetime: 20.2%
Episode   121 | Steps:    3184 | Reward:  -0.102 | Avg(100):   0.233 | Entropy: 0.0984 | Acc: 14.3% (3+ 18-) | Lifetime: 20.1%
Episode   122 | Steps:    3214 | Reward:   0.197 | Avg(100):   0.253 | Entropy: 0.0984 | Acc: 17.2% (5+ 24-) | Lifetime: 20.1%
Episode   123 | Steps:    3236 | Reward:   1.299 | Avg(100):   0.275 | Entropy: 0.0984 | Acc: 27.3% (6+ 16-) | Lifetime: 20.1%
Episode   124 | Steps:    3265 | Reward:  -1.102 | Avg(100):   0.252 | Entropy: 0.0984 | Acc: 14.3% (4+ 24-) | Lifetime: 20.1%
Episode   125 | Steps:    3298 | Reward:  -1.403 | Avg(100):   0.241 | Entropy: 0.0984 | Acc: 12.5% (4+ 28-) | Lifetime: 20.0%
Episode   126 | Steps:    3325 | Reward:   0.797 | Avg(100):   0.253 | Entropy: 0.0984 | Acc: 18.5% (5+ 22-) | Lifetime: 20.0%
Episode   127 | Steps:    3351 | Reward:   2.797 | Avg(100):   0.271 | Entropy: 0.0984 | Acc: 26.9% (7+ 19-) | Lifetime: 20.1%
Episode   128 | Steps:    3377 | Reward:   0.098 | Avg(100):   0.285 | Entropy: 0.0984 | Acc: 19.2% (5+ 21-) | Lifetime: 20.1%
Episode   129 | Steps:    3404 | Reward:   0.297 | Avg(100):   0.286 | Entropy: 0.0984 | Acc: 18.5% (5+ 22-) | Lifetime: 20.0%
Episode   130 | Steps:    3422 | Reward:   1.399 | Avg(100):   0.344 | Entropy: 0.0984 | Acc: 33.3% (6+ 12-) | Lifetime: 20.1%
Episode   131 | Steps:    3428 | Reward:  -0.101 | Avg(100):   0.327 | Entropy: 0.0984 | Acc: 16.7% (1+ 5-) | Lifetime: 20.1%
Episode   132 | Steps:    3461 | Reward:  -1.602 | Avg(100):   0.324 | Entropy: 0.0984 | Acc: 18.2% (6+ 27-) | Lifetime: 20.1%
Episode   133 | Steps:    3488 | Reward:   2.797 | Avg(100):   0.358 | Entropy: 0.0984 | Acc: 26.9% (7+ 19-) | Lifetime: 20.1%
  [Step 3500] Action dist: A0:7% | A1:13% | A2:43% | A3:13% | A4:24%
Episode   134 | Steps:    3513 | Reward:   0.897 | Avg(100):   0.385 | Entropy: 0.0984 | Acc: 20.0% (5+ 20-) | Lifetime: 20.1%
Episode   135 | Steps:    3541 | Reward:   1.799 | Avg(100):   0.406 | Entropy: 0.0984 | Acc: 25.0% (7+ 21-) | Lifetime: 20.2%
Episode   136 | Steps:    3562 | Reward:   3.598 | Avg(100):   0.453 | Entropy: 0.0984 | Acc: 38.1% (8+ 13-) | Lifetime: 20.3%
Episode   137 | Steps:    3584 | Reward:   1.199 | Avg(100):   0.473 | Entropy: 0.0981 | Acc: 27.3% (6+ 16-) | Lifetime: 20.3%
Episode   138 | Steps:    3613 | Reward:  -1.502 | Avg(100):   0.451 | Entropy: 0.0981 | Acc: 13.8% (4+ 25-) | Lifetime: 20.3%
Episode   139 | Steps:    3641 | Reward:  -0.202 | Avg(100):   0.430 | Entropy: 0.0981 | Acc: 17.9% (5+ 23-) | Lifetime: 20.3%
Episode   140 | Steps:    3669 | Reward:  -0.901 | Avg(100):   0.430 | Entropy: 0.0981 | Acc: 17.9% (5+ 23-) | Lifetime: 20.2%
Episode   141 | Steps:    3697 | Reward:   2.598 | Avg(100):   0.447 | Entropy: 0.0981 | Acc: 25.9% (7+ 20-) | Lifetime: 20.3%
Episode   142 | Steps:    3725 | Reward:   2.097 | Avg(100):   0.472 | Entropy: 0.0981 | Acc: 25.0% (7+ 21-) | Lifetime: 20.3%
Episode   143 | Steps:    3756 | Reward:   1.697 | Avg(100):   0.489 | Entropy: 0.0981 | Acc: 23.3% (7+ 23-) | Lifetime: 20.3%
Episode   144 | Steps:    3783 | Reward:   0.098 | Avg(100):   0.485 | Entropy: 0.0981 | Acc: 23.1% (6+ 20-) | Lifetime: 20.4%
Episode   145 | Steps:    3806 | Reward:   2.198 | Avg(100):   0.526 | Entropy: 0.0981 | Acc: 21.7% (5+ 18-) | Lifetime: 20.4%
Episode   146 | Steps:    3828 | Reward:   0.200 | Avg(100):   0.532 | Entropy: 0.0981 | Acc: 22.7% (5+ 17-) | Lifetime: 20.4%
Episode   147 | Steps:    3861 | Reward:   0.697 | Avg(100):   0.526 | Entropy: 0.0981 | Acc: 21.9% (7+ 25-) | Lifetime: 20.4%
Episode   148 | Steps:    3888 | Reward:  -0.602 | Avg(100):   0.512 | Entropy: 0.0981 | Acc: 22.2% (6+ 21-) | Lifetime: 20.4%
Episode   149 | Steps:    3909 | Reward:   2.798 | Avg(100):   0.509 | Entropy: 0.0981 | Acc: 38.1% (8+ 13-) | Lifetime: 20.5%
Episode   150 | Steps:    3941 | Reward:  -2.303 | Avg(100):   0.454 | Entropy: 0.0981 | Acc: 12.5% (4+ 28-) | Lifetime: 20.4%
Episode   151 | Steps:    3968 | Reward:  -1.200 | Avg(100):   0.424 | Entropy: 0.0981 | Acc: 24.0% (6+ 19-) | Lifetime: 20.5%
Episode   152 | Steps:    3991 | Reward:   1.299 | Avg(100):   0.434 | Entropy: 0.0981 | Acc: 30.4% (7+ 16-) | Lifetime: 20.5%
  [Step 4000] Action dist: A0:9% | A1:15% | A2:41% | A3:15% | A4:20%
Episode   153 | Steps:    4020 | Reward:  -1.002 | Avg(100):   0.423 | Entropy: 0.0981 | Acc: 17.2% (5+ 24-) | Lifetime: 20.5%
Episode   154 | Steps:    4041 | Reward:   5.198 | Avg(100):   0.454 | Entropy: 0.0981 | Acc: 38.1% (8+ 13-) | Lifetime: 20.6%
Episode   155 | Steps:    4066 | Reward:   5.097 | Avg(100):   0.536 | Entropy: 0.0981 | Acc: 36.0% (9+ 16-) | Lifetime: 20.7%
Episode   156 | Steps:    4087 | Reward:   0.598 | Avg(100):   0.544 | Entropy: 0.0981 | Acc: 25.0% (5+ 15-) | Lifetime: 20.7%
Episode   157 | Steps:    4114 | Reward:  -0.002 | Avg(100):   0.543 | Entropy: 0.0978 | Acc: 22.2% (6+ 21-) | Lifetime: 20.7%
Episode   158 | Steps:    4133 | Reward:   4.698 | Avg(100):   0.573 | Entropy: 0.0978 | Acc: 42.1% (8+ 11-) | Lifetime: 20.8%
Episode   159 | Steps:    4162 | Reward:  -0.103 | Avg(100):   0.590 | Entropy: 0.0978 | Acc: 17.2% (5+ 24-) | Lifetime: 20.8%
Episode   160 | Steps:    4177 | Reward:   3.600 | Avg(100):   0.650 | Entropy: 0.0978 | Acc: 53.3% (8+ 7-) | Lifetime: 20.9%
Episode   161 | Steps:    4205 | Reward:  -0.903 | Avg(100):   0.616 | Entropy: 0.0978 | Acc: 14.8% (4+ 23-) | Lifetime: 20.9%
Episode   162 | Steps:    4227 | Reward:   0.299 | Avg(100):   0.647 | Entropy: 0.0978 | Acc: 22.7% (5+ 17-) | Lifetime: 20.9%
Episode   163 | Steps:    4266 | Reward:  -2.202 | Avg(100):   0.631 | Entropy: 0.0978 | Acc: 15.8% (6+ 32-) | Lifetime: 20.8%
Episode   164 | Steps:    4292 | Reward:  -0.700 | Avg(100):   0.638 | Entropy: 0.0978 | Acc: 23.1% (6+ 20-) | Lifetime: 20.8%
