Step,Reward
36,-3.6007
75,-0.9024
92,4.0998
123,-0.7996
169,-3.1046
207,-3.2023
246,-2.2029
281,0.0965
305,1.8991
339,-0.9004
374,-1.5010
402,0.8987
433,-0.6006
469,-0.8011
497,1.3017
527,1.1015
557,1.5990
584,-0.9027
628,-3.0039
651,2.0987
712,-3.1061
742,0.5995
779,2.7973
824,-1.7015
873,-4.3029
908,-1.9020
960,-4.2037
1002,-3.8037
1030,-0.3003
1063,0.3977
1106,-3.7018
1129,0.2037
1159,1.3985
1183,1.9981
1227,-0.8039
1265,0.1962
1293,2.1992
1321,2.8972
1353,0.8968
1386,0.3977
1431,-3.8030
1480,-4.3044
1521,-1.0031
1559,-0.3038
1586,2.5983
1629,-2.2033
1653,3.3991
1689,-1.6016
1720,-1.4006
1748,-0.6008
1787,-4.1014
1811,2.6006
1845,-1.4009
1872,2.2973
1889,2.6013
1926,-1.8032
1965,-0.4039
1991,2.5974
2023,-0.1032
2049,0.8004
2071,2.9998
2102,-0.7021
2133,-1.6996
2173,-1.9030
2207,0.0971
2231,1.1986
2274,-2.1033
2305,1.2969
2335,-0.2030
2382,-1.3042
2413,-0.2021
2446,0.8967
2478,-1.0017
2508,-0.7025
2521,-0.5013
2550,1.6991
2581,-0.9021
2607,2.5994
2640,1.9967
2672,-0.1017
2678,-0.1006
2717,-1.1019
2744,0.5993
2766,3.3993
2798,-1.9997
2829,1.2969
2857,-0.6003
2884,2.8983
2910,1.8999
2949,-2.7019
2982,0.1977
3024,-3.5042
3054,3.2980
3097,-1.7028
3126,-0.1024
3162,-2.1016
3204,-0.4042
3237,1.0972
3281,-1.6039
3314,1.6987
3342,0.5992
3389,-1.7047
3422,-0.2018
3434,4.4008
3459,2.0985
3499,-0.2040
3539,-2.1030
3567,0.5987
3602,-1.0020
3633,-0.2006
3667,-1.9024
3689,2.0988
3717,1.4972
3744,-0.8022
3779,1.0985
3803,-0.0014
3849,-3.1046
3888,-1.1039
3920,-1.2007
3946,1.3984
3981,-1.0035
4011,0.8980
4045,-2.1024
4081,0.8969
4123,-2.4037
4149,2.0979
4184,-0.6035
4201,4.1998
4229,1.2982
4262,-1.9033
4296,-0.6014
4327,-1.1021
4351,2.8976
4381,1.4975
4417,1.5974
4441,3.0976
4483,-2.9032
4520,-1.2027
4550,1.7985
4578,-1.2018
4612,-0.6024
4642,1.8970
4669,2.2973
4701,-0.6022
4735,1.7971
4770,-1.0030
4803,-0.4023
4829,-0.1991
4859,0.9980
4888,-0.6019
4911,0.7987
4941,-0.0020
4964,1.9992
5004,-1.5025
5041,-1.0027
5072,-2.3011
5105,-2.9018
5137,0.2978
5156,3.0991
5189,-1.3033
5225,-0.5036
5258,-0.7008
5283,4.0985
5318,-0.6025
5348,1.7970
5384,-3.1021
5410,-1.0001
5444,-0.4014
5479,1.1975
5504,1.0985
5540,-0.8026
5576,-2.7011
5599,4.2987
5625,2.0989
5655,1.1990
5685,0.1975
5711,0.5994
5744,1.0982
5772,-0.0008
5797,3.0975
5831,-1.1024
5858,1.7998
5894,0.0964
5929,0.0965
5972,-3.7038
5995,1.4007
6033,-0.2028
6069,0.6969
6096,2.9998
6128,0.3978
6158,0.0975
6190,-1.1002
6223,1.8967
6252,-0.6999
6280,0.7997
6321,-3.3021
6352,1.7984
6362,-0.9010
6400,-0.9028
6437,-2.4032
6459,1.9998
6487,0.5977
6532,-1.1040
6572,-0.8020
6608,-1.1011
6635,-1.2977
6658,2.0987
6683,0.9010
6712,0.9986
6738,0.6994
6762,2.1986
6803,-2.8026
6831,1.0992
6858,2.7988
6892,-0.4019
6905,5.8007
6935,0.4975
6977,-0.8032
7000,2.4002
7030,1.4975
7053,2.8987
7068,2.2985
7098,0.0985
7132,0.9981
7154,4.5998
7186,1.0978
7209,2.6992
7232,3.4982
7258,2.5994
7287,1.6981
7315,1.5997
7346,-0.2011
7376,1.1970
7405,0.5981
7442,0.7973
7478,-1.8031
7511,-0.8023
7536,1.5990
7560,0.6991
7584,1.6996
7615,-0.5021
7653,-2.5013
7680,2.3983
7708,1.4997
7732,3.4976
7757,0.8985
7785,0.9997
7816,1.9984
7848,0.7983
7872,1.3001
7901,1.7971
7924,2.1012
7963,-1.9039
7983,1.9005
8010,0.6013
8040,2.2975
8063,0.7997
8089,0.9999
8118,0.7976
8143,0.3980
8160,0.7013
8181,2.1994
8208,1.1983
8230,5.5988
8266,0.9964
8292,5.4974
8329,-0.7027
8360,0.5989
8388,3.6982
8417,0.5001
8443,1.5994
8467,1.5996
8494,0.3988
8518,-0.4999
8544,1.2999
8555,0.3989
8583,1.5987
8616,-1.1028
8650,3.0971
8682,0.0983
8719,0.7998
8739,-0.7020
8769,0.6980
8801,-0.4017
8842,-0.6036
8878,0.0974
8911,1.0982
8941,-1.1025
8963,2.7998
8994,0.0979
9025,1.3974
9049,2.0001
9071,2.8998
9100,1.5991
9131,0.7974
9159,0.7987
9192,-0.1023
9216,1.3991
9249,0.1997
9282,-0.3018
9315,0.1972
9347,-2.0022
9381,0.2966
9407,0.8994
9433,1.8979
