Step,Reward
26,-0.2027
53,0.2973
77,-1.9969
112,-5.0010
122,-2.0010
151,-2.0029
180,-2.8024
209,-3.7019
247,-4.3038
281,-3.8029
319,-4.6023
361,-5.1042
400,-2.9034
431,-2.5016
463,-3.6032
505,-5.2027
534,-3.8004
561,1.1983
586,-2.5010
615,-0.7019
651,-4.9026
701,-5.8045
744,-4.9023
783,-1.0024
809,3.5974
843,-3.6024
880,-2.8007
915,-1.1030
941,-2.0006
970,-0.7014
989,0.8006
1028,-2.9039
1058,-1.6010
1087,0.7976
1109,1.9988
1114,-1.0005
1146,-2.2017
1174,-0.7013
1220,-6.2031
1252,1.1968
1270,0.5987
1303,-2.6028
1334,-2.7026
1367,-1.6033
1399,-3.2017
1420,1.6009
1431,-0.3011
1466,-4.0025
1497,-1.1021
1500,0.0997
1536,-4.0021
1577,-4.7031
1592,-1.8015
1623,-1.8021
1647,1.5986
1674,-1.9022
1695,-1.3976
1724,-2.3024
1762,-3.1038
1790,-0.5008
1824,-3.1019
1854,0.3970
1876,-0.3972
1905,-0.9014
1936,-2.1011
1959,0.5987
1985,0.6974
2011,0.1984
2044,-2.8003
2080,-2.8021
2105,-4.3025
2126,1.1994
2129,0.0997
2156,-2.4017
2188,-3.4022
2198,0.5990
2238,-4.0040
2278,-6.2025
2313,-0.4030
2341,-0.9023
2373,-3.0002
2383,-1.1005
2416,-1.9028
2441,2.5985
2474,-3.3033
2499,0.8980
2533,-3.8029
2560,-2.6997
2585,-1.3005
2615,-2.0030
2640,1.1975
2683,-3.7043
2714,-2.5031
2739,-2.0995
2764,-0.3995
2805,-5.6041
2844,-4.1034
2876,-2.9022
2905,-0.2019
2922,4.3993
2947,-3.5000
2959,0.6003
2975,-1.3016
2996,0.4989
3013,1.2983
3033,1.8985
3055,0.2983
3093,-3.6033
3114,2.3984
3136,0.5003
3161,1.3980
3186,-1.6005
3215,-1.1019
3222,-0.0007
3244,0.4983
3248,-0.1004
3272,1.2991
3297,1.1975
3330,-2.4018
3361,-1.0026
3393,-2.7017
3430,-6.3027
3451,4.2989
3476,-0.1010
3509,-4.1023
3548,-5.0039
3571,1.0977
3577,0.6994
3604,-0.9022
3626,3.3988
3653,-0.7022
3681,1.4972
3707,-0.5021
3739,-1.7027
3761,1.9983
3793,-3.2022
3820,0.9973
3833,-0.7013
3864,-1.7026
3888,1.9986
3917,-3.3019
3946,-1.9004
3986,-2.4040
4014,1.9972
4048,-0.6034
4051,0.0997
4066,-0.2010
4095,-1.9009
4129,-0.7029
4136,1.1993
4163,-2.4007
4189,1.1974
4218,-2.6014
4251,-2.4028
4278,1.8978
4300,1.6988
4320,2.3980
4343,2.1987
4349,0.6994
4372,-0.6993
4403,-1.5016
4422,3.9991
4449,-0.7022
4460,0.3989
4481,2.1989
4501,-0.0010
4524,1.2982
4547,0.0977
4561,-1.2014
4582,1.1984
4607,2.0975
4644,-2.9037
4668,0.5986
4695,-1.0002
4718,0.2987
4737,2.3981
4747,-0.4000
4775,0.0972
4791,2.4984
4822,-1.0021
4853,-2.4031
4875,0.2983
4895,0.7000
4925,0.5970
4957,-2.6027
4991,-3.6019
5023,-2.4027
5047,1.0986
5075,-1.4018
5079,-0.1004
5094,-0.2015
5115,0.6994
5144,-1.1029
5180,-3.7026
5211,-0.8021
5226,0.9015
5257,-0.5031
5287,-0.9005
5312,1.1975
5323,2.2989
5334,-1.5011
5367,-2.4033
5390,-0.9013
5411,1.6989
5434,0.5977
5464,-1.8020
5487,2.1992
5517,-0.9995
5548,-3.0991
5571,0.5977
5587,2.8999
5611,-2.0019
5632,0.2979
5652,-1.0990
5660,1.7002
5674,-1.4014
5699,-0.8015
5715,-2.5016
5736,0.4014
5756,1.9000
5775,2.0986
5803,-2.8018
5826,0.4997
5849,0.3002
5871,0.7003
5892,1.3989
5918,-1.7011
5941,0.7982
5970,-0.9019
