Episode,Reward,Cumulative Reward
1,66.91,66.91
2,267.51,334.42
3,373.21,707.62
4,529.31,1236.93
5,661.31,1898.24
6,1608.41,3506.65
7,1035.31,4541.96
8,1508.31,6050.26
9,810.91,6861.17
10,1033.11,7894.28
11,1564.41,9458.69
12,697.71,10156.40
13,1558.91,11715.30
14,510.31,12225.61
15,1136.51,13362.12
16,1160.71,14522.83
17,1122.21,15645.04
18,1982.41,17627.44
19,1198.11,18825.55
20,897.81,19723.36
21,604.11,20327.47
22,1588.61,21916.08
23,594.21,22510.28
