
Training on cuda | logs -> training_logs/run_seed43_config9 (3)_fresh_20260527_041647
Config: ..\..\configs\config9 (3).yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

Episode     0 | Steps:      32 | Reward:  -2.003 | Avg(100):  -2.003 | Entropy: 0.1000 | Acc: 12.1% (4+ 29-) | Lifetime: 12.1%
Episode     1 | Steps:      54 | Reward:  -0.200 | Avg(100):  -1.102 | Entropy: 0.1000 | Acc: 31.8% (7+ 15-) | Lifetime: 20.0%
Episode     2 | Steps:      96 | Reward:  -3.103 | Avg(100):  -1.769 | Entropy: 0.1000 | Acc: 14.3% (6+ 36-) | Lifetime: 17.5%
Episode     3 | Steps:     136 | Reward:  -2.904 | Avg(100):  -2.052 | Entropy: 0.0999 | Acc: 12.5% (5+ 35-) | Lifetime: 16.1%
Episode     4 | Steps:     174 | Reward:  -3.901 | Avg(100):  -2.422 | Entropy: 0.0999 | Acc: 10.5% (4+ 34-) | Lifetime: 14.9%
Episode     5 | Steps:     182 | Reward:   0.199 | Avg(100):  -1.985 | Entropy: 0.0999 | Acc: 25.0% (2+ 6-) | Lifetime: 15.3%
Episode     6 | Steps:     185 | Reward:   0.200 | Avg(100):  -1.673 | Entropy: 0.0999 | Acc: 33.3% (1+ 2-) | Lifetime: 15.6%
Episode     7 | Steps:     203 | Reward:  -0.601 | Avg(100):  -1.539 | Entropy: 0.0999 | Acc: 22.2% (4+ 14-) | Lifetime: 16.2%
Episode     8 | Steps:     236 | Reward:  -1.901 | Avg(100):  -1.579 | Entropy: 0.0999 | Acc: 18.2% (6+ 27-) | Lifetime: 16.5%
Episode     9 | Steps:     262 | Reward:   0.099 | Avg(100):  -1.411 | Entropy: 0.0999 | Acc: 26.9% (7+ 19-) | Lifetime: 17.5%
Episode    10 | Steps:     292 | Reward:  -0.901 | Avg(100):  -1.365 | Entropy: 0.0999 | Acc: 20.0% (6+ 24-) | Lifetime: 17.7%
Episode    11 | Steps:     301 | Reward:  -1.101 | Avg(100):  -1.343 | Entropy: 0.0999 | Acc: 11.1% (1+ 8-) | Lifetime: 17.5%
Episode    12 | Steps:     308 | Reward:  -0.601 | Avg(100):  -1.286 | Entropy: 0.0999 | Acc: 14.3% (1+ 6-) | Lifetime: 17.5%
Episode    13 | Steps:     339 | Reward:  -3.002 | Avg(100):  -1.409 | Entropy: 0.0999 | Acc: 12.9% (4+ 27-) | Lifetime: 17.1%
Episode    14 | Steps:     370 | Reward:  -2.003 | Avg(100):  -1.448 | Entropy: 0.0999 | Acc: 12.9% (4+ 27-) | Lifetime: 16.7%
Episode    15 | Steps:     396 | Reward:  -0.502 | Avg(100):  -1.389 | Entropy: 0.0998 | Acc: 23.1% (6+ 20-) | Lifetime: 17.1%
Episode    16 | Steps:     424 | Reward:   1.298 | Avg(100):  -1.231 | Entropy: 0.0998 | Acc: 28.6% (8+ 20-) | Lifetime: 17.9%
Episode    17 | Steps:     456 | Reward:  -0.503 | Avg(100):  -1.191 | Entropy: 0.0998 | Acc: 16.1% (5+ 26-) | Lifetime: 17.8%
Episode    18 | Steps:     485 | Reward:  -0.900 | Avg(100):  -1.175 | Entropy: 0.0998 | Acc: 24.1% (7+ 22-) | Lifetime: 18.1%
  [Step 500] Action dist: A0:28% | A1:14% | A2:17% | A3:18% | A4:23%
Episode    19 | Steps:     528 | Reward:  -4.004 | Avg(100):  -1.317 | Entropy: 0.0997 | Acc: 11.6% (5+ 38-) | Lifetime: 17.6%
Episode    20 | Steps:     550 | Reward:   0.900 | Avg(100):  -1.211 | Entropy: 0.0997 | Acc: 31.8% (7+ 15-) | Lifetime: 18.2%
Episode    21 | Steps:     577 | Reward:  -1.303 | Avg(100):  -1.215 | Entropy: 0.0997 | Acc: 14.8% (4+ 23-) | Lifetime: 18.0%
Episode    22 | Steps:     612 | Reward:  -1.902 | Avg(100):  -1.245 | Entropy: 0.0997 | Acc: 14.3% (5+ 30-) | Lifetime: 17.8%
Episode    23 | Steps:     633 | Reward:   0.400 | Avg(100):  -1.177 | Entropy: 0.0997 | Acc: 33.3% (7+ 14-) | Lifetime: 18.3%
Episode    24 | Steps:     665 | Reward:  -0.200 | Avg(100):  -1.138 | Entropy: 0.0997 | Acc: 21.9% (7+ 25-) | Lifetime: 18.5%
Episode    25 | Steps:     698 | Reward:  -2.799 | Avg(100):  -1.201 | Entropy: 0.0997 | Acc: 15.6% (5+ 27-) | Lifetime: 18.4%
Episode    26 | Steps:     739 | Reward:  -2.502 | Avg(100):  -1.250 | Entropy: 0.0997 | Acc: 14.6% (6+ 35-) | Lifetime: 18.2%
Episode    27 | Steps:     765 | Reward:   2.100 | Avg(100):  -1.130 | Entropy: 0.0997 | Acc: 30.8% (8+ 18-) | Lifetime: 18.6%
Episode    28 | Steps:     800 | Reward:  -2.903 | Avg(100):  -1.191 | Entropy: 0.0996 | Acc: 8.8% (3+ 31-) | Lifetime: 18.2%
Episode    29 | Steps:     820 | Reward:   2.299 | Avg(100):  -1.075 | Entropy: 0.0996 | Acc: 40.0% (8+ 12-) | Lifetime: 18.7%
Episode    30 | Steps:     853 | Reward:   1.099 | Avg(100):  -1.005 | Entropy: 0.0996 | Acc: 24.2% (8+ 25-) | Lifetime: 18.9%
Episode    31 | Steps:     884 | Reward:   0.198 | Avg(100):  -0.967 | Entropy: 0.0996 | Acc: 22.6% (7+ 24-) | Lifetime: 19.0%
Episode    32 | Steps:     911 | Reward:   0.798 | Avg(100):  -0.914 | Entropy: 0.0995 | Acc: 25.9% (7+ 20-) | Lifetime: 19.3%
Episode    33 | Steps:     937 | Reward:   4.099 | Avg(100):  -0.766 | Entropy: 0.0995 | Acc: 38.5% (10+ 16-) | Lifetime: 19.8%
Episode    34 | Steps:     968 | Reward:  -1.202 | Avg(100):  -0.779 | Entropy: 0.0995 | Acc: 12.9% (4+ 27-) | Lifetime: 19.6%
  [Step 1000] Action dist: A0:24% | A1:18% | A2:18% | A3:23% | A4:17%
Episode    35 | Steps:    1005 | Reward:  -0.702 | Avg(100):  -0.777 | Entropy: 0.0995 | Acc: 16.2% (6+ 31-) | Lifetime: 19.4%
Episode    36 | Steps:    1032 | Reward:   3.699 | Avg(100):  -0.656 | Entropy: 0.0995 | Acc: 34.6% (9+ 17-) | Lifetime: 19.8%
Episode    37 | Steps:    1055 | Reward:   3.698 | Avg(100):  -0.541 | Entropy: 0.0995 | Acc: 30.4% (7+ 16-) | Lifetime: 20.1%
Episode    38 | Steps:    1092 | Reward:   0.596 | Avg(100):  -0.512 | Entropy: 0.0995 | Acc: 21.6% (8+ 29-) | Lifetime: 20.1%
Episode    39 | Steps:    1125 | Reward:  -3.203 | Avg(100):  -0.579 | Entropy: 0.0995 | Acc: 9.1% (3+ 30-) | Lifetime: 19.8%
Episode    40 | Steps:    1147 | Reward:   0.900 | Avg(100):  -0.543 | Entropy: 0.0995 | Acc: 31.8% (7+ 15-) | Lifetime: 20.0%
Episode    41 | Steps:    1174 | Reward:   1.098 | Avg(100):  -0.504 | Entropy: 0.0994 | Acc: 19.2% (5+ 21-) | Lifetime: 20.0%
Episode    42 | Steps:    1205 | Reward:  -2.003 | Avg(100):  -0.539 | Entropy: 0.0994 | Acc: 16.1% (5+ 26-) | Lifetime: 19.9%
Episode    43 | Steps:    1229 | Reward:   1.598 | Avg(100):  -0.490 | Entropy: 0.0994 | Acc: 25.0% (6+ 18-) | Lifetime: 20.0%
Episode    44 | Steps:    1262 | Reward:  -1.202 | Avg(100):  -0.506 | Entropy: 0.0994 | Acc: 18.8% (6+ 26-) | Lifetime: 20.0%
Episode    45 | Steps:    1285 | Reward:   3.398 | Avg(100):  -0.421 | Entropy: 0.0993 | Acc: 30.4% (7+ 16-) | Lifetime: 20.2%
Episode    46 | Steps:    1293 | Reward:  -1.601 | Avg(100):  -0.446 | Entropy: 0.0993 | Acc: 0.0% (0+ 8-) | Lifetime: 20.0%
Episode    47 | Steps:    1332 | Reward:  -3.604 | Avg(100):  -0.512 | Entropy: 0.0993 | Acc: 5.1% (2+ 37-) | Lifetime: 19.6%
Episode    48 | Steps:    1365 | Reward:  -0.903 | Avg(100):  -0.520 | Entropy: 0.0993 | Acc: 18.2% (6+ 27-) | Lifetime: 19.6%
Episode    49 | Steps:    1398 | Reward:  -0.202 | Avg(100):  -0.514 | Entropy: 0.0993 | Acc: 21.2% (7+ 26-) | Lifetime: 19.6%
Episode    50 | Steps:    1415 | Reward:   1.200 | Avg(100):  -0.480 | Entropy: 0.0992 | Acc: 35.3% (6+ 11-) | Lifetime: 19.8%
Episode    51 | Steps:    1442 | Reward:  -1.201 | Avg(100):  -0.494 | Entropy: 0.0992 | Acc: 14.8% (4+ 23-) | Lifetime: 19.7%
Episode    52 | Steps:    1472 | Reward:   0.097 | Avg(100):  -0.483 | Entropy: 0.0992 | Acc: 23.3% (7+ 23-) | Lifetime: 19.8%
Episode    53 | Steps:    1499 | Reward:   3.497 | Avg(100):  -0.409 | Entropy: 0.0992 | Acc: 29.6% (8+ 19-) | Lifetime: 19.9%
  [Step 1500] Action dist: A0:18% | A1:15% | A2:26% | A3:23% | A4:17%
Episode    54 | Steps:    1526 | Reward:  -1.302 | Avg(100):  -0.425 | Entropy: 0.0992 | Acc: 15.4% (4+ 22-) | Lifetime: 19.9%
Episode    55 | Steps:    1529 | Reward:   0.100 | Avg(100):  -0.416 | Entropy: 0.0992 | Acc: 33.3% (1+ 2-) | Lifetime: 19.9%
Episode    56 | Steps:    1551 | Reward:   2.698 | Avg(100):  -0.361 | Entropy: 0.0992 | Acc: 27.3% (6+ 16-) | Lifetime: 20.0%
Episode    57 | Steps:    1574 | Reward:   0.499 | Avg(100):  -0.347 | Entropy: 0.0992 | Acc: 21.7% (5+ 18-) | Lifetime: 20.0%
Episode    58 | Steps:    1603 | Reward:  -1.202 | Avg(100):  -0.361 | Entropy: 0.0992 | Acc: 17.9% (5+ 23-) | Lifetime: 20.0%
Episode    59 | Steps:    1637 | Reward:  -2.002 | Avg(100):  -0.388 | Entropy: 0.0992 | Acc: 14.7% (5+ 29-) | Lifetime: 19.9%
Episode    60 | Steps:    1660 | Reward:   0.100 | Avg(100):  -0.380 | Entropy: 0.0992 | Acc: 30.4% (7+ 16-) | Lifetime: 20.0%
Episode    61 | Steps:    1689 | Reward:  -1.099 | Avg(100):  -0.392 | Entropy: 0.0991 | Acc: 27.6% (8+ 21-) | Lifetime: 20.2%
Episode    62 | Steps:    1713 | Reward:  -0.501 | Avg(100):  -0.394 | Entropy: 0.0991 | Acc: 16.7% (4+ 20-) | Lifetime: 20.1%
Episode    63 | Steps:    1724 | Reward:   0.201 | Avg(100):  -0.384 | Entropy: 0.0991 | Acc: 36.4% (4+ 7-) | Lifetime: 20.2%
Episode    64 | Steps:    1742 | Reward:   1.501 | Avg(100):  -0.355 | Entropy: 0.0991 | Acc: 38.9% (7+ 11-) | Lifetime: 20.4%
Episode    65 | Steps:    1758 | Reward:   1.698 | Avg(100):  -0.324 | Entropy: 0.0991 | Acc: 31.2% (5+ 11-) | Lifetime: 20.5%
Episode    66 | Steps:    1781 | Reward:   0.499 | Avg(100):  -0.312 | Entropy: 0.0991 | Acc: 22.7% (5+ 17-) | Lifetime: 20.5%
Episode    67 | Steps:    1802 | Reward:   4.499 | Avg(100):  -0.241 | Entropy: 0.0990 | Acc: 47.6% (10+ 11-) | Lifetime: 20.8%
Episode    68 | Steps:    1810 | Reward:  -0.801 | Avg(100):  -0.249 | Entropy: 0.0990 | Acc: 12.5% (1+ 7-) | Lifetime: 20.8%
