Step,Reward
42,-3.7043
65,2.6982
109,-3.2039
136,0.4973
166,0.1995
183,3.6003
238,-4.3040
264,-1.3011
297,-0.1028
324,1.0983
364,-3.2035
392,1.1992
426,-0.6024
463,-2.2017
502,-1.1024
508,-0.5006
537,1.0981
563,-0.3981
588,-2.5010
615,-1.2002
666,-2.2031
671,-0.3005
692,1.8994
699,-0.6007
736,-2.8022
764,3.0977
801,-2.3017
820,-2.4019
844,-0.6999
865,1.2994
892,0.4998
923,-1.8996
942,1.4001
981,-1.2034
1023,-0.6042
1056,-2.2028
1085,0.3976
1117,-0.8032
1145,-0.4008
1181,-1.6016
1209,0.8982
1250,-1.3021
1278,0.3982
1310,1.0973
1342,-0.1022
1381,-2.8034
1401,2.6980
1428,-0.0022
1467,-0.3039
1485,-1.8018
1520,-1.0025
1540,1.7010
1572,-0.7017
1615,-2.5033
1639,3.4991
1667,0.4982
1696,0.8976
1723,0.2988
1764,-4.9031
1785,1.5994
1812,-0.0007
1822,0.3990
1849,-0.4017
1889,-2.3040
1933,-2.8039
1964,1.3979
2009,-5.4030
2034,0.2985
2068,1.7971
2092,0.7996
2130,-3.1033
2163,-2.8013
2176,-0.2013
2202,1.5999
2230,1.1987
2270,-1.6035
2297,-0.6007
2325,0.8977
2336,0.9989
2359,3.2982
2404,-3.9030
2430,-0.0001
2457,-0.4012
2482,-0.8005
2494,-1.4012
2522,3.7977
2550,-0.5003
2575,0.2005
2610,0.0985
2638,-0.2018
2669,-0.6016
2703,0.2976
2738,-1.0030
2769,0.9989
2800,-2.6021
2828,1.3972
2857,-1.0024
2888,1.9974
2918,0.3980
2944,0.4984
2970,0.8984
3000,-0.6020
3044,-5.2034
3072,-0.8023
3092,2.4010
3117,1.5980
3136,3.1991
3161,3.2980
3185,1.8996
3211,-0.6021
3229,1.0987
3257,-0.7018
3287,-0.2015
3316,-0.4009
3346,-1.4010
3376,0.1980
3408,-1.2032
3432,0.4011
3452,3.4000
3478,0.5979
3505,3.0983
3531,-0.6021
3560,0.8981
3593,1.8967
3616,3.2982
3646,-2.7030
3668,3.0978
3700,0.7968
3723,0.5982
3760,-1.9032
3796,0.9969
3820,3.8986
3842,-0.0017
3862,0.5980
3887,0.3995
3913,2.4984
3942,0.3981
3963,-0.3011
3997,-1.5024
4026,0.9981
4034,-0.2008
4064,0.2970
4095,0.5989
4119,2.0986
4135,-1.9011
4158,3.2982
4186,-1.0013
4211,2.4985
4246,-1.7035
4273,1.2993
4291,1.5002
4322,1.1979
4347,-0.9015
4376,-1.0019
4409,-0.2023
4440,-0.5026
4472,-0.6017
4495,2.2977
4519,0.7001
4559,-1.0040
4579,2.6990
4587,-0.9008
4618,-1.5016
4644,1.5979
4674,-0.3020
4709,0.8965
4721,0.3988
4750,-0.6019
4781,-0.5016
4814,-0.9028
4845,-0.5021
4872,0.6998
4890,4.2012
4926,-2.5036
4951,0.1985
4990,-2.3034
5027,-3.1022
5051,-0.9004
5084,-0.0033
5113,-0.9024
5140,-0.1992
5166,-0.3026
5200,-1.7029
5230,-3.1025
5263,0.5972
5289,-1.5016
5322,0.5967
5370,-3.8033
5396,-1.7011
5422,-0.1021
5455,1.7967
5482,0.4973
5503,0.6014
5541,0.6967
5561,0.0990
5606,-5.8040
5638,3.6973
5650,0.8988
5687,-1.1037
5698,-0.0011
5723,2.0975
5734,-0.4011
5741,-0.5007
5764,1.9992
5782,2.1997
5807,1.8990
5825,3.3982
5837,-0.8007
5873,-0.1031
5898,2.2975
5921,1.0987
5958,-2.0037
5991,-1.9023
6025,-1.8034
6065,-3.6030
6087,1.0993
6111,0.2001
6151,-5.2020
6178,1.9978
6197,0.9986
6226,-2.5029
6247,1.8004
6277,1.4970
6312,-0.1025
6338,2.9979
6363,2.0975
6381,2.3982
6413,-1.5027
6442,-0.1029
6464,1.2993
6499,-0.9025
6502,0.0997
6524,-0.1012
6547,1.0977
6552,-0.8005
6579,0.0973
6589,-1.1000
6611,-0.4002
6643,2.2973
6653,0.1990
6687,-3.1034
6711,-1.3014
6728,-1.0012
6754,-0.0016
6783,2.0971
6809,1.7984
6837,0.6972
6864,0.4978
6890,-0.6016
6917,2.4983
6947,1.3985
6971,0.9986
6989,5.2982
7023,0.8966
7055,1.0978
7077,0.5998
7104,3.1973
7131,-1.2002
7162,0.5989
7183,2.5984
7209,-0.2011
7248,-2.8039
7282,-1.4014
7299,3.8993
7320,1.3999
7351,0.6979
7384,-1.6033
7412,2.1977
7436,0.6981
7471,-0.0030
7498,-0.7017
7525,0.4983
7553,1.1987
7578,2.4980
7580,0.2998
7600,2.8995
7630,-2.7015
7655,2.1995
7658,0.0997
7685,-0.5022
7709,1.3976
7735,1.7974
7762,-2.0997
7790,1.6972
7817,0.9973
7846,2.4976
7871,0.9975
7898,-0.3007
7923,1.5000
7957,-1.4034
7985,2.8972
7989,-0.1004
8009,2.4990
8033,1.1991
8070,-1.7037
8099,0.7981
8123,0.7976
8151,3.4972
8174,-0.9013
8206,-2.8017
8236,0.1980
8267,-2.4031
8298,-1.3031
8334,-1.5026
8367,-1.5028
8382,3.0995
8409,-1.4997
8440,0.9969
8462,0.9978
8482,0.9000
8488,-0.4006
8515,0.4978
8537,5.5978
8554,-0.3007
8576,3.8978
8612,-0.5026
8626,4.2001
8648,3.1978
8667,4.1996
8701,-3.2024
8728,0.1993
8753,0.1990
8781,0.9987
8804,2.4977
8836,-1.4022
8870,-0.3029
8893,0.9982
8916,0.9977
8939,2.5997
8960,-1.0011
8992,-0.3022
9006,6.3991
9012,-1.1006
9040,1.3977
9076,-1.1031
9103,0.0998
9124,3.7989
9145,3.8989
9167,3.3978
9185,0.3017
9201,4.1994
9223,0.6993
9249,4.2974
9273,2.5976
9303,-1.2020
9330,1.4978
9356,0.8974
9372,0.7984
9393,0.5979
9416,3.0977
9436,1.7005
9454,2.0002
9484,0.9970
9512,1.1972
9537,1.9985
9569,-0.5027
9595,-1.1026
9624,1.8986
9646,3.2978
9664,6.0982
9691,-0.5017
9713,2.0978
9738,-0.2000
9766,-0.9983
9791,0.5990
9811,2.9985
9849,-2.1033
9874,0.5985
9897,0.4977
9931,-2.0034
9961,1.4975
9987,0.9974
10017,-1.6030
10045,1.6972
10070,1.7975
10098,0.0982
10117,3.9981
10147,-0.1025
10172,1.4985
10184,-1.6012
10207,0.5977
10238,-2.7026
10262,0.8981
10293,-3.1021
10327,-2.4029
10352,-0.8025
10386,-1.3024
10409,-1.3013
10438,-1.3009
10456,1.3002
10489,-1.7023
10510,4.4979
10538,-0.3028
10557,1.0991
10581,0.1986
10603,2.3978
10624,-2.4021
10651,2.4998
10684,-0.9018
10709,1.9975
10727,-0.5013
10741,5.1996
10757,0.2984
10769,3.3988
10784,2.0005
10809,0.3995
10838,1.3976
10857,-0.0984
10880,1.4982
10907,0.9978
10932,-0.0010
10959,-0.0027
10996,-1.9037
11034,-2.5023
11055,4.0979
11063,-1.2008
11082,2.7991
11115,-1.7033
11137,3.4978
11161,2.6976
11187,3.3974
11214,2.5983
11239,-0.0020
11266,0.2993
11290,1.7996
11311,-0.0016
11335,1.7986
11359,2.9976
11386,0.5983
11406,1.9990
11437,-1.2021
11455,3.7982
11482,0.7993
11505,2.5977
11535,-0.2030
11557,2.6988
11579,1.9988
11588,-0.3009
11608,1.6990
11636,0.3987
11665,1.6971
11693,-0.5998
11724,0.3969
11762,-1.4033
11788,3.1979
11823,-2.8020
11857,-1.3034
11889,-2.9017
11921,-2.3017
11951,2.4975
11976,-0.1020
12007,-1.7031
12034,-0.8007
12059,-0.1015
12087,-1.3028
12113,0.5989
12141,-0.2028
12163,2.5993
12187,5.7976
12217,1.6985
12241,-0.3024
12272,-1.6001
12297,-0.3010
12319,-0.9012
12330,1.0989
12350,3.0995
12377,-0.0027
12397,1.2995
12424,-0.5002
12445,0.0979
12452,0.5993
12478,-1.5021
12505,-0.1017
12533,-1.3008
12560,-0.6017
12580,2.4000
12614,-0.4024
12652,-3.9038
12682,1.3970
12708,0.9974
12731,2.1992
12750,3.8981
12777,0.2983
12804,1.5983
12838,-2.2024
12862,2.2986
12885,1.7987
12916,-1.3001
12939,1.9987
12963,1.8986
12989,0.5989
13013,1.4976
13043,-2.4025
13076,0.4967
13102,-0.6026
13133,-0.5011
13163,-2.3020
13182,3.1991
13209,1.0998
13240,0.4974
13268,4.4972
13271,-0.6003
13288,2.6988
13292,-0.1004
13306,3.4006
13339,-0.1033
13374,-1.8035
13398,1.3976
13422,1.4976
13450,1.9992
13478,1.1972
13501,2.2982
13523,2.6988
13543,1.9980
13572,2.5976
13585,4.7997
13616,0.0974
13646,-0.0015
13673,0.6998
13696,2.2987
13724,-1.1018
13746,2.5978
13766,2.0000
13792,1.0974
13819,-2.3027
13840,2.6989
13869,0.6976
13903,-1.5029
13929,3.8974
13957,0.8977
13980,2.2982
14007,0.8983
14036,0.0976
14059,3.1977
14082,2.1977
14103,3.5989
14133,-2.1030
14149,-0.9016
14161,7.0988
14186,2.5985
14207,2.1989
14236,-0.5024
14251,0.7990
14273,1.9978
14300,-0.1017
14326,1.7979
14356,-1.0020
14384,-0.4018
14413,2.5976
14439,1.2984
14463,1.1996
14491,0.9977
14515,3.4981
14518,0.0997
14540,2.2998
14543,0.0997
14565,2.0978
14592,2.3973
14625,-2.4033
14650,2.6980
14670,2.7990
14706,-0.7031
14736,-0.6020
14774,-2.1028
14794,3.8980
14826,-0.1027
14860,-1.4034
14880,1.6980
14901,2.2989
14935,-2.9029
14964,-0.9024
14989,1.6975
15014,0.5000
15044,0.5970
15076,-0.9032
15105,-1.8029
15129,2.4976
15153,1.2991
15177,1.1976
15206,-0.3029
15230,4.3976
15248,2.3982
15251,0.0997
15272,1.4979
15298,2.5974
15329,-0.6011
15354,1.5980
15375,2.1004
15408,-2.4018
15426,3.6982
15456,1.6970
15474,2.6987
15498,1.6011
15504,0.7994
15532,-0.3023
15561,1.6976
15592,0.0974
15623,-1.7021
15641,4.1997
15673,-0.7027
15693,3.1990
15719,2.7974
15746,-0.3027
15776,-2.1020
15797,2.4999
15824,-1.4012
15848,1.6976
15871,0.8992
15892,1.6979
15917,0.8985
15952,-0.9035
15979,1.7973
16003,3.1981
16021,2.5007
16037,-1.0016
16057,1.9980
16082,1.1975
16107,-0.2010
16137,0.3975
16162,-0.8020
16188,-0.7016
16213,-0.2010
16240,-0.6012
16269,-0.8024
16294,-0.0020
16319,1.2980
16337,2.5997
16369,-0.5022
16387,0.4007
16409,3.5978
16411,0.2998
16436,-0.0015
16465,-1.6014
16494,-1.0019
16518,-0.6024
16548,0.1970
16585,-2.4032
16608,0.4987
16631,2.4977
16654,-0.4008
16670,2.0014
16692,1.9993
16716,-0.8999
16741,2.1975
16768,1.7973
16798,0.2970
16830,-1.1017
16856,0.5999
