Step,Reward
42,-5.8043
65,1.7982
109,-5.3039
136,-0.0027
166,-0.9005
183,2.7003
232,-7.3034
259,-2.9002
299,-1.4035
334,-1.6030
364,-1.1015
392,-0.7008
426,-2.6024
463,-4.7017
500,-3.0022
536,-2.6011
572,-5.7016
599,-1.0017
623,-1.6004
666,-5.8043
702,-4.7021
743,-4.7036
786,-4.1043
820,-3.8019
859,-5.8014
890,0.5979
928,-4.9018
960,-0.3022
982,-1.2982
1018,-5.4026
1027,-0.2004
1056,-1.3024
1085,-0.2019
1117,-3.4022
1143,-0.5016
1172,0.0971
1201,-3.5009
1229,-1.0013
1261,-2.8007
1287,-0.8006
1316,-0.9019
1323,-0.4997
1365,-5.6037
1390,2.0990
1421,-2.0021
1446,0.8980
1476,-1.3030
1512,-5.2011
1535,-2.7023
1546,1.0999
1582,-3.0031
1608,0.8984
1635,-0.0017
1650,1.9000
1678,0.7972
1688,-0.1010
1715,-0.0012
1740,0.8975
1769,-0.4024
1801,-4.6022
1828,0.5993
1860,-3.2027
1884,-1.1024
1917,-0.7028
1947,-1.6020
1971,0.3986
2011,-3.6040
2062,-7.0036
2101,-5.9039
2133,-3.9017
2171,-4.9028
2200,0.5986
2226,-1.5006
2261,-3.8015
2300,-5.6024
2304,-0.1004
2332,-2.1023
2358,1.3974
2399,-4.0036
2422,-0.6988
2444,0.2988
2468,-2.8009
2480,3.7018
2510,-2.8020
2536,-1.2021
2569,-0.5028
2600,-1.1011
2640,-4.2030
2669,-0.9019
2689,0.6990
2729,-3.3040
2760,-3.7026
2777,-0.4007
2800,0.0002
2821,2.6979
2849,-1.4008
2889,-3.6040
2908,1.3001
2934,-1.5011
2962,0.7002
2987,-2.7985
3007,2.0980
3033,0.1984
3070,-0.7037
3089,1.5991
3127,-3.2033
3134,-1.4007
3159,1.3975
3185,2.0994
3193,-0.9008
3222,-1.6024
3247,1.8975
3275,0.6992
3299,1.0991
3327,-0.7018
3351,-1.1014
3385,-3.1019
3407,1.1983
3436,-0.9009
3461,-2.0005
3488,-3.3022
3513,-0.3015
3516,-0.6003
3535,2.3981
3563,0.7972
3567,0.0996
3587,1.1985
3614,-0.0012
3636,-0.4012
3660,2.0981
3689,-3.5019
3715,1.1974
3740,0.1985
3765,-1.3015
3786,2.3989
3814,-1.6028
3838,1.5976
3858,0.4980
3870,-0.5012
3887,1.2008
3914,-0.0012
3946,-0.0032
3976,-3.2025
4004,-0.2028
4032,-1.9008
4058,2.0974
4075,4.6983
4109,-2.6029
4132,-0.7003
4135,-0.6003
4158,-0.1018
4184,-0.0021
4204,3.3980
4214,1.7990
4236,3.8978
4264,-1.4013
4269,-1.0005
4294,0.1975
4318,-0.3024
4339,-0.7011
4365,0.8989
4392,-0.9027
4421,-2.6024
4441,-0.0020
4469,0.7972
4499,-1.0030
4512,-1.0008
4537,0.6975
4565,0.0972
4601,-4.6036
4625,-0.4019
4643,5.1982
4666,2.4977
4681,1.9000
4706,0.3985
4735,-1.0029
4753,4.4002
4771,2.4992
4774,-0.6003
4810,-1.1026
4832,0.2983
4857,-0.6010
4887,-1.1015
4910,0.0987
4944,-1.9029
4967,0.8977
4993,0.6979
5009,3.4984
5021,-0.3007
