
Training on cuda | logs -> training_logs/run_seed41_config5_fresh_20260529_233838
Config: ..\..\configs\config5.yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

Episode     0 | Steps:      42 | Reward:  -5.804 | Avg(100):  -5.804 | Entropy: 0.1000 | Acc: 9.3% (4+ 39-) | Lifetime: 9.3%
Episode    54 | Steps:    1469 | Reward:  -0.003 | Avg(100):  -1.494 | Entropy: 0.0993 | Acc: 19.4% (6+ 25-) | Lifetime: 20.6%
Episode    55 | Steps:    1498 | Reward:  -0.800 | Avg(100):  -1.482 | Entropy: 0.0993 | Acc: 32.1% (9+ 19-) | Lifetime: 20.8%
  [Step 1500] Action dist: A0:14% | A1:20% | A2:27% | A3:19% | A4:21%
Episode    56 | Steps:    1516 | Reward:   2.000 | Avg(100):  -1.421 | Entropy: 0.0993 | Acc: 44.4% (8+ 10-) | Lifetime: 21.1%
Episode    57 | Steps:    1544 | Reward:  -1.901 | Avg(100):  -1.429 | Entropy: 0.0992 | Acc: 21.4% (6+ 22-) | Lifetime: 21.1%
Episode    58 | Steps:    1575 | Reward:  -3.300 | Avg(100):  -1.461 | Entropy: 0.0992 | Acc: 22.6% (7+ 24-) | Lifetime: 21.1%
Episode    59 | Steps:    1591 | Reward:   1.998 | Avg(100):  -1.403 | Entropy: 0.0992 | Acc: 37.5% (6+ 10-) | Lifetime: 21.3%
Episode    60 | Steps:    1617 | Reward:   0.699 | Avg(100):  -1.369 | Entropy: 0.0992 | Acc: 26.9% (7+ 19-) | Lifetime: 21.4%
Episode    61 | Steps:    1642 | Reward:  -1.100 | Avg(100):  -1.364 | Entropy: 0.0992 | Acc: 28.0% (7+ 18-) | Lifetime: 21.5%
Episode    62 | Steps:    1660 | Reward:  -0.600 | Avg(100):  -1.352 | Entropy: 0.0992 | Acc: 27.8% (5+ 13-) | Lifetime: 21.6%
Episode    63 | Steps:    1683 | Reward:  -0.901 | Avg(100):  -1.345 | Entropy: 0.0992 | Acc: 26.1% (6+ 17-) | Lifetime: 21.6%
Episode    64 | Steps:    1713 | Reward:  -0.602 | Avg(100):  -1.334 | Entropy: 0.0992 | Acc: 20.7% (6+ 23-) | Lifetime: 21.6%
Episode    65 | Steps:    1743 | Reward:  -1.303 | Avg(100):  -1.333 | Entropy: 0.0992 | Acc: 20.0% (6+ 24-) | Lifetime: 21.6%
Episode    66 | Steps:    1769 | Reward:  -1.202 | Avg(100):  -1.331 | Entropy: 0.0992 | Acc: 19.2% (5+ 21-) | Lifetime: 21.6%
Episode    67 | Steps:    1801 | Reward:  -2.702 | Avg(100):  -1.352 | Entropy: 0.0990 | Acc: 18.8% (6+ 26-) | Lifetime: 21.5%
Episode    68 | Steps:    1829 | Reward:   1.497 | Avg(100):  -1.310 | Entropy: 0.0990 | Acc: 28.6% (8+ 20-) | Lifetime: 21.6%
Episode    69 | Steps:    1845 | Reward:   4.898 | Avg(100):  -1.222 | Entropy: 0.0990 | Acc: 50.0% (8+ 8-) | Lifetime: 21.9%
Episode    70 | Steps:    1872 | Reward:  -0.003 | Avg(100):  -1.204 | Entropy: 0.0990 | Acc: 25.9% (7+ 20-) | Lifetime: 21.9%
Episode    71 | Steps:    1886 | Reward:   0.999 | Avg(100):  -1.174 | Entropy: 0.0990 | Acc: 28.6% (4+ 10-) | Lifetime: 22.0%
Episode    72 | Steps:    1893 | Reward:  -0.500 | Avg(100):  -1.165 | Entropy: 0.0990 | Acc: 28.6% (2+ 5-) | Lifetime: 22.0%
Episode    73 | Steps:    1914 | Reward:   0.999 | Avg(100):  -1.135 | Entropy: 0.0990 | Acc: 28.6% (6+ 15-) | Lifetime: 22.1%
Episode    74 | Steps:    1953 | Reward:  -4.504 | Avg(100):  -1.180 | Entropy: 0.0990 | Acc: 10.3% (4+ 35-) | Lifetime: 21.8%
Episode    75 | Steps:    1986 | Reward:  -1.203 | Avg(100):  -1.181 | Entropy: 0.0990 | Acc: 21.2% (7+ 26-) | Lifetime: 21.8%
  [Step 2000] Action dist: A0:19% | A1:16% | A2:33% | A3:13% | A4:20%
Episode    76 | Steps:    2012 | Reward:  -1.301 | Avg(100):  -1.182 | Entropy: 0.0990 | Acc: 26.9% (7+ 19-) | Lifetime: 21.9%
Episode    77 | Steps:    2045 | Reward:  -1.403 | Avg(100):  -1.185 | Entropy: 0.0990 | Acc: 18.2% (6+ 27-) | Lifetime: 21.8%
Episode    78 | Steps:    2071 | Reward:  -2.001 | Avg(100):  -1.195 | Entropy: 0.0989 | Acc: 23.1% (6+ 20-) | Lifetime: 21.8%
Episode    79 | Steps:    2105 | Reward:  -2.303 | Avg(100):  -1.209 | Entropy: 0.0989 | Acc: 14.7% (5+ 29-) | Lifetime: 21.7%
Episode    80 | Steps:    2144 | Reward:  -5.703 | Avg(100):  -1.265 | Entropy: 0.0989 | Acc: 7.7% (3+ 36-) | Lifetime: 21.5%
Episode    81 | Steps:    2174 | Reward:  -1.803 | Avg(100):  -1.271 | Entropy: 0.0989 | Acc: 20.0% (6+ 24-) | Lifetime: 21.4%
Episode    82 | Steps:    2192 | Reward:   0.301 | Avg(100):  -1.252 | Entropy: 0.0989 | Acc: 38.9% (7+ 11-) | Lifetime: 21.6%
Episode    83 | Steps:    2230 | Reward:  -2.203 | Avg(100):  -1.264 | Entropy: 0.0989 | Acc: 16.2% (6+ 31-) | Lifetime: 21.5%
Episode    84 | Steps:    2267 | Reward:  -5.902 | Avg(100):  -1.318 | Entropy: 0.0989 | Acc: 11.1% (4+ 32-) | Lifetime: 21.3%
Episode    85 | Steps:    2288 | Reward:  -0.598 | Avg(100):  -1.310 | Entropy: 0.0989 | Acc: 38.1% (8+ 13-) | Lifetime: 21.5%
Episode    86 | Steps:    2309 | Reward:   1.200 | Avg(100):  -1.281 | Entropy: 0.0988 | Acc: 33.3% (7+ 14-) | Lifetime: 21.6%
Episode    87 | Steps:    2339 | Reward:  -2.101 | Avg(100):  -1.290 | Entropy: 0.0988 | Acc: 23.3% (7+ 23-) | Lifetime: 21.6%
Episode    88 | Steps:    2360 | Reward:   1.198 | Avg(100):  -1.262 | Entropy: 0.0988 | Acc: 33.3% (7+ 14-) | Lifetime: 21.7%
Episode    89 | Steps:    2409 | Reward:  -6.103 | Avg(100):  -1.316 | Entropy: 0.0988 | Acc: 12.2% (6+ 43-) | Lifetime: 21.5%
Episode    90 | Steps:    2435 | Reward:  -1.500 | Avg(100):  -1.318 | Entropy: 0.0988 | Acc: 23.1% (6+ 20-) | Lifetime: 21.5%
Episode    91 | Steps:    2457 | Reward:   1.900 | Avg(100):  -1.283 | Entropy: 0.0988 | Acc: 40.9% (9+ 13-) | Lifetime: 21.7%
Episode    92 | Steps:    2481 | Reward:   1.598 | Avg(100):  -1.252 | Entropy: 0.0988 | Acc: 29.2% (7+ 17-) | Lifetime: 21.8%
  [Step 2500] Action dist: A0:20% | A1:17% | A2:31% | A3:16% | A4:16%
Episode    93 | Steps:    2506 | Reward:   2.597 | Avg(100):  -1.211 | Entropy: 0.0988 | Acc: 32.0% (8+ 17-) | Lifetime: 21.9%
Episode    94 | Steps:    2533 | Reward:  -2.401 | Avg(100):  -1.224 | Entropy: 0.0988 | Acc: 18.5% (5+ 22-) | Lifetime: 21.9%
Episode    95 | Steps:    2552 | Reward:  -0.301 | Avg(100):  -1.214 | Entropy: 0.0988 | Acc: 26.3% (5+ 14-) | Lifetime: 21.9%
Episode    96 | Steps:    2586 | Reward:  -3.601 | Avg(100):  -1.239 | Entropy: 0.0986 | Acc: 17.6% (6+ 28-) | Lifetime: 21.8%
Episode    97 | Steps:    2620 | Reward:  -3.803 | Avg(100):  -1.265 | Entropy: 0.0986 | Acc: 14.7% (5+ 29-) | Lifetime: 21.7%
Episode    98 | Steps:    2659 | Reward:  -5.400 | Avg(100):  -1.307 | Entropy: 0.0986 | Acc: 13.5% (5+ 32-) | Lifetime: 21.6%
Episode    99 | Steps:    2685 | Reward:   0.398 | Avg(100):  -1.290 | Entropy: 0.0986 | Acc: 30.8% (8+ 18-) | Lifetime: 21.7%
Episode   100 | Steps:    2711 | Reward:  -1.002 | Avg(100):  -1.242 | Entropy: 0.0986 | Acc: 23.1% (6+ 20-) | Lifetime: 21.7%
Episode   101 | Steps:    2739 | Reward:  -0.502 | Avg(100):  -1.218 | Entropy: 0.0986 | Acc: 28.6% (8+ 20-) | Lifetime: 21.8%
Episode   102 | Steps:    2760 | Reward:   3.599 | Avg(100):  -1.142 | Entropy: 0.0986 | Acc: 42.9% (9+ 12-) | Lifetime: 22.0%
Episode   103 | Steps:    2782 | Reward:  -0.499 | Avg(100):  -1.160 | Entropy: 0.0986 | Acc: 31.8% (7+ 15-) | Lifetime: 22.0%
Episode   104 | Steps:    2815 | Reward:  -1.603 | Avg(100):  -1.178 | Entropy: 0.0986 | Acc: 15.2% (5+ 28-) | Lifetime: 22.0%
Episode   105 | Steps:    2824 | Reward:   0.099 | Avg(100):  -1.178 | Entropy: 0.0985 | Acc: 22.2% (2+ 7-) | Lifetime: 22.0%
Episode   106 | Steps:    2846 | Reward:   2.399 | Avg(100):  -1.130 | Entropy: 0.0985 | Acc: 40.9% (9+ 13-) | Lifetime: 22.1%
Episode   107 | Steps:    2868 | Reward:   2.198 | Avg(100):  -1.105 | Entropy: 0.0985 | Acc: 33.3% (7+ 14-) | Lifetime: 22.2%
Episode   108 | Steps:    2886 | Reward:  -2.500 | Avg(100):  -1.126 | Entropy: 0.0985 | Acc: 16.7% (3+ 15-) | Lifetime: 22.2%
Episode   109 | Steps:    2908 | Reward:   2.498 | Avg(100):  -1.082 | Entropy: 0.0985 | Acc: 31.8% (7+ 15-) | Lifetime: 22.2%
Episode   110 | Steps:    2945 | Reward:  -3.904 | Avg(100):  -1.131 | Entropy: 0.0985 | Acc: 11.1% (4+ 32-) | Lifetime: 22.1%
Episode   111 | Steps:    2965 | Reward:   2.299 | Avg(100):  -1.081 | Entropy: 0.0985 | Acc: 45.0% (9+ 11-) | Lifetime: 22.2%
Episode   112 | Steps:    2987 | Reward:  -0.699 | Avg(100):  -1.026 | Entropy: 0.0985 | Acc: 27.3% (6+ 16-) | Lifetime: 22.3%
  [Step 3000] Action dist: A0:19% | A1:14% | A2:37% | A3:17% | A4:13%
Episode   113 | Steps:    3016 | Reward:   0.097 | Avg(100):  -0.993 | Entropy: 0.0985 | Acc: 21.4% (6+ 22-) | Lifetime: 22.3%
Episode   114 | Steps:    3041 | Reward:  -0.101 | Avg(100):  -0.943 | Entropy: 0.0985 | Acc: 28.0% (7+ 18-) | Lifetime: 22.3%
Episode   115 | Steps:    3063 | Reward:   0.500 | Avg(100):  -0.920 | Entropy: 0.0985 | Acc: 31.8% (7+ 15-) | Lifetime: 22.4%
Episode   116 | Steps:    3080 | Reward:   1.799 | Avg(100):  -0.850 | Entropy: 0.0984 | Acc: 35.3% (6+ 11-) | Lifetime: 22.5%
Episode   117 | Steps:    3108 | Reward:   0.498 | Avg(100):  -0.840 | Entropy: 0.0984 | Acc: 28.6% (8+ 20-) | Lifetime: 22.5%
Episode   118 | Steps:    3134 | Reward:  -0.002 | Avg(100):  -0.835 | Entropy: 0.0984 | Acc: 23.1% (6+ 20-) | Lifetime: 22.5%
Episode   119 | Steps:    3166 | Reward:  -1.703 | Avg(100):  -0.838 | Entropy: 0.0984 | Acc: 18.8% (6+ 26-) | Lifetime: 22.5%
Episode   120 | Steps:    3194 | Reward:  -2.802 | Avg(100):  -0.868 | Entropy: 0.0984 | Acc: 11.1% (3+ 24-) | Lifetime: 22.4%
Episode   121 | Steps:    3215 | Reward:   2.198 | Avg(100):  -0.815 | Entropy: 0.0984 | Acc: 33.3% (7+ 14-) | Lifetime: 22.5%
Episode   122 | Steps:    3235 | Reward:   1.899 | Avg(100):  -0.799 | Entropy: 0.0984 | Acc: 35.0% (7+ 13-) | Lifetime: 22.5%
Episode   123 | Steps:    3261 | Reward:   1.897 | Avg(100):  -0.766 | Entropy: 0.0984 | Acc: 30.8% (8+ 18-) | Lifetime: 22.6%
Episode   124 | Steps:    3283 | Reward:   3.398 | Avg(100):  -0.741 | Entropy: 0.0984 | Acc: 40.9% (9+ 13-) | Lifetime: 22.7%
Episode   125 | Steps:    3315 | Reward:  -1.503 | Avg(100):  -0.748 | Entropy: 0.0984 | Acc: 21.9% (7+ 25-) | Lifetime: 22.7%
Episode   126 | Steps:    3330 | Reward:  -0.402 | Avg(100):  -0.748 | Entropy: 0.0982 | Acc: 20.0% (3+ 12-) | Lifetime: 22.7%
Episode   127 | Steps:    3355 | Reward:   0.197 | Avg(100):  -0.726 | Entropy: 0.0982 | Acc: 24.0% (6+ 19-) | Lifetime: 22.7%
Episode   128 | Steps:    3388 | Reward:  -1.202 | Avg(100):  -0.744 | Entropy: 0.0982 | Acc: 21.2% (7+ 26-) | Lifetime: 22.7%
Episode   129 | Steps:    3412 | Reward:  -0.101 | Avg(100):  -0.720 | Entropy: 0.0982 | Acc: 25.0% (6+ 18-) | Lifetime: 22.7%
Episode   130 | Steps:    3442 | Reward:  -1.102 | Avg(100):  -0.740 | Entropy: 0.0982 | Acc: 23.3% (7+ 23-) | Lifetime: 22.7%
Episode   131 | Steps:    3464 | Reward:   0.499 | Avg(100):  -0.708 | Entropy: 0.0982 | Acc: 31.8% (7+ 15-) | Lifetime: 22.8%
Episode   132 | Steps:    3498 | Reward:  -1.301 | Avg(100):  -0.686 | Entropy: 0.0982 | Acc: 27.3% (9+ 24-) | Lifetime: 22.8%
  [Step 3500] Action dist: A0:12% | A1:15% | A2:48% | A3:17% | A4:9%
Episode   133 | Steps:    3523 | Reward:  -1.100 | Avg(100):  -0.693 | Entropy: 0.0982 | Acc: 28.0% (7+ 18-) | Lifetime: 22.9%
Episode   134 | Steps:    3544 | Reward:   3.398 | Avg(100):  -0.619 | Entropy: 0.0982 | Acc: 35.0% (7+ 13-) | Lifetime: 22.9%
Episode   135 | Steps:    3564 | Reward:   0.498 | Avg(100):  -0.605 | Entropy: 0.0982 | Acc: 25.0% (5+ 15-) | Lifetime: 22.9%
Episode   136 | Steps:    3590 | Reward:   2.697 | Avg(100):  -0.568 | Entropy: 0.0981 | Acc: 26.9% (7+ 19-) | Lifetime: 23.0%
Episode   137 | Steps:    3608 | Reward:   3.298 | Avg(100):  -0.526 | Entropy: 0.0981 | Acc: 38.9% (7+ 11-) | Lifetime: 23.1%
Episode   138 | Steps:    3630 | Reward:   0.299 | Avg(100):  -0.527 | Entropy: 0.0981 | Acc: 27.3% (6+ 16-) | Lifetime: 23.1%
Episode   139 | Steps:    3671 | Reward:  -7.104 | Avg(100):  -0.559 | Entropy: 0.0981 | Acc: 5.0% (2+ 38-) | Lifetime: 22.9%
Episode   140 | Steps:    3701 | Reward:  -1.503 | Avg(100):  -0.543 | Entropy: 0.0981 | Acc: 16.7% (5+ 25-) | Lifetime: 22.8%
Episode   141 | Steps:    3725 | Reward:   0.898 | Avg(100):  -0.507 | Entropy: 0.0981 | Acc: 25.0% (6+ 18-) | Lifetime: 22.8%
Episode   142 | Steps:    3750 | Reward:  -0.503 | Avg(100):  -0.508 | Entropy: 0.0981 | Acc: 20.0% (5+ 20-) | Lifetime: 22.8%
Episode   143 | Steps:    3782 | Reward:  -1.703 | Avg(100):  -0.560 | Entropy: 0.0981 | Acc: 16.1% (5+ 26-) | Lifetime: 22.8%
Episode   144 | Steps:    3804 | Reward:   1.499 | Avg(100):  -0.512 | Entropy: 0.0981 | Acc: 31.8% (7+ 15-) | Lifetime: 22.8%
Episode   145 | Steps:    3834 | Reward:  -2.301 | Avg(100):  -0.536 | Entropy: 0.0981 | Acc: 20.0% (6+ 24-) | Lifetime: 22.8%
Episode   146 | Steps:    3857 | Reward:   0.898 | Avg(100):  -0.520 | Entropy: 0.0980 | Acc: 21.7% (5+ 18-) | Lifetime: 22.8%
Episode   147 | Steps:    3880 | Reward:   2.499 | Avg(100):  -0.474 | Entropy: 0.0980 | Acc: 34.8% (8+ 15-) | Lifetime: 22.9%
Episode   148 | Steps:    3915 | Reward:  -2.503 | Avg(100):  -0.486 | Entropy: 0.0980 | Acc: 14.3% (5+ 30-) | Lifetime: 22.8%
Episode   149 | Steps:    3946 | Reward:  -1.703 | Avg(100):  -0.510 | Entropy: 0.0980 | Acc: 16.1% (5+ 26-) | Lifetime: 22.7%
Episode   150 | Steps:    3980 | Reward:  -0.403 | Avg(100):  -0.492 | Entropy: 0.0980 | Acc: 20.6% (7+ 27-) | Lifetime: 22.7%
  [Step 4000] Action dist: A0:10% | A1:11% | A2:49% | A3:19% | A4:11%
Episode   151 | Steps:    4001 | Reward:   2.898 | Avg(100):  -0.446 | Entropy: 0.0980 | Acc: 38.1% (8+ 13-) | Lifetime: 22.8%
Episode   152 | Steps:    4035 | Reward:  -1.803 | Avg(100):  -0.437 | Entropy: 0.0980 | Acc: 14.7% (5+ 29-) | Lifetime: 22.7%
Episode   153 | Steps:    4063 | Reward:  -0.002 | Avg(100):  -0.434 | Entropy: 0.0980 | Acc: 25.9% (7+ 20-) | Lifetime: 22.7%
Episode   154 | Steps:    4086 | Reward:   4.698 | Avg(100):  -0.387 | Entropy: 0.0980 | Acc: 39.1% (9+ 14-) | Lifetime: 22.8%
Episode   155 | Steps:    4112 | Reward:  -1.202 | Avg(100):  -0.391 | Entropy: 0.0978 | Acc: 19.2% (5+ 21-) | Lifetime: 22.8%
Episode   156 | Steps:    4147 | Reward:  -5.403 | Avg(100):  -0.465 | Entropy: 0.0978 | Acc: 8.6% (3+ 32-) | Lifetime: 22.7%
Episode   157 | Steps:    4170 | Reward:  -1.601 | Avg(100):  -0.462 | Entropy: 0.0978 | Acc: 21.7% (5+ 18-) | Lifetime: 22.7%
Episode   158 | Steps:    4189 | Reward:   2.598 | Avg(100):  -0.403 | Entropy: 0.0978 | Acc: 36.8% (7+ 12-) | Lifetime: 22.8%
Episode   159 | Steps:    4212 | Reward:   1.098 | Avg(100):  -0.412 | Entropy: 0.0978 | Acc: 26.1% (6+ 17-) | Lifetime: 22.8%
Episode   160 | Steps:    4240 | Reward:   0.597 | Avg(100):  -0.413 | Entropy: 0.0978 | Acc: 21.4% (6+ 22-) | Lifetime: 22.8%
Episode   161 | Steps:    4263 | Reward:   0.798 | Avg(100):  -0.394 | Entropy: 0.0978 | Acc: 30.4% (7+ 16-) | Lifetime: 22.8%
Episode   162 | Steps:    4292 | Reward:  -2.003 | Avg(100):  -0.408 | Entropy: 0.0978 | Acc: 13.8% (4+ 25-) | Lifetime: 22.7%
Episode   163 | Steps:    4322 | Reward:  -1.503 | Avg(100):  -0.414 | Entropy: 0.0978 | Acc: 16.7% (5+ 25-) | Lifetime: 22.7%
