
Training on cuda | logs -> training_logs/run_seed43_config4 (3)_fresh_20260528_010326
Config: ..\..\configs\config4 (3).yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

Episode     0 | Steps:      25 | Reward:  -1.703 | Avg(100):  -1.703 | Entropy: 0.1000 | Acc: 19.2% (5+ 21-) | Lifetime: 19.2%
Episode   118 | Steps:    2896 | Reward:  -1.602 | Avg(100):  -0.131 | Entropy: 0.0985 | Acc: 17.9% (5+ 23-) | Lifetime: 23.7%
Episode   119 | Steps:    2926 | Reward:  -1.802 | Avg(100):  -0.110 | Entropy: 0.0985 | Acc: 20.0% (6+ 24-) | Lifetime: 23.6%
Episode   120 | Steps:    2953 | Reward:  -1.202 | Avg(100):  -0.127 | Entropy: 0.0985 | Acc: 22.2% (6+ 21-) | Lifetime: 23.6%
Episode   121 | Steps:    2987 | Reward:  -1.803 | Avg(100):  -0.123 | Entropy: 0.0985 | Acc: 12.1% (4+ 29-) | Lifetime: 23.5%
  [Step 3000] Action dist: A0:10% | A1:9% | A2:53% | A3:11% | A4:16%
Episode   122 | Steps:    3005 | Reward:   3.500 | Avg(100):  -0.059 | Entropy: 0.0985 | Acc: 44.4% (8+ 10-) | Lifetime: 23.6%
Episode   123 | Steps:    3031 | Reward:  -0.203 | Avg(100):  -0.014 | Entropy: 0.0985 | Acc: 19.2% (5+ 21-) | Lifetime: 23.6%
Episode   124 | Steps:    3063 | Reward:  -2.402 | Avg(100):  -0.017 | Entropy: 0.0985 | Acc: 15.6% (5+ 27-) | Lifetime: 23.5%
Episode   125 | Steps:    3093 | Reward:  -2.703 | Avg(100):  -0.054 | Entropy: 0.0984 | Acc: 10.3% (3+ 26-) | Lifetime: 23.4%
Episode   126 | Steps:    3113 | Reward:   0.699 | Avg(100):  -0.095 | Entropy: 0.0984 | Acc: 30.0% (6+ 14-) | Lifetime: 23.4%
Episode   127 | Steps:    3143 | Reward:  -3.403 | Avg(100):  -0.098 | Entropy: 0.0984 | Acc: 10.0% (3+ 27-) | Lifetime: 23.3%
Episode   128 | Steps:    3169 | Reward:  -1.203 | Avg(100):  -0.100 | Entropy: 0.0984 | Acc: 19.2% (5+ 21-) | Lifetime: 23.3%
Episode   129 | Steps:    3198 | Reward:   0.799 | Avg(100):  -0.082 | Entropy: 0.0984 | Acc: 27.6% (8+ 21-) | Lifetime: 23.3%
Episode   130 | Steps:    3223 | Reward:   0.398 | Avg(100):  -0.058 | Entropy: 0.0984 | Acc: 28.0% (7+ 18-) | Lifetime: 23.3%
Episode   131 | Steps:    3245 | Reward:  -0.602 | Avg(100):  -0.027 | Entropy: 0.0984 | Acc: 18.2% (4+ 18-) | Lifetime: 23.3%
Episode   132 | Steps:    3283 | Reward:  -5.303 | Avg(100):  -0.054 | Entropy: 0.0984 | Acc: 8.1% (3+ 34-) | Lifetime: 23.1%
Episode   133 | Steps:    3308 | Reward:   1.898 | Avg(100):  -0.013 | Entropy: 0.0984 | Acc: 28.0% (7+ 18-) | Lifetime: 23.2%
Episode   134 | Steps:    3332 | Reward:   0.698 | Avg(100):   0.023 | Entropy: 0.0982 | Acc: 20.8% (5+ 19-) | Lifetime: 23.1%
Episode   135 | Steps:    3357 | Reward:  -0.601 | Avg(100):   0.028 | Entropy: 0.0982 | Acc: 28.0% (7+ 18-) | Lifetime: 23.2%
Episode   136 | Steps:    3364 | Reward:  -1.401 | Avg(100):   0.002 | Entropy: 0.0982 | Acc: 0.0% (0+ 7-) | Lifetime: 23.1%
Episode   137 | Steps:    3389 | Reward:  -1.203 | Avg(100):   0.018 | Entropy: 0.0982 | Acc: 16.0% (4+ 21-) | Lifetime: 23.1%
Episode   138 | Steps:    3391 | Reward:   0.300 | Avg(100):   0.073 | Entropy: 0.0982 | Acc: 50.0% (1+ 1-) | Lifetime: 23.1%
Episode   139 | Steps:    3412 | Reward:   4.398 | Avg(100):   0.123 | Entropy: 0.0982 | Acc: 38.1% (8+ 13-) | Lifetime: 23.2%
Episode   140 | Steps:    3442 | Reward:  -0.803 | Avg(100):   0.125 | Entropy: 0.0982 | Acc: 17.2% (5+ 24-) | Lifetime: 23.1%
Episode   141 | Steps:    3467 | Reward:  -0.802 | Avg(100):   0.101 | Entropy: 0.0982 | Acc: 24.0% (6+ 19-) | Lifetime: 23.1%
Episode   142 | Steps:    3491 | Reward:   1.799 | Avg(100):   0.111 | Entropy: 0.0982 | Acc: 33.3% (8+ 16-) | Lifetime: 23.2%
  [Step 3500] Action dist: A0:8% | A1:9% | A2:50% | A3:19% | A4:14%
Episode   143 | Steps:    3519 | Reward:  -0.203 | Avg(100):   0.131 | Entropy: 0.0982 | Acc: 22.2% (6+ 21-) | Lifetime: 23.2%
Episode   144 | Steps:    3543 | Reward:  -0.802 | Avg(100):   0.112 | Entropy: 0.0982 | Acc: 20.8% (5+ 19-) | Lifetime: 23.2%
Episode   145 | Steps:    3562 | Reward:   2.800 | Avg(100):   0.160 | Entropy: 0.0982 | Acc: 42.1% (8+ 11-) | Lifetime: 23.3%
Episode   146 | Steps:    3589 | Reward:  -2.103 | Avg(100):   0.148 | Entropy: 0.0981 | Acc: 14.8% (4+ 23-) | Lifetime: 23.2%
Episode   147 | Steps:    3605 | Reward:  -0.201 | Avg(100):   0.120 | Entropy: 0.0981 | Acc: 26.7% (4+ 11-) | Lifetime: 23.2%
Episode   148 | Steps:    3631 | Reward:  -0.502 | Avg(100):   0.094 | Entropy: 0.0981 | Acc: 23.1% (6+ 20-) | Lifetime: 23.2%
Episode   149 | Steps:    3653 | Reward:   3.101 | Avg(100):   0.143 | Entropy: 0.0981 | Acc: 45.5% (10+ 12-) | Lifetime: 23.4%
Episode   150 | Steps:    3677 | Reward:   1.599 | Avg(100):   0.163 | Entropy: 0.0981 | Acc: 29.2% (7+ 17-) | Lifetime: 23.4%
Episode   151 | Steps:    3702 | Reward:   1.799 | Avg(100):   0.166 | Entropy: 0.0981 | Acc: 36.0% (9+ 16-) | Lifetime: 23.5%
Episode   152 | Steps:    3717 | Reward:   3.600 | Avg(100):   0.189 | Entropy: 0.0981 | Acc: 53.3% (8+ 7-) | Lifetime: 23.6%
Episode   153 | Steps:    3746 | Reward:  -2.003 | Avg(100):   0.147 | Entropy: 0.0981 | Acc: 13.8% (4+ 25-) | Lifetime: 23.5%
Episode   154 | Steps:    3776 | Reward:  -0.103 | Avg(100):   0.148 | Entropy: 0.0981 | Acc: 23.3% (7+ 23-) | Lifetime: 23.5%
Episode   155 | Steps:    3804 | Reward:  -0.803 | Avg(100):   0.147 | Entropy: 0.0981 | Acc: 14.3% (4+ 24-) | Lifetime: 23.5%
Episode   156 | Steps:    3831 | Reward:  -0.702 | Avg(100):   0.138 | Entropy: 0.0981 | Acc: 22.2% (6+ 21-) | Lifetime: 23.5%
Episode   157 | Steps:    3847 | Reward:  -0.602 | Avg(100):   0.130 | Entropy: 0.0980 | Acc: 18.8% (3+ 13-) | Lifetime: 23.4%
Episode   158 | Steps:    3880 | Reward:  -4.503 | Avg(100):   0.090 | Entropy: 0.0980 | Acc: 9.1% (3+ 30-) | Lifetime: 23.3%
Episode   159 | Steps:    3883 | Reward:  -0.600 | Avg(100):   0.059 | Entropy: 0.0980 | Acc: 0.0% (0+ 3-) | Lifetime: 23.3%
Episode   160 | Steps:    3890 | Reward:  -0.701 | Avg(100):   0.073 | Entropy: 0.0980 | Acc: 14.3% (1+ 6-) | Lifetime: 23.3%
Episode   161 | Steps:    3913 | Reward:   0.500 | Avg(100):   0.044 | Entropy: 0.0980 | Acc: 34.8% (8+ 15-) | Lifetime: 23.4%
Episode   162 | Steps:    3917 | Reward:  -0.800 | Avg(100):   0.045 | Entropy: 0.0980 | Acc: 0.0% (0+ 4-) | Lifetime: 23.3%
Episode   163 | Steps:    3942 | Reward:  -1.502 | Avg(100):   0.007 | Entropy: 0.0980 | Acc: 20.0% (5+ 20-) | Lifetime: 23.3%
Episode   164 | Steps:    3969 | Reward:  -0.002 | Avg(100):  -0.014 | Entropy: 0.0980 | Acc: 25.9% (7+ 20-) | Lifetime: 23.3%
