Step,Reward
40,0.0969
81,0.0979
111,1.7980
143,-0.9017
177,-0.2014
239,-6.0042
275,-0.6021
330,-4.9035
359,2.7986
411,-5.7037
444,-0.0033
479,-1.9990
530,-4.9036
576,-3.3031
613,0.0973
676,-6.0063
722,-2.6011
771,-2.6039
817,-0.9031
846,0.3981
888,0.6973
916,1.8007
961,-0.3045
1007,-3.6041
1049,-1.7037
1079,-1.1005
1109,1.0985
1142,2.3967
1176,-1.3004
1221,-1.6030
1253,1.4973
1295,-2.0027
1339,-2.1034
1378,-0.5019
1421,-5.5013
1449,2.4977
1496,-3.5047
1528,-0.7027
1560,-0.2017
1594,0.3976
1641,-2.9037
1676,0.0980
1715,-2.4029
1756,-3.9021
1792,-1.0016
1821,0.3006
1855,-0.3024
1899,-4.7039
1933,-1.5999
1967,-0.5004
2005,0.2967
2057,-2.5037
2084,0.4003
2120,-2.4021
2141,3.1999
2172,0.2969
2210,-0.0013
2234,2.8006
2268,1.9966
2299,-1.8006
2332,-2.3008
2377,-4.4030
2423,-1.3046
2443,1.1000
2481,-0.8018
2512,0.6979
2537,1.5980
2567,-0.9990
2586,3.5991
2631,-1.1045
2662,0.8969
2687,0.2000
2724,1.0968
2762,-2.0023
2782,3.7025
2813,-0.2011
2840,1.6003
2878,-1.3033
2912,-1.8009
2945,-1.1023
2986,-1.8041
3025,-2.4039
3066,-0.4036
3101,-1.4025
3120,2.7006
3145,3.8975
3178,1.1967
3207,1.0986
3235,1.9972
3279,-4.0044
3317,-0.2023
3344,0.7973
3373,-0.0999
3401,1.8987
3434,-0.8018
3474,-0.4040
3512,-2.3033
3545,-0.1023
3568,1.6987
3600,-0.8022
3617,1.9023
3643,1.4999
3673,-0.2030
3703,0.2985
3736,-0.4018
3772,-3.0021
3794,3.6983
3829,-2.0010
3858,2.5971
3899,-2.6036
3933,1.4966
3960,2.0978
3987,2.5973
4026,-1.6014
4058,0.3973
4090,2.2968
4115,0.2005
4148,-1.1023
4183,-1.4025
4211,0.4982
4246,-1.8025
4288,-2.8022
4325,-0.0012
4360,1.6965
4389,1.8986
4425,-1.7036
4466,-1.8036
4498,-0.3012
4533,0.2970
4567,2.7966
4596,1.3976
4625,1.8971
4655,2.4970
4692,-1.1032
4728,-1.7026
4756,1.4982
4773,0.4983
4812,0.2961
4849,-1.5037
4888,-1.4034
4925,0.4963
4970,-4.7045
5009,-1.3039
5041,1.6973
5078,-3.6037
5109,0.2969
5138,2.7981
5155,0.5983
5178,2.6987
5207,-0.5009
5236,2.3981
5271,-0.7020
5311,-0.6035
5342,-1.0026
5373,1.0014
5396,3.8977
5426,1.1970
5456,-0.9995
5489,1.2972
5526,0.6963
5555,0.4971
5590,1.6965
5622,2.8973
5649,4.1973
5668,7.1991
5693,3.1975
5726,-0.6023
5760,-1.1024
5795,-2.2015
5821,1.4974
5850,2.6971
5876,2.0994
5901,0.5985
5930,-0.0019
5968,-2.9028
5995,1.5973
6011,4.4004
6045,0.8966
6086,-2.4041
6117,0.2969
6140,4.2987
6165,2.9980
6199,-1.7014
6222,2.5982
6247,4.5975
6270,1.4992
6304,-1.1029
6334,-0.6010
6368,-1.3024
6393,3.9985
6421,1.5972
6440,5.1981
6472,-0.5007
6512,-2.2040
6541,3.3976
6563,1.1988
6592,0.4986
6623,0.2974
6650,2.2973
6672,1.8978
6712,-2.3035
6742,1.2985
6774,3.1968
6803,1.3991
6841,-0.4038
6871,0.1970
6897,5.4974
6941,-2.0039
6962,5.6989
6993,0.9979
7026,0.8972
7058,-0.6027
7081,3.7977
7112,2.8984
7141,-1.0014
7173,-2.3017
7206,-0.2033
7236,-0.3975
7268,2.2973
7297,2.3976
7326,-1.2999
7356,1.2970
7385,2.4971
7419,4.3966
7444,0.3985
7476,3.6968
7512,1.7979
7536,2.2986
7566,-0.0025
7596,2.2980
7633,-1.3037
7667,-1.0034
7690,1.7007
7718,-0.9018
7741,1.9987
7771,0.0975
7806,-1.1035
7838,-0.5027
7876,-1.1033
7900,1.6976
7933,-0.7018
7960,1.2983
7993,0.5977
8030,-1.4027
8062,1.6968
8086,0.3996
8118,0.0973
8141,2.5992
8165,3.4976
8204,-3.8024
8230,1.7999
8260,0.3975
8288,2.6972
8318,1.7970
8345,0.3973
8371,-0.5011
8394,1.9977
8419,2.0975
8442,3.7987
8470,2.2972
8499,0.1976
8527,2.6972
8559,2.0968
8585,2.0974
8612,1.8988
8642,-0.2020
8673,0.5969
8699,1.7974
8725,-0.1021
