Step,Reward
26,-0.2027
53,0.2973
77,-1.9969
112,-5.0010
122,-2.0010
151,-2.0029
180,-2.8024
209,-3.7019
247,-4.3038
281,-3.8029
319,-4.6023
361,-5.1042
403,-4.2037
431,-0.9023
463,-3.6032
498,-2.4020
518,1.8990
553,-2.0035
579,-2.7001
600,-1.2996
636,-3.7021
668,-1.7027
688,1.8990
717,-1.1014
740,1.2997
776,-2.8011
810,-1.6034
823,-1.9013
880,-8.9047
903,0.7987
931,-0.4023
955,-0.4014
982,2.6973
1008,-0.8016
1042,-3.3029
1079,-1.3032
1108,-2.3019
1131,-0.2003
1159,-2.8028
1180,2.8989
1213,1.4967
1240,-0.3002
1263,-1.6013
1273,1.0990
1302,-2.1989
1305,-0.6003
1349,-4.8039
1367,1.7992
1404,-2.9032
1442,-0.8033
1466,0.5986
1498,-3.7012
1531,-2.6033
1569,-5.1018
1601,-3.2012
1629,-2.4008
1658,-1.4019
1679,1.3989
1709,-3.8005
1738,-2.8014
1772,-2.4019
1805,-4.1018
1833,-1.9013
1849,-0.6996
1858,-1.1009
1892,-3.1014
1923,1.6969
1962,-4.1034
1997,-5.2010
2027,-0.6015
2050,0.7997
2083,-3.8023
2118,-3.5025
2152,-0.2019
2174,-0.2007
2207,-2.6028
2246,-5.7029
2277,-0.6021
2300,-0.2008
2336,-2.0026
2368,-3.0017
2383,-2.1010
2408,1.5985
2435,-1.4017
2452,0.3003
2485,-1.2033
2502,1.9993
2512,-1.3010
2530,2.7992
2553,1.9982
2573,1.3015
2601,0.2977
2621,0.6995
2652,-1.1026
2682,-1.3030
2711,-1.6024
2736,0.3995
2761,-0.0020
2790,0.5971
2813,-1.2008
2841,1.2972
2867,-0.3021
2891,1.3976
2914,0.9992
2939,-0.3010
2957,3.0002
2980,3.4987
3005,0.6000
3008,-0.6003
3025,3.4993
3046,0.6994
3078,-1.3012
3107,-1.8029
3128,0.9979
3139,-0.8991
3160,-0.0016
3188,-0.5018
3211,1.0982
3236,1.3005
3270,-1.4024
3292,0.4998
3315,-1.2008
3340,-0.1015
3359,0.6986
3379,1.4000
3399,3.9990
3421,-1.1997
3441,-0.2020
3468,-0.2022
3496,1.9972
3515,-0.2999
3533,0.9997
3555,0.0983
3579,-0.8024
3604,1.0975
3620,2.8999
3639,2.7991
3643,-0.8004
3671,-1.9013
3708,-3.7027
3736,2.1982
3758,-1.2002
3786,0.2972
3810,-0.8019
3842,-2.7027
3868,-1.3006
3890,2.1998
3911,2.6989
3935,1.2986
3981,-4.8036
4007,-1.0021
4035,-4.1008
4067,1.6968
4092,-0.8020
4102,-1.8000
4126,1.5981
4153,-2.4007
4177,-0.6009
4198,2.8989
4225,0.9973
4234,-0.6009
4266,0.1968
4302,-2.7036
4326,0.3976
4352,2.7974
4376,-0.1014
4397,-1.2006
4420,1.7977
4437,-2.0017
4463,-1.0021
4498,-3.2035
4515,-1.3017
4534,1.3981
4555,3.3979
4576,0.4989
4603,-0.7022
4629,-0.6001
4639,-1.3010
4657,3.2982
4692,-2.6025
4722,-0.9010
4749,0.8983
4773,-0.8024
4803,0.0975
4830,-1.4017
4838,0.9992
4858,0.8990
4870,-1.7012
4887,-0.1017
4907,2.0990
4930,-1.6013
4956,-0.7026
4979,-0.6018
5007,-2.1023
5026,2.0991
5053,1.4973
5080,-1.4027
5107,-1.4027
5127,0.9980
5150,0.9982
5182,-4.1027
5211,0.3971
5241,-2.3015
5264,-0.1998
5289,0.6975
5323,-2.8034
5357,-3.1034
5384,-1.9012
5410,-4.3021
5433,0.5987
5463,-3.4025
5490,-1.4027
5514,-1.8004
5537,-0.9008
5567,-1.6020
5594,-0.5017
5623,-2.1019
5641,1.5012
5675,-2.3034
5696,-0.0006
5709,-0.7993
5735,-1.5006
5759,-0.6009
5764,-0.3005
5790,0.9974
5810,2.3990
5826,3.8994
5845,1.0996
5870,0.1975
