
Training on cuda | logs -> training_logs/run_seed43_config4 (3)_fresh_20260527_010431
Config: ..\..\configs\config4 (3).yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

Episode     0 | Steps:      25 | Reward:  -1.003 | Avg(100):  -1.003 | Entropy: 0.1000 | Acc: 19.2% (5+ 21-) | Lifetime: 19.2%
Episode     1 | Steps:      46 | Reward:   0.399 | Avg(100):  -0.302 | Entropy: 0.1000 | Acc: 28.6% (6+ 15-) | Lifetime: 23.4%
Episode     2 | Steps:      70 | Reward:   4.198 | Avg(100):   1.198 | Entropy: 0.1000 | Acc: 33.3% (8+ 16-) | Lifetime: 26.8%
Episode     3 | Steps:      95 | Reward:   2.598 | Avg(100):   1.548 | Entropy: 0.1000 | Acc: 32.0% (8+ 17-) | Lifetime: 28.1%
Episode     4 | Steps:     117 | Reward:   0.901 | Avg(100):   1.419 | Entropy: 0.1000 | Acc: 40.9% (9+ 13-) | Lifetime: 30.5%
Episode     5 | Steps:     140 | Reward:   0.298 | Avg(100):   1.232 | Entropy: 0.1000 | Acc: 21.7% (5+ 18-) | Lifetime: 29.1%
Episode     6 | Steps:     169 | Reward:   1.497 | Avg(100):   1.270 | Entropy: 0.1000 | Acc: 20.7% (6+ 23-) | Lifetime: 27.6%
Episode     7 | Steps:     212 | Reward:  -2.904 | Avg(100):   0.748 | Entropy: 0.1000 | Acc: 11.6% (5+ 38-) | Lifetime: 24.4%
Episode     8 | Steps:     236 | Reward:  -0.400 | Avg(100):   0.620 | Entropy: 0.1000 | Acc: 29.2% (7+ 17-) | Lifetime: 24.9%
Episode     9 | Steps:     266 | Reward:  -1.403 | Avg(100):   0.418 | Entropy: 0.0999 | Acc: 16.7% (5+ 25-) | Lifetime: 24.0%
Episode    10 | Steps:     292 | Reward:   0.397 | Avg(100):   0.416 | Entropy: 0.0999 | Acc: 23.1% (6+ 20-) | Lifetime: 23.9%
Episode    11 | Steps:     313 | Reward:   1.499 | Avg(100):   0.507 | Entropy: 0.0999 | Acc: 33.3% (7+ 14-) | Lifetime: 24.5%
Episode    12 | Steps:     319 | Reward:  -0.301 | Avg(100):   0.444 | Entropy: 0.0999 | Acc: 16.7% (1+ 5-) | Lifetime: 24.4%
Episode    13 | Steps:     348 | Reward:   0.797 | Avg(100):   0.470 | Entropy: 0.0999 | Acc: 20.7% (6+ 23-) | Lifetime: 24.1%
Episode    14 | Steps:     372 | Reward:   0.799 | Avg(100):   0.492 | Entropy: 0.0999 | Acc: 25.0% (6+ 18-) | Lifetime: 24.1%
Episode    15 | Steps:     401 | Reward:  -0.203 | Avg(100):   0.448 | Entropy: 0.0999 | Acc: 20.7% (6+ 23-) | Lifetime: 23.9%
Episode    16 | Steps:     431 | Reward:   1.497 | Avg(100):   0.510 | Entropy: 0.0999 | Acc: 26.7% (8+ 22-) | Lifetime: 24.1%
Episode    17 | Steps:     466 | Reward:  -3.103 | Avg(100):   0.309 | Entropy: 0.0999 | Acc: 11.4% (4+ 31-) | Lifetime: 23.1%
Episode    18 | Steps:     489 | Reward:   1.699 | Avg(100):   0.382 | Entropy: 0.0999 | Acc: 26.1% (6+ 17-) | Lifetime: 23.3%
  [Step 500] Action dist: A0:17% | A1:18% | A2:24% | A3:18% | A4:23%
Episode    19 | Steps:     521 | Reward:  -2.100 | Avg(100):   0.258 | Entropy: 0.0997 | Acc: 25.8% (8+ 23-) | Lifetime: 23.4%
Episode    20 | Steps:     549 | Reward:  -0.600 | Avg(100):   0.217 | Entropy: 0.0997 | Acc: 25.0% (7+ 21-) | Lifetime: 23.5%
Episode    21 | Steps:     585 | Reward:  -0.203 | Avg(100):   0.198 | Entropy: 0.0997 | Acc: 19.4% (7+ 29-) | Lifetime: 23.2%
Episode    22 | Steps:     618 | Reward:  -0.002 | Avg(100):   0.190 | Entropy: 0.0997 | Acc: 15.2% (5+ 28-) | Lifetime: 22.8%
Episode    23 | Steps:     642 | Reward:   2.399 | Avg(100):   0.282 | Entropy: 0.0997 | Acc: 29.2% (7+ 17-) | Lifetime: 23.1%
Episode    24 | Steps:     673 | Reward:   1.698 | Avg(100):   0.338 | Entropy: 0.0997 | Acc: 26.7% (8+ 22-) | Lifetime: 23.2%
