Step,Reward
25,-1.7026
49,-1.1009
80,-1.5031
117,-2.7032
159,-4.9042
178,0.5996
211,-2.6033
248,-3.7027
275,1.3983
311,-3.7026
346,-3.0035
381,-1.4025
411,0.5970
435,2.0976
463,-0.5008
502,-6.0029
538,-5.8036
547,-1.6004
580,-2.9018
618,-4.3038
633,-2.3015
657,0.0981
693,-2.5031
726,-1.2023
756,-2.7030
787,-0.1011
808,-0.7011
838,-1.6005
857,3.0991
883,0.4974
898,-2.1015
919,3.1979
948,0.5971
978,-1.5030
1009,-0.5031
1032,-0.6998
1059,-0.0027
1085,-1.2026
1110,0.4975
1113,-0.6003
1144,-3.6031
1170,0.9974
1173,0.0997
1194,1.3984
1217,1.2982
1236,3.0981
1256,2.6980
1291,-2.5035
1317,0.4974
1338,3.1979
1364,-1.9021
1389,-1.3015
1420,-3.4021
1439,0.1991
1447,-0.7008
1477,0.2995
1487,-0.6010
1500,0.6987
1513,1.6987
1539,-1.4026
1570,-2.2026
1597,4.0973
1615,0.3012
1641,1.4974
1665,-1.1004
1670,0.8995
1692,-1.6997
1730,-4.3038
1749,2.3981
1773,-1.1004
1779,-0.5006
1800,2.1979
1830,-1.7030
1856,-0.7016
1889,-2.8028
1902,-0.0013
1926,0.6976
1945,1.2986
1981,-6.5036
2003,1.9978
2025,0.2983
2042,0.7993
2066,-0.8024
2100,-3.6024
2126,-3.1016
2147,0.4984
2180,1.2967
2209,-2.3019
2242,-2.1033
2266,1.5976
2308,-5.1042
2335,0.7973
2367,-3.4017
2393,2.1974
2418,1.7975
2433,5.3985
2457,0.8976
2478,0.9989
2506,-0.5008
2536,-4.4020
2564,-2.1028
2570,-0.5006
2578,-0.9008
2585,-1.4007
2603,3.4992
2636,-1.9028
2660,2.5976
2681,-2.1021
2693,5.3998
2726,-3.8033
2748,0.0978
2777,-2.8024
2805,0.2977
2837,-0.7032
2862,1.1975
2877,2.6985
2899,0.4983
2917,1.3982
2943,1.6974
2970,-1.4027
3000,-2.7030
3026,-0.7026
3053,1.6973
3071,3.2982
3096,1.8975
3124,-2.1028
3147,1.2987
3170,1.0977
3190,3.3980
3198,0.4992
3222,-2.7024
3240,-2.4018
3257,3.6993
3278,1.4979
3300,-0.6992
3322,0.4983
3346,0.3981
3370,0.3986
3397,-0.9027
3431,-3.8014
3450,0.6986
3482,-0.4032
3496,4.7986
3519,1.9987
3546,-1.6027
3567,0.4004
3594,-2.6017
3617,0.5987
3637,1.5985
3670,-0.5023
3682,1.1988
3699,3.1988
3722,0.5987
3754,-2.8032
3786,-2.1032
3814,-0.9023
3851,-3.2037
3869,6.1982
3880,-0.3011
3904,2.2981
3923,2.0981
3943,2.6980
3968,2.3980
4004,-4.7031
4030,-0.0026
4056,0.6979
4082,-0.2016
4103,0.4979
4130,-1.6027
4153,2.0977
4174,3.1979
4200,-1.2026
4226,1.8974
4255,-1.3024
4273,2.7982
4286,7.5992
4316,-3.2030
4337,2.6979
4354,2.9983
4386,-2.9017
4415,-1.3029
4440,1.0995
4456,4.6984
4472,3.1994
4505,-2.8033
4534,-0.1029
4562,-2.4008
4575,4.6997
4604,-1.5029
4629,-0.5025
4654,-1.2025
4683,-1.8029
4709,0.8974
4726,1.2988
4752,0.4974
4777,0.0985
4805,-0.4028
4824,1.8981
4853,-0.6029
4882,-2.8024
4903,2.4979
4920,-0.4012
4942,-1.6017
4961,1.5996
4988,2.1978
5005,4.1998
5030,-0.1010
5052,-0.0017
5083,-2.9021
5110,2.8973
5127,1.9998
5153,0.1979
5170,3.1983
5174,-0.8004
5201,-0.9027
5225,0.8976
5244,3.0006
5249,1.5995
5268,4.7981
5292,1.0976
5316,-2.3004
5340,1.0976
5368,-2.1998
5396,-0.4018
