Step,Reward
26,0.9973
53,1.7973
77,-0.8969
114,-3.8007
123,-1.7009
151,-1.4028
183,-1.3027
211,-0.0028
238,0.6978
284,-3.4046
325,-3.8021
365,-2.5040
400,-0.8035
423,0.8997
431,-1.6008
452,1.5979
482,1.5970
495,-0.6013
519,2.2996
527,-0.7008
553,0.7989
579,0.0999
602,0.3992
614,2.4988
637,1.3987
653,-1.2016
669,4.2984
695,2.0974
723,0.6982
757,0.0966
770,-0.0013
808,-2.0023
841,-0.5018
878,-1.1022
901,1.2982
935,-0.3034
963,0.5972
973,-1.2010
990,1.2993
1008,-0.3998
1026,2.0992
1045,1.8011
1068,-0.2023
1106,-3.1028
1134,0.8972
1165,-0.7031
1199,-2.2014
1232,-1.2028
1257,-0.7015
1288,-3.6011
1316,-0.0023
1351,-1.6025
1376,1.7995
1404,-0.0028
1436,-0.3022
1446,-0.7000
1464,3.3992
1491,0.8983
1530,-2.4034
1559,-0.7999
1585,-0.3011
1608,1.4982
1611,-0.6003
1637,1.4984
1658,3.2979
1685,2.7973
1706,1.6989
1728,1.9988
1748,1.1990
1776,-0.7023
1797,0.3994
1828,0.3999
1853,0.6985
1877,0.9986
1900,1.5982
1933,-2.5023
1962,1.9976
1984,0.6993
2004,3.3980
2024,5.1980
2040,4.2984
2068,-0.2018
2108,-1.3040
2138,-0.0025
2161,1.0987
2186,2.9990
2212,1.7974
2229,3.4003
2245,0.6984
2274,-2.7029
2298,0.6001
2328,-0.7025
2332,-0.0004
2351,3.6981
2386,-0.3035
2416,-1.1015
2448,-1.5032
2465,-1.4012
2495,0.4970
2524,0.0981
2531,-1.3007
2556,-0.4005
2558,0.2998
2585,0.0988
2619,-2.3029
2654,-1.5025
2671,1.1993
2698,-1.8027
2722,3.1976
2746,1.0981
2778,-1.8017
2800,1.8998
2823,2.2977
2851,0.2982
2867,2.9999
2888,1.3989
2916,0.6977
2946,-0.7015
2971,1.3985
2999,0.4987
3018,1.4991
3020,0.2998
3041,1.6994
3044,0.0997
3071,1.0973
3107,0.2964
3134,-0.3022
3161,0.0988
3185,-0.1009
3217,0.6978
3241,-0.5024
3262,1.7999
3289,-0.2027
3313,1.8976
3338,0.9975
3365,-0.2017
3387,-1.4022
3413,1.7989
3436,0.6992
3464,0.0972
3492,-1.4013
3517,2.0985
3539,3.2003
3560,2.1984
3586,-0.9016
3619,-2.7028
3623,-0.8004
3647,1.6986
3680,-2.9033
3716,-2.7016
3746,-0.5025
3772,-0.1016
3799,3.6973
3818,4.1996
3847,1.7981
3870,1.6987
3908,-2.0033
3932,-2.1999
3956,2.0986
3993,-1.3037
4016,-0.6988
4040,1.9991
4071,-1.9006
4094,1.7977
4102,-1.1003
4121,1.2011
4143,1.7993
4167,0.8976
4190,0.5997
4213,1.6982
4238,-2.1010
4264,1.4979
4290,1.7974
4321,-0.2021
4345,0.7976
4362,0.1983
4375,-0.6013
4396,3.0989
4422,1.3984
4443,1.9994
4470,0.2978
4489,1.2991
4517,-0.2028
4544,1.4973
4547,-0.6003
4557,-1.2010
4586,-1.2029
4611,0.2985
4635,2.4976
4656,1.2989
4678,3.5988
4707,-0.4019
4732,0.6975
4753,3.2979
4779,-0.1021
4800,2.5989
4821,3.1979
4850,-2.5014
4873,1.5987
4903,2.2970
4927,0.4991
4949,3.1978
4978,-1.5019
4999,3.8979
5030,-1.9021
5051,0.5994
5076,1.9975
5101,1.1975
5127,0.4984
5153,-0.3026
5179,0.1984
5215,-1.4036
5233,3.0997
5256,2.1977
5286,-1.6005
5315,-0.2029
5335,1.9995
5365,-3.5020
5392,0.8983
5418,1.0974
5434,0.2999
5459,-0.1015
5483,0.5986
5517,-2.2029
5543,-0.4026
5578,-0.5020
5600,-0.2002
5630,-2.2010
5648,1.4992
5668,2.3990
5691,4.5977
5717,3.3974
5731,3.3026
5752,-0.0996
5757,-0.9005
5790,-0.9023
5811,1.4994
5836,2.7995
5859,1.6982
5890,-0.4031
5912,4.8978
5944,-1.5032
5975,-2.8026
5999,2.6976
6015,3.8014
6037,1.0998
6053,3.0984
6075,2.8983
6102,1.7983
6133,-1.6016
6156,1.9977
6177,-0.8996
6204,0.5993
6223,1.3001
6225,0.2998
6229,-0.0004
6255,-0.9016
6284,0.5971
6305,2.4979
6308,0.0997
6337,0.1976
6356,2.1991
6386,-2.0025
6411,-0.6990
6441,-1.6015
6460,3.8006
6483,2.0987
6506,1.6987
6522,2.6004
6540,3.7992
6567,2.0973
6584,3.9988
6612,-0.2008
6638,1.6979
6663,3.6975
6682,1.5006
6704,1.0988
6731,-0.0017
6757,0.7984
6785,-1.0018
6811,-0.2026
6835,0.0996
6864,-1.0009
6890,-0.1016
6914,-1.3999
6937,4.3977
6954,1.0018
6972,2.8992
6995,2.8987
7021,1.3994
7044,2.1982
7065,3.2999
7084,2.8001
7090,-1.1006
7107,2.7013
7128,3.1989
7149,3.6989
7168,4.5991
7189,1.8984
7211,3.1988
7234,0.6992
7252,1.7997
7273,1.5994
7298,0.0980
7327,-0.3029
7343,4.4999
7365,1.5988
7388,1.1977
7418,-0.8025
7437,1.2991
7462,2.4985
7485,2.3982
7507,1.5993
7524,4.4998
7546,2.2978
7575,0.1981
7594,1.8001
7623,2.8971
7639,1.6989
7663,3.5976
7684,2.1979
7699,3.8985
7718,3.2986
7746,0.0972
7762,-0.0016
7776,4.7001
7805,1.6976
7823,4.4002
7853,0.1975
7874,2.5999
7899,0.5985
7927,-0.4028
7951,0.4981
7982,0.2969
8008,-0.3001
8012,0.1006
8027,1.0005
8048,1.7989
8074,-1.5016
8092,4.4992
8112,1.9995
8134,-0.2007
8156,0.1978
8172,1.1984
8200,-2.6013
8224,2.0981
8247,0.5012
8275,1.4982
8305,-1.1020
8337,-0.2032
8353,2.9009
8375,2.6988
8402,0.6983
8424,0.6008
8446,0.4003
8472,2.6974
8502,1.3980
8526,-1.0984
8561,-4.0020
8586,0.9985
8614,-1.8983
8639,-0.8010
8660,-1.2981
8675,3.0000
8699,0.7996
8729,-1.6015
8758,-1.8019
8779,2.4989
8813,-4.2009
8837,1.2986
8856,1.2981
8881,-0.0020
8920,-5.1034
8948,-0.8028
8974,1.4974
8992,3.2992
9006,1.8016
9025,2.7991
9050,2.1985
9080,0.3970
9102,0.1993
9128,0.7984
9153,0.7985
9170,0.6003
9192,0.9988
9218,1.8994
9238,3.1000
9263,-0.9015
9295,-0.3027
9307,-1.6012
9345,-3.7038
9352,-0.3007
9378,2.5989
9403,2.0975
9424,1.5009
9443,2.6006
9454,-0.2011
9493,-2.8039
9520,-1.0012
9539,3.6996
9560,-0.0011
9585,0.9985
9589,-0.0004
9612,0.3987
9634,1.1983
9657,0.5987
9689,-0.8027
9710,1.7994
9736,0.9989
9761,1.2990
9784,1.4992
9806,1.3988
9828,1.0988
9854,-1.3006
9875,0.8994
9900,3.6975
9924,2.3991
9944,0.9990
9973,-0.5019
9997,1.2991
10018,3.2979
10041,1.0992
10068,-0.0027
10086,4.2982
10100,7.0986
10139,-4.3009
10167,-0.6028
10173,0.0994
10201,-0.2028
10225,1.4981
10244,5.6996
10266,1.0988
10293,0.4998
10321,0.6982
10348,-1.3007
10365,1.5993
10385,2.3005
10401,4.1994
10423,0.1988
10439,2.4004
10457,1.1012
10485,0.3972
10515,0.7970
10533,4.6007
10562,1.9971
10588,2.1984
10603,3.6995
10623,3.3990
10650,-1.7017
10673,-0.8993
10696,-0.1003
10715,2.3001
10730,3.2005
10749,1.2986
10774,1.2990
10795,4.4979
10800,1.5995
10820,0.6985
10849,-1.4004
10877,-1.2018
10904,-0.7017
10936,-0.1032
10953,2.5998
10971,6.3982
10993,5.2978
11010,3.3998
11034,0.1986
11062,1.9977
11080,3.1992
11104,0.9981
11129,2.2985
11146,4.9983
11174,0.1977
11177,-0.6003
11200,1.3987
11220,2.6990
11242,1.9978
11278,-2.7026
11303,1.5975
11318,4.9000
11334,3.7984
11365,1.4979
11387,2.3978
11404,1.6993
11432,0.2977
11462,1.3970
11483,1.1009
11506,1.6977
11524,3.5987
11541,3.7983
11565,0.5001
11584,1.8991
11613,-1.2009
11632,3.6006
11654,2.5978
11672,2.5992
11696,0.9981
11720,0.6991
11741,3.6989
11764,1.0002
11780,5.8989
11808,-1.4013
11838,-1.7005
11859,2.2979
11882,5.2977
11908,0.7989
11940,-1.5012
11956,2.0004
11981,-0.8005
12004,3.4977
12027,1.4992
12057,0.7970
12074,1.3993
12095,2.1984
12117,2.1983
12135,3.4997
12152,1.8003
12174,0.6998
12191,4.3983
12207,3.3984
12229,0.9978
12248,2.2006
12277,0.5981
12298,-0.2021
12317,2.6001
12342,1.9985
12368,-0.7016
12393,-0.5015
12427,-1.5024
12444,4.1993
12460,3.0994
12486,0.8984
12504,3.6982
12530,0.1984
12557,0.5973
12579,1.4983
12608,-0.4029
12629,1.0989
12648,3.6991
12675,-0.5027
12694,1.4996
12716,1.1983
12741,-0.1005
12760,3.3981
12775,5.2990
12794,1.4991
12819,0.8990
12849,0.0985
12870,3.3984
12888,4.0982
12906,4.6982
12935,0.1971
12959,1.0011
12980,1.5994
13011,-0.9016
13031,2.9980
13055,1.7991
13085,-0.8030
13104,3.5981
13134,-2.4000
13164,-3.0025
13189,0.5985
13213,0.2991
13234,4.4979
13260,-0.0006
13282,-0.9017
13302,2.1005
13325,2.1987
13347,-0.6002
13364,4.5983
13386,-1.7002
13408,0.3998
13426,2.6002
13457,0.3979
13475,0.5017
13503,-0.9018
13524,1.5979
13546,1.2008
13562,3.0994
13581,4.2991
13608,-0.4022
13626,4.4992
13655,-0.2024
13678,1.5977
13698,4.2990
13722,1.1991
13742,2.6985
13762,2.1990
13792,-2.1015
13817,0.2000
13838,1.8994
13859,0.5999
13888,-0.7024
13913,-0.2000
13937,1.5976
13956,1.6001
13980,1.4986
14010,-3.3015
14026,4.6004
14047,4.8979
14068,1.3984
14090,0.5003
14111,1.3994
14130,3.1001
14156,1.6974
14171,4.4000
14193,2.7983
14213,1.6990
14234,3.3994
14257,3.7977
14278,1.4019
14302,-0.6014
14325,1.9002
14345,2.3985
14361,3.8014
14382,-0.1991
14401,1.1006
14424,0.6002
14446,0.2003
14466,2.9990
14487,4.5979
14508,1.0984
14532,1.2996
14553,1.8984
14565,-1.6002
14584,2.0991
14606,2.6988
14627,1.8989
14649,-0.1007
14670,2.8994
14692,-2.4007
14709,4.0998
14725,3.0009
14745,1.1000
14768,1.8002
14793,-0.6995
14808,6.7985
14827,2.3981
14848,-0.6976
14863,0.6035
14883,2.5005
14909,0.6984
14943,0.5971
14966,0.0017
14992,-0.8021
15003,7.0989
15021,2.6997
15044,2.5977
15060,2.0999
15087,0.9973
15114,0.2988
15131,-0.7017
15164,1.0967
15185,0.6999
15215,0.3970
15238,0.8977
15258,1.3980
15282,0.1016
15304,3.0993
15320,0.8014
15337,-1.1007
15355,1.8982
15379,3.8986
15393,3.1011
15425,-0.5012
15441,1.0014
15462,2.9999
15483,2.9999
15507,0.0996
15529,1.7978
15550,2.2994
15576,-1.2001
15599,0.3977
15616,2.4993
15639,0.3012
15659,2.6980
15681,0.7988
15701,2.2985
15726,0.9980
15751,1.9995
15766,1.9020
15791,-1.2005
15810,3.2991
15828,2.5987
15847,2.1006
15866,3.3996
15891,0.6985
15894,-0.6003
15920,0.5984
15930,-0.6010
15954,2.0986
15982,-2.5008
16000,2.2992
16020,3.2990
16042,1.1993
16071,-0.8019
16086,4.3995
16114,-2.1003
16130,3.9994
16150,2.4000
16170,2.1000
16190,1.2005
16208,4.1992
16223,4.1005
16247,-0.3004
16269,3.3978
16298,0.6976
16314,4.1984
16339,1.8980
16369,-2.0025
16393,0.6991
16409,4.8984
16438,0.5971
16458,2.8000
16480,1.5978
16504,-0.3004
16529,0.6975
16546,1.5013
16572,0.5979
16598,1.0979
16616,3.3992
16635,3.8991
16651,3.5999
16681,-0.7025
16708,0.8978
16724,4.8994
16749,-1.1005
16769,1.9000
16796,-1.2012
16821,0.5005
16835,2.6006
16856,1.9979
16878,4.8988
16893,5.1995
16917,0.1991
16934,3.9983
16957,3.1977
16979,4.0993
16998,0.7001
17015,4.7983
17041,2.3974
17063,1.7978
17085,0.5993
17109,-1.2019
17133,0.5981
17155,1.5993
17175,2.6990
17192,4.5993
17213,1.1984
17242,-1.0009
17252,-0.6010
17269,3.5993
17289,1.6980
17311,1.0983
17338,-0.6017
17353,3.5985
17371,2.9992
17396,2.0980
17420,2.6986
17442,2.1993
17461,1.2001
17477,5.6984
17508,0.2969
17525,4.0998
17554,-1.5009
17579,-1.3025
17603,5.0976
17629,0.1974
17651,1.5988
17670,2.3981
17687,3.8998
17708,3.9979
17726,2.3002
17746,5.9980
17773,-0.1012
17788,3.8995
17810,2.7978
17833,0.2977
17853,3.9000
17869,2.0019
17888,3.4981
17893,-0.3005
17913,1.9990
17936,2.5997
17957,4.2979
17978,2.2989
17998,3.5985
18012,3.0006
18035,1.3982
18061,0.7989
18084,1.1987
18091,0.1003
18113,0.0003
18142,-0.8029
18162,1.6990
18185,1.5987
18202,2.5003
18220,2.1007
18235,3.9990
18257,4.3978
18278,1.3999
18297,3.1981
18322,3.9980
18341,0.1996
18370,1.1971
18399,-1.7014
18424,1.7980
18448,0.6991
18469,2.3979
18486,4.7993
18505,3.5981
18525,2.9000
18548,0.7977
18566,2.8007
18592,2.1974
18617,-0.6015
18620,-0.6003
18642,1.1003
18666,0.3991
18696,-0.3025
18720,3.8981
18736,3.2019
18761,2.4995
18786,0.9995
18811,1.1990
18838,0.5983
18840,0.2998
18845,0.1995
18874,-1.1009
18895,4.4989
18913,2.1987
18931,4.4992
18957,1.3974
18981,1.5976
18997,7.2994
19018,1.7989
19043,0.4010
19061,1.4997
19079,1.8992
19110,-1.0026
19123,3.7007
19148,-0.8005
19169,1.1004
19188,0.7021
19205,2.3023
19229,-0.1009
19250,1.3999
19276,0.9974
19294,1.9022
19319,0.2995
19342,0.8997
19364,1.7988
19389,-0.4020
19408,3.6001
19429,4.2979
19444,2.7000
19472,-1.1028
19494,2.3988
19519,-1.4025
19539,1.4005
19554,2.2010
19568,0.4031
19581,4.1997
19603,0.6998
19606,-0.6003
19633,-1.3017
19648,1.1015
19670,0.5993
19697,0.7983
19709,2.6998
19732,3.6977
19745,2.4002
19760,5.0995
19777,3.2988
19793,2.9004
19816,2.9997
19828,3.3018
19852,-0.6999
19875,1.6997
19894,0.4011
19912,3.8982
19928,2.4004
19954,-1.8991
19980,-1.3016
19994,3.7021
20018,1.2996
20040,2.2978
20064,4.8976
20077,3.8017
20091,2.7011
20117,0.0979
20133,3.3004
20158,1.4985
20174,2.9014
20186,5.3998
20213,0.2978
20231,4.6987
20253,3.5978
20276,-0.1008
20303,1.9983
20329,-0.1011
20353,-2.3999
20369,3.4994
20390,1.5994
20412,1.3998
20446,-2.1024
20467,2.1994
20493,-2.3001
20516,1.8987
20533,2.0013
20563,-1.3015
20589,1.5974
20607,2.6992
20623,6.9994
20645,3.2978
20664,1.9981
20690,-0.1011
20712,2.6998
20729,0.9003
20746,3.5988
20763,3.2003
20787,-0.8004
20804,2.3998
20831,-1.0012
20841,1.1990
20861,1.9000
20889,-0.8028
20920,-1.2016
20942,4.0993
20964,2.9988
20984,1.8995
21005,0.2999
21027,3.0978
21044,3.8988
21066,1.2998
21094,-0.3008
21118,2.7976
21148,-0.8005
21165,2.7983
21189,1.1981
21209,3.8980
21234,-0.2015
21255,2.6979
21268,3.5997
21289,-0.2006
21307,1.9992
21327,1.4990
21353,0.8004
21375,-0.4987
21407,-0.5032
21429,3.2983
21456,-0.3012
21480,1.3991
21498,1.4012
21520,3.1983
21538,2.8997
21560,2.6978
21584,-0.9979
21598,1.9031
21625,0.0983
21641,2.0009
21660,4.9001
21683,3.0987
21700,4.1003
21727,1.2983
21750,1.9987
21775,-0.8005
21795,3.0985
21809,3.5006
21834,-0.4000
21855,2.0004
21877,0.9988
21897,2.0995
21914,5.2983
21944,-1.0015
21964,1.5000
