Step,Reward
42,-5.8043
65,1.7982
109,-5.3039
136,-0.0027
166,-0.9005
183,2.7003
232,-7.3034
259,-2.9002
299,-1.4035
334,-1.6030
364,-1.1015
392,-0.7008
428,-3.3021
463,-4.5020
502,-3.4024
542,-5.5015
580,-5.6018
613,-2.2018
636,-0.2008
680,-4.2024
729,-8.0034
769,-6.9030
811,-4.5032
831,-0.8995
860,-2.1009
905,-4.1040
934,0.9991
979,-6.5040
1011,-4.2002
1048,-4.4027
1081,-0.5023
1111,1.7970
1128,-2.0012
1164,-4.7011
1197,-3.6028
1209,-1.7012
1238,-2.3994
1268,-2.6005
1303,-0.7020
1337,-3.1024
1384,-7.0012
1404,-0.3010
1428,-0.6994
1461,-0.0023
1498,-3.4037
1523,1.5985
1552,-0.9014
1583,-2.7021
1608,-1.6000
1634,-1.5011
1661,-2.7002
1699,-3.9033
1724,0.1000
1751,-0.2027
1768,2.7008
1809,-4.0026
1830,-0.0996
1868,-5.1028
1893,-2.0015
1924,-4.2016
1961,-3.9037
1991,-0.6010
2026,-3.1025
2050,-0.3999
2084,-5.0999
2102,-2.7018
2127,-2.2995
2159,-3.2007
2182,1.9992
2208,-2.7006
2238,-2.3025
2279,-3.3026
2308,-2.1004
2338,-3.5015
2371,-3.6998
2411,-2.7025
2452,-4.7036
2478,-0.3001
2515,-2.0022
2545,-1.8015
2584,-2.6034
2627,-6.8038
2671,-4.3044
2679,-1.6008
2704,-0.8020
2752,-5.0038
2781,-1.4014
2808,-4.3992
2830,1.2003
2863,-2.9028
2896,-2.0013
2920,-2.0999
2948,0.2977
2971,-1.1013
2992,-0.3006
3029,-3.4037
3054,-0.0025
3075,1.8989
3105,-0.1020
3128,0.2012
3134,-1.2006
3171,-3.9032
3193,0.1998
3219,0.3979
3243,0.2991
3267,-1.5999
3290,1.7977
3315,0.5990
3329,0.2986
3355,-1.3001
3383,-0.3003
3416,-1.4033
3452,-2.3021
3483,-2.3016
3513,-0.9015
3524,-1.5011
3534,1.5990
3567,-3.4023
3598,-1.5031
3624,2.5989
3652,-2.9013
3690,-3.6028
3716,-0.3021
3744,1.2972
3770,2.0974
3804,-4.8009
3835,-2.0021
3866,-1.5021
3886,1.8000
3912,0.1989
3948,-4.4031
3971,0.7997
3995,0.7991
4021,-1.0016
4045,0.3986
4072,3.1978
4098,0.1984
4135,-4.9027
4159,0.0991
4197,-4.6023
4224,-1.2022
4249,-2.7020
4258,-1.1009
4285,0.1983
4315,-4.4020
4346,-2.4031
4371,0.3985
4407,-1.1036
4423,-2.5016
4452,-2.8019
4459,-0.7007
4474,3.6005
4500,-1.2016
4532,1.8968
4559,0.6988
4584,-0.8005
4618,-1.4019
4636,0.8007
4660,1.2991
4693,-2.6033
4713,-1.2995
4736,0.5987
4764,-0.7013
4778,4.5006
4799,1.3999
4812,-0.8003
4842,-3.0995
4873,-1.3016
4895,0.9988
4926,-0.5031
4950,-0.4004
4980,0.5980
5010,-1.3025
5040,-3.3015
5063,1.2987
5077,-0.0009
5100,0.8977
5144,-5.1039
5171,-2.4992
5201,-0.8025
5220,2.0001
5242,1.6993
5268,-1.7016
5294,1.8974
5320,0.3979
5354,-4.1014
5389,-0.6030
