Step,Reward
28,-0.1024
59,-0.5006
87,-2.8988
122,-3.9000
145,2.2992
182,-2.6012
217,-1.1030
244,-0.8022
283,-2.0039
311,0.3997
352,-4.3041
389,-0.4037
394,-1.0005
412,1.3002
444,0.2968
466,-0.4017
511,-3.3040
527,1.1994
567,-1.0035
571,-0.1004
604,-1.9013
643,-2.8019
679,-1.7036
703,1.5991
717,-2.0014
738,1.3979
764,2.2979
795,-0.0011
816,3.3984
864,-2.7048
893,0.6991
921,-1.0018
941,2.2990
968,0.3973
981,-1.4013
1008,1.4978
1029,-0.3011
1061,-0.7022
1082,-0.5006
1110,-0.3018
1139,-2.2014
1165,1.1974
1193,2.0982
1212,2.3996
1233,1.9004
1266,-0.2008
1290,3.0976
1330,-1.3025
1362,0.0988
1385,1.6992
1417,0.0983
1420,0.0997
1447,0.2988
1470,1.1987
1495,0.5000
1523,-1.1023
1546,0.2997
1583,-3.2017
1623,-2.5035
1652,-1.8009
1683,-0.4021
1725,-3.8027
1755,-1.1000
1786,-0.4021
1821,-2.5015
1845,0.1986
1856,-1.1011
1883,-0.7017
1918,-0.6030
1959,-2.2021
1965,-0.3006
1977,-1.7012
1998,1.4979
2031,-1.2023
2062,1.9974
2074,-1.7012
2102,0.0972
2136,0.0966
2171,-2.9015
2176,-0.8005
2207,-1.1026
2213,-1.0006
2236,-2.1998
2261,2.2980
2291,1.4975
2325,0.3981
2353,1.4982
2382,0.8001
2399,-1.8017
2423,2.0976
2447,1.4996
2479,-2.9022
2508,-2.4009
2543,-2.2015
2568,2.1980
2600,-1.5027
2634,-1.4029
2646,-0.9012
2671,-0.3025
2713,-1.5042
2741,0.3982
2770,0.2986
2784,0.2991
2813,0.8981
2846,-2.6018
2876,0.0990
2905,0.3976
2938,-0.2023
2978,-1.2035
2997,3.5996
3030,-1.0023
3052,3.2983
3085,1.2972
3113,1.0982
3132,1.7981
3156,3.5976
3182,0.8984
3210,-0.0023
3229,0.6001
3256,-0.8022
3279,-0.7008
3302,-0.8998
3335,-0.9008
3358,2.6977
3390,-0.0032
3413,-0.3008
3436,0.6977
3441,-1.0005
3477,-1.0036
3495,0.8992
3510,5.0985
3536,0.2994
3561,1.5975
3587,2.3974
3601,0.9986
3628,1.1978
3635,-1.0997
3666,-1.2026
3686,2.7990
3704,-1.9013
3731,-0.0022
3753,-0.3022
3767,3.6991
3794,0.3978
3819,2.5985
3851,-0.4027
3886,-1.8025
3907,3.9989
3918,0.8989
3952,-1.6024
3975,2.4982
3995,-0.0990
4026,-0.1016
4058,-2.1017
4088,1.0990
4095,-1.4007
4131,-3.0026
4157,1.8979
4180,0.7982
4212,-1.2027
4238,-0.3011
4268,0.1975
4291,0.5017
4322,0.2969
4352,-2.3015
4385,0.2972
4404,2.2996
4428,1.2986
4458,-0.2020
4480,0.9998
4503,0.9982
4536,0.2982
4558,-0.0012
4581,0.6992
4600,2.5991
4631,-0.8031
4659,0.7977
4694,-0.3030
4720,-0.3001
4741,1.2984
4747,2.0994
4772,0.6995
4814,-3.4042
4836,1.7978
4862,1.8974
4889,1.7973
4915,1.8994
4942,0.5988
4964,3.1988
4994,0.0970
5025,-1.7026
5047,-1.7022
5075,-1.0023
5099,1.3981
5127,0.1977
5159,0.6968
5181,3.9993
5206,1.1975
5232,-1.5006
5263,-2.3031
5288,1.8985
5316,1.1972
5323,-0.3997
5347,1.5981
5369,0.9978
5397,0.3987
5422,0.8985
5448,1.3974
5477,0.6981
5506,0.8001
5538,-1.3032
5566,0.5977
5574,-0.9008
5596,0.8003
5624,0.7982
5652,-0.3028
5682,1.1985
5701,-3.8019
5722,-2.0016
5739,2.5008
5764,2.6975
5776,-0.3012
5793,-0.3017
5828,-4.4015
5859,0.1969
5886,-1.8992
5912,0.7984
5925,0.9987
5953,-2.0018
5977,1.8976
6007,-3.1015
6040,0.4977
6061,2.5979
6096,-2.2020
6118,4.3978
6136,3.7982
6147,-0.4011
6177,3.0970
6199,-1.8012
6208,-0.1009
6220,-0.9012
6229,-1.3009
6256,0.2993
6292,-2.0021
6315,2.5987
6341,2.3984
6347,-0.5006
6379,-0.5027
6407,-0.4018
6431,-1.1024
6464,-1.4028
6485,4.3979
6502,4.5998
6533,-0.6011
6551,-1.5018
6578,1.1973
6600,1.7988
6621,1.0009
6644,1.6982
6690,-6.3031
6718,-1.3003
6749,-0.7016
6774,2.1990
6808,-0.4034
6849,-2.4041
6871,1.1978
6894,3.4977
6925,-1.0031
6960,-3.0025
6998,-3.2018
7023,0.2995
7045,1.4993
7070,1.6975
7095,1.6975
7125,-1.6010
7161,-2.0011
7188,0.8983
7191,-0.6003
7215,4.1981
7233,1.3992
7261,0.7987
7294,-0.9028
7319,-0.1005
7328,-0.6004
7353,0.5980
7378,0.5980
7405,-0.2027
7429,2.0981
7455,0.3979
7458,-0.6003
7482,3.2991
7512,-0.1025
7532,2.9980
7546,-1.8014
7573,-0.5027
7599,-0.9016
7623,2.0976
7651,0.5972
7681,-0.2030
7699,-0.7018
7716,2.3998
7740,2.4981
7760,2.4010
7784,0.5991
7815,-1.3031
7835,3.2985
7865,-0.0030
7896,-0.2026
7910,1.1986
7919,-0.4009
7944,2.0980
7973,-0.7024
7999,0.6974
8034,0.5965
8069,-1.1025
8094,4.0975
8118,0.6981
8121,0.0997
8156,-0.9030
8180,0.4976
8207,0.0973
8232,-1.3010
8253,2.7989
8280,0.9973
8301,5.7979
8329,-1.1013
8361,-0.8022
8385,-0.2004
8413,1.0977
8436,-0.0013
8456,1.8985
8481,1.8975
8503,4.6978
8536,-0.8033
8557,1.4989
8567,-1.4010
8591,-0.6024
8618,0.2973
8643,1.4985
8666,3.7987
8696,-0.8030
8721,1.7980
8747,0.3999
8775,0.9972
8797,1.5983
8824,0.0988
8846,1.1983
8873,0.5978
8907,-1.3034
8930,2.6977
8934,-0.8004
8959,0.6975
8988,-1.9019
9017,-2.4019
9023,-0.8996
9059,-3.0036
9088,0.7971
9109,-0.4011
9139,2.1970
9165,-0.8021
9187,2.2978
9211,-0.7004
9235,1.2986
9255,3.8985
9276,0.9999
9288,-0.8012
9317,0.9971
9345,1.1982
9369,0.3981
9390,4.8979
9417,0.8983
9441,2.0986
9469,0.9972
9501,-2.4032
9520,1.4001
9549,-1.3009
9573,0.7981
9604,-1.2016
9627,3.6987
9653,1.0974
9687,-3.2024
9690,-0.6003
9692,0.2998
9715,1.8977
9738,3.9977
9775,-2.5032
9797,2.4983
9812,1.3995
9835,1.9977
9858,-0.6003
9879,2.1979
9901,2.8993
9914,2.7987
9925,-0.7011
9951,0.2979
9979,1.7972
9998,4.2991
10027,-0.6019
10054,-0.3022
10077,2.9982
10099,2.8988
10130,-0.7031
10157,1.4978
10176,0.8981
10201,2.7975
10235,-3.0034
10258,3.4977
10270,-1.8012
10303,0.3967
10330,0.1983
10351,0.5004
10360,0.2991
10382,0.8983
10399,-0.7007
10424,-0.7025
10433,1.3991
10458,2.1975
10483,2.2975
10508,-0.5020
10510,0.2998
10536,1.6974
10574,-2.0033
10595,1.2989
10620,-1.0025
10647,0.7978
10677,-1.5030
10703,2.3984
10728,1.2975
10761,-2.2023
10788,2.2973
10810,-0.3012
10818,0.4992
10838,2.2995
10860,-1.8007
10883,1.1987
10901,5.8987
10919,2.0992
10954,-2.4035
10985,-1.6026
11004,5.1981
11017,5.0002
11026,-0.5009
11040,0.3986
11060,5.3980
11086,0.2979
11111,1.8975
11141,0.4970
11143,0.2998
11168,-0.7010
11185,-1.2017
11194,-0.2009
11221,-0.0022
11240,1.6991
11263,2.0977
11288,0.6975
11309,2.1979
11336,-0.7027
11362,1.5984
11388,0.2974
11407,4.4981
11424,3.4993
11457,-0.9033
11483,-1.5026
11513,-0.2020
11540,0.7973
11569,0.0981
11590,-0.5021
11617,1.1973
11647,-1.2010
11676,-1.7029
11704,-1.0028
11727,0.8977
11744,1.8998
11762,2.9002
11791,1.0971
11821,-0.1005
11844,0.7977
11874,-2.5025
11877,-0.6003
11905,-0.1028
11922,3.9983
11949,2.0983
11957,2.8992
11980,1.3977
12003,2.0977
12024,-0.7021
12054,-2.1030
12076,1.9993
12103,-0.7012
12126,1.2987
12155,2.1971
12178,1.7987
12204,3.8979
12234,1.0970
12260,-0.0026
12276,4.7984
12301,0.6980
12320,1.8981
12342,4.2983
12363,2.1979
12396,-1.8018
12425,-0.1029
12453,0.9977
12483,-0.9020
12512,0.6971
12541,-0.0024
12567,0.0974
12573,-1.0006
12592,0.6981
12600,0.3992
12622,2.3988
12647,0.1975
12665,3.1992
12688,-0.4003
12711,3.5977
12716,0.9995
12734,2.9982
12767,0.4967
12786,0.7981
12813,-1.5012
12842,-0.3004
12864,1.8983
12884,3.3985
12908,1.1986
12939,-0.3031
12961,0.3993
12989,-1.0998
13013,3.5991
13036,2.8977
13057,0.2999
13089,-2.3017
13113,3.5986
13134,0.6989
13164,0.0970
13188,-0.0014
13214,1.7974
13241,-0.7027
13269,0.0972
13299,-2.2020
13323,-0.1014
13342,2.1001
13361,2.4981
13392,-1.1026
13419,0.7978
13443,-0.2999
13461,1.3007
13482,1.3994
13487,0.3995
13515,-0.2023
13540,0.9975
13566,3.2974
13587,3.0994
13617,-1.4025
13642,0.2995
13662,3.1990
13678,3.0984
13703,0.6975
13727,1.6976
13753,1.2979
13769,3.0984
13794,1.0980
13820,1.5974
13843,0.9002
13869,-0.8006
13892,1.7987
13915,0.5992
13922,1.8993
13948,2.3984
13966,2.9987
13990,0.9981
14023,-0.1033
14053,-0.6020
14080,2.9983
14098,2.3992
14119,2.9984
14138,2.2991
14163,-0.3980
14185,1.4988
14217,-0.6032
14235,3.7992
14251,4.1999
14273,0.2978
14296,2.3977
14316,2.5995
14337,2.1984
14372,-3.2020
14400,-0.0013
14430,-0.6025
14452,1.1008
14469,3.1993
14495,0.8989
14520,1.8990
14542,-0.3017
14564,2.3988
14594,-1.0030
14619,-0.0005
14647,0.1977
14681,-1.0029
14698,3.2988
14730,-1.6022
14753,1.3987
14771,1.2022
14776,-0.9005
14804,0.9982
14820,4.0999
14839,2.4986
14861,3.9993
14875,1.1986
14904,-1.0024
14937,-1.2023
14974,-1.4027
14994,2.1990
15024,-0.8030
15040,3.8994
15069,-2.1029
15101,-0.8032
15123,1.0983
15152,-1.5004
15179,-1.6007
15207,1.5972
15227,3.8985
15248,1.4989
15269,3.3979
15292,3.4987
15311,3.6996
15339,-1.9003
15363,1.5981
15400,-4.7027
15421,2.4989
15454,-0.2033
15472,3.3002
15489,3.7993
15525,-0.5036
15536,-2.2011
15555,4.0981
15578,2.7977
15600,2.4978
15621,-1.1021
15655,-0.7034
15681,1.3979
15702,3.9979
15725,2.9977
15760,-2.6020
15789,-0.4029
15810,2.8009
15841,0.9974
15866,1.3980
15897,-0.3021
15917,1.7985
15926,1.0991
15949,3.3992
15977,0.0987
16000,0.1992
16027,-0.4022
16049,0.1993
16070,6.5979
16102,-0.8027
16129,3.0973
16154,0.4975
16181,1.4978
16194,-2.6013
16218,2.6976
16250,-2.4027
16279,-0.9029
16299,3.5000
16324,1.6995
16353,2.5971
16376,1.5977
16408,-1.5022
16436,1.9972
16461,1.9980
16492,-2.3021
16518,-0.2026
16536,2.1987
16557,1.2984
16592,-1.6025
16616,4.0976
16634,2.5007
16676,-3.1027
16700,1.2991
16726,-1.4001
16747,3.2994
16774,1.8983
16802,-0.7013
16829,-0.3012
16858,-0.3029
16863,-0.2005
16885,0.2978
16905,2.3980
16924,1.4006
16942,-1.4018
