
Training on cuda | logs -> training_logs/run_seed42_config5 (2)_fresh_20260527_010909
Config: ..\..\configs\config5 (2).yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

Episode     0 | Steps:      28 | Reward:  -0.102 | Avg(100):  -0.102 | Entropy: 0.1000 | Acc: 20.7% (6+ 23-) | Lifetime: 20.7%
Episode     1 | Steps:      59 | Reward:  -0.501 | Avg(100):  -0.302 | Entropy: 0.1000 | Acc: 22.6% (7+ 24-) | Lifetime: 21.7%
Episode     2 | Steps:      87 | Reward:  -2.899 | Avg(100):  -1.167 | Entropy: 0.1000 | Acc: 17.9% (5+ 23-) | Lifetime: 20.5%
Episode     3 | Steps:     122 | Reward:  -3.900 | Avg(100):  -1.850 | Entropy: 0.1000 | Acc: 14.7% (5+ 29-) | Lifetime: 18.9%
Episode     4 | Steps:     145 | Reward:   2.299 | Avg(100):  -1.021 | Entropy: 0.1000 | Acc: 39.1% (9+ 14-) | Lifetime: 22.1%
Episode     5 | Steps:     182 | Reward:  -2.601 | Avg(100):  -1.284 | Entropy: 0.1000 | Acc: 18.9% (7+ 30-) | Lifetime: 21.4%
Episode     6 | Steps:     217 | Reward:  -1.103 | Avg(100):  -1.258 | Entropy: 0.1000 | Acc: 14.3% (5+ 30-) | Lifetime: 20.3%
Episode     7 | Steps:     244 | Reward:  -0.802 | Avg(100):  -1.201 | Entropy: 0.1000 | Acc: 22.2% (6+ 21-) | Lifetime: 20.5%
Episode     8 | Steps:     283 | Reward:  -2.004 | Avg(100):  -1.290 | Entropy: 0.0999 | Acc: 17.9% (7+ 32-) | Lifetime: 20.1%
Episode     9 | Steps:     311 | Reward:   0.400 | Avg(100):  -1.121 | Entropy: 0.0999 | Acc: 25.0% (7+ 21-) | Lifetime: 20.6%
Episode    10 | Steps:     352 | Reward:  -4.304 | Avg(100):  -1.411 | Entropy: 0.0999 | Acc: 7.3% (3+ 38-) | Lifetime: 19.0%
Episode    11 | Steps:     389 | Reward:  -0.404 | Avg(100):  -1.327 | Entropy: 0.0999 | Acc: 16.2% (6+ 31-) | Lifetime: 18.8%
Episode    12 | Steps:     394 | Reward:  -1.001 | Avg(100):  -1.302 | Entropy: 0.0999 | Acc: 0.0% (0+ 5-) | Lifetime: 18.5%
Episode    13 | Steps:     412 | Reward:   1.300 | Avg(100):  -1.116 | Entropy: 0.0999 | Acc: 38.9% (7+ 11-) | Lifetime: 19.4%
Episode    14 | Steps:     444 | Reward:   0.297 | Avg(100):  -1.022 | Entropy: 0.0999 | Acc: 18.8% (6+ 26-) | Lifetime: 19.4%
Episode    15 | Steps:     466 | Reward:  -0.402 | Avg(100):  -0.983 | Entropy: 0.0999 | Acc: 19.0% (4+ 17-) | Lifetime: 19.4%
