
Training on cuda | logs -> training_logs/run_seed41_config4_fresh_20260513_200916
Config: ..\..\configs\config4.yaml
Episodes: 0 -> ...
Steps: 0 -> 100000

Episode     0 | Steps:      39 | Reward:   0.697 | Avg(100):   0.697 | Entropy: 0.1000 | Acc: 17.5% (7+ 33-) | Lifetime: 17.5%
Episode    20 | Steps:     692 | Reward:  -2.804 | Avg(100):  -0.774 | Entropy: 0.0996 | Acc: 7.0% (3+ 40-) | Lifetime: 18.6%
Episode    21 | Steps:     732 | Reward:  -1.604 | Avg(100):  -0.811 | Entropy: 0.0996 | Acc: 10.0% (4+ 36-) | Lifetime: 18.1%
Episode    22 | Steps:     769 | Reward:  -1.504 | Avg(100):  -0.841 | Entropy: 0.0994 | Acc: 13.5% (5+ 32-) | Lifetime: 17.9%
Episode    23 | Steps:     806 | Reward:  -1.804 | Avg(100):  -0.882 | Entropy: 0.0994 | Acc: 16.2% (6+ 31-) | Lifetime: 17.8%
Episode    24 | Steps:     842 | Reward:  -0.002 | Avg(100):  -0.846 | Entropy: 0.0994 | Acc: 19.4% (7+ 29-) | Lifetime: 17.9%
Episode    25 | Steps:     871 | Reward:   0.698 | Avg(100):  -0.787 | Entropy: 0.0994 | Acc: 24.1% (7+ 22-) | Lifetime: 18.1%
Episode    26 | Steps:     895 | Reward:   1.801 | Avg(100):  -0.691 | Entropy: 0.0994 | Acc: 37.5% (9+ 15-) | Lifetime: 18.6%
Episode    27 | Steps:     931 | Reward:   0.397 | Avg(100):  -0.652 | Entropy: 0.0994 | Acc: 22.2% (8+ 28-) | Lifetime: 18.8%
Episode    28 | Steps:     950 | Reward:   5.099 | Avg(100):  -0.454 | Entropy: 0.0994 | Acc: 52.6% (10+ 9-) | Lifetime: 19.5%
Episode    29 | Steps:     972 | Reward:   0.201 | Avg(100):  -0.432 | Entropy: 0.0994 | Acc: 31.8% (7+ 15-) | Lifetime: 19.7%
  [Step 1000] Action dist: A0:13% | A1:16% | A2:21% | A3:16% | A4:34%
Episode    30 | Steps:    1008 | Reward:  -1.302 | Avg(100):  -0.460 | Entropy: 0.0994 | Acc: 16.7% (6+ 30-) | Lifetime: 19.6%
Episode    31 | Steps:    1038 | Reward:   1.797 | Avg(100):  -0.390 | Entropy: 0.0992 | Acc: 26.7% (8+ 22-) | Lifetime: 19.8%
Episode    32 | Steps:    1066 | Reward:   0.199 | Avg(100):  -0.372 | Entropy: 0.0992 | Acc: 25.0% (7+ 21-) | Lifetime: 20.0%
Episode    33 | Steps:    1093 | Reward:   1.599 | Avg(100):  -0.314 | Entropy: 0.0992 | Acc: 25.9% (7+ 20-) | Lifetime: 20.1%
Episode    34 | Steps:    1125 | Reward:  -1.902 | Avg(100):  -0.359 | Entropy: 0.0992 | Acc: 12.5% (4+ 28-) | Lifetime: 19.9%
Episode    35 | Steps:    1154 | Reward:   0.999 | Avg(100):  -0.322 | Entropy: 0.0992 | Acc: 27.6% (8+ 21-) | Lifetime: 20.1%
Episode    36 | Steps:    1179 | Reward:   2.898 | Avg(100):  -0.234 | Entropy: 0.0992 | Acc: 32.0% (8+ 17-) | Lifetime: 20.3%
Episode    37 | Steps:    1216 | Reward:  -0.202 | Avg(100):  -0.234 | Entropy: 0.0992 | Acc: 18.9% (7+ 30-) | Lifetime: 20.3%
Episode    38 | Steps:    1241 | Reward:   1.297 | Avg(100):  -0.194 | Entropy: 0.0992 | Acc: 20.0% (5+ 20-) | Lifetime: 20.3%
Episode    39 | Steps:    1279 | Reward:  -1.103 | Avg(100):  -0.217 | Entropy: 0.0992 | Acc: 15.8% (6+ 32-) | Lifetime: 20.2%
Episode    40 | Steps:    1310 | Reward:   1.497 | Avg(100):  -0.175 | Entropy: 0.0990 | Acc: 22.6% (7+ 24-) | Lifetime: 20.2%
Episode    41 | Steps:    1349 | Reward:  -0.904 | Avg(100):  -0.193 | Entropy: 0.0990 | Acc: 12.8% (5+ 34-) | Lifetime: 20.0%
Episode    42 | Steps:    1379 | Reward:   0.699 | Avg(100):  -0.172 | Entropy: 0.0990 | Acc: 23.3% (7+ 23-) | Lifetime: 20.1%
Episode    43 | Steps:    1404 | Reward:   1.098 | Avg(100):  -0.143 | Entropy: 0.0990 | Acc: 24.0% (6+ 19-) | Lifetime: 20.1%
Episode    44 | Steps:    1424 | Reward:   1.901 | Avg(100):  -0.098 | Entropy: 0.0990 | Acc: 40.0% (8+ 12-) | Lifetime: 20.4%
Episode    45 | Steps:    1454 | Reward:   1.097 | Avg(100):  -0.072 | Entropy: 0.0990 | Acc: 23.3% (7+ 23-) | Lifetime: 20.5%
Episode    46 | Steps:    1487 | Reward:   1.197 | Avg(100):  -0.045 | Entropy: 0.0990 | Acc: 15.2% (5+ 28-) | Lifetime: 20.4%
  [Step 1500] Action dist: A0:11% | A1:13% | A2:32% | A3:16% | A4:29%
Episode    47 | Steps:    1515 | Reward:   0.799 | Avg(100):  -0.027 | Entropy: 0.0990 | Acc: 28.6% (8+ 20-) | Lifetime: 20.5%
Episode    48 | Steps:    1542 | Reward:  -1.102 | Avg(100):  -0.049 | Entropy: 0.0988 | Acc: 18.5% (5+ 22-) | Lifetime: 20.5%
Episode    49 | Steps:    1569 | Reward:   0.102 | Avg(100):  -0.046 | Entropy: 0.0988 | Acc: 37.0% (10+ 17-) | Lifetime: 20.8%
Episode    50 | Steps:    1595 | Reward:  -0.600 | Avg(100):  -0.057 | Entropy: 0.0988 | Acc: 26.9% (7+ 19-) | Lifetime: 20.9%
Episode    51 | Steps:    1623 | Reward:   3.097 | Avg(100):   0.004 | Entropy: 0.0988 | Acc: 28.6% (8+ 20-) | Lifetime: 21.0%
Episode    52 | Steps:    1659 | Reward:  -2.202 | Avg(100):  -0.038 | Entropy: 0.0988 | Acc: 16.7% (6+ 30-) | Lifetime: 20.9%
Episode    53 | Steps:    1697 | Reward:  -1.202 | Avg(100):  -0.059 | Entropy: 0.0988 | Acc: 18.4% (7+ 31-) | Lifetime: 20.8%
Episode    54 | Steps:    1733 | Reward:   0.396 | Avg(100):  -0.051 | Entropy: 0.0988 | Acc: 16.7% (6+ 30-) | Lifetime: 20.8%
Episode    55 | Steps:    1756 | Reward:   1.898 | Avg(100):  -0.016 | Entropy: 0.0988 | Acc: 26.1% (6+ 17-) | Lifetime: 20.8%
Episode    56 | Steps:    1791 | Reward:  -1.002 | Avg(100):  -0.034 | Entropy: 0.0988 | Acc: 20.0% (7+ 28-) | Lifetime: 20.8%
Episode    57 | Steps:    1824 | Reward:  -1.201 | Avg(100):  -0.054 | Entropy: 0.0986 | Acc: 24.2% (8+ 25-) | Lifetime: 20.9%
Episode    58 | Steps:    1853 | Reward:   0.998 | Avg(100):  -0.036 | Entropy: 0.0986 | Acc: 20.7% (6+ 23-) | Lifetime: 20.9%
Episode    59 | Steps:    1884 | Reward:   0.998 | Avg(100):  -0.019 | Entropy: 0.0986 | Acc: 25.8% (8+ 23-) | Lifetime: 21.0%
Episode    60 | Steps:    1910 | Reward:   3.799 | Avg(100):   0.044 | Entropy: 0.0986 | Acc: 34.6% (9+ 17-) | Lifetime: 21.1%
Episode    61 | Steps:    1935 | Reward:  -0.599 | Avg(100):   0.034 | Entropy: 0.0986 | Acc: 28.0% (7+ 18-) | Lifetime: 21.2%
Episode    62 | Steps:    1977 | Reward:  -3.004 | Avg(100):  -0.015 | Entropy: 0.0986 | Acc: 11.9% (5+ 37-) | Lifetime: 21.0%
  [Step 2000] Action dist: A0:17% | A1:9% | A2:42% | A3:11% | A4:21%
Episode    63 | Steps:    2004 | Reward:   1.300 | Avg(100):   0.006 | Entropy: 0.0986 | Acc: 29.6% (8+ 19-) | Lifetime: 21.1%
Episode    64 | Steps:    2039 | Reward:  -0.803 | Avg(100):  -0.007 | Entropy: 0.0986 | Acc: 20.0% (7+ 28-) | Lifetime: 21.1%
Episode    65 | Steps:    2063 | Reward:   2.099 | Avg(100):   0.025 | Entropy: 0.0984 | Acc: 33.3% (8+ 16-) | Lifetime: 21.3%
Episode    66 | Steps:    2092 | Reward:   1.298 | Avg(100):   0.044 | Entropy: 0.0984 | Acc: 24.1% (7+ 22-) | Lifetime: 21.3%
Episode    67 | Steps:    2123 | Reward:   1.997 | Avg(100):   0.073 | Entropy: 0.0984 | Acc: 25.8% (8+ 23-) | Lifetime: 21.4%
Episode    68 | Steps:    2148 | Reward:   4.498 | Avg(100):   0.137 | Entropy: 0.0984 | Acc: 40.0% (10+ 15-) | Lifetime: 21.6%
Episode    69 | Steps:    2163 | Reward:   6.399 | Avg(100):   0.227 | Entropy: 0.0984 | Acc: 60.0% (9+ 6-) | Lifetime: 21.9%
Episode    70 | Steps:    2189 | Reward:   0.797 | Avg(100):   0.235 | Entropy: 0.0984 | Acc: 23.1% (6+ 20-) | Lifetime: 21.9%
Episode    71 | Steps:    2210 | Reward:   2.400 | Avg(100):   0.265 | Entropy: 0.0984 | Acc: 38.1% (8+ 13-) | Lifetime: 22.0%
Episode    72 | Steps:    2233 | Reward:   1.301 | Avg(100):   0.279 | Entropy: 0.0984 | Acc: 34.8% (8+ 15-) | Lifetime: 22.2%
Episode    73 | Steps:    2263 | Reward:   2.098 | Avg(100):   0.304 | Entropy: 0.0984 | Acc: 26.7% (8+ 22-) | Lifetime: 22.2%
Episode    74 | Steps:    2285 | Reward:   2.501 | Avg(100):   0.333 | Entropy: 0.0984 | Acc: 40.9% (9+ 13-) | Lifetime: 22.4%
Episode    75 | Steps:    2314 | Reward:   0.797 | Avg(100):   0.339 | Entropy: 0.0982 | Acc: 17.2% (5+ 24-) | Lifetime: 22.3%
Episode    76 | Steps:    2346 | Reward:  -0.803 | Avg(100):   0.324 | Entropy: 0.0982 | Acc: 18.8% (6+ 26-) | Lifetime: 22.3%
Episode    77 | Steps:    2367 | Reward:   2.899 | Avg(100):   0.357 | Entropy: 0.0982 | Acc: 38.1% (8+ 13-) | Lifetime: 22.4%
Episode    78 | Steps:    2397 | Reward:   0.699 | Avg(100):   0.361 | Entropy: 0.0982 | Acc: 30.0% (9+ 21-) | Lifetime: 22.5%
Episode    79 | Steps:    2424 | Reward:   1.598 | Avg(100):   0.377 | Entropy: 0.0982 | Acc: 25.9% (7+ 20-) | Lifetime: 22.6%
Episode    80 | Steps:    2450 | Reward:   3.599 | Avg(100):   0.417 | Entropy: 0.0982 | Acc: 34.6% (9+ 17-) | Lifetime: 22.7%
Episode    81 | Steps:    2475 | Reward:   0.199 | Avg(100):   0.414 | Entropy: 0.0982 | Acc: 32.0% (8+ 17-) | Lifetime: 22.8%
  [Step 2500] Action dist: A0:16% | A1:9% | A2:44% | A3:16% | A4:15%
Episode    82 | Steps:    2509 | Reward:  -2.503 | Avg(100):   0.379 | Entropy: 0.0982 | Acc: 14.7% (5+ 29-) | Lifetime: 22.7%
Episode    83 | Steps:    2542 | Reward:  -0.202 | Avg(100):   0.372 | Entropy: 0.0982 | Acc: 21.2% (7+ 26-) | Lifetime: 22.7%
Episode    84 | Steps:    2566 | Reward:   1.500 | Avg(100):   0.385 | Entropy: 0.0980 | Acc: 33.3% (8+ 16-) | Lifetime: 22.8%
Episode    85 | Steps:    2603 | Reward:  -1.503 | Avg(100):   0.363 | Entropy: 0.0980 | Acc: 13.5% (5+ 32-) | Lifetime: 22.6%
Episode    86 | Steps:    2631 | Reward:   1.197 | Avg(100):   0.373 | Entropy: 0.0980 | Acc: 21.4% (6+ 22-) | Lifetime: 22.6%
Episode    87 | Steps:    2661 | Reward:   2.199 | Avg(100):   0.394 | Entropy: 0.0980 | Acc: 30.0% (9+ 21-) | Lifetime: 22.7%
Episode    88 | Steps:    2691 | Reward:   4.397 | Avg(100):   0.439 | Entropy: 0.0980 | Acc: 30.0% (9+ 21-) | Lifetime: 22.8%
Episode    89 | Steps:    2710 | Reward:   3.000 | Avg(100):   0.467 | Entropy: 0.0980 | Acc: 42.1% (8+ 11-) | Lifetime: 22.9%
Episode    90 | Steps:    2741 | Reward:  -0.702 | Avg(100):   0.454 | Entropy: 0.0980 | Acc: 22.6% (7+ 24-) | Lifetime: 22.9%
Episode    91 | Steps:    2769 | Reward:   0.399 | Avg(100):   0.454 | Entropy: 0.0980 | Acc: 25.0% (7+ 21-) | Lifetime: 22.9%
Episode    92 | Steps:    2793 | Reward:   2.199 | Avg(100):   0.472 | Entropy: 0.0980 | Acc: 37.5% (9+ 15-) | Lifetime: 23.0%
Episode    93 | Steps:    2822 | Reward:   1.299 | Avg(100):   0.481 | Entropy: 0.0977 | Acc: 24.1% (7+ 22-) | Lifetime: 23.1%
Episode    94 | Steps:    2856 | Reward:  -1.001 | Avg(100):   0.466 | Entropy: 0.0977 | Acc: 20.6% (7+ 27-) | Lifetime: 23.0%
Episode    95 | Steps:    2884 | Reward:   0.199 | Avg(100):   0.463 | Entropy: 0.0977 | Acc: 25.0% (7+ 21-) | Lifetime: 23.1%
Episode    96 | Steps:    2909 | Reward:  -0.101 | Avg(100):   0.457 | Entropy: 0.0977 | Acc: 24.0% (6+ 19-) | Lifetime: 23.1%
Episode    97 | Steps:    2932 | Reward:   2.098 | Avg(100):   0.474 | Entropy: 0.0977 | Acc: 34.8% (8+ 15-) | Lifetime: 23.2%
Episode    98 | Steps:    2960 | Reward:   2.800 | Avg(100):   0.497 | Entropy: 0.0977 | Acc: 35.7% (10+ 18-) | Lifetime: 23.3%
Episode    99 | Steps:    2977 | Reward:   3.900 | Avg(100):   0.531 | Entropy: 0.0977 | Acc: 47.1% (8+ 9-) | Lifetime: 23.4%
  [Step 3000] Action dist: A0:16% | A1:7% | A2:37% | A3:20% | A4:20%
Episode   100 | Steps:    3002 | Reward:   3.498 | Avg(100):   0.559 | Entropy: 0.0977 | Acc: 32.0% (8+ 17-) | Lifetime: 23.5%
Episode   101 | Steps:    3013 | Reward:   0.199 | Avg(100):   0.544 | Entropy: 0.0977 | Acc: 18.2% (2+ 9-) | Lifetime: 23.5%
Episode   102 | Steps:    3046 | Reward:   0.298 | Avg(100):   0.566 | Entropy: 0.0977 | Acc: 24.2% (8+ 25-) | Lifetime: 23.5%
Episode   103 | Steps:    3085 | Reward:  -2.701 | Avg(100):   0.552 | Entropy: 0.0975 | Acc: 15.4% (6+ 33-) | Lifetime: 23.4%
Episode   104 | Steps:    3115 | Reward:  -0.603 | Avg(100):   0.581 | Entropy: 0.0975 | Acc: 20.0% (6+ 24-) | Lifetime: 23.3%
Episode   105 | Steps:    3140 | Reward:   2.999 | Avg(100):   0.615 | Entropy: 0.0975 | Acc: 36.0% (9+ 16-) | Lifetime: 23.4%
Episode   106 | Steps:    3165 | Reward:  -0.301 | Avg(100):   0.620 | Entropy: 0.0975 | Acc: 24.0% (6+ 19-) | Lifetime: 23.4%
Episode   107 | Steps:    3193 | Reward:   0.898 | Avg(100):   0.666 | Entropy: 0.0975 | Acc: 21.4% (6+ 22-) | Lifetime: 23.4%
Episode   108 | Steps:    3217 | Reward:   2.999 | Avg(100):   0.720 | Entropy: 0.0975 | Acc: 33.3% (8+ 16-) | Lifetime: 23.5%
Episode   109 | Steps:    3240 | Reward:   2.301 | Avg(100):   0.747 | Entropy: 0.0975 | Acc: 43.5% (10+ 13-) | Lifetime: 23.6%
Episode   110 | Steps:    3261 | Reward:   5.699 | Avg(100):   0.822 | Entropy: 0.0975 | Acc: 47.6% (10+ 11-) | Lifetime: 23.8%
Episode   111 | Steps:    3293 | Reward:   0.897 | Avg(100):   0.820 | Entropy: 0.0975 | Acc: 18.8% (6+ 26-) | Lifetime: 23.7%
Episode   112 | Steps:    3333 | Reward:  -1.103 | Avg(100):   0.837 | Entropy: 0.0973 | Acc: 15.0% (6+ 34-) | Lifetime: 23.6%
Episode   113 | Steps:    3368 | Reward:  -1.700 | Avg(100):   0.825 | Entropy: 0.0973 | Acc: 22.9% (8+ 27-) | Lifetime: 23.6%
Episode   114 | Steps:    3394 | Reward:   1.899 | Avg(100):   0.839 | Entropy: 0.0973 | Acc: 34.6% (9+ 17-) | Lifetime: 23.7%
Episode   115 | Steps:    3415 | Reward:   1.701 | Avg(100):   0.873 | Entropy: 0.0973 | Acc: 38.1% (8+ 13-) | Lifetime: 23.8%
Episode   116 | Steps:    3444 | Reward:   4.398 | Avg(100):   0.913 | Entropy: 0.0973 | Acc: 34.5% (10+ 19-) | Lifetime: 23.9%
Episode   117 | Steps:    3468 | Reward:   1.900 | Avg(100):   0.934 | Entropy: 0.0973 | Acc: 33.3% (8+ 16-) | Lifetime: 24.0%
Episode   118 | Steps:    3494 | Reward:   3.298 | Avg(100):   0.969 | Entropy: 0.0973 | Acc: 34.6% (9+ 17-) | Lifetime: 24.0%
  [Step 3500] Action dist: A0:16% | A1:7% | A2:44% | A3:18% | A4:15%
Episode   119 | Steps:    3518 | Reward:   2.199 | Avg(100):   0.953 | Entropy: 0.0973 | Acc: 29.2% (7+ 17-) | Lifetime: 24.1%
Episode   120 | Steps:    3547 | Reward:   2.697 | Avg(100):   1.008 | Entropy: 0.0973 | Acc: 24.1% (7+ 22-) | Lifetime: 24.1%
Episode   121 | Steps:    3563 | Reward:   0.801 | Avg(100):   1.033 | Entropy: 0.0973 | Acc: 43.8% (7+ 9-) | Lifetime: 24.2%
Episode   122 | Steps:    3593 | Reward:   1.000 | Avg(100):   1.058 | Entropy: 0.0971 | Acc: 33.3% (10+ 20-) | Lifetime: 24.2%
Episode   123 | Steps:    3621 | Reward:   1.498 | Avg(100):   1.091 | Entropy: 0.0971 | Acc: 25.0% (7+ 21-) | Lifetime: 24.2%
Episode   124 | Steps:    3654 | Reward:  -1.802 | Avg(100):   1.073 | Entropy: 0.0971 | Acc: 18.2% (6+ 27-) | Lifetime: 24.2%
Episode   125 | Steps:    3686 | Reward:  -1.903 | Avg(100):   1.047 | Entropy: 0.0971 | Acc: 12.5% (4+ 28-) | Lifetime: 24.1%
Episode   126 | Steps:    3706 | Reward:   3.000 | Avg(100):   1.059 | Entropy: 0.0971 | Acc: 45.0% (9+ 11-) | Lifetime: 24.2%
Episode   127 | Steps:    3718 | Reward:  -0.001 | Avg(100):   1.055 | Entropy: 0.0971 | Acc: 16.7% (2+ 10-) | Lifetime: 24.2%
Episode   128 | Steps:    3752 | Reward:  -3.603 | Avg(100):   0.968 | Entropy: 0.0971 | Acc: 11.8% (4+ 30-) | Lifetime: 24.1%
Episode   129 | Steps:    3773 | Reward:   3.199 | Avg(100):   0.998 | Entropy: 0.0971 | Acc: 38.1% (8+ 13-) | Lifetime: 24.1%
Episode   130 | Steps:    3798 | Reward:   2.599 | Avg(100):   1.037 | Entropy: 0.0971 | Acc: 32.0% (8+ 17-) | Lifetime: 24.2%
Episode   131 | Steps:    3821 | Reward:  -1.802 | Avg(100):   1.001 | Entropy: 0.0971 | Acc: 8.7% (2+ 21-) | Lifetime: 24.1%
Episode   132 | Steps:    3851 | Reward:   2.097 | Avg(100):   1.020 | Entropy: 0.0969 | Acc: 23.3% (7+ 23-) | Lifetime: 24.1%
Episode   133 | Steps:    3877 | Reward:   0.100 | Avg(100):   1.005 | Entropy: 0.0969 | Acc: 30.8% (8+ 18-) | Lifetime: 24.1%
Episode   134 | Steps:    3903 | Reward:   1.498 | Avg(100):   1.039 | Entropy: 0.0969 | Acc: 26.9% (7+ 19-) | Lifetime: 24.2%
Episode   135 | Steps:    3934 | Reward:  -0.402 | Avg(100):   1.025 | Entropy: 0.0969 | Acc: 22.6% (7+ 24-) | Lifetime: 24.1%
Episode   136 | Steps:    3962 | Reward:  -1.199 | Avg(100):   0.984 | Entropy: 0.0969 | Acc: 25.0% (7+ 21-) | Lifetime: 24.1%
Episode   137 | Steps:    3992 | Reward:   1.499 | Avg(100):   1.001 | Entropy: 0.0969 | Acc: 23.3% (7+ 23-) | Lifetime: 24.1%
  [Step 4000] Action dist: A0:13% | A1:5% | A2:46% | A3:22% | A4:14%
Episode   138 | Steps:    4023 | Reward:   0.000 | Avg(100):   0.988 | Entropy: 0.0969 | Acc: 29.0% (9+ 22-) | Lifetime: 24.2%
Episode   139 | Steps:    4048 | Reward:   3.197 | Avg(100):   1.031 | Entropy: 0.0969 | Acc: 28.0% (7+ 18-) | Lifetime: 24.2%
Episode   140 | Steps:    4067 | Reward:   3.301 | Avg(100):   1.049 | Entropy: 0.0969 | Acc: 47.4% (9+ 10-) | Lifetime: 24.3%
Episode   141 | Steps:    4086 | Reward:   2.401 | Avg(100):   1.082 | Entropy: 0.0969 | Acc: 47.4% (9+ 10-) | Lifetime: 24.4%
Episode   142 | Steps:    4112 | Reward:   3.398 | Avg(100):   1.109 | Entropy: 0.0967 | Acc: 30.8% (8+ 18-) | Lifetime: 24.5%
Episode   143 | Steps:    4139 | Reward:   0.601 | Avg(100):   1.104 | Entropy: 0.0967 | Acc: 29.6% (8+ 19-) | Lifetime: 24.5%
Episode   144 | Steps:    4166 | Reward:   1.200 | Avg(100):   1.097 | Entropy: 0.0967 | Acc: 29.6% (8+ 19-) | Lifetime: 24.5%
Episode   145 | Steps:    4191 | Reward:   5.197 | Avg(100):   1.138 | Entropy: 0.0967 | Acc: 36.0% (9+ 16-) | Lifetime: 24.6%
Episode   146 | Steps:    4214 | Reward:   2.599 | Avg(100):   1.152 | Entropy: 0.0967 | Acc: 30.4% (7+ 16-) | Lifetime: 24.6%
Episode   147 | Steps:    4239 | Reward:   4.498 | Avg(100):   1.189 | Entropy: 0.0967 | Acc: 40.0% (10+ 15-) | Lifetime: 24.7%
Episode   148 | Steps:    4264 | Reward:   2.599 | Avg(100):   1.226 | Entropy: 0.0967 | Acc: 36.0% (9+ 16-) | Lifetime: 24.8%
Episode   149 | Steps:    4289 | Reward:   3.497 | Avg(100):   1.260 | Entropy: 0.0967 | Acc: 36.0% (9+ 16-) | Lifetime: 24.8%
Episode   150 | Steps:    4316 | Reward:   2.799 | Avg(100):   1.294 | Entropy: 0.0967 | Acc: 33.3% (9+ 18-) | Lifetime: 24.9%
Episode   151 | Steps:    4341 | Reward:   1.998 | Avg(100):   1.283 | Entropy: 0.0967 | Acc: 32.0% (8+ 17-) | Lifetime: 24.9%
Episode   152 | Steps:    4372 | Reward:   1.698 | Avg(100):   1.322 | Entropy: 0.0965 | Acc: 25.8% (8+ 23-) | Lifetime: 24.9%
Episode   153 | Steps:    4402 | Reward:   0.198 | Avg(100):   1.336 | Entropy: 0.0965 | Acc: 23.3% (7+ 23-) | Lifetime: 24.9%
Episode   154 | Steps:    4429 | Reward:  -0.002 | Avg(100):   1.332 | Entropy: 0.0965 | Acc: 22.2% (6+ 21-) | Lifetime: 24.9%
Episode   155 | Steps:    4463 | Reward:  -1.702 | Avg(100):   1.296 | Entropy: 0.0965 | Acc: 17.6% (6+ 28-) | Lifetime: 24.9%
Episode   156 | Steps:    4487 | Reward:   1.999 | Avg(100):   1.326 | Entropy: 0.0965 | Acc: 33.3% (8+ 16-) | Lifetime: 24.9%
  [Step 4500] Action dist: A0:16% | A1:7% | A2:49% | A3:13% | A4:15%
Episode   157 | Steps:    4513 | Reward:   0.999 | Avg(100):   1.348 | Entropy: 0.0965 | Acc: 34.6% (9+ 17-) | Lifetime: 25.0%
Episode   158 | Steps:    4538 | Reward:   2.598 | Avg(100):   1.364 | Entropy: 0.0965 | Acc: 32.0% (8+ 17-) | Lifetime: 25.0%
Episode   159 | Steps:    4578 | Reward:  -1.903 | Avg(100):   1.335 | Entropy: 0.0965 | Acc: 12.5% (5+ 35-) | Lifetime: 24.9%
Episode   160 | Steps:    4602 | Reward:  -1.199 | Avg(100):   1.285 | Entropy: 0.0965 | Acc: 25.0% (6+ 18-) | Lifetime: 24.9%
Episode   161 | Steps:    4625 | Reward:   4.700 | Avg(100):   1.338 | Entropy: 0.0963 | Acc: 43.5% (10+ 13-) | Lifetime: 25.0%
Episode   162 | Steps:    4653 | Reward:   2.199 | Avg(100):   1.390 | Entropy: 0.0963 | Acc: 32.1% (9+ 19-) | Lifetime: 25.0%
Episode   163 | Steps:    4679 | Reward:   2.198 | Avg(100):   1.399 | Entropy: 0.0963 | Acc: 26.9% (7+ 19-) | Lifetime: 25.0%
Episode   164 | Steps:    4709 | Reward:   0.398 | Avg(100):   1.411 | Entropy: 0.0963 | Acc: 23.3% (7+ 23-) | Lifetime: 25.0%
Episode   165 | Steps:    4731 | Reward:   4.398 | Avg(100):   1.434 | Entropy: 0.0963 | Acc: 40.9% (9+ 13-) | Lifetime: 25.1%
