Step,Reward
42,-5.8043
65,1.7982
109,-5.3039
136,-0.0027
166,-0.9005
183,2.7003
232,-7.3034
259,-2.9002
299,-1.4035
334,-1.6030
362,-1.4013
394,-0.3012
419,-1.3015
465,-7.2036
494,-2.6009
517,-0.0003
549,-3.5007
582,-1.2018
617,-4.5015
656,-2.2024
691,-4.3010
743,-8.8042
777,-1.7024
807,-1.6005
842,-4.6000
878,-3.7036
908,-2.1010
954,-6.9036
987,-3.9008
1019,-2.9027
1039,1.5995
1045,-0.5006
1070,-0.8015
1096,-0.0026
1126,-3.7010
1153,-0.5022
1181,-1.9018
1223,-4.5027
1262,-4.4019
1286,-1.0999
1327,-4.7031
1358,-2.7026
1384,-1.0016
1410,-2.4021
1415,-1.0005
1445,-2.5025
1474,-1.8029
1500,-1.0991
1526,-1.9026
1541,-1.2005
1571,-3.1005
1591,3.3980
1613,-1.4017
1637,-0.1014
1667,-1.6020
1699,-1.3017
1718,3.3981
1741,2.2977
1767,-2.2016
1799,-1.0027
1821,-0.2007
1846,-2.7020
1861,-0.9015
1881,4.0980
1911,-4.0010
1914,-0.6003
1943,-1.9009
1971,-0.7018
2003,-0.5022
2013,-0.8010
2041,-3.1013
2080,-5.3024
2104,0.8976
2130,1.3979
2154,2.2976
2184,-3.5015
2213,-1.1019
2219,-1.2006
2255,-5.1026
2284,-1.4024
2307,-0.4013
2340,-2.7013
2366,-2.1026
2414,-8.3028
2430,-0.0001
2462,-3.6022
2500,-5.3023
2526,1.0994
2568,-5.8042
2605,-3.9037
2639,-3.3014
2665,-0.5021
2679,-2.8014
2686,-0.2007
2709,-1.4003
2741,-3.0012
2772,-0.9006
2796,-0.8989
2828,-2.4027
2854,-3.2001
2858,-0.1004
2888,-2.5025
2909,2.1979
2939,-2.6015
2956,-2.7017
2986,-1.7030
3023,-3.0022
3051,-0.2023
3075,-0.8024
3105,-0.1030
3127,0.6993
3152,0.3985
3181,-1.8029
3198,4.6993
3222,1.2996
3252,-1.3030
3282,-0.6020
3313,-2.5016
3342,-3.2029
3376,-3.8024
3407,-2.2026
3445,-3.5023
3470,-1.7025
3509,-3.5039
3542,-3.3028
3570,-2.8018
3600,-1.3030
3634,-0.2034
3663,0.7981
3700,-3.9037
3719,-2.0014
3743,-0.4004
3746,-0.6003
3780,-3.6019
3811,-2.0016
3821,-1.3010
3844,3.2977
3875,-0.6021
3899,-0.1014
3918,-1.4019
3942,2.4986
3962,2.5985
3971,-1.6004
3991,3.0985
4019,-1.8023
4051,-3.8032
4066,-1.4015
4103,-5.6022
4135,-3.4022
4163,-0.2023
4197,-2.1029
4230,0.9967
4259,1.7971
4285,-0.8011
4301,2.6014
4326,-1.8010
4347,-0.5006
4372,0.8975
4396,1.7986
4426,-1.6015
4455,-0.6019
4484,-2.8019
4510,-0.8011
4531,1.4979
4561,-2.5020
4581,1.3990
4604,1.2977
4630,-1.0011
4664,-3.0034
4698,-2.1024
4722,1.5986
4757,-2.8030
4778,-0.0006
4814,-1.0036
4848,-1.9014
4876,-1.8028
4898,2.1998
4924,1.1979
4950,-0.0026
4978,-0.7013
5003,0.7990
5022,1.3991
5040,-1.1018
5064,0.3981
5076,-1.0012
5105,-2.0029
