Step,Reward
26,0.9973
53,1.7973
77,-0.8969
114,-3.8007
123,-1.7009
151,-1.4028
183,-1.3027
211,-0.0028
238,0.6978
284,-3.4046
325,-3.8021
365,-2.5040
400,-0.8035
423,0.8997
452,0.6971
482,1.1970
495,-0.6013
519,2.2996
527,-0.7008
553,0.7989
579,0.0999
602,0.3992
614,2.4988
637,1.3987
666,-0.3019
679,0.6987
708,-0.0009
730,3.0988
761,-0.3031
770,0.2991
808,-2.0023
841,0.0977
878,-1.1022
901,1.2982
937,-3.6036
965,1.2972
989,-0.8019
1031,-1.0037
1054,0.9997
1079,1.2990
1106,0.1973
1113,0.1993
1132,3.5996
1140,-1.6008
1160,0.9990
1186,1.1994
1219,0.4967
1251,-0.9017
1287,-3.6016
1290,-0.6003
1315,1.8000
1352,-0.6037
1373,1.9989
1392,3.0981
1410,2.1987
1443,0.2982
1465,0.3978
1495,-2.2010
1529,-2.2019
1551,0.8008
1574,0.1997
1610,-2.7021
1649,-4.9009
1674,2.5985
1696,1.6993
1723,0.3993
1747,1.5986
1782,-1.9020
1807,1.3990
1832,0.2000
1856,-0.8009
1885,-1.6029
1912,0.9983
1939,-2.0002
1947,0.2992
1974,-0.7027
2007,-2.1018
2030,0.6012
2059,-0.4024
2080,2.7989
2102,1.5978
2128,-0.1026
2155,0.7983
2176,1.6014
2206,-0.9020
2247,-2.9041
2277,-1.6015
2300,0.1002
2328,-1.9018
2348,3.3990
2380,2.4978
2401,3.8979
2424,1.3987
2451,-0.2027
2484,-0.2023
2513,-1.3029
2539,0.9974
2565,0.6999
2587,1.3993
2610,0.3977
2639,0.1981
2668,-0.0019
2689,3.5984
2716,1.5973
2738,3.4978
2773,-2.6020
2795,3.5998
2822,-0.1027
2846,-0.8984
2876,-1.2020
2903,-0.7997
2935,-0.2022
2960,0.6985
2989,-0.7024
3013,0.2981
3032,0.6011
3057,2.0990
3101,-4.3044
3122,2.8984
3149,0.3973
3169,1.2995
3196,-0.6002
3221,0.3985
3243,2.9988
3261,2.5987
3286,-0.2000
3314,0.3982
3334,4.8990
3355,2.7989
3387,-0.2017
3416,2.3971
3442,0.3984
3478,-2.2031
3500,2.1983
3536,-3.2031
3557,2.5979
3563,0.0999
3590,0.8978
3617,-1.0017
3642,-0.2015
3665,0.8987
3692,1.3978
3712,1.4990
3736,0.0991
3764,1.7977
3795,-0.0031
3824,1.2981
3847,4.6977
3870,2.0992
3894,1.9986
3927,-0.4023
3951,-0.5994
3964,0.1997
3995,-0.4996
4026,-0.3016
4050,2.6991
4086,-2.0026
4104,3.5987
4134,-1.9030
4161,-0.5017
4176,3.5995
4199,1.3977
4203,-0.0004
4225,0.4978
4260,-1.4020
4286,-0.1021
4309,2.4982
4336,1.3983
4357,0.5989
4380,2.4977
4407,-1.3017
4427,4.6985
4439,-0.9012
4464,0.1990
4491,1.4983
4508,3.8988
4524,3.1984
4546,2.4978
4568,0.8988
4598,-1.1030
4614,1.2984
4642,2.7972
4661,2.4991
4678,-1.5007
4712,-0.6034
4724,-1.1002
4749,2.5975
4773,2.8976
4790,5.3983
4817,2.0973
4840,3.0982
4858,1.9992
4878,1.8995
4893,1.8995
4914,2.8979
4916,0.2998
4937,2.2989
4959,2.9978
4985,-0.0021
5016,-0.9021
5045,-0.5029
5072,2.3988
5104,-1.6032
5134,-1.5030
5156,4.0978
5158,0.2998
5189,-1.3021
5215,-0.2011
5240,0.6980
5273,-2.3033
5281,-0.9008
5305,1.6991
5326,0.0989
5341,3.4015
5357,1.8004
5365,0.1992
5382,2.0993
5408,0.8984
5430,1.4998
5459,-0.3019
5477,-0.0993
5501,0.1976
5529,0.2972
5543,-1.4014
5547,-0.8004
5576,-1.2019
5596,-3.1015
5623,-0.6012
5649,1.5974
5675,0.0974
5701,2.6984
5722,1.0009
5749,0.4988
5773,1.4991
5801,-1.0028
5827,1.1004
5854,0.2978
5879,-1.2015
5905,-0.7026
5931,2.9984
5939,-0.6008
5966,-0.2022
5993,2.7978
6012,3.1981
6037,-1.5005
6052,-0.1015
6078,2.6984
6102,3.5976
6133,-1.7021
6156,3.4977
6180,-1.1009
6207,0.5983
6229,1.8983
6255,-0.0011
6278,2.3987
6315,-4.0037
6336,1.5989
6367,0.7989
6388,2.8979
6410,0.0013
6436,-1.6026
6457,1.2004
6480,0.6987
6500,3.0000
6529,-0.8024
6557,-0.9998
6582,-0.0010
6604,-0.0022
6622,3.8992
6648,-0.1001
6663,5.2995
6687,0.4981
6710,0.5997
6728,1.2992
6747,1.7006
6780,-0.3028
6806,-0.2011
6835,-0.0009
6852,1.0013
6865,-0.1008
6893,-0.4023
6919,-0.7011
6951,-2.8012
6979,-0.0028
7008,-2.2989
7012,-0.1004
7027,5.5985
7034,-0.2007
7076,-6.0032
7082,-0.1006
7102,2.2980
7124,-1.9992
7148,0.6996
7179,-1.4006
7201,2.1978
7205,-0.8004
7231,2.9994
7251,1.7995
7272,0.4994
7300,-0.5023
7334,-1.9029
7364,-0.2020
7385,1.1989
7405,2.2990
7429,-1.4019
7448,6.9981
7480,-0.8032
7505,-0.2015
7530,1.2975
7556,0.3974
7583,1.9983
7608,1.1990
7638,0.5975
7661,-0.5998
7678,1.3998
7702,2.9976
7723,5.2984
7746,1.0997
7752,-1.2006
7773,2.6989
7793,2.5980
7820,3.3973
7844,3.7981
7871,2.2973
7894,1.7987
7913,2.6981
7935,1.6978
7968,-1.3028
7992,0.5976
8013,1.7984
8032,2.6986
8060,1.8972
8083,3.7982
8111,0.0972
8131,1.6010
8156,1.1975
8174,3.4982
8205,-2.1021
8240,-0.8020
8272,0.2973
8289,2.8988
8313,0.1976
8340,-1.1002
8365,1.6985
8393,-0.7003
8421,-0.9013
8444,2.2977
8477,0.1967
8509,0.8978
8532,2.2987
8552,3.4980
8574,2.2993
8592,3.8982
8627,-3.5020
8659,-1.9022
8689,0.5980
8709,5.3980
8733,3.0976
8763,-2.2015
8789,-1.0021
8819,-1.3020
8847,0.3972
8857,0.3995
8875,2.5992
8901,0.3994
8907,0.8994
8914,0.0993
8946,-2.3017
8976,-0.2015
8986,0.5000
9005,2.3001
9035,-0.7015
9058,2.2982
9083,-0.9995
9110,0.4973
9140,-2.1015
9166,1.2984
9197,-0.4021
9228,-0.0011
9255,0.8973
9267,5.1988
9292,1.0995
9313,3.6979
9339,2.2974
9376,-0.8037
9399,-0.5013
9429,-1.2005
9434,0.9995
9455,2.5989
9468,-2.6013
9488,0.8000
9505,6.6003
9524,3.8981
9547,-0.1998
9568,2.2979
9590,1.9978
9616,0.9994
9645,-2.2014
9663,1.6987
9694,-0.5031
9720,-0.3016
9745,3.7985
9771,-1.6016
9796,1.2000
9820,1.8981
9847,1.6983
9864,-1.6002
9887,3.3977
9911,0.4986
9929,2.6992
9962,-0.0033
9984,1.4988
10006,4.0978
10037,-0.7031
10055,2.8982
10084,-0.0019
10113,-1.7029
10129,3.1989
10164,-2.8010
10193,1.2981
10212,6.6981
10231,3.3006
10256,1.1975
10288,1.0968
10311,3.4987
10331,2.7000
10354,-0.2998
10380,1.5979
10384,-0.8004
10401,1.5993
10418,1.3003
10449,1.2994
10471,2.7988
10503,-1.6027
10523,1.1990
10539,-0.7006
10568,1.6986
10593,0.4985
10609,2.3984
10633,-0.0004
10653,3.1990
10676,1.4002
10697,1.3994
10725,-0.9013
10748,0.5987
10777,0.5976
10798,2.7989
10831,0.8972
10859,-0.3008
10887,-1.4008
10922,-0.2030
10949,-1.9022
10966,2.8993
10970,-0.8004
11003,-1.1023
11021,0.9007
11030,-1.1009
11059,-1.1019
11090,-1.1031
11119,-0.4019
11132,0.1987
11154,0.7993
11187,-2.4003
11208,1.7984
11235,1.4983
11256,1.6979
11276,3.8980
11302,3.0974
11328,0.5974
11332,-0.1004
11368,0.1969
11378,-0.6005
11404,1.9974
11426,0.9988
11446,-0.0975
11465,4.0991
11493,0.4982
11519,1.3994
11539,2.0995
11566,-2.5017
11601,-1.2035
11630,0.2986
11652,1.5978
11682,1.2995
11709,-0.4987
11742,0.2982
11768,0.3984
11799,-0.7031
11826,0.7988
11846,3.4980
11876,0.1990
11899,1.1982
11920,3.0979
11942,1.6978
11972,-0.6020
11975,0.0997
11995,1.9995
12022,-0.3027
12045,0.0997
12066,3.0979
12091,0.4985
12118,2.4973
12140,0.7998
12162,2.2978
12193,-1.6016
12212,5.0981
12233,2.1989
12256,0.8982
12277,0.8984
12306,-0.3009
12324,5.0982
12346,1.6993
12374,1.8972
12399,-0.1990
12426,-1.6022
12453,-2.2977
12488,-0.0035
12511,1.1002
12536,2.5980
12560,1.9976
12583,1.0977
12611,1.0982
12633,0.5978
12654,3.9984
12677,2.9977
12702,1.1975
12727,1.5975
12749,2.1978
12779,-0.5015
12803,3.2976
12826,1.3992
12850,1.5976
12870,1.6985
12898,-0.4018
12915,3.0993
12936,2.0989
12967,-1.2026
12980,5.2987
13006,3.0974
13036,-2.2020
13049,1.3987
13072,0.5987
13087,0.2985
13110,1.7977
13131,1.9979
13146,1.2985
13175,-1.4009
13196,2.5984
13221,0.4985
13249,1.7982
13270,4.5979
13293,2.9002
13315,1.8978
13340,-0.3000
13371,-0.5021
13395,1.7976
13416,3.2979
13439,1.3987
13465,2.5974
13485,-0.5010
13500,5.3985
13528,0.9977
13536,-0.4003
13565,-1.6029
13585,1.1980
13615,-1.3030
13642,-0.5027
13666,-0.4994
13691,1.3985
13715,1.0976
13735,2.4995
13767,-0.3017
13786,2.0996
13806,3.4980
13838,-1.6012
13863,0.3985
13891,0.4982
13919,1.9992
13930,2.0989
13950,0.9000
13974,2.1991
14004,1.5970
14031,-0.4007
14035,-0.0004
14061,-1.2006
14080,1.7001
14109,0.0986
14133,0.7001
14155,0.7008
14173,3.4982
14195,1.0988
14221,-0.8001
14243,1.4998
14262,4.1981
14294,-1.6022
14320,-0.4016
14345,-0.7005
14365,2.2995
14393,-1.4008
14412,2.7006
14436,2.2991
14466,-2.5020
14485,1.4986
14503,3.4997
14534,0.4969
14560,0.9979
14590,-0.9015
14618,2.9972
14643,0.5985
14667,-1.2994
14690,-0.0018
14719,-0.7024
14736,3.3003
14763,0.9978
14786,0.2007
14812,0.4974
14835,2.2992
14865,0.4970
14906,-2.5016
14933,1.3983
14966,-2.0023
14992,-0.5991
15010,4.8992
15035,1.1995
15058,2.5982
15090,-0.4017
15101,-0.9011
15124,-0.3013
15155,0.4994
15176,4.3979
15213,-3.5027
15235,2.3988
15256,2.6984
15279,1.6992
15304,2.0985
15319,1.2000
15349,-1.3025
15365,5.7999
15380,-1.5015
15403,1.9992
15424,1.7009
15451,2.0983
15479,-0.2028
15504,2.0985
15522,3.1987
15546,1.2991
15568,1.1988
15599,0.7979
15620,3.1989
15652,-1.6012
15669,2.2993
15694,2.3990
15716,4.0978
15733,5.8983
15762,-1.8014
15786,0.8986
15813,0.6973
15833,1.9990
15861,0.0987
15887,0.6989
15907,1.6000
15941,-0.8024
15969,-0.5013
15993,-0.7994
16014,2.9009
16037,2.2992
16068,-1.7006
16092,2.6986
16118,0.1984
16139,2.3989
16175,-2.0031
16203,-0.0023
16231,-0.6028
16257,0.4974
16264,-1.0002
16267,0.0997
16292,-0.2015
16316,1.2986
16348,-1.2022
16374,0.8979
16399,2.7975
16427,1.3982
16457,-0.8010
16480,1.3977
16507,-0.9022
16532,-0.4020
16552,2.2985
16581,-2.3024
16597,0.9984
16621,2.4981
16641,2.5990
16661,2.0990
16685,1.6986
16703,3.5007
16730,-0.4022
16746,1.7999
16763,1.8008
16782,2.0001
16797,2.6985
16824,-0.2997
16840,3.4014
16875,-2.6035
16892,4.0998
16922,-2.1030
16947,3.6980
16967,2.0010
16996,1.5971
17014,3.7997
17034,2.5990
17047,-2.4013
17071,2.5976
17094,0.7992
17123,1.4981
17141,1.3012
17159,2.9002
17191,0.6968
17205,5.3986
17222,3.7993
17251,-1.7019
17268,2.6003
17283,5.1985
17311,-0.4013
17336,-0.8005
17360,0.8976
17387,-1.0002
17407,3.0995
17430,1.6982
17450,3.8990
17477,3.4983
17502,0.6975
17523,1.7979
17547,2.4991
17570,0.1987
17587,4.0993
17602,5.0990
17627,0.5980
17655,0.2977
17686,-2.8031
17717,0.2979
17730,4.4017
17749,3.6981
17768,1.1996
17786,5.3987
17814,-0.5013
17828,7.3986
17852,1.1976
17872,1.9995
17897,1.5980
17920,1.7977
17944,3.0986
17968,1.8976
17990,1.0003
18012,1.6978
18015,-0.6003
18043,-0.4028
18060,2.9008
18079,2.2991
18095,3.0999
18127,-2.0027
18155,-0.5028
18176,3.3989
18202,1.0994
18223,0.9979
18244,1.5984
18268,1.0986
18285,3.9993
18303,1.7997
18330,0.8983
18360,-1.9010
18386,2.6979
18421,-1.7030
18442,1.7979
18463,0.9979
18489,-0.3026
18511,0.9988
18534,0.1977
18555,4.0979
18576,2.3984
18597,3.2989
18615,3.5982
18640,0.3990
18658,2.9987
18680,1.9978
18703,1.1982
18728,1.9005
18745,3.2998
18770,3.1975
18798,-0.1023
18818,4.5985
18843,0.1995
18860,3.7993
18875,2.7015
18898,2.3987
18931,-0.7018
18951,3.0990
18968,4.0993
18986,4.1997
19008,2.2988
19032,-0.1019
19057,2.5980
19073,1.3999
19094,3.7979
19118,1.8976
19123,-0.3005
19143,1.4000
19160,2.1993
19182,2.3993
19204,3.9978
19224,5.1990
19257,-1.3033
19281,2.2981
19300,3.3991
19325,0.6975
19349,1.7981
19379,-1.8990
19381,0.2998
19402,3.7979
19419,4.4993
19421,0.2998
19447,-0.4016
19468,0.6989
19500,-1.8017
19521,3.6989
19550,-0.4024
19559,1.4991
19578,5.3981
19597,1.7006
19606,-0.4989
19625,2.1991
19654,-1.5014
19682,-0.0003
19704,0.6013
19722,2.2997
19745,2.7977
19769,-1.0009
19787,2.5987
19812,0.7980
19839,-0.7027
19868,-1.6029
19885,0.5993
19908,2.1982
19926,2.7992
19944,2.9992
19970,4.5984
19997,-1.0027
20027,-2.0020
20054,1.5978
20075,2.5999
20088,3.2997
20109,1.9004
20111,0.2998
20138,-0.8012
20159,1.3004
20183,3.2986
20204,0.4994
20226,1.8983
20241,3.1000
20259,1.5992
20285,-0.5006
20312,-1.0002
20340,1.0972
20357,2.6983
20379,1.6018
20399,2.9995
20430,-0.4031
20443,-1.2003
20470,-1.3027
20495,0.0980
20531,-0.9021
20559,-1.9013
20583,3.8986
20611,0.3982
20634,1.3977
20660,-0.2016
20683,6.0987
20712,0.0976
20745,-1.6028
20763,3.1997
20783,3.2995
20811,2.2972
20829,1.5982
20851,2.5998
20871,1.5980
20895,1.6976
20922,-0.8017
20941,3.0981
20958,3.7998
20987,-1.9029
21015,0.3982
21037,1.0983
21064,-1.0012
21091,-0.0007
21118,0.0983
21143,-2.6020
21160,2.1993
21182,1.9988
21210,1.0972
21226,3.4984
21248,2.0993
21265,3.4983
21292,-0.4017
21310,3.2982
21330,2.3010
21350,5.0980
21370,2.8000
21390,0.9980
21412,2.7978
21444,-2.6022
21465,0.6979
21480,5.1990
21506,1.2979
21531,0.6975
21555,2.2976
21587,-0.4027
21604,5.8988
21623,2.8981
21657,-2.2029
21692,-2.4035
21715,0.8997
21743,0.8972
21760,3.7983
21784,0.7976
21804,-0.3010
21829,3.0975
21844,5.3985
21872,-0.5028
21894,0.9988
21914,2.5990
21939,-1.5025
21950,-0.3011
21973,3.3982
21998,1.1985
22019,-0.4991
22041,2.1993
22065,-0.0024
22084,4.7981
22115,-1.0011
22140,-1.0005
22163,1.3977
22183,2.2990
22216,-1.1033
22241,0.1990
22261,3.6980
22284,4.1982
22302,3.2992
22322,1.4005
22341,-1.0014
22369,-0.7008
22399,-2.4025
22421,3.0983
22442,2.2984
22473,-1.2021
22491,0.7027
22518,0.6983
22538,4.6980
22562,1.2981
22578,2.0999
22598,2.0000
22621,2.6982
22647,2.0974
22667,4.5980
22690,1.1977
22715,1.0010
22730,3.0000
22753,2.5987
22771,2.5992
22796,1.7985
22826,0.3980
22844,2.4012
