Step,Reward
34,0.7980
62,1.4007
90,-1.3008
123,-0.5993
152,-1.5989
187,-1.1025
218,0.6989
248,0.0005
278,-0.7015
326,-1.9018
370,-2.7034
396,-0.8986
424,2.8992
452,1.1992
473,3.7004
516,-2.7023
551,-0.3025
591,-2.7040
635,-1.8034
673,-3.4023
721,-3.0028
764,-0.7043
798,-1.0014
836,-2.5033
881,-2.7010
909,-0.5008
937,-1.0013
972,0.3980
998,1.2989
1024,0.8009
1054,0.8990
1092,-3.9003
1117,-0.2995
1152,-2.5030
1183,0.9979
1235,-3.3052
1269,1.0966
1309,-3.7025
1345,-1.0021
1384,-1.5029
1423,-0.7039
1454,-0.6011
1481,0.8983
1517,1.1964
1550,1.8972
1584,-0.8019
1616,1.6983
1651,3.1965
1690,-3.9009
1731,-2.4021
1776,-3.5025
1818,-3.7037
1854,-2.1026
1883,1.3976
1914,1.3989
1947,-0.5028
1980,-0.1018
2008,0.7977
2036,-0.2003
2058,1.7998
2080,1.5003
2115,1.1975
2152,0.5973
2176,2.3006
2203,-0.0017
2244,-3.5041
2285,-1.9041
2314,2.6981
2338,2.2976
2368,-0.6990
2405,1.6963
2441,-0.7011
2480,-1.0039
2511,1.2974
2551,-4.2035
2580,-0.3014
2612,3.3968
2644,0.4973
2683,-2.4029
2713,1.4975
2747,-1.2024
2781,-0.9999
2811,-0.3000
2842,1.7969
2875,2.1967
2912,-1.1022
2944,-0.9007
2968,3.2986
2992,0.6001
3020,-0.2018
3055,0.1975
3093,-0.1028
3127,1.6966
3165,-0.4028
3198,-0.4013
3228,-0.0020
3259,0.5989
3281,2.7998
3311,-0.3010
3339,2.2982
3370,0.2984
3397,1.3973
3427,1.4970
3456,0.9991
3478,2.1993
3484,0.7994
3513,1.2971
3547,-0.8034
3581,0.0966
3613,1.4978
3647,0.4981
3668,1.1989
3710,-3.8027
3747,-1.8022
3773,-0.0996
3801,1.2977
3829,0.6987
3859,0.6980
3888,2.5981
3916,-1.0003
3944,-0.2003
3962,0.4992
3994,0.5983
4026,0.7968
4068,-4.2022
4098,0.1990
4120,2.6978
4140,1.2000
4168,1.9972
4193,3.7975
4215,3.4988
4233,3.5012
4263,1.6980
4291,-0.1983
4327,-2.4026
4364,-2.4022
4395,0.0979
4429,-1.9034
4460,-1.2031
4490,0.4970
4523,-0.3033
4551,2.7992
4580,1.5971
4614,-1.8029
4643,0.1996
4664,1.7989
4694,-1.8000
4736,-4.4027
4769,-1.0018
4804,-0.6035
4828,2.5986
4855,1.5978
4885,-0.5030
4916,0.9979
4943,0.3988
4980,1.3963
5007,1.0978
5037,0.1975
5072,-0.8020
5104,-0.5032
5144,0.8965
5170,3.1974
5208,1.4962
5238,0.7985
5263,2.2995
5300,-1.3027
5335,-1.6020
5360,2.3990
5389,-0.7009
5420,-0.8016
5453,-2.2023
5488,-1.3030
5516,1.0982
5550,0.4971
5577,4.3978
5612,-1.9030
5641,-0.8009
5670,3.4981
5704,-0.6029
5737,-0.0023
5770,0.0997
5800,1.2970
5832,0.4973
5870,-2.3028
5909,-1.9039
5935,2.9984
5961,1.1999
5997,-0.0031
6033,-0.1036
6070,-2.0012
6090,3.7990
6127,-0.1022
6137,1.3990
6167,1.8980
6184,6.4993
6209,2.7980
6232,2.1977
6267,1.5965
6299,-0.3022
6330,0.8979
6366,-1.9026
6389,2.1992
6412,3.2987
6446,0.2971
6474,0.8972
6500,3.2004
6521,2.3004
6546,0.3980
6578,-0.2017
6623,-2.7035
6657,1.3976
6693,-3.1026
6713,1.4010
6748,-2.8025
6795,-0.7047
6825,0.7985
6860,1.1970
6904,-3.4034
6929,3.4990
6959,-0.4020
7001,-4.7037
7033,0.3978
7050,2.8988
7070,3.4990
7094,2.2981
7112,2.2992
7144,2.5973
7181,-0.7037
7211,1.6980
7235,1.8016
7255,1.1000
7294,-1.3024
7326,0.2013
7353,2.4988
7372,2.7001
7402,0.1970
7429,0.8003
7456,0.1988
7486,-0.1020
7512,0.4974
7539,1.0988
7566,1.2983
7594,0.5022
7622,0.2972
7654,-1.4032
7677,1.3997
7706,0.3991
7736,0.7990
