Step,Reward
42,-5.8043
65,1.7982
109,-5.1039
136,-0.0027
166,-0.9005
183,2.7003
238,-8.5040
264,-2.2011
297,-1.2028
324,0.4983
364,-5.0035
392,-0.7008
426,-3.3024
463,-4.9027
499,-2.8021
532,-3.6008
559,-1.9997
584,-0.8015
620,-3.8011
666,-4.8036
671,-0.3005
698,-1.2012
742,-6.0034
774,-1.5022
798,-1.6004
820,0.6988
850,-0.2015
879,-2.3024
900,-0.3001
935,-3.6000
961,0.8984
991,-1.8020
1006,-0.4015
1037,-2.2021
1046,-1.3999
1054,1.6992
1083,0.5971
1086,-0.6003
1126,-5.0035
1155,-1.4014
1186,-3.2016
1223,-2.5032
1266,-5.8038
1299,-0.0018
1334,-2.3035
1354,1.8980
1381,-1.1027
1399,4.2002
1428,-0.8029
1452,2.0976
1484,-2.2032
1516,-0.8017
1543,-0.8027
1579,-3.0026
1613,-3.3029
1646,-4.3023
1677,-0.6026
1718,-5.2036
1744,-2.2016
1768,-1.8994
1802,-3.5029
1830,-1.2023
1858,-1.8028
1876,0.0997
1908,-3.2017
1911,0.0997
1936,0.3985
1962,1.3974
1990,2.8992
2015,0.0990
2037,0.4993
2075,-4.1023
2101,0.1979
2142,-5.7026
2173,-2.5021
2192,1.6001
2223,-1.1011
2250,-0.7027
2296,-7.6041
2324,0.4977
2354,-2.5025
2395,-5.0031
2420,0.7990
2446,1.8984
2464,1.3002
2494,-1.3025
2519,-0.6015
2539,-1.5985
2575,-4.2021
2612,-5.1032
2632,1.8995
2668,-0.9031
2699,-2.0031
2723,0.7991
2752,-2.8999
2790,-3.8038
2822,-0.7022
2852,-4.2005
2873,-0.0016
2903,-1.8025
2937,-3.8014
2940,0.0997
2970,-1.3025
2972,0.2998
2993,0.4989
3020,0.4983
3028,-0.9008
3054,0.4979
3067,-0.5008
3097,-3.0020
3100,0.0997
3137,-4.4012
3162,-0.1010
3184,-2.3992
3207,-0.2008
3237,-2.0025
3260,2.4982
3282,-0.4997
3315,-4.6008
3332,6.8983
3351,-0.7019
3375,-0.6009
3398,3.1987
3428,-0.6025
3451,3.9977
3469,-0.5018
3493,-1.1004
3518,1.8975
3524,0.6994
3552,0.2972
3575,0.4997
3604,1.2971
3639,-4.0020
3671,-4.1027
3698,-0.2017
3724,-0.5021
3752,0.9977
3772,0.4980
3800,-1.7003
3830,0.3980
3859,-1.5029
3862,0.0997
3884,0.0003
3914,-2.0025
3945,-2.0031
3970,-0.8025
3990,2.5990
4009,2.7991
4034,1.5985
4063,-2.5019
4076,-0.0013
4105,-0.6029
4135,-0.8025
4157,1.4988
4191,-2.3034
4223,-1.5027
4251,-0.7018
4271,0.6990
4299,-4.4028
4321,0.2008
4344,-0.6018
4370,1.1974
4391,1.1994
4418,-1.2017
4444,-0.0021
4474,-2.5025
4512,-4.6018
4528,3.3999
4555,-1.2017
4578,1.9977
4594,5.3984
4615,-0.2016
4640,0.1975
4663,-1.5023
4673,-0.6010
4686,-0.7013
4710,-0.1014
4746,-4.6036
4777,-1.2031
4816,-4.1024
4851,-1.2020
4875,0.5986
4895,-0.3005
4931,-3.2026
4969,-4.6018
4989,1.1980
5006,1.5983
5029,1.7982
5049,3.7990
5064,2.6985
