
Training on cuda | logs -> training_logs/run_seed43_config2 (3)_fresh_20260526_220139
Config: ..\..\configs\config2 (3).yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

Episode     0 | Steps:      32 | Reward:  -2.003 | Avg(100):  -2.003 | Entropy: 0.1000 | Acc: 12.1% (4+ 29-) | Lifetime: 12.1%
Episode    69 | Steps:    2099 | Reward:  -0.203 | Avg(100):  -0.580 | Entropy: 0.0989 | Acc: 17.9% (5+ 23-) | Lifetime: 19.8%
Episode    70 | Steps:    2126 | Reward:  -1.401 | Avg(100):  -0.592 | Entropy: 0.0989 | Acc: 22.2% (6+ 21-) | Lifetime: 19.8%
Episode    71 | Steps:    2161 | Reward:  -1.104 | Avg(100):  -0.599 | Entropy: 0.0989 | Acc: 14.7% (5+ 29-) | Lifetime: 19.7%
Episode    72 | Steps:    2183 | Reward:  -0.202 | Avg(100):  -0.594 | Entropy: 0.0989 | Acc: 27.3% (6+ 16-) | Lifetime: 19.8%
Episode    73 | Steps:    2218 | Reward:  -2.204 | Avg(100):  -0.615 | Entropy: 0.0989 | Acc: 14.3% (5+ 30-) | Lifetime: 19.7%
Episode    74 | Steps:    2250 | Reward:   0.897 | Avg(100):  -0.595 | Entropy: 0.0989 | Acc: 18.8% (6+ 26-) | Lifetime: 19.7%
Episode    75 | Steps:    2279 | Reward:  -0.001 | Avg(100):  -0.587 | Entropy: 0.0989 | Acc: 24.1% (7+ 22-) | Lifetime: 19.7%
Episode    76 | Steps:    2306 | Reward:   1.598 | Avg(100):  -0.559 | Entropy: 0.0988 | Acc: 25.9% (7+ 20-) | Lifetime: 19.8%
Episode    77 | Steps:    2353 | Reward:  -5.804 | Avg(100):  -0.626 | Entropy: 0.0988 | Acc: 4.3% (2+ 44-) | Lifetime: 19.5%
Episode    78 | Steps:    2396 | Reward:  -1.004 | Avg(100):  -0.631 | Entropy: 0.0988 | Acc: 11.6% (5+ 38-) | Lifetime: 19.4%
Episode    79 | Steps:    2426 | Reward:   3.097 | Avg(100):  -0.584 | Entropy: 0.0988 | Acc: 24.1% (7+ 22-) | Lifetime: 19.4%
Episode    80 | Steps:    2454 | Reward:  -1.802 | Avg(100):  -0.599 | Entropy: 0.0988 | Acc: 17.9% (5+ 23-) | Lifetime: 19.4%
Episode    81 | Steps:    2480 | Reward:   1.098 | Avg(100):  -0.579 | Entropy: 0.0988 | Acc: 26.9% (7+ 19-) | Lifetime: 19.5%
  [Step 2500] Action dist: A0:20% | A1:16% | A2:18% | A3:25% | A4:21%
Episode    82 | Steps:    2506 | Reward:  -0.801 | Avg(100):  -0.581 | Entropy: 0.0988 | Acc: 26.9% (7+ 19-) | Lifetime: 19.6%
Episode    83 | Steps:    2521 | Reward:  -1.200 | Avg(100):  -0.589 | Entropy: 0.0988 | Acc: 20.0% (3+ 12-) | Lifetime: 19.6%
Episode    84 | Steps:    2557 | Reward:  -1.404 | Avg(100):  -0.598 | Entropy: 0.0988 | Acc: 14.3% (5+ 30-) | Lifetime: 19.5%
Episode    85 | Steps:    2593 | Reward:  -1.103 | Avg(100):  -0.604 | Entropy: 0.0986 | Acc: 11.4% (4+ 31-) | Lifetime: 19.4%
Episode    86 | Steps:    2610 | Reward:   1.300 | Avg(100):  -0.582 | Entropy: 0.0986 | Acc: 37.5% (6+ 10-) | Lifetime: 19.5%
Episode    87 | Steps:    2645 | Reward:  -2.503 | Avg(100):  -0.604 | Entropy: 0.0986 | Acc: 11.4% (4+ 31-) | Lifetime: 19.4%
Episode    88 | Steps:    2678 | Reward:  -2.501 | Avg(100):  -0.626 | Entropy: 0.0986 | Acc: 12.5% (4+ 28-) | Lifetime: 19.3%
Episode    89 | Steps:    2703 | Reward:   2.297 | Avg(100):  -0.593 | Entropy: 0.0986 | Acc: 28.0% (7+ 18-) | Lifetime: 19.4%
Episode    90 | Steps:    2737 | Reward:  -0.502 | Avg(100):  -0.592 | Entropy: 0.0986 | Acc: 18.2% (6+ 27-) | Lifetime: 19.4%
Episode    91 | Steps:    2756 | Reward:   2.800 | Avg(100):  -0.555 | Entropy: 0.0986 | Acc: 36.8% (7+ 12-) | Lifetime: 19.5%
Episode    92 | Steps:    2774 | Reward:  -0.201 | Avg(100):  -0.551 | Entropy: 0.0986 | Acc: 22.2% (4+ 14-) | Lifetime: 19.5%
Episode    93 | Steps:    2805 | Reward:  -1.601 | Avg(100):  -0.563 | Entropy: 0.0986 | Acc: 19.4% (6+ 25-) | Lifetime: 19.5%
Episode    94 | Steps:    2852 | Reward:  -3.704 | Avg(100):  -0.596 | Entropy: 0.0985 | Acc: 8.7% (4+ 42-) | Lifetime: 19.3%
Episode    95 | Steps:    2875 | Reward:   1.498 | Avg(100):  -0.574 | Entropy: 0.0985 | Acc: 26.1% (6+ 17-) | Lifetime: 19.4%
Episode    96 | Steps:    2921 | Reward:  -4.003 | Avg(100):  -0.609 | Entropy: 0.0985 | Acc: 13.0% (6+ 40-) | Lifetime: 19.3%
Episode    97 | Steps:    2945 | Reward:   2.199 | Avg(100):  -0.580 | Entropy: 0.0985 | Acc: 29.2% (7+ 17-) | Lifetime: 19.4%
Episode    98 | Steps:    2971 | Reward:   0.998 | Avg(100):  -0.565 | Entropy: 0.0985 | Acc: 23.1% (6+ 20-) | Lifetime: 19.4%
Episode    99 | Steps:    2995 | Reward:   1.599 | Avg(100):  -0.543 | Entropy: 0.0985 | Acc: 34.8% (8+ 15-) | Lifetime: 19.5%
  [Step 3000] Action dist: A0:21% | A1:16% | A2:19% | A3:22% | A4:22%
Episode   100 | Steps:    3001 | Reward:   0.499 | Avg(100):  -0.518 | Entropy: 0.0985 | Acc: 33.3% (2+ 4-) | Lifetime: 19.6%
Episode   101 | Steps:    3004 | Reward:   0.800 | Avg(100):  -0.508 | Entropy: 0.0985 | Acc: 33.3% (1+ 2-) | Lifetime: 19.6%
Episode   102 | Steps:    3024 | Reward:   3.298 | Avg(100):  -0.444 | Entropy: 0.0985 | Acc: 35.0% (7+ 13-) | Lifetime: 19.7%
Episode   103 | Steps:    3059 | Reward:  -0.104 | Avg(100):  -0.409 | Entropy: 0.0985 | Acc: 14.3% (5+ 30-) | Lifetime: 19.6%
Episode   104 | Steps:    3085 | Reward:  -0.102 | Avg(100):  -0.381 | Entropy: 0.0984 | Acc: 23.1% (6+ 20-) | Lifetime: 19.6%
Episode   105 | Steps:    3116 | Reward:  -2.702 | Avg(100):  -0.405 | Entropy: 0.0984 | Acc: 16.1% (5+ 26-) | Lifetime: 19.6%
Episode   106 | Steps:    3131 | Reward:  -2.001 | Avg(100):  -0.421 | Entropy: 0.0984 | Acc: 6.7% (1+ 14-) | Lifetime: 19.5%
Episode   107 | Steps:    3156 | Reward:   0.697 | Avg(100):  -0.413 | Entropy: 0.0984 | Acc: 20.0% (5+ 20-) | Lifetime: 19.5%
Episode   108 | Steps:    3182 | Reward:   1.100 | Avg(100):  -0.409 | Entropy: 0.0984 | Acc: 34.6% (9+ 17-) | Lifetime: 19.7%
Episode   109 | Steps:    3213 | Reward:  -2.002 | Avg(100):  -0.438 | Entropy: 0.0984 | Acc: 16.1% (5+ 26-) | Lifetime: 19.6%
Episode   110 | Steps:    3221 | Reward:   0.699 | Avg(100):  -0.424 | Entropy: 0.0984 | Acc: 37.5% (3+ 5-) | Lifetime: 19.7%
Episode   111 | Steps:    3247 | Reward:  -0.901 | Avg(100):  -0.419 | Entropy: 0.0984 | Acc: 20.0% (5+ 20-) | Lifetime: 19.7%
Episode   112 | Steps:    3249 | Reward:   0.300 | Avg(100):  -0.403 | Entropy: 0.0984 | Acc: 50.0% (1+ 1-) | Lifetime: 19.7%
Episode   113 | Steps:    3282 | Reward:   0.097 | Avg(100):  -0.392 | Entropy: 0.0984 | Acc: 18.2% (6+ 27-) | Lifetime: 19.7%
Episode   114 | Steps:    3310 | Reward:   0.298 | Avg(100):  -0.390 | Entropy: 0.0984 | Acc: 25.0% (7+ 21-) | Lifetime: 19.7%
Episode   115 | Steps:    3347 | Reward:  -1.503 | Avg(100):  -0.453 | Entropy: 0.0982 | Acc: 13.5% (5+ 32-) | Lifetime: 19.7%
Episode   116 | Steps:    3369 | Reward:   2.599 | Avg(100):  -0.397 | Entropy: 0.0982 | Acc: 36.4% (8+ 14-) | Lifetime: 19.8%
Episode   117 | Steps:    3400 | Reward:  -1.902 | Avg(100):  -0.414 | Entropy: 0.0982 | Acc: 16.1% (5+ 26-) | Lifetime: 19.7%
Episode   118 | Steps:    3440 | Reward:  -2.304 | Avg(100):  -0.423 | Entropy: 0.0982 | Acc: 12.5% (5+ 35-) | Lifetime: 19.6%
Episode   119 | Steps:    3465 | Reward:  -1.602 | Avg(100):  -0.434 | Entropy: 0.0982 | Acc: 20.0% (5+ 20-) | Lifetime: 19.7%
Episode   120 | Steps:    3491 | Reward:   2.199 | Avg(100):  -0.362 | Entropy: 0.0982 | Acc: 30.8% (8+ 18-) | Lifetime: 19.7%
  [Step 3500] Action dist: A0:19% | A1:15% | A2:19% | A3:24% | A4:23%
Episode   121 | Steps:    3514 | Reward:   2.598 | Avg(100):  -0.341 | Entropy: 0.0982 | Acc: 26.1% (6+ 17-) | Lifetime: 19.8%
Episode   122 | Steps:    3561 | Reward:  -3.304 | Avg(100):  -0.358 | Entropy: 0.0982 | Acc: 8.5% (4+ 43-) | Lifetime: 19.6%
Episode   123 | Steps:    3586 | Reward:   1.297 | Avg(100):  -0.348 | Entropy: 0.0981 | Acc: 24.0% (6+ 19-) | Lifetime: 19.7%
Episode   124 | Steps:    3607 | Reward:   0.501 | Avg(100):  -0.340 | Entropy: 0.0981 | Acc: 38.1% (8+ 13-) | Lifetime: 19.8%
Episode   125 | Steps:    3638 | Reward:   0.698 | Avg(100):  -0.298 | Entropy: 0.0981 | Acc: 22.6% (7+ 24-) | Lifetime: 19.8%
Episode   126 | Steps:    3664 | Reward:  -0.602 | Avg(100):  -0.294 | Entropy: 0.0981 | Acc: 19.2% (5+ 21-) | Lifetime: 19.8%
Episode   127 | Steps:    3694 | Reward:   0.497 | Avg(100):  -0.303 | Entropy: 0.0981 | Acc: 20.0% (6+ 24-) | Lifetime: 19.8%
Episode   128 | Steps:    3710 | Reward:   1.900 | Avg(100):  -0.220 | Entropy: 0.0981 | Acc: 43.8% (7+ 9-) | Lifetime: 19.9%
Episode   129 | Steps:    3744 | Reward:  -1.803 | Avg(100):  -0.228 | Entropy: 0.0981 | Acc: 15.2% (5+ 28-) | Lifetime: 19.8%
Episode   130 | Steps:    3773 | Reward:   0.198 | Avg(100):  -0.218 | Entropy: 0.0981 | Acc: 24.1% (7+ 22-) | Lifetime: 19.9%
Episode   131 | Steps:    3800 | Reward:  -1.002 | Avg(100):  -0.216 | Entropy: 0.0981 | Acc: 14.8% (4+ 23-) | Lifetime: 19.8%
Episode   132 | Steps:    3814 | Reward:   0.703 | Avg(100):  -0.214 | Entropy: 0.0981 | Acc: 50.0% (7+ 7-) | Lifetime: 20.0%
Episode   133 | Steps:    3836 | Reward:   2.999 | Avg(100):  -0.194 | Entropy: 0.0981 | Acc: 36.4% (8+ 14-) | Lifetime: 20.1%
Episode   134 | Steps:    3851 | Reward:   3.499 | Avg(100):  -0.131 | Entropy: 0.0980 | Acc: 40.0% (6+ 9-) | Lifetime: 20.1%
Episode   135 | Steps:    3876 | Reward:  -1.101 | Avg(100):  -0.115 | Entropy: 0.0980 | Acc: 20.0% (5+ 20-) | Lifetime: 20.1%
Episode   136 | Steps:    3884 | Reward:   1.500 | Avg(100):  -0.107 | Entropy: 0.0980 | Acc: 50.0% (4+ 4-) | Lifetime: 20.2%
Episode   137 | Steps:    3903 | Reward:   1.799 | Avg(100):  -0.106 | Entropy: 0.0980 | Acc: 31.6% (6+ 13-) | Lifetime: 20.2%
Episode   138 | Steps:    3928 | Reward:  -0.402 | Avg(100):  -0.121 | Entropy: 0.0980 | Acc: 20.0% (5+ 20-) | Lifetime: 20.2%
Episode   139 | Steps:    3932 | Reward:  -0.000 | Avg(100):  -0.123 | Entropy: 0.0980 | Acc: 25.0% (1+ 3-) | Lifetime: 20.3%
Episode   140 | Steps:    3963 | Reward:   0.897 | Avg(100):  -0.097 | Entropy: 0.0980 | Acc: 19.4% (6+ 25-) | Lifetime: 20.2%
Episode   141 | Steps:    3968 | Reward:   0.001 | Avg(100):  -0.085 | Entropy: 0.0980 | Acc: 40.0% (2+ 3-) | Lifetime: 20.3%
Episode   142 | Steps:    3997 | Reward:  -1.302 | Avg(100):  -0.119 | Entropy: 0.0980 | Acc: 17.2% (5+ 24-) | Lifetime: 20.2%
  [Step 4000] Action dist: A0:18% | A1:12% | A2:23% | A3:23% | A4:24%
Episode   143 | Steps:    4024 | Reward:  -0.903 | Avg(100):  -0.132 | Entropy: 0.0980 | Acc: 14.8% (4+ 23-) | Lifetime: 20.2%
Episode   144 | Steps:    4064 | Reward:  -2.904 | Avg(100):  -0.150 | Entropy: 0.0980 | Acc: 12.5% (5+ 35-) | Lifetime: 20.1%
Episode   145 | Steps:    4092 | Reward:   0.799 | Avg(100):  -0.146 | Entropy: 0.0980 | Acc: 25.0% (7+ 21-) | Lifetime: 20.2%
Episode   146 | Steps:    4114 | Reward:   1.199 | Avg(100):  -0.124 | Entropy: 0.0978 | Acc: 27.3% (6+ 16-) | Lifetime: 20.2%
Episode   147 | Steps:    4150 | Reward:  -0.404 | Avg(100):  -0.136 | Entropy: 0.0978 | Acc: 13.9% (5+ 31-) | Lifetime: 20.2%
Episode   148 | Steps:    4179 | Reward:  -0.503 | Avg(100):  -0.133 | Entropy: 0.0978 | Acc: 13.8% (4+ 25-) | Lifetime: 20.1%
Episode   149 | Steps:    4217 | Reward:  -3.102 | Avg(100):  -0.137 | Entropy: 0.0978 | Acc: 15.8% (6+ 32-) | Lifetime: 20.1%
Episode   150 | Steps:    4269 | Reward:  -5.003 | Avg(100):  -0.179 | Entropy: 0.0978 | Acc: 7.8% (4+ 47-) | Lifetime: 19.9%
Episode   151 | Steps:    4289 | Reward:  -0.801 | Avg(100):  -0.197 | Entropy: 0.0978 | Acc: 25.0% (5+ 15-) | Lifetime: 19.9%
Episode   152 | Steps:    4314 | Reward:   0.397 | Avg(100):  -0.192 | Entropy: 0.0978 | Acc: 20.0% (5+ 20-) | Lifetime: 19.9%
Episode   153 | Steps:    4332 | Reward:   3.298 | Avg(100):  -0.131 | Entropy: 0.0978 | Acc: 38.9% (7+ 11-) | Lifetime: 20.0%
Episode   154 | Steps:    4362 | Reward:  -0.503 | Avg(100):  -0.116 | Entropy: 0.0977 | Acc: 13.8% (4+ 25-) | Lifetime: 20.0%
Episode   155 | Steps:    4397 | Reward:  -2.202 | Avg(100):  -0.141 | Entropy: 0.0977 | Acc: 11.8% (4+ 30-) | Lifetime: 19.9%
Episode   156 | Steps:    4428 | Reward:  -0.902 | Avg(100):  -0.164 | Entropy: 0.0977 | Acc: 16.1% (5+ 26-) | Lifetime: 19.9%
Episode   157 | Steps:    4472 | Reward:  -2.303 | Avg(100):  -0.191 | Entropy: 0.0977 | Acc: 11.6% (5+ 38-) | Lifetime: 19.8%
Episode   158 | Steps:    4475 | Reward:  -0.600 | Avg(100):  -0.176 | Entropy: 0.0977 | Acc: 0.0% (0+ 3-) | Lifetime: 19.8%
  [Step 4500] Action dist: A0:17% | A1:15% | A2:21% | A3:23% | A4:23%
Episode   159 | Steps:    4506 | Reward:  -2.002 | Avg(100):  -0.214 | Entropy: 0.0977 | Acc: 12.9% (4+ 27-) | Lifetime: 19.8%
Episode   160 | Steps:    4519 | Reward:  -1.601 | Avg(100):  -0.219 | Entropy: 0.0977 | Acc: 7.7% (1+ 12-) | Lifetime: 19.7%
Episode   161 | Steps:    4543 | Reward:  -0.902 | Avg(100):  -0.212 | Entropy: 0.0977 | Acc: 16.7% (4+ 20-) | Lifetime: 19.7%
Episode   162 | Steps:    4575 | Reward:   0.297 | Avg(100):  -0.212 | Entropy: 0.0977 | Acc: 21.9% (7+ 25-) | Lifetime: 19.7%
Episode   163 | Steps:    4597 | Reward:   1.800 | Avg(100):  -0.189 | Entropy: 0.0977 | Acc: 36.4% (8+ 14-) | Lifetime: 19.8%
