Step,Reward
40,0.0969
81,0.0979
111,1.7980
143,-0.9017
177,-0.2014
239,-6.0042
268,0.2991
289,1.8009
334,-3.1040
369,-1.6030
400,-1.0001
436,-1.6016
465,3.0971
495,-0.5020
549,-3.9054
585,0.2989
620,0.4970
655,-0.8010
698,0.0972
756,-4.8053
782,2.3984
837,-3.8055
871,2.6971
915,0.7971
946,0.3974
970,1.5011
1007,1.4983
1044,-2.1017
1073,1.1986
1112,-1.2034
1144,-1.8022
1179,0.9975
1211,0.5973
1251,0.1980
1285,-1.7999
1318,1.4977
1341,2.8997
1370,1.0001
1393,5.0997
1418,1.3995
1450,-1.7007
1481,1.8969
1515,-2.0009
1541,1.8974
1568,0.1998
1600,1.6978
1625,4.0990
1656,3.0974
1696,-1.7030
1728,-0.5017
1762,2.0986
1790,1.8972
1828,0.4967
1855,2.1978
1881,1.9984
1909,0.3982
1941,-0.4017
1979,-0.4033
2001,3.4978
2046,-3.0035
2076,0.2990
2102,1.7974
2127,3.7985
2153,1.8979
2178,4.5975
2208,0.6970
2235,-0.3007
2263,1.3982
2292,0.5976
2318,0.8979
2350,-0.8022
2381,0.9974
2415,-1.1014
2444,0.1986
2472,2.3982
2499,2.3978
2523,2.1986
2546,3.9982
2579,0.7977
2608,0.4971
2629,3.0004
2660,3.6969
2688,0.5982
2719,-1.2021
2744,2.0980
2772,3.8982
2800,0.8972
2828,1.8972
2854,2.8974
2884,-0.0030
2907,2.8982
2934,2.3983
2957,3.8982
2984,1.9983
3012,-0.9028
3040,1.5977
3069,0.3971
3093,4.5976
3120,1.3993
3154,-1.6024
3180,3.3994
3206,1.1989
3238,-0.4032
3271,0.5967
3297,2.0984
3332,-2.0035
3352,4.1980
3388,-0.7026
3414,3.0984
3447,-0.0028
3474,2.4983
3493,3.3006
3526,1.2967
3558,-0.2027
3590,-0.0032
3616,3.0974
3647,0.5969
3672,3.2975
3701,-0.9029
3727,1.4979
3756,1.3981
3782,2.0984
3814,0.2978
3842,0.4977
3862,3.9985
3892,-0.0020
3918,3.8974
3941,2.1982
3965,2.3986
3977,-0.2007
4000,2.5977
4022,1.4003
4050,2.1972
4068,2.8987
4099,-1.1021
4125,0.6979
4145,1.6985
4172,1.5993
4189,6.2993
4211,4.1978
4244,1.5977
4283,1.1971
4317,-2.0029
4345,2.8972
4366,4.3989
4391,1.5985
4425,-1.0034
4448,4.2977
4471,1.9982
4496,3.6985
4520,1.0996
4537,5.7988
4567,0.5980
4591,1.4996
4626,-0.6015
4653,0.7973
4678,2.5975
4705,-0.1007
4734,-0.4024
4758,3.3976
4786,-0.0008
4814,3.0987
4841,1.0983
4870,1.6976
4891,4.9979
4920,-0.7029
4941,4.2004
4966,1.6990
4996,1.9975
5021,2.7975
5050,3.0971
5073,3.6997
5097,4.6986
5119,3.1978
5142,0.9017
5170,1.6982
5191,4.2994
5215,3.1991
5246,1.3984
5266,5.1985
5287,3.7979
5309,4.6988
5342,-0.5023
5362,5.2000
5389,1.5993
5408,4.2001
5430,3.6978
5458,1.9992
5490,2.7973
5514,5.8986
5535,4.4989
5555,6.1990
5581,3.2999
5599,3.8002
5604,0.9995
5627,4.5977
5648,3.8004
5673,2.3990
5696,2.1977
5719,1.6997
5733,7.6986
5756,1.9997
5784,0.3987
5811,-0.3007
5843,0.2973
5871,1.0987
5888,3.8003
5907,4.5991
5944,2.1973
5966,5.1988
5988,5.4988
6008,5.0995
6036,3.3972
6068,1.1968
6101,-1.9028
6123,1.9023
6150,1.0978
6177,2.5973
6206,-0.9004
6234,1.6977
6260,4.9994
6279,3.5021
6306,4.3978
6337,-2.7021
6359,5.2978
6382,3.0997
6401,6.1986
6424,1.0007
6450,3.1989
6470,4.5010
6497,2.9988
6515,5.4002
6543,2.8977
6567,1.4021
6591,3.8001
6600,-0.4994
6625,0.7010
6651,2.9989
6676,3.0990
6710,0.2996
6732,3.2998
6756,1.2996
6782,0.8994
6814,0.8973
6834,4.1000
6852,2.8007
6873,3.3999
6899,2.6984
6920,3.8994
6950,1.3995
6972,2.9988
6995,4.1002
7020,1.5995
7049,2.5981
7077,3.9987
7099,1.3988
7116,4.9018
7143,0.8993
7150,2.9993
7169,4.4991
7192,1.3987
7209,2.7013
7235,2.4989
7253,4.8987
7271,3.8992
7289,1.4022
7309,2.1030
7337,-0.2023
7352,5.9995
7380,0.1977
7404,1.6006
7430,0.4994
7454,3.6996
7479,3.5985
7497,4.6987
7523,0.6994
7546,2.3012
7571,3.2985
