
Training on cuda | logs -> training_logs/run_seed43_config5 (3)_resumed_20260523_002219
Config: ..\..\configs\config5 (3).yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

No accuracy CSV at training_logs/run_seed41_config3_fresh_20260522_170933/accuracy_final.csv — starting fresh.
Episode     0 | Steps:      25 | Reward:   1.500 | Avg(100):   1.500 | Entropy: 0.1000 | Acc: 30.8% (8+ 18-) | Lifetime: 30.8%
Episode    89 | Steps:    3115 | Reward:  -0.801 | Avg(100):  -0.189 | Entropy: 0.0984 | Acc: 12.5% (1+ 7-) | Lifetime: 19.9%
Episode    90 | Steps:    3151 | Reward:   0.597 | Avg(100):  -0.180 | Entropy: 0.0984 | Acc: 22.2% (8+ 28-) | Lifetime: 20.0%
Episode    91 | Steps:    3185 | Reward:  -0.000 | Avg(100):  -0.178 | Entropy: 0.0984 | Acc: 26.5% (9+ 25-) | Lifetime: 20.0%
Episode    92 | Steps:    3222 | Reward:  -1.703 | Avg(100):  -0.195 | Entropy: 0.0984 | Acc: 16.2% (6+ 31-) | Lifetime: 20.0%
Episode    93 | Steps:    3256 | Reward:  -2.002 | Avg(100):  -0.214 | Entropy: 0.0984 | Acc: 14.7% (5+ 29-) | Lifetime: 19.9%
Episode    94 | Steps:    3285 | Reward:   2.098 | Avg(100):  -0.190 | Entropy: 0.0984 | Acc: 27.6% (8+ 21-) | Lifetime: 20.0%
Episode    95 | Steps:    3308 | Reward:   4.098 | Avg(100):  -0.145 | Entropy: 0.0984 | Acc: 34.8% (8+ 15-) | Lifetime: 20.1%
Episode    96 | Steps:    3342 | Reward:  -0.803 | Avg(100):  -0.152 | Entropy: 0.0982 | Acc: 20.6% (7+ 27-) | Lifetime: 20.1%
Episode    97 | Steps:    3381 | Reward:  -3.102 | Avg(100):  -0.182 | Entropy: 0.0982 | Acc: 12.8% (5+ 34-) | Lifetime: 20.0%
Episode    98 | Steps:    3415 | Reward:  -0.002 | Avg(100):  -0.180 | Entropy: 0.0982 | Acc: 20.6% (7+ 27-) | Lifetime: 20.0%
Episode    99 | Steps:    3449 | Reward:  -0.902 | Avg(100):  -0.187 | Entropy: 0.0982 | Acc: 14.7% (5+ 29-) | Lifetime: 20.0%
Episode   100 | Steps:    3476 | Reward:   5.299 | Avg(100):  -0.149 | Entropy: 0.0982 | Acc: 37.0% (10+ 17-) | Lifetime: 20.1%
  [Step 3500] Action dist: A0:13% | A1:20% | A2:29% | A3:21% | A4:17%
Episode   101 | Steps:    3514 | Reward:  -3.802 | Avg(100):  -0.207 | Entropy: 0.0982 | Acc: 15.8% (6+ 32-) | Lifetime: 20.1%
Episode   102 | Steps:    3540 | Reward:   1.499 | Avg(100):  -0.203 | Entropy: 0.0982 | Acc: 26.9% (7+ 19-) | Lifetime: 20.1%
Episode   103 | Steps:    3583 | Reward:  -0.704 | Avg(100):  -0.201 | Entropy: 0.0982 | Acc: 14.0% (6+ 37-) | Lifetime: 20.0%
Episode   104 | Steps:    3615 | Reward:   2.897 | Avg(100):  -0.188 | Entropy: 0.0981 | Acc: 28.1% (9+ 23-) | Lifetime: 20.1%
Episode   105 | Steps:    3648 | Reward:   0.198 | Avg(100):  -0.199 | Entropy: 0.0981 | Acc: 24.2% (8+ 25-) | Lifetime: 20.1%
Episode   106 | Steps:    3679 | Reward:   1.398 | Avg(100):  -0.176 | Entropy: 0.0981 | Acc: 22.6% (7+ 24-) | Lifetime: 20.2%
Episode   107 | Steps:    3715 | Reward:   1.297 | Avg(100):  -0.126 | Entropy: 0.0981 | Acc: 16.7% (6+ 30-) | Lifetime: 20.1%
Episode   108 | Steps:    3763 | Reward:  -4.605 | Avg(100):  -0.136 | Entropy: 0.0981 | Acc: 6.2% (3+ 45-) | Lifetime: 20.0%
Episode   109 | Steps:    3802 | Reward:  -0.202 | Avg(100):  -0.120 | Entropy: 0.0981 | Acc: 20.5% (8+ 31-) | Lifetime: 20.0%
Episode   110 | Steps:    3829 | Reward:   0.300 | Avg(100):  -0.093 | Entropy: 0.0981 | Acc: 29.6% (8+ 19-) | Lifetime: 20.0%
Episode   111 | Steps:    3850 | Reward:  -0.502 | Avg(100):  -0.098 | Entropy: 0.0980 | Acc: 19.0% (4+ 17-) | Lifetime: 20.0%
Episode   112 | Steps:    3872 | Reward:   1.998 | Avg(100):  -0.065 | Entropy: 0.0980 | Acc: 31.8% (7+ 15-) | Lifetime: 20.1%
Episode   113 | Steps:    3900 | Reward:   1.798 | Avg(100):  -0.025 | Entropy: 0.0980 | Acc: 28.6% (8+ 20-) | Lifetime: 20.1%
Episode   114 | Steps:    3921 | Reward:   1.601 | Avg(100):   0.025 | Entropy: 0.0980 | Acc: 38.1% (8+ 13-) | Lifetime: 20.2%
Episode   115 | Steps:    3952 | Reward:   0.197 | Avg(100):   0.074 | Entropy: 0.0980 | Acc: 16.1% (5+ 26-) | Lifetime: 20.2%
Episode   116 | Steps:    3988 | Reward:  -1.703 | Avg(100):   0.035 | Entropy: 0.0980 | Acc: 16.7% (6+ 30-) | Lifetime: 20.2%
  [Step 4000] Action dist: A0:13% | A1:16% | A2:33% | A3:18% | A4:20%
Episode   117 | Steps:    4020 | Reward:   1.697 | Avg(100):   0.065 | Entropy: 0.0980 | Acc: 21.9% (7+ 25-) | Lifetime: 20.2%
Episode   118 | Steps:    4052 | Reward:   0.697 | Avg(100):   0.124 | Entropy: 0.0980 | Acc: 21.9% (7+ 25-) | Lifetime: 20.2%
Episode   119 | Steps:    4076 | Reward:   3.499 | Avg(100):   0.184 | Entropy: 0.0980 | Acc: 41.7% (10+ 14-) | Lifetime: 20.3%
Episode   120 | Steps:    4117 | Reward:  -1.504 | Avg(100):   0.180 | Entropy: 0.0978 | Acc: 19.5% (8+ 33-) | Lifetime: 20.3%
Episode   121 | Steps:    4148 | Reward:   2.497 | Avg(100):   0.196 | Entropy: 0.0978 | Acc: 25.8% (8+ 23-) | Lifetime: 20.4%
Episode   122 | Steps:    4168 | Reward:   4.499 | Avg(100):   0.255 | Entropy: 0.0978 | Acc: 40.0% (8+ 12-) | Lifetime: 20.5%
Episode   123 | Steps:    4206 | Reward:   0.696 | Avg(100):   0.260 | Entropy: 0.0978 | Acc: 21.1% (8+ 30-) | Lifetime: 20.5%
Episode   124 | Steps:    4251 | Reward:  -3.704 | Avg(100):   0.220 | Entropy: 0.0978 | Acc: 13.3% (6+ 39-) | Lifetime: 20.4%
Episode   125 | Steps:    4293 | Reward:  -2.303 | Avg(100):   0.201 | Entropy: 0.0978 | Acc: 16.7% (7+ 35-) | Lifetime: 20.4%
Episode   126 | Steps:    4316 | Reward:   0.998 | Avg(100):   0.212 | Entropy: 0.0978 | Acc: 26.1% (6+ 17-) | Lifetime: 20.4%
Episode   127 | Steps:    4343 | Reward:   0.499 | Avg(100):   0.205 | Entropy: 0.0978 | Acc: 22.2% (6+ 21-) | Lifetime: 20.4%
Episode   128 | Steps:    4374 | Reward:   2.597 | Avg(100):   0.220 | Entropy: 0.0977 | Acc: 25.8% (8+ 23-) | Lifetime: 20.4%
Episode   129 | Steps:    4403 | Reward:   2.598 | Avg(100):   0.252 | Entropy: 0.0977 | Acc: 27.6% (8+ 21-) | Lifetime: 20.5%
Episode   130 | Steps:    4435 | Reward:   3.497 | Avg(100):   0.273 | Entropy: 0.0977 | Acc: 28.1% (9+ 23-) | Lifetime: 20.5%
Episode   131 | Steps:    4477 | Reward:   0.497 | Avg(100):   0.309 | Entropy: 0.0977 | Acc: 21.4% (9+ 33-) | Lifetime: 20.5%
  [Step 4500] Action dist: A0:13% | A1:20% | A2:31% | A3:18% | A4:18%
Episode   132 | Steps:    4520 | Reward:  -3.303 | Avg(100):   0.284 | Entropy: 0.0977 | Acc: 11.6% (5+ 38-) | Lifetime: 20.5%
Episode   133 | Steps:    4558 | Reward:  -1.802 | Avg(100):   0.255 | Entropy: 0.0977 | Acc: 15.8% (6+ 32-) | Lifetime: 20.4%
Episode   134 | Steps:    4582 | Reward:   0.900 | Avg(100):   0.266 | Entropy: 0.0977 | Acc: 33.3% (8+ 16-) | Lifetime: 20.5%
Episode   135 | Steps:    4612 | Reward:   0.597 | Avg(100):   0.274 | Entropy: 0.0975 | Acc: 16.7% (5+ 25-) | Lifetime: 20.5%
Episode   136 | Steps:    4651 | Reward:  -3.003 | Avg(100):   0.223 | Entropy: 0.0975 | Acc: 10.3% (4+ 35-) | Lifetime: 20.4%
Episode   137 | Steps:    4679 | Reward:   0.899 | Avg(100):   0.232 | Entropy: 0.0975 | Acc: 32.1% (9+ 19-) | Lifetime: 20.4%
Episode   138 | Steps:    4700 | Reward:   3.499 | Avg(100):   0.257 | Entropy: 0.0975 | Acc: 42.9% (9+ 12-) | Lifetime: 20.5%
Episode   139 | Steps:    4730 | Reward:   3.698 | Avg(100):   0.284 | Entropy: 0.0975 | Acc: 33.3% (10+ 20-) | Lifetime: 20.6%
Episode   140 | Steps:    4774 | Reward:  -1.904 | Avg(100):   0.271 | Entropy: 0.0975 | Acc: 13.6% (6+ 38-) | Lifetime: 20.6%
Episode   141 | Steps:    4805 | Reward:   1.397 | Avg(100):   0.260 | Entropy: 0.0975 | Acc: 22.6% (7+ 24-) | Lifetime: 20.6%
Episode   142 | Steps:    4839 | Reward:  -0.103 | Avg(100):   0.259 | Entropy: 0.0975 | Acc: 17.6% (6+ 28-) | Lifetime: 20.6%
Episode   143 | Steps:    4871 | Reward:   1.597 | Avg(100):   0.280 | Entropy: 0.0974 | Acc: 28.1% (9+ 23-) | Lifetime: 20.6%
Episode   144 | Steps:    4905 | Reward:   1.098 | Avg(100):   0.288 | Entropy: 0.0974 | Acc: 23.5% (8+ 26-) | Lifetime: 20.6%
Episode   145 | Steps:    4946 | Reward:  -3.404 | Avg(100):   0.245 | Entropy: 0.0974 | Acc: 7.3% (3+ 38-) | Lifetime: 20.5%
Episode   146 | Steps:    4987 | Reward:  -4.103 | Avg(100):   0.213 | Entropy: 0.0974 | Acc: 12.2% (5+ 36-) | Lifetime: 20.4%
  [Step 5000] Action dist: A0:11% | A1:21% | A2:31% | A3:16% | A4:21%
Episode   147 | Steps:    5028 | Reward:  -2.403 | Avg(100):   0.177 | Entropy: 0.0974 | Acc: 14.6% (6+ 35-) | Lifetime: 20.4%
Episode   148 | Steps:    5059 | Reward:   2.698 | Avg(100):   0.230 | Entropy: 0.0974 | Acc: 29.0% (9+ 22-) | Lifetime: 20.5%
Episode   149 | Steps:    5104 | Reward:  -1.804 | Avg(100):   0.190 | Entropy: 0.0974 | Acc: 15.6% (7+ 38-) | Lifetime: 20.4%
Episode   150 | Steps:    5136 | Reward:   0.898 | Avg(100):   0.208 | Entropy: 0.0973 | Acc: 25.0% (8+ 24-) | Lifetime: 20.4%
Episode   151 | Steps:    5163 | Reward:   0.598 | Avg(100):   0.212 | Entropy: 0.0973 | Acc: 22.2% (6+ 21-) | Lifetime: 20.4%
Episode   152 | Steps:    5196 | Reward:   1.897 | Avg(100):   0.246 | Entropy: 0.0973 | Acc: 24.2% (8+ 25-) | Lifetime: 20.5%
Episode   153 | Steps:    5220 | Reward:   2.499 | Avg(100):   0.260 | Entropy: 0.0973 | Acc: 33.3% (8+ 16-) | Lifetime: 20.5%
Episode   154 | Steps:    5255 | Reward:  -1.002 | Avg(100):   0.256 | Entropy: 0.0973 | Acc: 17.1% (6+ 29-) | Lifetime: 20.5%
Episode   155 | Steps:    5291 | Reward:  -0.503 | Avg(100):   0.270 | Entropy: 0.0973 | Acc: 19.4% (7+ 29-) | Lifetime: 20.5%
Episode   156 | Steps:    5328 | Reward:  -1.503 | Avg(100):   0.227 | Entropy: 0.0973 | Acc: 13.5% (5+ 32-) | Lifetime: 20.5%
Episode   157 | Steps:    5361 | Reward:   0.497 | Avg(100):   0.223 | Entropy: 0.0973 | Acc: 21.2% (7+ 26-) | Lifetime: 20.5%
Episode   158 | Steps:    5389 | Reward:   2.697 | Avg(100):   0.228 | Entropy: 0.0971 | Acc: 25.0% (7+ 21-) | Lifetime: 20.5%
Episode   159 | Steps:    5419 | Reward:   1.498 | Avg(100):   0.277 | Entropy: 0.0971 | Acc: 23.3% (7+ 23-) | Lifetime: 20.5%
Episode   160 | Steps:    5439 | Reward:   1.799 | Avg(100):   0.312 | Entropy: 0.0971 | Acc: 35.0% (7+ 13-) | Lifetime: 20.6%
Episode   161 | Steps:    5475 | Reward:  -1.104 | Avg(100):   0.296 | Entropy: 0.0971 | Acc: 13.9% (5+ 31-) | Lifetime: 20.5%
  [Step 5500] Action dist: A0:13% | A1:17% | A2:36% | A3:15% | A4:20%
