
Training on cuda | logs -> training_logs/run_seed41_config10_fresh_20260513_200900
Config: ..\..\configs\config10.yaml
Episodes: 0 -> ...
Steps: 0 -> 100000

Episode     0 | Steps:      40 | Reward:   0.097 | Avg(100):   0.097 | Entropy: 0.1000 | Acc: 17.1% (7+ 34-) | Lifetime: 17.1%
Episode    44 | Steps:    1684 | Reward:  -0.502 | Avg(100):  -0.651 | Entropy: 0.0988 | Acc: 17.1% (6+ 29-) | Lifetime: 18.5%
Episode    45 | Steps:    1711 | Reward:   1.898 | Avg(100):  -0.596 | Entropy: 0.0988 | Acc: 25.9% (7+ 20-) | Lifetime: 18.6%
Episode    46 | Steps:    1751 | Reward:  -1.804 | Avg(100):  -0.622 | Entropy: 0.0988 | Acc: 10.0% (4+ 36-) | Lifetime: 18.4%
Episode    47 | Steps:    1778 | Reward:   3.698 | Avg(100):  -0.532 | Entropy: 0.0988 | Acc: 33.3% (9+ 18-) | Lifetime: 18.7%
Episode    48 | Steps:    1804 | Reward:   1.300 | Avg(100):  -0.494 | Entropy: 0.0986 | Acc: 34.6% (9+ 17-) | Lifetime: 18.9%
Episode    49 | Steps:    1832 | Reward:   0.499 | Avg(100):  -0.474 | Entropy: 0.0986 | Acc: 28.6% (8+ 20-) | Lifetime: 19.0%
Episode    50 | Steps:    1856 | Reward:   2.498 | Avg(100):  -0.416 | Entropy: 0.0986 | Acc: 33.3% (8+ 16-) | Lifetime: 19.2%
Episode    51 | Steps:    1885 | Reward:   0.398 | Avg(100):  -0.401 | Entropy: 0.0986 | Acc: 20.7% (6+ 23-) | Lifetime: 19.2%
Episode    52 | Steps:    1924 | Reward:  -0.103 | Avg(100):  -0.395 | Entropy: 0.0986 | Acc: 17.9% (7+ 32-) | Lifetime: 19.2%
Episode    53 | Steps:    1952 | Reward:   0.998 | Avg(100):  -0.369 | Entropy: 0.0986 | Acc: 28.6% (8+ 20-) | Lifetime: 19.4%
Episode    54 | Steps:    1987 | Reward:  -0.601 | Avg(100):  -0.373 | Entropy: 0.0986 | Acc: 20.0% (7+ 28-) | Lifetime: 19.4%
  [Step 2000] Action dist: A0:16% | A1:12% | A2:23% | A3:28% | A4:21%
Episode    55 | Steps:    2027 | Reward:  -0.304 | Avg(100):  -0.372 | Entropy: 0.0986 | Acc: 20.0% (8+ 32-) | Lifetime: 19.4%
Episode    56 | Steps:    2069 | Reward:  -1.800 | Avg(100):  -0.397 | Entropy: 0.0984 | Acc: 19.0% (8+ 34-) | Lifetime: 19.4%
Episode    57 | Steps:    2106 | Reward:  -3.502 | Avg(100):  -0.451 | Entropy: 0.0984 | Acc: 10.8% (4+ 33-) | Lifetime: 19.2%
Episode    58 | Steps:    2142 | Reward:  -0.602 | Avg(100):  -0.453 | Entropy: 0.0984 | Acc: 19.4% (7+ 29-) | Lifetime: 19.2%
Episode    59 | Steps:    2170 | Reward:   1.598 | Avg(100):  -0.419 | Entropy: 0.0984 | Acc: 28.6% (8+ 20-) | Lifetime: 19.3%
Episode    60 | Steps:    2207 | Reward:  -2.803 | Avg(100):  -0.458 | Entropy: 0.0984 | Acc: 13.5% (5+ 32-) | Lifetime: 19.2%
Episode    61 | Steps:    2233 | Reward:   1.200 | Avg(100):  -0.431 | Entropy: 0.0984 | Acc: 34.6% (9+ 17-) | Lifetime: 19.4%
Episode    62 | Steps:    2257 | Reward:   3.698 | Avg(100):  -0.366 | Entropy: 0.0984 | Acc: 33.3% (8+ 16-) | Lifetime: 19.6%
Episode    63 | Steps:    2287 | Reward:   0.600 | Avg(100):  -0.351 | Entropy: 0.0984 | Acc: 26.7% (8+ 22-) | Lifetime: 19.7%
Episode    64 | Steps:    2309 | Reward:   1.999 | Avg(100):  -0.315 | Entropy: 0.0982 | Acc: 36.4% (8+ 14-) | Lifetime: 19.8%
Episode    65 | Steps:    2342 | Reward:  -1.402 | Avg(100):  -0.331 | Entropy: 0.0982 | Acc: 21.2% (7+ 26-) | Lifetime: 19.8%
Episode    66 | Steps:    2375 | Reward:  -0.703 | Avg(100):  -0.337 | Entropy: 0.0982 | Acc: 12.1% (4+ 29-) | Lifetime: 19.7%
Episode    67 | Steps:    2415 | Reward:  -1.302 | Avg(100):  -0.351 | Entropy: 0.0982 | Acc: 17.5% (7+ 33-) | Lifetime: 19.7%
Episode    68 | Steps:    2454 | Reward:  -1.303 | Avg(100):  -0.365 | Entropy: 0.0982 | Acc: 17.9% (7+ 32-) | Lifetime: 19.7%
Episode    69 | Steps:    2480 | Reward:   1.099 | Avg(100):  -0.344 | Entropy: 0.0982 | Acc: 26.9% (7+ 19-) | Lifetime: 19.8%
  [Step 2500] Action dist: A0:18% | A1:13% | A2:20% | A3:29% | A4:20%
Episode    70 | Steps:    2508 | Reward:   0.098 | Avg(100):  -0.337 | Entropy: 0.0982 | Acc: 28.6% (8+ 20-) | Lifetime: 19.8%
Episode    71 | Steps:    2535 | Reward:   0.900 | Avg(100):  -0.320 | Entropy: 0.0982 | Acc: 29.6% (8+ 19-) | Lifetime: 20.0%
Episode    72 | Steps:    2565 | Reward:   1.098 | Avg(100):  -0.301 | Entropy: 0.0980 | Acc: 26.7% (8+ 22-) | Lifetime: 20.0%
Episode    73 | Steps:    2585 | Reward:   2.500 | Avg(100):  -0.263 | Entropy: 0.0980 | Acc: 45.0% (9+ 11-) | Lifetime: 20.2%
Episode    74 | Steps:    2618 | Reward:   1.698 | Avg(100):  -0.237 | Entropy: 0.0980 | Acc: 24.2% (8+ 25-) | Lifetime: 20.3%
Episode    75 | Steps:    2649 | Reward:  -1.502 | Avg(100):  -0.254 | Entropy: 0.0980 | Acc: 12.9% (4+ 27-) | Lifetime: 20.2%
Episode    76 | Steps:    2669 | Reward:   3.799 | Avg(100):  -0.201 | Entropy: 0.0980 | Acc: 50.0% (10+ 10-) | Lifetime: 20.4%
Episode    77 | Steps:    2706 | Reward:  -0.804 | Avg(100):  -0.209 | Entropy: 0.0980 | Acc: 13.5% (5+ 32-) | Lifetime: 20.3%
Episode    78 | Steps:    2731 | Reward:   1.699 | Avg(100):  -0.184 | Entropy: 0.0980 | Acc: 32.0% (8+ 17-) | Lifetime: 20.4%
Episode    79 | Steps:    2765 | Reward:  -0.902 | Avg(100):  -0.193 | Entropy: 0.0980 | Acc: 17.6% (6+ 28-) | Lifetime: 20.4%
Episode    80 | Steps:    2799 | Reward:  -0.703 | Avg(100):  -0.200 | Entropy: 0.0980 | Acc: 20.6% (7+ 27-) | Lifetime: 20.4%
Episode    81 | Steps:    2835 | Reward:  -1.504 | Avg(100):  -0.216 | Entropy: 0.0977 | Acc: 19.4% (7+ 29-) | Lifetime: 20.4%
Episode    82 | Steps:    2877 | Reward:  -2.803 | Avg(100):  -0.247 | Entropy: 0.0977 | Acc: 14.3% (6+ 36-) | Lifetime: 20.3%
Episode    83 | Steps:    2911 | Reward:  -0.502 | Avg(100):  -0.250 | Entropy: 0.0977 | Acc: 20.6% (7+ 27-) | Lifetime: 20.3%
Episode    84 | Steps:    2939 | Reward:   4.198 | Avg(100):  -0.198 | Entropy: 0.0977 | Acc: 39.3% (11+ 17-) | Lifetime: 20.5%
Episode    85 | Steps:    2976 | Reward:   0.896 | Avg(100):  -0.185 | Entropy: 0.0977 | Acc: 21.6% (8+ 29-) | Lifetime: 20.5%
  [Step 3000] Action dist: A0:17% | A1:12% | A2:24% | A3:28% | A4:20%
Episode    86 | Steps:    3005 | Reward:   4.197 | Avg(100):  -0.134 | Entropy: 0.0977 | Acc: 27.6% (8+ 21-) | Lifetime: 20.6%
Episode    87 | Steps:    3032 | Reward:   0.899 | Avg(100):  -0.123 | Entropy: 0.0977 | Acc: 25.9% (7+ 20-) | Lifetime: 20.6%
Episode    88 | Steps:    3065 | Reward:   0.397 | Avg(100):  -0.117 | Entropy: 0.0977 | Acc: 21.2% (7+ 26-) | Lifetime: 20.6%
Episode    89 | Steps:    3085 | Reward:   3.500 | Avg(100):  -0.077 | Entropy: 0.0975 | Acc: 40.0% (8+ 12-) | Lifetime: 20.7%
Episode    90 | Steps:    3119 | Reward:  -3.002 | Avg(100):  -0.109 | Entropy: 0.0975 | Acc: 14.7% (5+ 29-) | Lifetime: 20.7%
Episode    91 | Steps:    3146 | Reward:   2.197 | Avg(100):  -0.084 | Entropy: 0.0975 | Acc: 29.6% (8+ 19-) | Lifetime: 20.7%
Episode    92 | Steps:    3178 | Reward:   0.299 | Avg(100):  -0.080 | Entropy: 0.0975 | Acc: 25.0% (8+ 24-) | Lifetime: 20.8%
Episode    93 | Steps:    3203 | Reward:   2.799 | Avg(100):  -0.049 | Entropy: 0.0975 | Acc: 36.0% (9+ 16-) | Lifetime: 20.9%
Episode    94 | Steps:    3227 | Reward:   3.098 | Avg(100):  -0.016 | Entropy: 0.0975 | Acc: 37.5% (9+ 15-) | Lifetime: 21.0%
Episode    95 | Steps:    3250 | Reward:   2.199 | Avg(100):   0.007 | Entropy: 0.0975 | Acc: 34.8% (8+ 15-) | Lifetime: 21.1%
Episode    96 | Steps:    3279 | Reward:  -0.202 | Avg(100):   0.005 | Entropy: 0.0975 | Acc: 24.1% (7+ 22-) | Lifetime: 21.2%
Episode    97 | Steps:    3305 | Reward:   4.298 | Avg(100):   0.049 | Entropy: 0.0975 | Acc: 34.6% (9+ 17-) | Lifetime: 21.3%
Episode    98 | Steps:    3333 | Reward:   0.699 | Avg(100):   0.055 | Entropy: 0.0973 | Acc: 25.0% (7+ 21-) | Lifetime: 21.3%
Episode    99 | Steps:    3360 | Reward:  -0.300 | Avg(100):   0.052 | Entropy: 0.0973 | Acc: 25.9% (7+ 20-) | Lifetime: 21.3%
Episode   100 | Steps:    3378 | Reward:   2.901 | Avg(100):   0.080 | Entropy: 0.0973 | Acc: 50.0% (9+ 9-) | Lifetime: 21.5%
Episode   101 | Steps:    3411 | Reward:   0.799 | Avg(100):   0.087 | Entropy: 0.0973 | Acc: 24.2% (8+ 25-) | Lifetime: 21.5%
Episode   102 | Steps:    3436 | Reward:   4.397 | Avg(100):   0.113 | Entropy: 0.0973 | Acc: 32.0% (8+ 17-) | Lifetime: 21.6%
Episode   103 | Steps:    3462 | Reward:   1.098 | Avg(100):   0.133 | Entropy: 0.0973 | Acc: 30.8% (8+ 18-) | Lifetime: 21.7%
Episode   104 | Steps:    3486 | Reward:   3.598 | Avg(100):   0.171 | Entropy: 0.0973 | Acc: 29.2% (7+ 17-) | Lifetime: 21.7%
  [Step 3500] Action dist: A0:13% | A1:14% | A2:32% | A3:26% | A4:14%
Episode   105 | Steps:    3517 | Reward:   0.198 | Avg(100):   0.233 | Entropy: 0.0973 | Acc: 19.4% (6+ 25-) | Lifetime: 21.7%
Episode   106 | Steps:    3536 | Reward:   3.500 | Avg(100):   0.273 | Entropy: 0.0973 | Acc: 47.4% (9+ 10-) | Lifetime: 21.8%
Episode   107 | Steps:    3570 | Reward:  -0.703 | Avg(100):   0.304 | Entropy: 0.0973 | Acc: 11.8% (4+ 30-) | Lifetime: 21.7%
Episode   108 | Steps:    3599 | Reward:  -0.202 | Avg(100):   0.287 | Entropy: 0.0971 | Acc: 17.2% (5+ 24-) | Lifetime: 21.7%
Episode   109 | Steps:    3624 | Reward:   2.497 | Avg(100):   0.305 | Entropy: 0.0971 | Acc: 32.0% (8+ 17-) | Lifetime: 21.8%
Episode   110 | Steps:    3653 | Reward:   1.698 | Avg(100):   0.371 | Entropy: 0.0971 | Acc: 24.1% (7+ 22-) | Lifetime: 21.8%
Episode   111 | Steps:    3682 | Reward:   0.197 | Avg(100):   0.390 | Entropy: 0.0971 | Acc: 17.2% (5+ 24-) | Lifetime: 21.7%
Episode   112 | Steps:    3714 | Reward:   0.297 | Avg(100):   0.392 | Entropy: 0.0971 | Acc: 18.8% (6+ 26-) | Lifetime: 21.7%
Episode   113 | Steps:    3747 | Reward:   2.198 | Avg(100):   0.423 | Entropy: 0.0971 | Acc: 24.2% (8+ 25-) | Lifetime: 21.7%
Episode   114 | Steps:    3777 | Reward:  -0.902 | Avg(100):   0.406 | Entropy: 0.0971 | Acc: 16.7% (5+ 25-) | Lifetime: 21.7%
Episode   115 | Steps:    3809 | Reward:  -0.003 | Avg(100):   0.395 | Entropy: 0.0971 | Acc: 18.8% (6+ 26-) | Lifetime: 21.7%
Episode   116 | Steps:    3830 | Reward:   2.501 | Avg(100):   0.463 | Entropy: 0.0971 | Acc: 42.9% (9+ 12-) | Lifetime: 21.8%
Episode   117 | Steps:    3860 | Reward:  -2.203 | Avg(100):   0.440 | Entropy: 0.0969 | Acc: 10.0% (3+ 27-) | Lifetime: 21.7%
Episode   118 | Steps:    3887 | Reward:   2.998 | Avg(100):   0.497 | Entropy: 0.0969 | Acc: 29.6% (8+ 19-) | Lifetime: 21.8%
Episode   119 | Steps:    3908 | Reward:   2.801 | Avg(100):   0.550 | Entropy: 0.0969 | Acc: 47.6% (10+ 11-) | Lifetime: 21.9%
Episode   120 | Steps:    3941 | Reward:  -0.003 | Avg(100):   0.558 | Entropy: 0.0969 | Acc: 15.2% (5+ 28-) | Lifetime: 21.8%
Episode   121 | Steps:    3968 | Reward:   1.897 | Avg(100):   0.537 | Entropy: 0.0969 | Acc: 22.2% (6+ 21-) | Lifetime: 21.8%
Episode   122 | Steps:    3996 | Reward:   1.398 | Avg(100):   0.593 | Entropy: 0.0969 | Acc: 28.6% (8+ 20-) | Lifetime: 21.9%
  [Step 4000] Action dist: A0:10% | A1:11% | A2:35% | A3:30% | A4:14%
Episode   123 | Steps:    4034 | Reward:  -1.404 | Avg(100):   0.631 | Entropy: 0.0969 | Acc: 15.8% (6+ 32-) | Lifetime: 21.8%
Episode   124 | Steps:    4064 | Reward:   1.897 | Avg(100):   0.660 | Entropy: 0.0969 | Acc: 23.3% (7+ 23-) | Lifetime: 21.8%
Episode   125 | Steps:    4092 | Reward:   2.199 | Avg(100):   0.708 | Entropy: 0.0969 | Acc: 32.1% (9+ 19-) | Lifetime: 21.9%
Episode   126 | Steps:    4123 | Reward:   1.498 | Avg(100):   0.735 | Entropy: 0.0967 | Acc: 25.8% (8+ 23-) | Lifetime: 21.9%
Episode   127 | Steps:    4150 | Reward:   0.698 | Avg(100):   0.717 | Entropy: 0.0967 | Acc: 22.2% (6+ 21-) | Lifetime: 21.9%
Episode   128 | Steps:    4171 | Reward:   4.499 | Avg(100):   0.775 | Entropy: 0.0967 | Acc: 42.9% (9+ 12-) | Lifetime: 22.1%
Episode   129 | Steps:    4199 | Reward:   2.697 | Avg(100):   0.802 | Entropy: 0.0967 | Acc: 32.1% (9+ 19-) | Lifetime: 22.1%
Episode   130 | Steps:    4228 | Reward:   1.598 | Avg(100):   0.797 | Entropy: 0.0967 | Acc: 27.6% (8+ 21-) | Lifetime: 22.2%
Episode   131 | Steps:    4259 | Reward:   0.698 | Avg(100):   0.816 | Entropy: 0.0967 | Acc: 29.0% (9+ 22-) | Lifetime: 22.2%
Episode   132 | Steps:    4293 | Reward:  -0.103 | Avg(100):   0.853 | Entropy: 0.0967 | Acc: 17.6% (6+ 28-) | Lifetime: 22.2%
Episode   133 | Steps:    4325 | Reward:  -2.299 | Avg(100):   0.833 | Entropy: 0.0967 | Acc: 25.0% (8+ 24-) | Lifetime: 22.2%
Episode   134 | Steps:    4352 | Reward:   2.898 | Avg(100):   0.860 | Entropy: 0.0965 | Acc: 33.3% (9+ 18-) | Lifetime: 22.3%
Episode   135 | Steps:    4378 | Reward:   1.698 | Avg(100):   0.874 | Entropy: 0.0965 | Acc: 26.9% (7+ 19-) | Lifetime: 22.3%
Episode   136 | Steps:    4406 | Reward:   2.097 | Avg(100):   0.894 | Entropy: 0.0965 | Acc: 28.6% (8+ 20-) | Lifetime: 22.3%
Episode   137 | Steps:    4430 | Reward:   2.598 | Avg(100):   0.876 | Entropy: 0.0965 | Acc: 29.2% (7+ 17-) | Lifetime: 22.4%
Episode   138 | Steps:    4441 | Reward:  -0.901 | Avg(100):   0.830 | Entropy: 0.0965 | Acc: 9.1% (1+ 10-) | Lifetime: 22.3%
Episode   139 | Steps:    4478 | Reward:   0.097 | Avg(100):   0.822 | Entropy: 0.0965 | Acc: 16.2% (6+ 31-) | Lifetime: 22.3%
  [Step 4500] Action dist: A0:16% | A1:12% | A2:34% | A3:24% | A4:14%
Episode   140 | Steps:    4517 | Reward:   1.096 | Avg(100):   0.825 | Entropy: 0.0965 | Acc: 17.9% (7+ 32-) | Lifetime: 22.2%
Episode   141 | Steps:    4555 | Reward:  -3.403 | Avg(100):   0.797 | Entropy: 0.0965 | Acc: 10.5% (4+ 34-) | Lifetime: 22.1%
Episode   142 | Steps:    4582 | Reward:   0.998 | Avg(100):   0.824 | Entropy: 0.0965 | Acc: 25.9% (7+ 20-) | Lifetime: 22.2%
Episode   143 | Steps:    4613 | Reward:   1.097 | Avg(100):   0.852 | Entropy: 0.0963 | Acc: 19.4% (6+ 25-) | Lifetime: 22.1%
Episode   144 | Steps:    4638 | Reward:   2.198 | Avg(100):   0.879 | Entropy: 0.0963 | Acc: 36.0% (9+ 16-) | Lifetime: 22.2%
Episode   145 | Steps:    4672 | Reward:  -0.603 | Avg(100):   0.854 | Entropy: 0.0963 | Acc: 17.6% (6+ 28-) | Lifetime: 22.2%
Episode   146 | Steps:    4695 | Reward:   4.400 | Avg(100):   0.916 | Entropy: 0.0963 | Acc: 39.1% (9+ 14-) | Lifetime: 22.3%
Episode   147 | Steps:    4723 | Reward:   2.097 | Avg(100):   0.900 | Entropy: 0.0963 | Acc: 25.0% (7+ 21-) | Lifetime: 22.3%
Episode   148 | Steps:    4752 | Reward:  -1.202 | Avg(100):   0.875 | Entropy: 0.0963 | Acc: 17.2% (5+ 24-) | Lifetime: 22.3%
Episode   149 | Steps:    4781 | Reward:   0.498 | Avg(100):   0.875 | Entropy: 0.0963 | Acc: 20.7% (6+ 23-) | Lifetime: 22.3%
Episode   150 | Steps:    4817 | Reward:  -3.102 | Avg(100):   0.819 | Entropy: 0.0963 | Acc: 13.9% (5+ 31-) | Lifetime: 22.2%
Episode   151 | Steps:    4849 | Reward:  -1.502 | Avg(100):   0.800 | Entropy: 0.0963 | Acc: 18.8% (6+ 26-) | Lifetime: 22.2%
Episode   152 | Steps:    4888 | Reward:  -1.403 | Avg(100):   0.787 | Entropy: 0.0961 | Acc: 15.4% (6+ 33-) | Lifetime: 22.1%
Episode   153 | Steps:    4910 | Reward:   2.199 | Avg(100):   0.799 | Entropy: 0.0961 | Acc: 36.4% (8+ 14-) | Lifetime: 22.2%
Episode   154 | Steps:    4947 | Reward:  -2.004 | Avg(100):   0.785 | Entropy: 0.0961 | Acc: 10.8% (4+ 33-) | Lifetime: 22.1%
Episode   155 | Steps:    4971 | Reward:   0.200 | Avg(100):   0.790 | Entropy: 0.0961 | Acc: 29.2% (7+ 17-) | Lifetime: 22.1%
Episode   156 | Steps:    4998 | Reward:   1.300 | Avg(100):   0.821 | Entropy: 0.0961 | Acc: 25.9% (7+ 20-) | Lifetime: 22.1%
  [Step 5000] Action dist: A0:14% | A1:12% | A2:36% | A3:26% | A4:13%
Episode   157 | Steps:    5031 | Reward:  -2.903 | Avg(100):   0.827 | Entropy: 0.0961 | Acc: 9.1% (3+ 30-) | Lifetime: 22.1%
Episode   158 | Steps:    5069 | Reward:  -1.903 | Avg(100):   0.814 | Entropy: 0.0961 | Acc: 13.2% (5+ 33-) | Lifetime: 22.0%
Episode   159 | Steps:    5096 | Reward:   1.797 | Avg(100):   0.816 | Entropy: 0.0961 | Acc: 25.9% (7+ 20-) | Lifetime: 22.0%
Episode   160 | Steps:    5119 | Reward:   2.999 | Avg(100):   0.874 | Entropy: 0.0961 | Acc: 30.4% (7+ 16-) | Lifetime: 22.1%
Episode   161 | Steps:    5147 | Reward:   0.899 | Avg(100):   0.871 | Entropy: 0.0959 | Acc: 28.6% (8+ 20-) | Lifetime: 22.1%
Episode   162 | Steps:    5183 | Reward:  -0.903 | Avg(100):   0.825 | Entropy: 0.0959 | Acc: 16.7% (6+ 30-) | Lifetime: 22.0%
Episode   163 | Steps:    5205 | Reward:   3.998 | Avg(100):   0.859 | Entropy: 0.0959 | Acc: 45.5% (10+ 12-) | Lifetime: 22.1%
