
Training on cuda | logs -> training_logs/run_seed43_config5 (3)_fresh_20260527_011009
Config: ..\..\configs\config5 (3).yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

Episode     0 | Steps:      25 | Reward:  -1.003 | Avg(100):  -1.003 | Entropy: 0.1000 | Acc: 19.2% (5+ 21-) | Lifetime: 19.2%
Episode     1 | Steps:      46 | Reward:   0.399 | Avg(100):  -0.302 | Entropy: 0.1000 | Acc: 28.6% (6+ 15-) | Lifetime: 23.4%
Episode     2 | Steps:      77 | Reward:  -0.303 | Avg(100):  -0.302 | Entropy: 0.1000 | Acc: 16.1% (5+ 26-) | Lifetime: 20.5%
Episode     3 | Steps:     105 | Reward:  -1.801 | Avg(100):  -0.677 | Entropy: 0.1000 | Acc: 21.4% (6+ 22-) | Lifetime: 20.8%
Episode     4 | Steps:     132 | Reward:   1.100 | Avg(100):  -0.322 | Entropy: 0.1000 | Acc: 29.6% (8+ 19-) | Lifetime: 22.6%
Episode     5 | Steps:     160 | Reward:   0.997 | Avg(100):  -0.102 | Entropy: 0.1000 | Acc: 21.4% (6+ 22-) | Lifetime: 22.4%
Episode     6 | Steps:     185 | Reward:   4.897 | Avg(100):   0.612 | Entropy: 0.1000 | Acc: 36.0% (9+ 16-) | Lifetime: 24.2%
Episode     7 | Steps:     221 | Reward:  -1.802 | Avg(100):   0.311 | Entropy: 0.1000 | Acc: 13.9% (5+ 31-) | Lifetime: 22.5%
Episode     8 | Steps:     238 | Reward:  -0.802 | Avg(100):   0.187 | Entropy: 0.1000 | Acc: 11.8% (2+ 15-) | Lifetime: 21.8%
Episode     9 | Steps:     262 | Reward:  -0.600 | Avg(100):   0.108 | Entropy: 0.0999 | Acc: 25.0% (6+ 18-) | Lifetime: 22.1%
Episode    10 | Steps:     297 | Reward:  -2.502 | Avg(100):  -0.129 | Entropy: 0.0999 | Acc: 14.3% (5+ 30-) | Lifetime: 21.1%
Episode    11 | Steps:     326 | Reward:   0.399 | Avg(100):  -0.085 | Entropy: 0.0999 | Acc: 27.6% (8+ 21-) | Lifetime: 21.7%
Episode    12 | Steps:     352 | Reward:   2.497 | Avg(100):   0.114 | Entropy: 0.0999 | Acc: 23.1% (6+ 20-) | Lifetime: 21.8%
Episode    13 | Steps:     383 | Reward:   0.697 | Avg(100):   0.155 | Entropy: 0.0999 | Acc: 22.6% (7+ 24-) | Lifetime: 21.9%
Episode    14 | Steps:     411 | Reward:   2.297 | Avg(100):   0.298 | Entropy: 0.0999 | Acc: 28.6% (8+ 20-) | Lifetime: 22.3%
Episode    15 | Steps:     433 | Reward:  -0.302 | Avg(100):   0.261 | Entropy: 0.0999 | Acc: 18.2% (4+ 18-) | Lifetime: 22.1%
Episode    16 | Steps:     456 | Reward:   0.799 | Avg(100):   0.292 | Entropy: 0.0999 | Acc: 30.4% (7+ 16-) | Lifetime: 22.5%
Episode    17 | Steps:     496 | Reward:  -1.301 | Avg(100):   0.204 | Entropy: 0.0999 | Acc: 22.5% (9+ 31-) | Lifetime: 22.5%
  [Step 500] Action dist: A0:18% | A1:22% | A2:25% | A3:15% | A4:20%
Episode    18 | Steps:     532 | Reward:  -0.702 | Avg(100):   0.156 | Entropy: 0.0997 | Acc: 19.4% (7+ 29-) | Lifetime: 22.3%
Episode    19 | Steps:     571 | Reward:  -3.801 | Avg(100):  -0.042 | Entropy: 0.0997 | Acc: 15.4% (6+ 33-) | Lifetime: 21.9%
Episode    20 | Steps:     614 | Reward:  -3.104 | Avg(100):  -0.188 | Entropy: 0.0997 | Acc: 7.0% (3+ 40-) | Lifetime: 20.8%
Episode    21 | Steps:     640 | Reward:   0.198 | Avg(100):  -0.170 | Entropy: 0.0997 | Acc: 23.1% (6+ 20-) | Lifetime: 20.9%
Episode    22 | Steps:     670 | Reward:   0.298 | Avg(100):  -0.150 | Entropy: 0.0997 | Acc: 26.7% (8+ 22-) | Lifetime: 21.2%
Episode    23 | Steps:     703 | Reward:  -1.803 | Avg(100):  -0.219 | Entropy: 0.0997 | Acc: 15.2% (5+ 28-) | Lifetime: 20.9%
Episode    24 | Steps:     743 | Reward:  -3.903 | Avg(100):  -0.366 | Entropy: 0.0997 | Acc: 10.0% (4+ 36-) | Lifetime: 20.3%
Episode    25 | Steps:     773 | Reward:  -0.403 | Avg(100):  -0.367 | Entropy: 0.0996 | Acc: 20.0% (6+ 24-) | Lifetime: 20.3%
Episode    26 | Steps:     809 | Reward:  -1.802 | Avg(100):  -0.421 | Entropy: 0.0996 | Acc: 19.4% (7+ 29-) | Lifetime: 20.2%
Episode    27 | Steps:     812 | Reward:   1.900 | Avg(100):  -0.338 | Entropy: 0.0996 | Acc: 66.7% (2+ 1-) | Lifetime: 20.4%
Episode    28 | Steps:     840 | Reward:   1.299 | Avg(100):  -0.281 | Entropy: 0.0996 | Acc: 21.4% (6+ 22-) | Lifetime: 20.5%
Episode    29 | Steps:     882 | Reward:  -3.202 | Avg(100):  -0.379 | Entropy: 0.0996 | Acc: 14.3% (6+ 36-) | Lifetime: 20.2%
Episode    30 | Steps:     898 | Reward:  -2.102 | Avg(100):  -0.434 | Entropy: 0.0996 | Acc: 6.2% (1+ 15-) | Lifetime: 19.9%
Episode    31 | Steps:     931 | Reward:  -1.802 | Avg(100):  -0.477 | Entropy: 0.0996 | Acc: 15.2% (5+ 28-) | Lifetime: 19.7%
Episode    32 | Steps:     947 | Reward:  -1.701 | Avg(100):  -0.514 | Entropy: 0.0996 | Acc: 12.5% (2+ 14-) | Lifetime: 19.6%
Episode    33 | Steps:     976 | Reward:   1.897 | Avg(100):  -0.443 | Entropy: 0.0996 | Acc: 24.1% (7+ 22-) | Lifetime: 19.8%
  [Step 1000] Action dist: A0:17% | A1:25% | A2:22% | A3:19% | A4:17%
Episode    34 | Steps:    1000 | Reward:   3.498 | Avg(100):  -0.331 | Entropy: 0.0996 | Acc: 41.7% (10+ 14-) | Lifetime: 20.3%
Episode    35 | Steps:    1040 | Reward:  -3.503 | Avg(100):  -0.419 | Entropy: 0.0995 | Acc: 12.5% (5+ 35-) | Lifetime: 20.0%
Episode    36 | Steps:    1071 | Reward:  -0.102 | Avg(100):  -0.410 | Entropy: 0.0995 | Acc: 22.6% (7+ 24-) | Lifetime: 20.1%
Episode    37 | Steps:    1094 | Reward:   2.498 | Avg(100):  -0.334 | Entropy: 0.0995 | Acc: 34.8% (8+ 15-) | Lifetime: 20.4%
Episode    38 | Steps:    1123 | Reward:   0.997 | Avg(100):  -0.299 | Entropy: 0.0995 | Acc: 24.1% (7+ 22-) | Lifetime: 20.5%
Episode    39 | Steps:    1153 | Reward:   0.099 | Avg(100):  -0.289 | Entropy: 0.0995 | Acc: 24.1% (7+ 22-) | Lifetime: 20.6%
Episode    40 | Steps:    1197 | Reward:  -5.104 | Avg(100):  -0.407 | Entropy: 0.0995 | Acc: 7.0% (3+ 40-) | Lifetime: 20.1%
