
Training on cuda | logs -> training_logs/run_seed41_config3_fresh_20260528_003340
Config: ..\..\configs\config3.yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

Episode     0 | Steps:      42 | Reward:  -5.804 | Avg(100):  -5.804 | Entropy: 0.1000 | Acc: 9.3% (4+ 39-) | Lifetime: 9.3%
Episode     1 | Steps:      65 | Reward:   1.798 | Avg(100):  -2.003 | Entropy: 0.1000 | Acc: 30.4% (7+ 16-) | Lifetime: 16.7%
Episode     2 | Steps:     109 | Reward:  -5.104 | Avg(100):  -3.037 | Entropy: 0.1000 | Acc: 11.6% (5+ 38-) | Lifetime: 14.7%
Episode     3 | Steps:     136 | Reward:  -0.003 | Avg(100):  -2.278 | Entropy: 0.1000 | Acc: 25.9% (7+ 20-) | Lifetime: 16.9%
Episode     4 | Steps:     166 | Reward:  -0.901 | Avg(100):  -2.003 | Entropy: 0.1000 | Acc: 24.1% (7+ 22-) | Lifetime: 18.2%
Episode     5 | Steps:     183 | Reward:   2.700 | Avg(100):  -1.219 | Entropy: 0.1000 | Acc: 47.1% (8+ 9-) | Lifetime: 20.9%
Episode     6 | Steps:     238 | Reward:  -8.504 | Avg(100):  -2.260 | Entropy: 0.1000 | Acc: 9.1% (5+ 50-) | Lifetime: 18.1%
Episode     7 | Steps:     264 | Reward:  -2.201 | Avg(100):  -2.252 | Entropy: 0.0999 | Acc: 19.2% (5+ 21-) | Lifetime: 18.3%
Episode     8 | Steps:     297 | Reward:  -1.203 | Avg(100):  -2.136 | Entropy: 0.0999 | Acc: 21.2% (7+ 26-) | Lifetime: 18.6%
Episode     9 | Steps:     328 | Reward:  -2.002 | Avg(100):  -2.122 | Entropy: 0.0999 | Acc: 19.4% (6+ 25-) | Lifetime: 18.7%
Episode    10 | Steps:     348 | Reward:   1.899 | Avg(100):  -1.757 | Entropy: 0.0999 | Acc: 35.0% (7+ 13-) | Lifetime: 19.6%
Episode    11 | Steps:     390 | Reward:  -4.904 | Avg(100):  -2.019 | Entropy: 0.0999 | Acc: 11.9% (5+ 37-) | Lifetime: 18.8%
Episode    12 | Steps:     416 | Reward:  -1.502 | Avg(100):  -1.979 | Entropy: 0.0999 | Acc: 23.1% (6+ 20-) | Lifetime: 19.0%
Episode    13 | Steps:     448 | Reward:  -2.902 | Avg(100):  -2.045 | Entropy: 0.0999 | Acc: 15.6% (5+ 27-) | Lifetime: 18.8%
Episode    14 | Steps:     486 | Reward:  -4.103 | Avg(100):  -2.182 | Entropy: 0.0999 | Acc: 13.2% (5+ 33-) | Lifetime: 18.4%
  [Step 500] Action dist: A0:23% | A1:20% | A2:12% | A3:26% | A4:18%
Episode    15 | Steps:     522 | Reward:  -5.099 | Avg(100):  -2.365 | Entropy: 0.0997 | Acc: 20.0% (7+ 28-) | Lifetime: 18.5%
Episode    16 | Steps:     561 | Reward:  -6.801 | Avg(100):  -2.626 | Entropy: 0.0997 | Acc: 10.5% (4+ 34-) | Lifetime: 17.9%
Episode    17 | Steps:     595 | Reward:  -4.302 | Avg(100):  -2.719 | Entropy: 0.0997 | Acc: 14.7% (5+ 29-) | Lifetime: 17.7%
Episode    18 | Steps:     632 | Reward:  -5.201 | Avg(100):  -2.849 | Entropy: 0.0997 | Acc: 16.2% (6+ 31-) | Lifetime: 17.6%
Episode    19 | Steps:     673 | Reward:  -1.402 | Avg(100):  -2.777 | Entropy: 0.0997 | Acc: 22.0% (9+ 32-) | Lifetime: 17.9%
Episode    20 | Steps:     717 | Reward:  -4.304 | Avg(100):  -2.850 | Entropy: 0.0997 | Acc: 11.4% (5+ 39-) | Lifetime: 17.5%
Episode    21 | Steps:     745 | Reward:  -3.503 | Avg(100):  -2.879 | Entropy: 0.0997 | Acc: 10.7% (3+ 25-) | Lifetime: 17.3%
Episode    22 | Steps:     766 | Reward:  -0.002 | Avg(100):  -2.754 | Entropy: 0.0997 | Acc: 28.6% (6+ 15-) | Lifetime: 17.6%
Episode    23 | Steps:     795 | Reward:  -1.803 | Avg(100):  -2.715 | Entropy: 0.0996 | Acc: 17.2% (5+ 24-) | Lifetime: 17.6%
Episode    24 | Steps:     829 | Reward:  -3.201 | Avg(100):  -2.734 | Entropy: 0.0996 | Acc: 18.8% (6+ 26-) | Lifetime: 17.6%
Episode    25 | Steps:     865 | Reward:  -4.203 | Avg(100):  -2.791 | Entropy: 0.0996 | Acc: 11.4% (4+ 31-) | Lifetime: 17.3%
Episode    26 | Steps:     895 | Reward:  -2.801 | Avg(100):  -2.791 | Entropy: 0.0996 | Acc: 20.0% (6+ 24-) | Lifetime: 17.4%
Episode    27 | Steps:     936 | Reward:  -5.404 | Avg(100):  -2.884 | Entropy: 0.0996 | Acc: 9.8% (4+ 37-) | Lifetime: 17.1%
Episode    28 | Steps:     973 | Reward:  -5.000 | Avg(100):  -2.957 | Entropy: 0.0996 | Acc: 18.9% (7+ 30-) | Lifetime: 17.2%
  [Step 1000] Action dist: A0:19% | A1:17% | A2:17% | A3:27% | A4:20%
Episode    29 | Steps:    1000 | Reward:   1.398 | Avg(100):  -2.812 | Entropy: 0.0996 | Acc: 33.3% (9+ 18-) | Lifetime: 17.6%
Episode    30 | Steps:    1018 | Reward:   3.699 | Avg(100):  -2.602 | Entropy: 0.0996 | Acc: 50.0% (9+ 9-) | Lifetime: 18.2%
Episode    31 | Steps:    1040 | Reward:   1.698 | Avg(100):  -2.468 | Entropy: 0.0995 | Acc: 36.4% (8+ 14-) | Lifetime: 18.6%
Episode    32 | Steps:    1071 | Reward:  -1.503 | Avg(100):  -2.438 | Entropy: 0.0995 | Acc: 19.4% (6+ 25-) | Lifetime: 18.6%
Episode    33 | Steps:    1076 | Reward:  -1.001 | Avg(100):  -2.396 | Entropy: 0.0995 | Acc: 0.0% (0+ 5-) | Lifetime: 18.5%
Episode    34 | Steps:    1101 | Reward:   2.097 | Avg(100):  -2.268 | Entropy: 0.0995 | Acc: 32.0% (8+ 17-) | Lifetime: 18.8%
Episode    35 | Steps:    1128 | Reward:   1.397 | Avg(100):  -2.166 | Entropy: 0.0995 | Acc: 30.8% (8+ 18-) | Lifetime: 19.1%
Episode    36 | Steps:    1160 | Reward:  -1.801 | Avg(100):  -2.156 | Entropy: 0.0995 | Acc: 25.0% (8+ 24-) | Lifetime: 19.3%
Episode    37 | Steps:    1185 | Reward:  -1.801 | Avg(100):  -2.147 | Entropy: 0.0995 | Acc: 24.0% (6+ 19-) | Lifetime: 19.4%
Episode    38 | Steps:    1210 | Reward:   0.099 | Avg(100):  -2.089 | Entropy: 0.0995 | Acc: 32.0% (8+ 17-) | Lifetime: 19.6%
Episode    39 | Steps:    1227 | Reward:  -0.802 | Avg(100):  -2.057 | Entropy: 0.0995 | Acc: 17.6% (3+ 14-) | Lifetime: 19.6%
Episode    40 | Steps:    1258 | Reward:  -3.301 | Avg(100):  -2.087 | Entropy: 0.0995 | Acc: 20.0% (6+ 24-) | Lifetime: 19.6%
