
Training on cuda | logs -> training_logs/run_seed42_config10 (2)_resumed_20260522_230132
Config: ..\..\configs\config10 (2).yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

No accuracy CSV at training_logs/run_seed41_config3_fresh_20260522_170933/accuracy_final.csv — starting fresh.
Episode     0 | Steps:      37 | Reward:   1.197 | Avg(100):   1.197 | Entropy: 0.1000 | Acc: 23.7% (9+ 29-) | Lifetime: 23.7%
Episode    27 | Steps:     940 | Reward:  -2.203 | Avg(100):  -0.827 | Entropy: 0.0996 | Acc: 14.3% (5+ 30-) | Lifetime: 19.6%
Episode    28 | Steps:     975 | Reward:  -0.902 | Avg(100):  -0.830 | Entropy: 0.0996 | Acc: 22.9% (8+ 27-) | Lifetime: 19.7%
  [Step 1000] Action dist: A0:18% | A1:19% | A2:18% | A3:16% | A4:29%
Episode    29 | Steps:    1007 | Reward:   0.398 | Avg(100):  -0.789 | Entropy: 0.0996 | Acc: 21.9% (7+ 25-) | Lifetime: 19.7%
Episode    30 | Steps:    1063 | Reward:  -2.505 | Avg(100):  -0.844 | Entropy: 0.0995 | Acc: 12.5% (7+ 49-) | Lifetime: 19.4%
Episode    31 | Steps:    1091 | Reward:   2.097 | Avg(100):  -0.752 | Entropy: 0.0995 | Acc: 25.0% (7+ 21-) | Lifetime: 19.5%
Episode    32 | Steps:    1123 | Reward:  -1.101 | Avg(100):  -0.763 | Entropy: 0.0995 | Acc: 21.9% (7+ 25-) | Lifetime: 19.6%
Episode    33 | Steps:    1155 | Reward:  -1.002 | Avg(100):  -0.770 | Entropy: 0.0995 | Acc: 18.8% (6+ 26-) | Lifetime: 19.6%
Episode    34 | Steps:    1199 | Reward:  -2.802 | Avg(100):  -0.828 | Entropy: 0.0995 | Acc: 11.4% (5+ 39-) | Lifetime: 19.2%
Episode    35 | Steps:    1233 | Reward:   0.398 | Avg(100):  -0.794 | Entropy: 0.0995 | Acc: 23.5% (8+ 26-) | Lifetime: 19.4%
Episode    36 | Steps:    1271 | Reward:  -1.603 | Avg(100):  -0.816 | Entropy: 0.0995 | Acc: 15.8% (6+ 32-) | Lifetime: 19.3%
Episode    37 | Steps:    1307 | Reward:  -1.003 | Avg(100):  -0.820 | Entropy: 0.0993 | Acc: 16.7% (6+ 30-) | Lifetime: 19.2%
Episode    38 | Steps:    1349 | Reward:  -3.104 | Avg(100):  -0.879 | Entropy: 0.0993 | Acc: 11.9% (5+ 37-) | Lifetime: 19.0%
Episode    39 | Steps:    1379 | Reward:  -0.103 | Avg(100):  -0.860 | Entropy: 0.0993 | Acc: 20.0% (6+ 24-) | Lifetime: 19.0%
Episode    40 | Steps:    1384 | Reward:  -0.101 | Avg(100):  -0.841 | Entropy: 0.0993 | Acc: 20.0% (1+ 4-) | Lifetime: 19.0%
Episode    41 | Steps:    1421 | Reward:  -0.903 | Avg(100):  -0.843 | Entropy: 0.0993 | Acc: 21.6% (8+ 29-) | Lifetime: 19.1%
Episode    42 | Steps:    1448 | Reward:   0.998 | Avg(100):  -0.800 | Entropy: 0.0993 | Acc: 29.6% (8+ 19-) | Lifetime: 19.3%
Episode    43 | Steps:    1475 | Reward:   0.999 | Avg(100):  -0.759 | Entropy: 0.0993 | Acc: 25.9% (7+ 20-) | Lifetime: 19.4%
  [Step 1500] Action dist: A0:15% | A1:19% | A2:23% | A3:16% | A4:27%
Episode    44 | Steps:    1512 | Reward:   1.296 | Avg(100):  -0.713 | Entropy: 0.0993 | Acc: 18.9% (7+ 30-) | Lifetime: 19.4%
Episode    45 | Steps:    1552 | Reward:  -2.902 | Avg(100):  -0.761 | Entropy: 0.0992 | Acc: 17.5% (7+ 33-) | Lifetime: 19.3%
Episode    46 | Steps:    1574 | Reward:   2.700 | Avg(100):  -0.687 | Entropy: 0.0992 | Acc: 40.9% (9+ 13-) | Lifetime: 19.6%
Episode    47 | Steps:    1615 | Reward:  -1.604 | Avg(100):  -0.706 | Entropy: 0.0992 | Acc: 12.2% (5+ 36-) | Lifetime: 19.4%
Episode    48 | Steps:    1646 | Reward:   3.397 | Avg(100):  -0.623 | Entropy: 0.0992 | Acc: 29.0% (9+ 22-) | Lifetime: 19.6%
Episode    49 | Steps:    1682 | Reward:  -1.501 | Avg(100):  -0.640 | Entropy: 0.0992 | Acc: 22.2% (8+ 28-) | Lifetime: 19.7%
Episode    50 | Steps:    1707 | Reward:   1.200 | Avg(100):  -0.604 | Entropy: 0.0992 | Acc: 36.0% (9+ 16-) | Lifetime: 19.9%
Episode    51 | Steps:    1732 | Reward:   0.899 | Avg(100):  -0.575 | Entropy: 0.0992 | Acc: 32.0% (8+ 17-) | Lifetime: 20.1%
Episode    52 | Steps:    1754 | Reward:  -0.101 | Avg(100):  -0.566 | Entropy: 0.0992 | Acc: 22.7% (5+ 17-) | Lifetime: 20.1%
Episode    53 | Steps:    1790 | Reward:  -2.502 | Avg(100):  -0.602 | Entropy: 0.0992 | Acc: 13.9% (5+ 31-) | Lifetime: 20.0%
Episode    54 | Steps:    1817 | Reward:   0.899 | Avg(100):  -0.575 | Entropy: 0.0990 | Acc: 25.9% (7+ 20-) | Lifetime: 20.1%
Episode    55 | Steps:    1852 | Reward:   0.896 | Avg(100):  -0.548 | Entropy: 0.0990 | Acc: 20.0% (7+ 28-) | Lifetime: 20.1%
Episode    56 | Steps:    1884 | Reward:   1.797 | Avg(100):  -0.507 | Entropy: 0.0990 | Acc: 25.0% (8+ 24-) | Lifetime: 20.2%
Episode    57 | Steps:    1919 | Reward:   1.097 | Avg(100):  -0.480 | Entropy: 0.0990 | Acc: 22.9% (8+ 27-) | Lifetime: 20.2%
Episode    58 | Steps:    1953 | Reward:  -0.402 | Avg(100):  -0.478 | Entropy: 0.0990 | Acc: 20.6% (7+ 27-) | Lifetime: 20.2%
Episode    59 | Steps:    1985 | Reward:  -0.201 | Avg(100):  -0.474 | Entropy: 0.0990 | Acc: 21.9% (7+ 25-) | Lifetime: 20.2%
  [Step 2000] Action dist: A0:14% | A1:17% | A2:26% | A3:19% | A4:25%
Episode    60 | Steps:    2020 | Reward:  -3.202 | Avg(100):  -0.518 | Entropy: 0.0990 | Acc: 11.4% (4+ 31-) | Lifetime: 20.1%
Episode    61 | Steps:    2051 | Reward:   0.098 | Avg(100):  -0.508 | Entropy: 0.0989 | Acc: 19.4% (6+ 25-) | Lifetime: 20.1%
Episode    62 | Steps:    2082 | Reward:   0.497 | Avg(100):  -0.493 | Entropy: 0.0989 | Acc: 22.6% (7+ 24-) | Lifetime: 20.1%
Episode    63 | Steps:    2111 | Reward:   1.999 | Avg(100):  -0.454 | Entropy: 0.0989 | Acc: 31.0% (9+ 20-) | Lifetime: 20.3%
Episode    64 | Steps:    2143 | Reward:   1.698 | Avg(100):  -0.420 | Entropy: 0.0989 | Acc: 25.0% (8+ 24-) | Lifetime: 20.3%
Episode    65 | Steps:    2166 | Reward:   4.299 | Avg(100):  -0.349 | Entropy: 0.0989 | Acc: 43.5% (10+ 13-) | Lifetime: 20.6%
Episode    66 | Steps:    2194 | Reward:   0.699 | Avg(100):  -0.333 | Entropy: 0.0989 | Acc: 25.0% (7+ 21-) | Lifetime: 20.6%
Episode    67 | Steps:    2227 | Reward:  -1.003 | Avg(100):  -0.343 | Entropy: 0.0989 | Acc: 15.2% (5+ 28-) | Lifetime: 20.6%
Episode    68 | Steps:    2259 | Reward:  -0.502 | Avg(100):  -0.346 | Entropy: 0.0989 | Acc: 18.8% (6+ 26-) | Lifetime: 20.5%
Episode    69 | Steps:    2293 | Reward:  -1.103 | Avg(100):  -0.356 | Entropy: 0.0989 | Acc: 14.7% (5+ 29-) | Lifetime: 20.4%
Episode    70 | Steps:    2325 | Reward:   1.899 | Avg(100):  -0.325 | Entropy: 0.0988 | Acc: 28.1% (9+ 23-) | Lifetime: 20.6%
Episode    71 | Steps:    2351 | Reward:   3.097 | Avg(100):  -0.277 | Entropy: 0.0988 | Acc: 30.8% (8+ 18-) | Lifetime: 20.7%
Episode    72 | Steps:    2385 | Reward:   0.099 | Avg(100):  -0.272 | Entropy: 0.0988 | Acc: 23.5% (8+ 26-) | Lifetime: 20.7%
Episode    73 | Steps:    2408 | Reward:   1.498 | Avg(100):  -0.248 | Entropy: 0.0988 | Acc: 30.4% (7+ 16-) | Lifetime: 20.8%
Episode    74 | Steps:    2451 | Reward:  -3.004 | Avg(100):  -0.285 | Entropy: 0.0988 | Acc: 9.3% (4+ 39-) | Lifetime: 20.6%
Episode    75 | Steps:    2485 | Reward:   1.299 | Avg(100):  -0.264 | Entropy: 0.0988 | Acc: 23.5% (8+ 26-) | Lifetime: 20.6%
  [Step 2500] Action dist: A0:11% | A1:17% | A2:34% | A3:20% | A4:17%
Episode    76 | Steps:    2523 | Reward:   1.197 | Avg(100):  -0.245 | Entropy: 0.0988 | Acc: 23.7% (9+ 29-) | Lifetime: 20.7%
Episode    77 | Steps:    2560 | Reward:  -0.804 | Avg(100):  -0.252 | Entropy: 0.0986 | Acc: 13.5% (5+ 32-) | Lifetime: 20.6%
Episode    78 | Steps:    2589 | Reward:   3.098 | Avg(100):  -0.210 | Entropy: 0.0986 | Acc: 31.0% (9+ 20-) | Lifetime: 20.7%
Episode    79 | Steps:    2619 | Reward:  -0.402 | Avg(100):  -0.212 | Entropy: 0.0986 | Acc: 23.3% (7+ 23-) | Lifetime: 20.7%
Episode    80 | Steps:    2642 | Reward:   4.398 | Avg(100):  -0.155 | Entropy: 0.0986 | Acc: 34.8% (8+ 15-) | Lifetime: 20.8%
Episode    81 | Steps:    2672 | Reward:   0.098 | Avg(100):  -0.152 | Entropy: 0.0986 | Acc: 20.0% (6+ 24-) | Lifetime: 20.8%
Episode    82 | Steps:    2706 | Reward:  -0.301 | Avg(100):  -0.154 | Entropy: 0.0986 | Acc: 20.6% (7+ 27-) | Lifetime: 20.8%
Episode    83 | Steps:    2736 | Reward:  -0.600 | Avg(100):  -0.159 | Entropy: 0.0986 | Acc: 23.3% (7+ 23-) | Lifetime: 20.9%
Episode    84 | Steps:    2757 | Reward:   5.298 | Avg(100):  -0.095 | Entropy: 0.0986 | Acc: 47.6% (10+ 11-) | Lifetime: 21.1%
Episode    85 | Steps:    2793 | Reward:   1.396 | Avg(100):  -0.078 | Entropy: 0.0986 | Acc: 22.2% (8+ 28-) | Lifetime: 21.1%
Episode    86 | Steps:    2827 | Reward:  -2.102 | Avg(100):  -0.101 | Entropy: 0.0985 | Acc: 14.7% (5+ 29-) | Lifetime: 21.0%
Episode    87 | Steps:    2866 | Reward:  -3.002 | Avg(100):  -0.134 | Entropy: 0.0985 | Acc: 10.3% (4+ 35-) | Lifetime: 20.9%
Episode    88 | Steps:    2886 | Reward:   1.998 | Avg(100):  -0.110 | Entropy: 0.0985 | Acc: 35.0% (7+ 13-) | Lifetime: 21.0%
Episode    89 | Steps:    2925 | Reward:  -1.903 | Avg(100):  -0.130 | Entropy: 0.0985 | Acc: 12.8% (5+ 34-) | Lifetime: 20.8%
Episode    90 | Steps:    2959 | Reward:   0.897 | Avg(100):  -0.119 | Entropy: 0.0985 | Acc: 23.5% (8+ 26-) | Lifetime: 20.9%
Episode    91 | Steps:    2996 | Reward:  -1.103 | Avg(100):  -0.129 | Entropy: 0.0985 | Acc: 16.2% (6+ 31-) | Lifetime: 20.8%
  [Step 3000] Action dist: A0:11% | A1:15% | A2:39% | A3:20% | A4:15%
Episode    92 | Steps:    3029 | Reward:  -1.401 | Avg(100):  -0.143 | Entropy: 0.0985 | Acc: 18.2% (6+ 27-) | Lifetime: 20.8%
Episode    93 | Steps:    3057 | Reward:   3.497 | Avg(100):  -0.104 | Entropy: 0.0985 | Acc: 28.6% (8+ 20-) | Lifetime: 20.9%
Episode    94 | Steps:    3089 | Reward:   0.297 | Avg(100):  -0.100 | Entropy: 0.0984 | Acc: 21.9% (7+ 25-) | Lifetime: 20.9%
Episode    95 | Steps:    3115 | Reward:   0.498 | Avg(100):  -0.094 | Entropy: 0.0984 | Acc: 23.1% (6+ 20-) | Lifetime: 20.9%
Episode    96 | Steps:    3143 | Reward:   0.498 | Avg(100):  -0.088 | Entropy: 0.0984 | Acc: 25.0% (7+ 21-) | Lifetime: 20.9%
Episode    97 | Steps:    3176 | Reward:  -0.002 | Avg(100):  -0.087 | Entropy: 0.0984 | Acc: 21.2% (7+ 26-) | Lifetime: 20.9%
Episode    98 | Steps:    3199 | Reward:   0.100 | Avg(100):  -0.085 | Entropy: 0.0984 | Acc: 30.4% (7+ 16-) | Lifetime: 21.0%
Episode    99 | Steps:    3230 | Reward:  -1.202 | Avg(100):  -0.096 | Entropy: 0.0984 | Acc: 16.1% (5+ 26-) | Lifetime: 21.0%
Episode   100 | Steps:    3254 | Reward:   3.298 | Avg(100):  -0.075 | Entropy: 0.0984 | Acc: 41.7% (10+ 14-) | Lifetime: 21.1%
Episode   101 | Steps:    3286 | Reward:   0.399 | Avg(100):  -0.091 | Entropy: 0.0984 | Acc: 25.0% (8+ 24-) | Lifetime: 21.1%
Episode   102 | Steps:    3313 | Reward:   1.697 | Avg(100):  -0.066 | Entropy: 0.0984 | Acc: 22.2% (6+ 21-) | Lifetime: 21.2%
Episode   103 | Steps:    3344 | Reward:  -0.103 | Avg(100):  -0.059 | Entropy: 0.0982 | Acc: 22.6% (7+ 24-) | Lifetime: 21.2%
Episode   104 | Steps:    3373 | Reward:  -0.002 | Avg(100):  -0.054 | Entropy: 0.0982 | Acc: 24.1% (7+ 22-) | Lifetime: 21.2%
Episode   105 | Steps:    3407 | Reward:  -1.003 | Avg(100):  -0.077 | Entropy: 0.0982 | Acc: 14.7% (5+ 29-) | Lifetime: 21.1%
Episode   106 | Steps:    3432 | Reward:   4.697 | Avg(100):  -0.027 | Entropy: 0.0982 | Acc: 36.0% (9+ 16-) | Lifetime: 21.2%
Episode   107 | Steps:    3458 | Reward:   3.098 | Avg(100):   0.009 | Entropy: 0.0982 | Acc: 30.8% (8+ 18-) | Lifetime: 21.3%
Episode   108 | Steps:    3484 | Reward:   1.398 | Avg(100):   0.024 | Entropy: 0.0982 | Acc: 30.8% (8+ 18-) | Lifetime: 21.4%
  [Step 3500] Action dist: A0:9% | A1:14% | A2:37% | A3:23% | A4:17%
Episode   109 | Steps:    3507 | Reward:   3.598 | Avg(100):   0.084 | Entropy: 0.0982 | Acc: 34.8% (8+ 15-) | Lifetime: 21.5%
Episode   110 | Steps:    3544 | Reward:  -0.401 | Avg(100):   0.138 | Entropy: 0.0982 | Acc: 18.9% (7+ 30-) | Lifetime: 21.4%
Episode   111 | Steps:    3578 | Reward:  -0.603 | Avg(100):   0.138 | Entropy: 0.0982 | Acc: 11.8% (4+ 30-) | Lifetime: 21.3%
Episode   112 | Steps:    3616 | Reward:  -0.203 | Avg(100):   0.134 | Entropy: 0.0981 | Acc: 18.4% (7+ 31-) | Lifetime: 21.3%
Episode   113 | Steps:    3643 | Reward:   0.698 | Avg(100):   0.142 | Entropy: 0.0981 | Acc: 22.2% (6+ 21-) | Lifetime: 21.3%
Episode   114 | Steps:    3678 | Reward:  -1.502 | Avg(100):   0.146 | Entropy: 0.0981 | Acc: 20.0% (7+ 28-) | Lifetime: 21.3%
Episode   115 | Steps:    3716 | Reward:  -2.504 | Avg(100):   0.141 | Entropy: 0.0981 | Acc: 10.5% (4+ 34-) | Lifetime: 21.2%
Episode   116 | Steps:    3745 | Reward:   0.598 | Avg(100):   0.147 | Entropy: 0.0981 | Acc: 20.7% (6+ 23-) | Lifetime: 21.2%
Episode   117 | Steps:    3783 | Reward:  -2.603 | Avg(100):   0.153 | Entropy: 0.0981 | Acc: 13.2% (5+ 33-) | Lifetime: 21.1%
Episode   118 | Steps:    3819 | Reward:  -0.904 | Avg(100):   0.160 | Entropy: 0.0981 | Acc: 11.1% (4+ 32-) | Lifetime: 21.0%
Episode   119 | Steps:    3857 | Reward:  -1.002 | Avg(100):   0.164 | Entropy: 0.0980 | Acc: 15.8% (6+ 32-) | Lifetime: 21.0%
Episode   120 | Steps:    3893 | Reward:   0.097 | Avg(100):   0.167 | Entropy: 0.0980 | Acc: 19.4% (7+ 29-) | Lifetime: 21.0%
Episode   121 | Steps:    3918 | Reward:   3.398 | Avg(100):   0.189 | Entropy: 0.0980 | Acc: 32.0% (8+ 17-) | Lifetime: 21.0%
Episode   122 | Steps:    3948 | Reward:   0.500 | Avg(100):   0.208 | Entropy: 0.0980 | Acc: 33.3% (10+ 20-) | Lifetime: 21.1%
Episode   123 | Steps:    3987 | Reward:   2.496 | Avg(100):   0.253 | Entropy: 0.0980 | Acc: 23.1% (9+ 30-) | Lifetime: 21.1%
  [Step 4000] Action dist: A0:11% | A1:15% | A2:32% | A3:25% | A4:18%
Episode   124 | Steps:    4010 | Reward:   2.700 | Avg(100):   0.266 | Entropy: 0.0980 | Acc: 43.5% (10+ 13-) | Lifetime: 21.3%
Episode   125 | Steps:    4038 | Reward:   0.199 | Avg(100):   0.274 | Entropy: 0.0980 | Acc: 25.0% (7+ 21-) | Lifetime: 21.3%
Episode   126 | Steps:    4052 | Reward:   5.302 | Avg(100):   0.347 | Entropy: 0.0980 | Acc: 71.4% (10+ 4-) | Lifetime: 21.5%
Episode   127 | Steps:    4088 | Reward:  -1.303 | Avg(100):   0.356 | Entropy: 0.0980 | Acc: 16.7% (6+ 30-) | Lifetime: 21.4%
Episode   128 | Steps:    4115 | Reward:   2.697 | Avg(100):   0.392 | Entropy: 0.0978 | Acc: 33.3% (9+ 18-) | Lifetime: 21.5%
Episode   129 | Steps:    4135 | Reward:   2.698 | Avg(100):   0.415 | Entropy: 0.0978 | Acc: 35.0% (7+ 13-) | Lifetime: 21.6%
Episode   130 | Steps:    4159 | Reward:   1.799 | Avg(100):   0.458 | Entropy: 0.0978 | Acc: 29.2% (7+ 17-) | Lifetime: 21.6%
Episode   131 | Steps:    4183 | Reward:   3.799 | Avg(100):   0.475 | Entropy: 0.0978 | Acc: 37.5% (9+ 15-) | Lifetime: 21.7%
Episode   132 | Steps:    4212 | Reward:   0.498 | Avg(100):   0.491 | Entropy: 0.0978 | Acc: 20.7% (6+ 23-) | Lifetime: 21.7%
Episode   133 | Steps:    4258 | Reward:  -4.503 | Avg(100):   0.456 | Entropy: 0.0978 | Acc: 8.7% (4+ 42-) | Lifetime: 21.6%
Episode   134 | Steps:    4291 | Reward:  -2.001 | Avg(100):   0.464 | Entropy: 0.0978 | Acc: 18.2% (6+ 27-) | Lifetime: 21.5%
Episode   135 | Steps:    4314 | Reward:   2.099 | Avg(100):   0.481 | Entropy: 0.0978 | Acc: 34.8% (8+ 15-) | Lifetime: 21.6%
Episode   136 | Steps:    4341 | Reward:   2.098 | Avg(100):   0.518 | Entropy: 0.0978 | Acc: 33.3% (9+ 18-) | Lifetime: 21.7%
Episode   137 | Steps:    4372 | Reward:   0.198 | Avg(100):   0.530 | Entropy: 0.0977 | Acc: 22.6% (7+ 24-) | Lifetime: 21.7%
Episode   138 | Steps:    4404 | Reward:   0.898 | Avg(100):   0.570 | Entropy: 0.0977 | Acc: 21.9% (7+ 25-) | Lifetime: 21.7%
Episode   139 | Steps:    4427 | Reward:   3.298 | Avg(100):   0.604 | Entropy: 0.0977 | Acc: 34.8% (8+ 15-) | Lifetime: 21.7%
Episode   140 | Steps:    4458 | Reward:  -0.601 | Avg(100):   0.599 | Entropy: 0.0977 | Acc: 19.4% (6+ 25-) | Lifetime: 21.7%
Episode   141 | Steps:    4484 | Reward:   1.498 | Avg(100):   0.623 | Entropy: 0.0977 | Acc: 23.1% (6+ 20-) | Lifetime: 21.7%
  [Step 4500] Action dist: A0:12% | A1:11% | A2:34% | A3:22% | A4:21%
Episode   142 | Steps:    4514 | Reward:   0.197 | Avg(100):   0.615 | Entropy: 0.0977 | Acc: 20.0% (6+ 24-) | Lifetime: 21.7%
Episode   143 | Steps:    4551 | Reward:  -2.602 | Avg(100):   0.579 | Entropy: 0.0977 | Acc: 10.8% (4+ 33-) | Lifetime: 21.6%
Episode   144 | Steps:    4585 | Reward:  -1.703 | Avg(100):   0.549 | Entropy: 0.0977 | Acc: 11.8% (4+ 30-) | Lifetime: 21.6%
Episode   145 | Steps:    4618 | Reward:   0.197 | Avg(100):   0.580 | Entropy: 0.0975 | Acc: 18.2% (6+ 27-) | Lifetime: 21.5%
Episode   146 | Steps:    4637 | Reward:   3.803 | Avg(100):   0.591 | Entropy: 0.0975 | Acc: 57.9% (11+ 8-) | Lifetime: 21.7%
Episode   147 | Steps:    4664 | Reward:   1.399 | Avg(100):   0.621 | Entropy: 0.0975 | Acc: 25.9% (7+ 20-) | Lifetime: 21.7%
Episode   148 | Steps:    4697 | Reward:  -0.600 | Avg(100):   0.581 | Entropy: 0.0975 | Acc: 30.3% (10+ 23-) | Lifetime: 21.8%
Episode   149 | Steps:    4727 | Reward:   1.097 | Avg(100):   0.607 | Entropy: 0.0975 | Acc: 20.0% (6+ 24-) | Lifetime: 21.8%
Episode   150 | Steps:    4749 | Reward:   1.701 | Avg(100):   0.612 | Entropy: 0.0975 | Acc: 40.9% (9+ 13-) | Lifetime: 21.9%
Episode   151 | Steps:    4785 | Reward:   1.396 | Avg(100):   0.617 | Entropy: 0.0975 | Acc: 25.0% (9+ 27-) | Lifetime: 21.9%
Episode   152 | Steps:    4815 | Reward:   1.297 | Avg(100):   0.631 | Entropy: 0.0975 | Acc: 23.3% (7+ 23-) | Lifetime: 21.9%
Episode   153 | Steps:    4848 | Reward:  -0.803 | Avg(100):   0.648 | Entropy: 0.0975 | Acc: 18.2% (6+ 27-) | Lifetime: 21.9%
Episode   154 | Steps:    4883 | Reward:   0.596 | Avg(100):   0.645 | Entropy: 0.0974 | Acc: 17.1% (6+ 29-) | Lifetime: 21.8%
Episode   155 | Steps:    4911 | Reward:   2.697 | Avg(100):   0.663 | Entropy: 0.0974 | Acc: 28.6% (8+ 20-) | Lifetime: 21.9%
Episode   156 | Steps:    4930 | Reward:   3.200 | Avg(100):   0.677 | Entropy: 0.0974 | Acc: 47.4% (9+ 10-) | Lifetime: 22.0%
Episode   157 | Steps:    4957 | Reward:   0.098 | Avg(100):   0.667 | Entropy: 0.0974 | Acc: 18.5% (5+ 22-) | Lifetime: 21.9%
Episode   158 | Steps:    4988 | Reward:   2.097 | Avg(100):   0.692 | Entropy: 0.0974 | Acc: 22.6% (7+ 24-) | Lifetime: 21.9%
  [Step 5000] Action dist: A0:12% | A1:11% | A2:36% | A3:22% | A4:20%
Episode   159 | Steps:    5017 | Reward:   1.698 | Avg(100):   0.711 | Entropy: 0.0974 | Acc: 27.6% (8+ 21-) | Lifetime: 22.0%
Episode   160 | Steps:    5042 | Reward:   2.697 | Avg(100):   0.770 | Entropy: 0.0974 | Acc: 24.0% (6+ 19-) | Lifetime: 22.0%
Episode   161 | Steps:    5068 | Reward:   1.298 | Avg(100):   0.782 | Entropy: 0.0974 | Acc: 26.9% (7+ 19-) | Lifetime: 22.0%
Episode   162 | Steps:    5096 | Reward:  -1.401 | Avg(100):   0.763 | Entropy: 0.0974 | Acc: 21.4% (6+ 22-) | Lifetime: 22.0%
